Date,CVI_stock_Open_average,CVI_stock_Open_max,CVI_stock_Open_min,CVI_stock_Open_volatility,CVI_stock_Open_change,CVI_stock_High_average,CVI_stock_High_max,CVI_stock_High_min,CVI_stock_High_volatility,CVI_stock_High_change,CVI_stock_Low_average,CVI_stock_Low_max,CVI_stock_Low_min,CVI_stock_Low_volatility,CVI_stock_Low_change,CVI_stock_Close_average,CVI_stock_Close_max,CVI_stock_Close_min,CVI_stock_Close_volatility,CVI_stock_Close_change,CVI_stock_Volume_average,CVI_stock_Volume_max,CVI_stock_Volume_min,CVI_stock_Volume_volatility,CVI_stock_Volume_change
2016-03-27,-0.6199938116751178,-0.7322309077399987,-0.4615552159297426,-1.9343856456474653,0.2821158297952604,-0.6837012727854114,-0.7797486950470182,-0.5922942811402746,-1.346511214090486,0.09445724358408672,-0.6051068963125115,-0.6677244424465454,-0.5373705659226582,-0.7625348415863221,-0.04792472402682094,-0.632127226335987,-0.751996668257071,-0.6067475075761359,-1.0315334094772013,-0.15545864141088125,0.31223884336417096,0.43975994529854867,0.8829574215190491,-0.13101982713270063,0.39897897492151774
2016-04-03,-0.798843626230702,-0.8769513494370776,-0.6829920082056788,-1.30287847456284,0.2414715448693966,-0.8198022728544974,-0.8699648481523661,-0.7492583014411346,-1.070098102732773,0.5650241240389116,-0.7454000872247789,-0.8492792106763105,-0.5895064934762165,-1.350968477804727,0.5537622187707292,-0.7575266838767667,-0.7985468737425189,-0.6368339376204581,-1.0817661632068591,0.5746173995005937,1.885523558349497,2.9446851898020756,0.8212234640297518,3.0642770089595475,0.18706070144483883
2016-04-10,-0.5746082388800651,-0.5873973379737963,-0.5332307117926814,-0.40825403552324196,0.16868503726474177,-0.6087570069943906,-0.644896919694049,-0.5188400970118678,-0.8871874550373604,0.12609274129983444,-0.5565388971601308,-0.5929611003672407,-0.4750842862636625,-0.6108899389589217,0.6296461664956114,-0.5801102124492832,-0.5663763022017996,-0.51325800923099,-0.48774135563956617,0.3525060942333416,-0.6568353046249634,-0.6260226370146047,-0.4960436590144314,-0.5531550093099222,-1.0023939404646793
2016-04-17,-0.6377801007041832,-0.7212997628922363,-0.5158460044269497,-0.9997443188973093,0.9102524822573616,-0.6527461930486734,-0.6525688892791721,-0.5436237471009996,-0.7297531579084117,1.0083224217925169,-0.5470466129746213,-0.5305463566057722,-0.4243628805225457,-0.5685006764792231,0.9979024402076296,-0.5395428225746812,-0.6156761015080657,-0.38244187276691427,-0.9795998923182202,0.8699141931228657,-0.3618329990753374,-0.4357107009611208,-0.23634390214300963,-0.4184907865449743,-0.2477169531972352
2016-04-24,-0.19198911772531807,-0.2795719595040524,-0.17632032026663674,-0.369513612888508,-0.21102779425900756,-0.20094091022982652,-0.18073972512242406,-0.31476201735858556,0.20954412329445163,-0.11778800891382493,-0.1302123774042814,-0.10192646431532991,-0.21690335417221193,0.13558014230300725,-0.13215590014993447,-0.209804878154456,-0.25032288514598605,-0.2626485016250333,-0.155724222916374,-0.24768855168932077,-0.008203913013264227,-0.2701534878937988,0.7349826511997454,-0.5235320434100832,1.2379862211418142
2016-05-01,-1.9580120807050099,-1.2078741672224707,-2.357760977392377,2.1158605588482695,-1.9266772957210903,-2.1217238810575667,-1.3584856411449038,-2.5702327456891934,1.9530915645399465,-1.9527973517233777,-2.1854251152065944,-1.599143334327766,-2.548862362417159,1.4421077364381631,-1.670845220094947,-2.2941932138693257,-1.6094896456123065,-2.614007139240833,1.9856260062185471,-1.9033487241802203,0.8107659222916112,-0.09569903544943957,0.922188222951565,-0.3838084824131274,-0.8938165563735448
2016-05-08,-2.346520105976905,-2.5299669480473743,-1.9257163775334838,-0.2932376262532851,0.24949882765138184,-2.2881607176522363,-2.4482047056335925,-2.129263417161285,-0.09227525597558696,0.4535427931582939,-2.283441821047095,-2.5126721696501906,-2.090262966954856,-0.5948674734419562,0.47788751481491726,-2.266885551957305,-2.5353979685675805,-2.079798858637663,-0.4382357792527397,0.6437718214767111,0.2994933843474188,-0.1771785579266404,0.7710884839625601,-0.4264905273908426,-0.14775854840047475
2016-05-15,-1.8415146114871284,-2.1944695609546696,-1.4514621207826546,-1.0318456755116974,0.14178245158278815,-1.8513126719060788,-2.1632280018292955,-1.5433665023205756,-1.0650365730322102,0.24299906433519086,-1.7221746284598505,-2.0129640853011534,-1.5644309490039285,-1.0610333793863884,0.46303727519766685,-1.7599296006821321,-2.049770956906728,-1.527077587176876,-1.0735915788239516,0.5558109715683047,-0.764628159664203,-0.3566894280116701,-1.3087772610186093,0.057293439211101554,-1.8460103202873714
2016-05-22,-1.6320882478977434,-1.768033183019507,-1.535969774987353,-0.24717492189897805,-0.6334169497501723,-1.7497989406444157,-1.8584529877958351,-1.6387150818227956,-0.3949062682878726,-0.6355433216386276,-1.6776579238959706,-1.7826991761507105,-1.6203011769350848,-0.5791514149362451,-0.6546863765697682,-1.70842342052033,-1.866894513368399,-1.5748334645717124,-0.888386839657156,-0.17802163136715912,-0.7795661880088949,-0.5058359586427664,-0.27303532503943706,-0.4473240094966974,-0.3035837753297948
2016-05-29,-1.3598304716409249,-1.2742998978775826,-1.3203242087179565,0.3971855898738155,1.160646802802976,-1.267329924945241,-1.3268705126172078,-1.2923355370748149,0.04843584057011984,1.0529136023504666,-1.3124752924926326,-1.3647562030318767,-1.2720758336969007,-0.4315988849729796,0.6439680058203223,-1.2508743676590264,-1.235082254948069,-1.2743248496616442,0.03906070151013097,0.45829966876009887,0.642479961031706,0.6357383777027676,0.657001996481589,0.4979254868008609,-2.1893172518094373
