Date,iShares MSCI TurkeyEtf_Open_average,iShares MSCI TurkeyEtf_Open_max,iShares MSCI TurkeyEtf_Open_min,iShares MSCI TurkeyEtf_High_average,iShares MSCI TurkeyEtf_High_max,iShares MSCI TurkeyEtf_High_min,iShares MSCI TurkeyEtf_Low_average,iShares MSCI TurkeyEtf_Low_max,iShares MSCI TurkeyEtf_Low_min,iShares MSCI TurkeyEtf_Close_average,iShares MSCI TurkeyEtf_Close_max,iShares MSCI TurkeyEtf_Close_min
2016-03-27,1.6656147965147563,1.6656147965147563,1.6656147965147563,1.6290337366290308,1.6290337366290308,1.6290337366290308,1.6160632427564452,1.6160632427564452,1.6160632427564452,1.597529020832259,1.597529020832259,1.597529020832259
2016-04-03,1.4109084924282467,1.4109084924282467,1.4109084924282467,1.269500178269911,1.269500178269911,1.269500178269911,1.379687589766398,1.379687589766398,1.379687589766398,1.2336277980230703,1.2336277980230703,1.2336277980230703
2016-04-10,1.5821622198223853,1.5821622198223853,1.5821622198223853,1.5170238271005607,1.5170238271005607,1.5170238271005607,1.6047712365622468,1.6047712365622468,1.6047712365622468,1.5042157474282505,1.5042157474282505,1.5042157474282505
2016-04-17,1.5000276462544206,1.5000276462544206,1.5000276462544206,1.4167336975989258,1.4167336975989258,1.4167336975989258,1.4410421054190612,1.4410421054190612,1.4410421054190612,1.332750373527375,1.332750373527375,1.332750373527375
2016-04-24,1.3979597765678482,1.3979597765678482,1.3979597765678482,1.2805791878779338,1.2805791878779338,1.2805791878779338,1.3348881645995863,1.3348881645995863,1.3348881645995863,1.3224216729591878,1.3224216729591878,1.3224216729591878
2016-05-01,-0.3577029082374873,-0.3577029082374873,-0.3577029082374873,-0.38382092354788905,-0.38382092354788905,-0.38382092354788905,-0.3121258334928508,-0.3121258334928508,-0.3121258334928508,-0.3471327077167186,-0.3471327077167186,-0.3471327077167186
2016-05-08,-0.6398892709147934,-0.6398892709147934,-0.6398892709147934,-0.7616630764826074,-0.7616630764826074,-0.7616630764826074,-0.7734746790328594,-0.7734746790328594,-0.7734746790328594,-0.8725985376765307,-0.8725985376765307,-0.8725985376765307
2016-05-15,-1.107956709087754,-1.107956709087754,-1.107956709087754,-1.237489649216591,-1.237489649216591,-1.237489649216591,-1.0754246987496803,-1.0754246987496803,-1.0754246987496803,-1.1788836132181257,-1.1788836132181257,-1.1788836132181257
2016-05-22,-0.8236426213855836,-0.8236426213855836,-0.8236426213855836,-0.9579063339007827,-0.9579063339007827,-0.9579063339007827,-0.871430177528949,-0.871430177528949,-0.871430177528949,-0.9764021324863228,-0.9764021324863228,-0.9764021324863228
2016-05-29,-0.6210955520211073,-0.6210955520211073,-0.6210955520211073,-0.6256822776632038,-0.6256822776632038,-0.6256822776632038,-0.6108223203879571,-0.6108223203879571,-0.6108223203879571,-0.5250809811894377,-0.5250809811894377,-0.5250809811894377
