Date,First Trust International IPOEtf_Open_average,First Trust International IPOEtf_Open_max,First Trust International IPOEtf_Open_min,First Trust International IPOEtf_High_average,First Trust International IPOEtf_High_max,First Trust International IPOEtf_High_min,First Trust International IPOEtf_Low_average,First Trust International IPOEtf_Low_max,First Trust International IPOEtf_Low_min,First Trust International IPOEtf_Close_average,First Trust International IPOEtf_Close_max,First Trust International IPOEtf_Close_min
2016-03-27,1.13244485085808,1.13244485085808,1.13244485085808,1.1203319322304484,1.1203319322304484,1.1203319322304484,1.2322325810558503,1.2322325810558503,1.2322325810558503,1.297019107491015,1.297019107491015,1.297019107491015
2016-04-03,1.136694958265436,1.136694958265436,1.136694958265436,1.0352368735690318,1.0352368735690318,1.0352368735690318,1.1462260411055665,1.1462260411055665,1.1462260411055665,1.1428604930033244,1.1428604930033244,1.1428604930033244
2016-04-10,1.5662524449570745,1.5662524449570745,1.5662524449570745,1.5287573603407763,1.5287573603407763,1.5287573603407763,1.4590552912184298,1.4590552912184298,1.4590552912184298,1.5680022692344096,1.5680022692344096,1.5680022692344096
2016-04-17,1.170649070719734,1.170649070719734,1.170649070719734,1.237988701968054,1.237988701968054,1.237988701968054,1.1303796640498798,1.1303796640498798,1.1303796640498798,1.1884878557124379,1.1884878557124379,1.1884878557124379
2016-04-24,1.036352970680228,1.036352970680228,1.036352970680228,1.030898041285306,1.030898041285306,1.030898041285306,0.9536756400592526,0.9536756400592526,0.9536756400592526,0.9195680860061858,0.9195680860061858,0.9195680860061858
2016-05-01,0.5224475250418714,0.5224475250418714,0.5224475250418714,0.4574227908404819,0.4574227908404819,0.4574227908404819,0.528127755881521,0.528127755881521,0.528127755881521,0.5073062562219639,0.5073062562219639,0.5073062562219639
2016-05-08,0.12009611535381562,0.12009611535381562,0.12009611535381562,0.013126365920358174,0.013126365920358174,0.013126365920358174,0.07299579846993802,0.07299579846993802,0.07299579846993802,0.06376809855979901,0.06376809855979901,0.06376809855979901
2016-05-15,-0.18323478953580208,-0.18323478953580208,-0.18323478953580208,-0.21256945580588854,-0.21256945580588854,-0.21256945580588854,-0.13031174596136738,-0.13031174596136738,-0.13031174596136738,-0.1858121770572258,-0.1858121770572258,-0.1858121770572258
2016-05-22,0.027791716059316615,0.027791716059316615,0.027791716059316615,-0.1324200154717707,-0.1324200154717707,-0.1324200154717707,0.10594128980213156,0.10594128980213156,0.10594128980213156,-0.018905707859723335,-0.018905707859723335,-0.018905707859723335
2016-05-29,0.2115860150215399,0.2115860150215399,0.2115860150215399,-0.0665174775980962,-0.0665174775980962,-0.0665174775980962,0.11122929620056757,0.11122929620056757,0.11122929620056757,0.257385123286678,0.257385123286678,0.257385123286678
2016-06-05,-0.1475787514207271,-0.1475787514207271,-0.1475787514207271,-0.4348479041475019,-0.4348479041475019,-0.4348479041475019,-1.0882808754308693,-1.0882808754308693,-1.0882808754308693,-1.1660483006697369,-1.1660483006697369,-1.1660483006697369
