Date,ProShares UltraPro S&P500Etf_Open_average,ProShares UltraPro S&P500Etf_Open_max,ProShares UltraPro S&P500Etf_Open_min,ProShares UltraPro S&P500Etf_High_average,ProShares UltraPro S&P500Etf_High_max,ProShares UltraPro S&P500Etf_High_min,ProShares UltraPro S&P500Etf_Low_average,ProShares UltraPro S&P500Etf_Low_max,ProShares UltraPro S&P500Etf_Low_min,ProShares UltraPro S&P500Etf_Close_average,ProShares UltraPro S&P500Etf_Close_max,ProShares UltraPro S&P500Etf_Close_min
2016-05-15,0.7403457123314208,0.7403457123314208,0.7403457123314208,0.7616729663203582,0.7616729663203582,0.7616729663203582,0.840919130392683,0.840919130392683,0.840919130392683,0.7713452087396027,0.7713452087396027,0.7713452087396027
2016-05-22,1.2496348807441329,1.2496348807441329,1.2496348807441329,1.2248878378953354,1.2248878378953354,1.2248878378953354,1.3177915846711534,1.3177915846711534,1.3177915846711534,1.2901646414058332,1.2901646414058332,1.2901646414058332
2016-05-29,1.2320085143260235,1.2320085143260235,1.2320085143260235,1.1840429598896196,1.1840429598896196,1.1840429598896196,1.1261964056564733,1.1261964056564733,1.1261964056564733,1.1941408382944125,1.1941408382944125,1.1941408382944125
2016-06-05,1.1445907866275566,1.1445907866275566,1.1445907866275566,1.1000202477342813,1.1000202477342813,1.1000202477342813,1.0955544933906967,1.0955544933906967,1.0955544933906967,1.0465934330469056,1.0465934330469056,1.0465934330469056
2016-06-12,0.7432830131310306,0.7432830131310306,0.7432830131310306,0.6232811777367757,0.6232811777367757,0.6232811777367757,0.6380264611997575,0.6380264611997575,0.6380264611997575,0.5983904863749954,0.5983904863749954,0.5983904863749954
2016-06-19,0.032578692302172384,0.032578692302172384,0.032578692302172384,0.46247669758598475,0.46247669758598475,0.46247669758598475,0.027093166292932645,0.027093166292932645,0.027093166292932645,-0.07501712330876407,-0.07501712330876407,-0.07501712330876407
2016-06-26,0.978676156843143,0.978676156843143,0.978676156843143,1.0351518567914006,1.0351518567914006,1.0351518567914006,1.1408982781991641,1.1408982781991641,1.1408982781991641,1.048198785307876,1.048198785307876,1.048198785307876
2016-07-03,1.4017754566627296,1.4017754566627296,1.4017754566627296,1.6452232453312972,1.6452232453312972,1.6452232453312972,1.5016971700961543,1.5016971700961543,1.5016971700961543,1.6646735991560255,1.6646735991560255,1.6646735991560255
2016-07-10,2.5947069322998564,2.5947069322998564,2.5947069322998564,2.5279365168438224,2.5279365168438224,2.5279365168438224,2.4776411597756764,2.4776411597756764,2.4776411597756764,2.4032260626616533,2.4032260626616533,2.4032260626616533
2016-07-17,2.159867417638342,2.159867417638342,2.159867417638342,2.285673494567697,2.285673494567697,2.285673494567697,2.306884858686034,2.306884858686034,2.306884858686034,2.3644353026044223,2.3644353026044223,2.3644353026044223
2016-07-24,1.9100561203824122,1.9100561203824122,1.9100561203824122,2.034279019760561,2.034279019760561,2.034279019760561,1.9961422996268994,1.9961422996268994,1.9961422996268994,1.9928617529668369,1.9928617529668369,1.9928617529668369
2016-07-31,1.7910736591184975,1.7910736591184975,1.7910736591184975,1.8862014844100845,1.8862014844100845,1.8862014844100845,1.885832789086606,1.885832789086606,1.885832789086606,1.9171374869501037,1.9171374869501037,1.9171374869501037
2016-08-07,1.782688907264191,1.782688907264191,1.782688907264191,1.7681272541121753,1.7681272541121753,1.7681272541121753,1.8196631637045322,1.8196631637045322,1.8196631637045322,1.7277811572259039,1.7277811572259039,1.7277811572259039
2016-08-14,1.5738481135653795,1.5738481135653795,1.5738481135653795,1.5527414914694062,1.5527414914694062,1.5527414914694062,1.5482208082137345,1.5482208082137345,1.5482208082137345,1.524955778681102,1.524955778681102,1.524955778681102
2016-08-21,1.3296762348817652,1.3296762348817652,1.3296762348817652,1.4430836143102757,1.4430836143102757,1.4430836143102757,1.112376209451378,1.112376209451378,1.112376209451378,1.1382384170328743,1.1382384170328743,1.1382384170328743
2016-08-28,1.2630490748644754,1.2630490748644754,1.2630490748644754,1.2426133513402378,1.2426133513402378,1.2426133513402378,1.2594254228729582,1.2594254228729582,1.2594254228729582,1.212227807361418,1.212227807361418,1.212227807361418
2016-09-04,0.9043415385675586,0.9043415385675586,0.9043415385675586,0.7746460382827707,0.7746460382827707,0.7746460382827707,0.3114176218233629,0.3114176218233629,0.3114176218233629,0.15817869055364678,0.15817869055364678,0.15817869055364678
