Date,PowerShares Dynamic Oil & Gas Services_etf_Open_average,PowerShares Dynamic Oil & Gas Services_etf_Open_max,PowerShares Dynamic Oil & Gas Services_etf_Open_min,PowerShares Dynamic Oil & Gas Services_etf_High_average,PowerShares Dynamic Oil & Gas Services_etf_High_max,PowerShares Dynamic Oil & Gas Services_etf_High_min,PowerShares Dynamic Oil & Gas Services_etf_Low_average,PowerShares Dynamic Oil & Gas Services_etf_Low_max,PowerShares Dynamic Oil & Gas Services_etf_Low_min,PowerShares Dynamic Oil & Gas Services_etf_Close_average,PowerShares Dynamic Oil & Gas Services_etf_Close_max,PowerShares Dynamic Oil & Gas Services_etf_Close_min
2016-03-27,0.9180906353397548,0.9180906353397548,0.9180906353397548,0.6477394684336399,0.6477394684336399,0.6477394684336399,0.7885645124985399,0.7885645124985399,0.7885645124985399,0.5729268775201407,0.5729268775201407,0.5729268775201407
2016-04-03,0.5367887370413578,0.5367887370413578,0.5367887370413578,0.47932449793468174,0.47932449793468174,0.47932449793468174,0.7115473330383763,0.7115473330383763,0.7115473330383763,0.5497399054400741,0.5497399054400741,0.5497399054400741
2016-04-10,0.9299988751492232,0.9299988751492232,0.9299988751492232,0.7504207679439838,0.7504207679439838,0.7504207679439838,0.9836889693130398,0.9836889693130398,0.9836889693130398,0.9336799337104654,0.9336799337104654,0.9336799337104654
2016-04-17,1.437473082505852,1.437473082505852,1.437473082505852,1.5344704073618052,1.5344704073618052,1.5344704073618052,1.6220188323494307,1.6220188323494307,1.6220188323494307,1.5999598743172139,1.5999598743172139,1.5999598743172139
2016-04-24,1.620002862397711,1.620002862397711,1.620002862397711,1.4468869011113188,1.4468869011113188,1.4468869011113188,1.6464480495774245,1.6464480495774245,1.6464480495774245,1.581212724382859,1.581212724382859,1.581212724382859
2016-05-01,0.4897437934760818,0.4897437934760818,0.4897437934760818,0.526687345057947,0.526687345057947,0.526687345057947,0.6164720886157352,0.6164720886157352,0.6164720886157352,0.5988817268848218,0.5988817268848218,0.5988817268848218
2016-05-08,0.14583506633088564,0.14583506633088564,0.14583506633088564,-0.07298749194376218,-0.07298749194376218,-0.07298749194376218,0.11347459165169314,0.11347459165169314,0.11347459165169314,-0.08768624297451527,-0.08768624297451527,-0.08768624297451527
2016-05-15,-0.378495730360677,-0.378495730360677,-0.378495730360677,-0.3996704399733076,-0.3996704399733076,-0.3996704399733076,-0.23849024163329952,-0.23849024163329952,-0.23849024163329952,-0.22789239600330063,-0.22789239600330063,-0.22789239600330063
2016-05-22,0.05402084383374125,0.05402084383374125,0.05402084383374125,-0.20543058898176197,-0.20543058898176197,-0.20543058898176197,0.24238916913474626,0.24238916913474626,0.24238916913474626,0.0914069706382853,0.0914069706382853,0.0914069706382853
2016-05-29,-0.2016839916040421,-0.2016839916040421,-0.2016839916040421,-0.32191836196675877,-0.32191836196675877,-0.32191836196675877,-0.2223015089965172,-0.2223015089965172,-0.2223015089965172,-0.2339268377685314,-0.2339268377685314,-0.2339268377685314
