Date,ProShares UltraShort Basic MaterialsEtf_Open_average,ProShares UltraShort Basic MaterialsEtf_Open_max,ProShares UltraShort Basic MaterialsEtf_Open_min,ProShares UltraShort Basic MaterialsEtf_High_average,ProShares UltraShort Basic MaterialsEtf_High_max,ProShares UltraShort Basic MaterialsEtf_High_min,ProShares UltraShort Basic MaterialsEtf_Low_average,ProShares UltraShort Basic MaterialsEtf_Low_max,ProShares UltraShort Basic MaterialsEtf_Low_min,ProShares UltraShort Basic MaterialsEtf_Close_average,ProShares UltraShort Basic MaterialsEtf_Close_max,ProShares UltraShort Basic MaterialsEtf_Close_min
2016-05-15,-0.9732060160296124,-0.9732060160296124,-0.9732060160296124,-0.9646165529877041,-0.9646165529877041,-0.9646165529877041,-0.9196302960473564,-0.9196302960473564,-0.9196302960473564,-0.9302865020423542,-0.9302865020423542,-0.9302865020423542
2016-05-22,-1.0408590260760069,-1.0408590260760069,-1.0408590260760069,-1.0546461353551577,-1.0546461353551577,-1.0546461353551577,-1.0177923075541078,-1.0177923075541078,-1.0177923075541078,-1.035586991782775,-1.035586991782775,-1.035586991782775
2016-05-29,-1.0092914862013473,-1.0092914862013473,-1.0092914862013473,-1.022575623555227,-1.022575623555227,-1.022575623555227,-1.0512636105063788,-1.0512636105063788,-1.0512636105063788,-1.0832312824222283,-1.0832312824222283,-1.0832312824222283
2016-06-05,-1.037563589460148,-1.037563589460148,-1.037563589460148,-1.0766093195448858,-1.0766093195448858,-1.0766093195448858,-1.068067024421133,-1.068067024421133,-1.068067024421133,-1.0872252021866353,-1.0872252021866353,-1.0872252021866353
2016-06-12,-0.9589646321750251,-0.9589646321750251,-0.9589646321750251,-0.9556863250890683,-0.9556863250890683,-0.9556863250890683,-0.9907515515073541,-0.9907515515073541,-0.9907515515073541,-0.9945294328834436,-0.9945294328834436,-0.9945294328834436
2016-06-19,-0.7858760146357672,-0.7858760146357672,-0.7858760146357672,-0.633603808200818,-0.633603808200818,-0.633603808200818,-0.792929053824574,-0.792929053824574,-0.792929053824574,-0.592461950853557,-0.592461950853557,-0.592461950853557
2016-06-26,-0.671050924928124,-0.671050924928124,-0.671050924928124,-0.7520712860651626,-0.7520712860651626,-0.7520712860651626,-0.7461661477049206,-0.7461661477049206,-0.7461661477049206,-0.7290521162854084,-0.7290521162854084,-0.7290521162854084
2016-07-03,-0.589261550010273,-0.589261550010273,-0.589261550010273,-0.6878755788816485,-0.6878755788816485,-0.6878755788816485,-0.9057303352834006,-0.9057303352834006,-0.9057303352834006,-0.9639240227598979,-0.9639240227598979,-0.9639240227598979
2016-07-10,-1.762481286991204,-1.762481286991204,-1.762481286991204,-1.8325370959485594,-1.8325370959485594,-1.8325370959485594,-1.7796049025657639,-1.7796049025657639,-1.7796049025657639,-1.8300698742403863,-1.8300698742403863,-1.8300698742403863
2016-07-17,-1.5230231893325004,-1.5230231893325004,-1.5230231893325004,-1.611468149886808,-1.611468149886808,-1.611468149886808,-1.5987428494711764,-1.5987428494711764,-1.5987428494711764,-1.6566619759417536,-1.6566619759417536,-1.6566619759417536
