Date,SPDR Gold SharesEtf_Open_average,SPDR Gold SharesEtf_Open_max,SPDR Gold SharesEtf_Open_min,SPDR Gold SharesEtf_High_average,SPDR Gold SharesEtf_High_max,SPDR Gold SharesEtf_High_min,SPDR Gold SharesEtf_Low_average,SPDR Gold SharesEtf_Low_max,SPDR Gold SharesEtf_Low_min,SPDR Gold SharesEtf_Close_average,SPDR Gold SharesEtf_Close_max,SPDR Gold SharesEtf_Close_min
2016-05-15,0.6895169604499083,0.6895169604499083,0.6895169604499083,0.5874630840554249,0.5874630840554249,0.5874630840554249,0.6423757248586915,0.6423757248586915,0.6423757248586915,0.5936913596200816,0.5936913596200816,0.5936913596200816
2016-05-22,-0.0480740833059641,-0.0480740833059641,-0.0480740833059641,-0.15366350684312316,-0.15366350684312316,-0.15366350684312316,-0.11963977572581334,-0.11963977572581334,-0.11963977572581334,-0.1824894618332521,-0.1824894618332521,-0.1824894618332521
2016-05-29,0.21619835174431262,0.21619835174431262,0.21619835174431262,0.20121974379631005,0.20121974379631005,0.20121974379631005,0.32993155796537205,0.32993155796537205,0.32993155796537205,0.3242934430613809,0.3242934430613809,0.3242934430613809
2016-06-05,0.885285227649362,0.885285227649362,0.885285227649362,0.8552296142236722,0.8552296142236722,0.8552296142236722,0.9372168108166201,0.9372168108166201,0.9372168108166201,0.9447256633469816,0.9447256633469816,0.9447256633469816
2016-06-12,1.417294645723031,1.417294645723031,1.417294645723031,1.5134571762928815,1.5134571762928815,1.5134571762928815,1.4181031513694897,1.4181031513694897,1.4181031513694897,1.6966926773597288,1.6966926773597288,1.6966926773597288
2016-06-19,2.492490063229638,2.492490063229638,2.492490063229638,2.261082380360226,2.261082380360226,2.261082380360226,2.194077931778976,2.194077931778976,2.194077931778976,2.2178900028546433,2.2178900028546433,2.2178900028546433
2016-06-26,2.290967214963592,2.290967214963592,2.290967214963592,2.262136379186229,2.262136379186229,2.262136379186229,2.415737951540988,2.415737951540988,2.415737951540988,2.399700643869326,2.399700643869326,2.399700643869326
2016-07-03,2.3570820829132226,2.3570820829132226,2.3570820829132226,2.311509993676528,2.311509993676528,2.311509993676528,2.306156742956814,2.306156742956814,2.306156742956814,2.383046861256081,2.383046861256081,2.383046861256081
2016-07-10,1.2994700264802286,1.2994700264802286,1.2994700264802286,1.310772875634134,1.310772875634134,1.310772875634134,1.4424825491865219,1.4424825491865219,1.4424825491865219,1.3178824157491125,1.3178824157491125,1.3178824157491125
2016-07-17,1.1946818797901348,1.1946818797901348,1.1946818797901348,1.058730597317976,1.058730597317976,1.058730597317976,1.2322552965568958,1.2322552965568958,1.2322552965568958,1.0929201817043972,1.0929201817043972,1.0929201817043972
2016-07-24,1.490631847037237,1.490631847037237,1.490631847037237,1.5454029375437657,1.5454029375437657,1.5454029375437657,1.4902326937331305,1.4902326937331305,1.4902326937331305,1.503124325456654,1.503124325456654,1.503124325456654
2016-07-31,1.3376509102839786,1.3376509102839786,1.3376509102839786,1.2157729585672492,1.2157729585672492,1.2157729585672492,1.2378873230820344,1.2378873230820344,1.2378873230820344,1.0755544085204507,1.0755544085204507,1.0755544085204507
2016-08-07,1.3344314892329299,1.3344314892329299,1.3344314892329299,1.2413823255194618,1.2413823255194618,1.2413823255194618,1.0849103134420284,1.0849103134420284,1.0849103134420284,0.9490397304533518,0.9490397304533518,0.9490397304533518
2016-08-14,1.0154645627406857,1.0154645627406857,1.0154645627406857,1.0165796170264743,1.0165796170264743,1.0165796170264743,1.128937399170366,1.128937399170366,1.128937399170366,0.978317038392034,0.978317038392034,0.978317038392034
2016-08-21,0.6682026500494717,0.6682026500494717,0.6682026500494717,0.8051125436124767,0.8051125436124767,0.8051125436124767,0.5868219719847891,0.5868219719847891,0.5868219719847891,0.4746067930221126,0.4746067930221126,0.4746067930221126
2016-08-28,0.45675502474303203,0.45675502474303203,0.45675502474303203,0.3775200493987426,0.3775200493987426,0.3775200493987426,0.45609760937988186,0.45609760937988186,0.45609760937988186,0.5213979358448882,0.5213979358448882,0.5213979358448882
2016-09-04,0.6147387555779786,0.6147387555779786,0.6147387555779786,0.531770393168356,0.531770393168356,0.531770393168356,0.6600595327753824,0.6600595327753824,0.6600595327753824,0.4903801360888277,0.4903801360888277,0.4903801360888277
2016-09-11,-0.04553900744218108,-0.04553900744218108,-0.04553900744218108,-0.06778031214250989,-0.06778031214250989,-0.06778031214250989,0.08867153503386364,0.08867153503386364,0.08867153503386364,0.02580954305800879,0.02580954305800879,0.02580954305800879
2016-09-18,0.6210432742719985,0.6210432742719985,0.6210432742719985,0.5533007055442883,0.5533007055442883,0.5533007055442883,0.7566526814322149,0.7566526814322149,0.7566526814322149,0.6486200475221974,0.6486200475221974,0.6486200475221974
2016-09-25,0.27651487986643036,0.27651487986643036,0.27651487986643036,0.15930396472768796,0.15930396472768796,0.15930396472768796,0.11503584496847903,0.11503584496847903,0.11503584496847903,0.069403680865473,0.069403680865473,0.069403680865473
2016-10-02,-1.3607379335616887,-1.3607379335616887,-1.3607379335616887,-1.4341906313099264,-1.4341906313099264,-1.4341906313099264,-1.7029189587781848,-1.7029189587781848,-1.7029189587781848,-1.5222091431276212,-1.5222091431276212,-1.5222091431276212
2016-10-09,-1.8916809486136112,-1.8916809486136112,-1.8916809486136112,-1.8096607764832888,-1.8096607764832888,-1.8096607764832888,-1.7354364565017706,-1.7354364565017706,-1.7354364565017706,-1.9074236806725866,-1.9074236806725866,-1.9074236806725866
2016-10-16,-1.601047124191691,-1.601047124191691,-1.601047124191691,-1.719788641012455,-1.719788641012455,-1.719788641012455,-1.484383022314925,-1.484383022314925,-1.484383022314925,-1.576492908665623,-1.576492908665623,-1.576492908665623
2016-10-23,-1.4843866982104603,-1.4843866982104603,-1.4843866982104603,-1.2331229768089809,-1.2331229768089809,-1.2331229768089809,-1.3818959303373406,-1.3818959303373406,-1.3818959303373406,-1.3247851288827275,-1.3247851288827275,-1.3247851288827275
2016-10-30,-0.4714271529340085,-0.4714271529340085,-0.4714271529340085,-0.5732340923621565,-0.5732340923621565,-0.5732340923621565,-0.35914534298754724,-0.35914534298754724,-0.35914534298754724,-0.42117270610862834,-0.42117270610862834,-0.42117270610862834
2016-11-06,-1.7495764672283542,-1.7495764672283542,-1.7495764672283542,-1.8412059942815466,-1.8412059942815466,-1.8412059942815466,-2.329702231382323,-2.329702231382323,-2.329702231382323,-2.2498982249607566,-2.2498982249607566,-2.2498982249607566
2016-11-13,-2.36048859929254,-2.36048859929254,-2.36048859929254,-2.3682735995775928,-2.3682735995775928,-2.3682735995775928,-2.1853056049215955,-2.1853056049215955,-2.1853056049215955,-2.2564838792278805,-2.2564838792278805,-2.2564838792278805
2016-11-20,-2.3424741511791844,-2.3424741511791844,-2.3424741511791844,-2.3691916290841086,-2.3691916290841086,-2.3691916290841086,-2.2897491587273353,-2.2897491587273353,-2.2897491587273353,-2.345409483983737,-2.345409483983737,-2.345409483983737
2016-11-27,-2.178990822843227,-2.178990822843227,-2.178990822843227,-2.148320558267222,-2.148320558267222,-2.148320558267222,-2.011407311196744,-2.011407311196744,-2.011407311196744,-2.0350115083138456,-2.0350115083138456,-2.0350115083138456
