Date,ProShares UltraShort Bloomberg Natural Gas_etf_Open_average,ProShares UltraShort Bloomberg Natural Gas_etf_Open_max,ProShares UltraShort Bloomberg Natural Gas_etf_Open_min,ProShares UltraShort Bloomberg Natural Gas_etf_High_average,ProShares UltraShort Bloomberg Natural Gas_etf_High_max,ProShares UltraShort Bloomberg Natural Gas_etf_High_min,ProShares UltraShort Bloomberg Natural Gas_etf_Low_average,ProShares UltraShort Bloomberg Natural Gas_etf_Low_max,ProShares UltraShort Bloomberg Natural Gas_etf_Low_min,ProShares UltraShort Bloomberg Natural Gas_etf_Close_average,ProShares UltraShort Bloomberg Natural Gas_etf_Close_max,ProShares UltraShort Bloomberg Natural Gas_etf_Close_min
2016-10-09,-2.2679281061575214,-2.2679281061575214,-2.2679281061575214,-2.293443601495048,-2.293443601495048,-2.293443601495048,-1.9864113010308866,-1.9864113010308866,-1.9864113010308866,-2.0453916878146146,-2.0453916878146146,-2.0453916878146146
2016-10-16,-1.48781410269829,-1.48781410269829,-1.48781410269829,-1.4155080969323273,-1.4155080969323273,-1.4155080969323273,-1.2894408087945164,-1.2894408087945164,-1.2894408087945164,-1.2561551647016,-1.2561551647016,-1.2561551647016
2016-10-23,-0.15830695007963252,-0.15830695007963252,-0.15830695007963252,-0.27225681800771867,-0.27225681800771867,-0.27225681800771867,-0.17530514585468035,-0.17530514585468035,-0.17530514585468035,-0.2991584206207521,-0.2991584206207521,-0.2991584206207521
2016-10-30,1.4670509475856397,1.4670509475856397,1.4670509475856397,1.3846040676685956,1.3846040676685956,1.3846040676685956,1.4460159788111,1.4460159788111,1.4460159788111,1.332219354991087,1.332219354991087,1.332219354991087
2016-11-06,1.792210688256644,1.792210688256644,1.792210688256644,1.68605581634041,1.68605581634041,1.68605581634041,1.6981411869398726,1.6981411869398726,1.6981411869398726,1.6902424068560065,1.6902424068560065,1.6902424068560065
2016-11-13,0.9930880215042822,0.9930880215042822,0.9930880215042822,0.9300030875252038,0.9300030875252038,0.9300030875252038,1.0174355721647672,1.0174355721647672,1.0174355721647672,0.913147042789642,0.913147042789642,0.913147042789642
2016-11-20,-0.17196525932605802,-0.17196525932605802,-0.17196525932605802,-0.2946521846596244,-0.2946521846596244,-0.2946521846596244,-0.293023811777936,-0.293023811777936,-0.293023811777936,-0.3335373017764103,-0.3335373017764103,-0.3335373017764103
2016-11-27,-1.287764433954806,-1.287764433954806,-1.287764433954806,-1.1453901539946607,-1.1453901539946607,-1.1453901539946607,-1.3006977970239972,-1.3006977970239972,-1.3006977970239972,-1.1778571205072232,-1.1778571205072232,-1.1778571205072232
2016-12-04,-1.7332144734297026,-1.7332144734297026,-1.7332144734297026,-1.7106162728835679,-1.7106162728835679,-1.7106162728835679,-1.7049731200219522,-1.7049731200219522,-1.7049731200219522,-1.693648182224188,-1.693648182224188,-1.693648182224188
2016-12-11,-0.8340716318586562,-0.8340716318586562,-0.8340716318586562,-0.9325893760602437,-0.9325893760602437,-0.9325893760602437,-0.8649395500595047,-0.8649395500595047,-0.8649395500595047,-0.9139521698902392,-0.9139521698902392,-0.9139521698902392
2016-12-18,-1.2587860484277382,-1.2587860484277382,-1.2587860484277382,-1.340043216018516,-1.340043216018516,-1.340043216018516,-1.338306638660018,-1.338306638660018,-1.338306638660018,-1.349487428173324,-1.349487428173324,-1.349487428173324
2016-12-25,-1.3652047737917579,-1.3652047737917579,-1.3652047737917579,-1.2926105540611112,-1.2926105540611112,-1.2926105540611112,-1.2710313801356408,-1.2710313801356408,-1.2710313801356408,-1.23716627533361,-1.23716627533361,-1.23716627533361
2017-01-01,-0.5156309578725018,-0.5156309578725018,-0.5156309578725018,-0.4825189692305345,-0.4825189692305345,-0.4825189692305345,-0.45929383292288084,-0.45929383292288084,-0.45929383292288084,-0.45691729969319156,-0.45691729969319156,-0.45691729969319156
2017-01-08,-0.7270502652775634,-0.7270502652775634,-0.7270502652775634,-0.7451802916404137,-0.7451802916404137,-0.7451802916404137,-0.7083803144729995,-0.7083803144729995,-0.7083803144729995,-0.7529808349456707,-0.7529808349456707,-0.7529808349456707
2017-01-15,-0.5457092262779698,-0.5457092262779698,-0.5457092262779698,-0.40577367712648976,-0.40577367712648976,-0.40577367712648976,-0.5404358886128412,-0.5404358886128412,-0.5404358886128412,-0.3579470001248755,-0.3579470001248755,-0.3579470001248755
2017-01-22,-0.49973631861353773,-0.49973631861353773,-0.49973631861353773,-0.5889702179787618,-0.5889702179787618,-0.5889702179787618,-0.6087555350309433,-0.6087555350309433,-0.6087555350309433,-0.6339061088283773,-0.6339061088283773,-0.6339061088283773
2017-01-29,0.20764244304889587,0.20764244304889587,0.20764244304889587,0.1610610103703966,0.1610610103703966,0.1610610103703966,0.2696323617545498,0.2696323617545498,0.2696323617545498,0.22910595376494844,0.22910595376494844,0.22910595376494844
2017-02-05,0.5229405916924168,0.5229405916924168,0.5229405916924168,0.4364217036373782,0.4364217036373782,0.4364217036373782,0.5744724143012961,0.5744724143012961,0.5744724143012961,0.5318478236366893,0.5318478236366893,0.5318478236366893
2017-02-12,1.6225501072818853,1.6225501072818853,1.6225501072818853,1.6577756696811978,1.6577756696811978,1.6577756696811978,1.7371824563940992,1.7371824563940992,1.7371824563940992,1.7454652533523543,1.7454652533523543,1.7454652533523543
2017-02-19,2.3394904415451028,2.3394904415451028,2.3394904415451028,2.329947021452997,2.329947021452997,2.329947021452997,2.2095349760791527,2.2095349760791527,2.2095349760791527,2.1434332814116956,2.1434332814116956,2.1434332814116956
2017-02-26,1.419461853993576,1.419461853993576,1.419461853993576,1.4619508932367409,1.4619508932367409,1.4619508932367409,1.4418821413688823,1.4418821413688823,1.4418821413688823,1.3869305680032062,1.3869305680032062,1.3869305680032062
2017-03-05,0.43805768975084075,0.43805768975084075,0.43805768975084075,0.6157704298922824,0.6157704298922824,0.6157704298922824,0.5398628622872045,0.5398628622872045,0.5398628622872045,0.4655440822678173,0.4655440822678173,0.4655440822678173
2017-03-12,0.7895498923584618,0.7895498923584618,0.7895498923584618,0.7556606885296011,0.7556606885296011,0.7556606885296011,0.7878561190695764,0.7878561190695764,0.7878561190695764,0.7973905884608603,0.7973905884608603,0.7973905884608603
2017-03-19,-0.0005158576968214646,-0.0005158576968214646,-0.0005158576968214646,-0.12188747576668502,-0.12188747576668502,-0.12188747576668502,-0.00356653265968585,-0.00356653265968585,-0.00356653265968585,-0.06266328221795955,-0.06266328221795955,-0.06266328221795955
2017-03-26,-0.6232484580194435,-0.6232484580194435,-0.6232484580194435,-0.5518619264374284,-0.5518619264374284,-0.5518619264374284,-0.5002328901563201,-0.5002328901563201,-0.5002328901563201,-0.45151552283448937,-0.45151552283448937,-0.45151552283448937
2017-04-02,-0.9843599309922211,-0.9843599309922211,-0.9843599309922211,-0.9811507923821264,-0.9811507923821264,-0.9811507923821264,-0.8794569889869248,-0.8794569889869248,-0.8794569889869248,-0.87155347526471,-0.87155347526471,-0.87155347526471
2017-04-09,-0.7615477969205369,-0.7615477969205369,-0.7615477969205369,-0.7769078659272994,-0.7769078659272994,-0.7769078659272994,-0.730357623510229,-0.730357623510229,-0.730357623510229,-0.8864465489327075,-0.8864465489327075,-0.8864465489327075
2017-04-16,-0.6852168172939771,-0.6852168172939771,-0.6852168172939771,-0.4392933928383115,-0.4392933928383115,-0.4392933928383115,-0.5959981643324024,-0.5959981643324024,-0.5959981643324024,-0.4338568258765106,-0.4338568258765106,-0.4338568258765106
2017-04-23,-0.9059670790014468,-0.9059670790014468,-0.9059670790014468,-1.046938043421973,-1.046938043421973,-1.046938043421973,-0.9501779139751056,-0.9501779139751056,-0.9501779139751056,-1.0361069355973667,-1.0361069355973667,-1.0361069355973667
2017-04-30,-0.6931879332023178,-0.6931879332023178,-0.6931879332023178,-0.804429547757296,-0.804429547757296,-0.804429547757296,-0.8086303639063244,-0.8086303639063244,-0.8086303639063244,-0.9222792695087638,-0.9222792695087638,-0.9222792695087638
2017-05-07,-1.237420568214755,-1.237420568214755,-1.237420568214755,-1.3752268008037467,-1.3752268008037467,-1.3752268008037467,-1.350420105407994,-1.350420105407994,-1.350420105407994,-1.3803848552271167,-1.3803848552271167,-1.3803848552271167
2017-05-14,-0.5514585037242611,-0.5514585037242611,-0.5514585037242611,-0.6605664158893348,-0.6605664158893348,-0.6605664158893348,-0.6828382526400641,-0.6828382526400641,-0.6828382526400641,-0.7052936497454204,-0.7052936497454204,-0.7052936497454204
2017-05-21,-0.311649033375793,-0.311649033375793,-0.311649033375793,-0.2856144497999878,-0.2856144497999878,-0.2856144497999878,-0.41451450704625953,-0.41451450704625953,-0.41451450704625953,-0.35616226635831644,-0.35616226635831644,-0.35616226635831644
2017-05-28,1.820581837023653,1.820581837023653,1.820581837023653,1.8231496997689232,1.8231496997689232,1.8231496997689232,1.9032814030960588,1.9032814030960588,1.9032814030960588,1.9903206168064465,1.9903206168064465,1.9903206168064465
2017-06-04,1.488825766128676,1.488825766128676,1.488825766128676,1.389394866094494,1.389394866094494,1.389394866094494,1.5881720138552846,1.5881720138552846,1.5881720138552846,1.5251379710913573,1.5251379710913573,1.5251379710913573
2017-06-11,1.5396222559615975,1.5396222559615975,1.5396222559615975,1.4544839295222747,1.4544839295222747,1.4544839295222747,1.4611652417435248,1.4611652417435248,1.4611652417435248,1.5078204069862173,1.5078204069862173,1.5078204069862173
2017-06-18,1.9157634271651036,1.9157634271651036,1.9157634271651036,1.7859492145808225,1.7859492145808225,1.7859492145808225,1.8450114796111525,1.8450114796111525,1.8450114796111525,1.767693277069813,1.767693277069813,1.767693277069813
2017-06-25,1.0870086485974193,1.0870086485974193,1.0870086485974193,1.2051222301450706,1.2051222301450706,1.2051222301450706,1.03670315903141,1.03670315903141,1.03670315903141,0.9761621620680246,0.9761621620680246,0.9761621620680246
2017-07-02,1.3352627251957518,1.3352627251957518,1.3352627251957518,1.700070203020326,1.700070203020326,1.700070203020326,1.4121236253072924,1.4121236253072924,1.4121236253072924,1.7284425765405858,1.7284425765405858,1.7284425765405858
2017-07-09,1.0053409901316694,1.0053409901316694,1.0053409901316694,0.8022556011268734,0.8022556011268734,0.8022556011268734,0.8293314763557567,0.8293314763557567,0.8293314763557567,0.7229882630492462,0.7229882630492462,0.7229882630492462
2017-07-16,0.3633545325672076,0.3633545325672076,0.3633545325672076,0.7273016964386726,0.7273016964386726,0.7273016964386726,0.4687608527519294,0.4687608527519294,0.4687608527519294,0.707188432011748,0.707188432011748,0.707188432011748
2017-07-23,0.5035787608996114,0.5035787608996114,0.5035787608996114,0.5229533914929343,0.5229533914929343,0.5229533914929343,0.5921047117512451,0.5921047117512451,0.5921047117512451,0.5933977649777717,0.5933977649777717,0.5933977649777717
2017-07-30,1.580677585571197,1.580677585571197,1.580677585571197,1.4473611822745913,1.4473611822745913,1.4473611822745913,1.5875901969349195,1.5875901969349195,1.5875901969349195,1.4242853771724568,1.4242853771724568,1.4242853771724568
2017-08-06,-0.0036239082641952927,-0.0036239082641952927,-0.0036239082641952927,-0.13927617936328118,-0.13927617936328118,-0.13927617936328118,0.11232413002838562,0.11232413002838562,0.11232413002838562,-0.041130712792490955,-0.041130712792490955,-0.041130712792490955
2017-08-13,0.34550253328329733,0.34550253328329733,0.34550253328329733,0.13722136900281476,0.13722136900281476,0.13722136900281476,0.38266672256208595,0.38266672256208595,0.38266672256208595,0.2477038255442787,0.2477038255442787,0.2477038255442787
2017-08-20,0.17140478435474468,0.17140478435474468,0.17140478435474468,0.17544541284950965,0.17544541284950965,0.17544541284950965,0.3441712416705971,0.3441712416705971,0.3441712416705971,0.1493206707568977,0.1493206707568977,0.1493206707568977
2017-08-27,-0.8961388346419074,-0.8961388346419074,-0.8961388346419074,-1.1119692573771562,-1.1119692573771562,-1.1119692573771562,-1.5284225840115735,-1.5284225840115735,-1.5284225840115735,-1.5244264230800273,-1.5244264230800273,-1.5244264230800273
2017-09-03,0.22205376870853066,0.22205376870853066,0.22205376870853066,0.34283737332161884,0.34283737332161884,0.34283737332161884,0.3851296750887598,0.3851296750887598,0.3851296750887598,0.31173449446838525,0.31173449446838525,0.31173449446838525
2017-09-10,-1.2000124408944721,-1.2000124408944721,-1.2000124408944721,-1.3366452725272528,-1.3366452725272528,-1.3366452725272528,-1.0423631100262647,-1.0423631100262647,-1.0423631100262647,-1.2493380336507824,-1.2493380336507824,-1.2493380336507824
2017-09-17,-0.39193037830419775,-0.39193037830419775,-0.39193037830419775,-0.6991201291111754,-0.6991201291111754,-0.6991201291111754,-0.3718877556777149,-0.3718877556777149,-0.3718877556777149,-0.42596449948126425,-0.42596449948126425,-0.42596449948126425
2017-09-24,-0.1004638453026501,-0.1004638453026501,-0.1004638453026501,-0.49798711358618986,-0.49798711358618986,-0.49798711358618986,-0.30544048333275475,-0.30544048333275475,-0.30544048333275475,-0.49237495984314034,-0.49237495984314034,-0.49237495984314034
2017-10-01,1.3361512048164146,1.3361512048164146,1.3361512048164146,1.5723346862584113,1.5723346862584113,1.5723346862584113,1.3990715902659776,1.3990715902659776,1.3990715902659776,1.5469645189555186,1.5469645189555186,1.5469645189555186
2017-10-08,0.010478720065737645,0.010478720065737645,0.010478720065737645,-0.11314205741143042,-0.11314205741143042,-0.11314205741143042,0.03735004230551499,0.03735004230551499,0.03735004230551499,0.01408918697983433,0.01408918697983433,0.01408918697983433
2017-10-15,0.7896435231582447,0.7896435231582447,0.7896435231582447,0.510572336058409,0.510572336058409,0.510572336058409,0.45576363687539495,0.45576363687539495,0.45576363687539495,0.4084634571920602,0.4084634571920602,0.4084634571920602
2017-10-22,1.8267268822474194,1.8267268822474194,1.8267268822474194,1.7431573973932333,1.7431573973932333,1.7431573973932333,1.7722682602237259,1.7722682602237259,1.7722682602237259,1.6508699399726863,1.6508699399726863,1.6508699399726863
2017-10-29,1.9455007402225535,1.9455007402225535,1.9455007402225535,1.735939971966484,1.735939971966484,1.735939971966484,1.7791960959731483,1.7791960959731483,1.7791960959731483,1.7266198447919716,1.7266198447919716,1.7266198447919716
2017-11-05,-0.7592960368416043,-0.7592960368416043,-0.7592960368416043,-0.7417494305152438,-0.7417494305152438,-0.7417494305152438,-0.698557213249204,-0.698557213249204,-0.698557213249204,-0.8560434242962043,-0.8560434242962043,-0.8560434242962043
2017-11-12,0.49797907814072107,0.49797907814072107,0.49797907814072107,0.37211329998169157,0.37211329998169157,0.37211329998169157,0.25495664351268993,0.25495664351268993,0.25495664351268993,0.13904455302015237,0.13904455302015237,0.13904455302015237
2017-11-19,2.1129908868860494,2.1129908868860494,2.1129908868860494,2.424834849025411,2.424834849025411,2.424834849025411,2.109710454900908,2.109710454900908,2.109710454900908,2.3700251315440264,2.3700251315440264,2.3700251315440264
2017-11-26,0.6897837402397918,0.6897837402397918,0.6897837402397918,0.6227909717889593,0.6227909717889593,0.6227909717889593,0.5526754306084818,0.5526754306084818,0.5526754306084818,0.6977727152866188,0.6977727152866188,0.6977727152866188
2017-12-03,2.5227214735955825,2.5227214735955825,2.5227214735955825,2.355423683334258,2.355423683334258,2.355423683334258,2.4969380867679973,2.4969380867679973,2.4969380867679973,2.3549138945240125,2.3549138945240125,2.3549138945240125
2017-12-10,2.3690059015682445,2.3690059015682445,2.3690059015682445,2.4623866009826325,2.4623866009826325,2.4623866009826325,2.326861603032936,2.326861603032936,2.326861603032936,2.394085084114975,2.394085084114975,2.394085084114975
2017-12-17,2.0544197792189443,2.0544197792189443,2.0544197792189443,1.7734449168426156,1.7734449168426156,1.7734449168426156,1.9520317610089033,1.9520317610089033,1.9520317610089033,1.7487431143205243,1.7487431143205243,1.7487431143205243
2017-12-24,-0.09498828681998839,-0.09498828681998839,-0.09498828681998839,-0.012706522987904237,-0.012706522987904237,-0.012706522987904237,-0.1483514045578571,-0.1483514045578571,-0.1483514045578571,0.012428838507807743,0.012428838507807743,0.012428838507807743
2017-12-31,0.7992870719492841,0.7992870719492841,0.7992870719492841,0.6809901937815847,0.6809901937815847,0.6809901937815847,0.7806794310059465,0.7806794310059465,0.7806794310059465,0.7032652634141444,0.7032652634141444,0.7032652634141444
