Date,DB Gold Double Short_etf_Open_average,DB Gold Double Short_etf_Open_max,DB Gold Double Short_etf_Open_min,DB Gold Double Short_etf_High_average,DB Gold Double Short_etf_High_max,DB Gold Double Short_etf_High_min,DB Gold Double Short_etf_Low_average,DB Gold Double Short_etf_Low_max,DB Gold Double Short_etf_Low_min,DB Gold Double Short_etf_Close_average,DB Gold Double Short_etf_Close_max,DB Gold Double Short_etf_Close_min
2016-03-27,-0.2555023496935088,-0.2555023496935088,-0.2555023496935088,-0.32776913039888145,-0.32776913039888145,-0.32776913039888145,-0.35738417092109764,-0.35738417092109764,-0.35738417092109764,-0.44617731943657735,-0.44617731943657735,-0.44617731943657735
2016-04-03,-0.6069207399804725,-0.6069207399804725,-0.6069207399804725,-0.6587911889005406,-0.6587911889005406,-0.6587911889005406,-0.6014057571308334,-0.6014057571308334,-0.6014057571308334,-0.6810972977785684,-0.6810972977785684,-0.6810972977785684
2016-04-10,-0.41097075409225786,-0.41097075409225786,-0.41097075409225786,-0.5018034431515571,-0.5018034431515571,-0.5018034431515571,-0.3925736097250298,-0.3925736097250298,-0.3925736097250298,-0.47944184830284914,-0.47944184830284914,-0.47944184830284914
2016-04-17,-0.5396062542350487,-0.5396062542350487,-0.5396062542350487,-0.4330333306862651,-0.4330333306862651,-0.4330333306862651,-0.45218612491273247,-0.45218612491273247,-0.45218612491273247,-0.38193224662913744,-0.38193224662913744,-0.38193224662913744
2016-04-24,-1.3400483339665565,-1.3400483339665565,-1.3400483339665565,-1.469317126227629,-1.469317126227629,-1.469317126227629,-1.646468135514334,-1.646468135514334,-1.646468135514334,-1.854315924922402,-1.854315924922402,-1.854315924922402
2016-05-01,-1.5409771525140152,-1.5409771525140152,-1.5409771525140152,-1.773992392714481,-1.773992392714481,-1.773992392714481,-1.6656964589390728,-1.6656964589390728,-1.6656964589390728,-1.8000848396295797,-1.8000848396295797,-1.8000848396295797
2016-05-08,-1.0043436861110078,-1.0043436861110078,-1.0043436861110078,-1.0383239557687516,-1.0383239557687516,-1.0383239557687516,-0.8368387588332764,-0.8368387588332764,-0.8368387588332764,-1.1235528835596722,-1.1235528835596722,-1.1235528835596722
2016-05-15,-0.5118997523861181,-0.5118997523861181,-0.5118997523861181,-0.5539389365495005,-0.5539389365495005,-0.5539389365495005,-0.3084637562123228,-0.3084637562123228,-0.3084637562123228,-0.3592973904083794,-0.3592973904083794,-0.3592973904083794
2016-05-22,0.6443986217025597,0.6443986217025597,0.6443986217025597,0.7977764373967033,0.7977764373967033,0.7977764373967033,0.9578611377119599,0.9578611377119599,0.9578611377119599,1.0701961075647486,1.0701961075647486,1.0701961075647486
2016-05-29,-0.04765318900087505,-0.04765318900087505,-0.04765318900087505,-0.2615951369861557,-0.2615951369861557,-0.2615951369861557,-0.05869575265715886,-0.05869575265715886,-0.05869575265715886,-0.2697813273539366,-0.2697813273539366,-0.2697813273539366
2016-06-05,-1.1961026426680663,-1.1961026426680663,-1.1961026426680663,-1.2548801967652308,-1.2548801967652308,-1.2548801967652308,-1.2033247873019275,-1.2033247873019275,-1.2033247873019275,-1.2704017412027184,-1.2704017412027184,-1.2704017412027184
2016-06-12,-1.5221629673488928,-1.5221629673488928,-1.5221629673488928,-1.4607265431390195,-1.4607265431390195,-1.4607265431390195,-1.584560995953155,-1.584560995953155,-1.584560995953155,-1.6425952830142387,-1.6425952830142387,-1.6425952830142387
2016-06-19,-2.0458151099260147,-2.0458151099260147,-2.0458151099260147,-1.7806144179795944,-1.7806144179795944,-1.7806144179795944,-1.9666868441257088,-1.9666868441257088,-1.9666868441257088,-1.8344878480449527,-1.8344878480449527,-1.8344878480449527
2016-06-26,-1.8331859516562587,-1.8331859516562587,-1.8331859516562587,-1.942832629850209,-1.942832629850209,-1.942832629850209,-1.8007441982322654,-1.8007441982322654,-1.8007441982322654,-1.8863451187488025,-1.8863451187488025,-1.8863451187488025
2016-07-03,-1.7189128204669997,-1.7189128204669997,-1.7189128204669997,-1.7857630018701225,-1.7857630018701225,-1.7857630018701225,-1.7674678131689354,-1.7674678131689354,-1.7674678131689354,-1.8085473092631092,-1.8085473092631092,-1.8085473092631092
2016-07-10,-1.0085197304358602,-1.0085197304358602,-1.0085197304358602,-1.0593253632440074,-1.0593253632440074,-1.0593253632440074,-0.9601908470193863,-0.9601908470193863,-0.9601908470193863,-0.970588338073982,-0.970588338073982,-0.970588338073982
2016-07-17,-0.8464492435777375,-0.8464492435777375,-0.8464492435777375,-0.8981160536781818,-0.8981160536781818,-0.8981160536781818,-0.7014749630841632,-0.7014749630841632,-0.7014749630841632,-0.7374492270224534,-0.7374492270224534,-0.7374492270224534
2016-07-24,-1.0540759164363431,-1.0540759164363431,-1.0540759164363431,-1.0973127624020316,-1.0973127624020316,-1.0973127624020316,-1.4205065159815349,-1.4205065159815349,-1.4205065159815349,-1.0367294851668287,-1.0367294851668287,-1.0367294851668287
2016-07-31,-0.8925366593210409,-0.8925366593210409,-0.8925366593210409,-0.8393337237392733,-0.8393337237392733,-0.8393337237392733,-0.7234269633570847,-0.7234269633570847,-0.7234269633570847,-0.7156391370267012,-0.7156391370267012,-0.7156391370267012
2016-08-07,-0.8221103508410367,-0.8221103508410367,-0.8221103508410367,-0.6984801782101656,-0.6984801782101656,-0.6984801782101656,-0.7256681838426343,-0.7256681838426343,-0.7256681838426343,-0.5515978915818086,-0.5515978915818086,-0.5515978915818086
2016-08-14,-0.5346713037216495,-0.5346713037216495,-0.5346713037216495,-0.6452729194970022,-0.6452729194970022,-0.6452729194970022,-0.46915939722045946,-0.46915939722045946,-0.46915939722045946,-0.5044241203646971,-0.5044241203646971,-0.5044241203646971
2016-08-21,-0.06552000976248139,-0.06552000976248139,-0.06552000976248139,-0.019593635416688113,-0.019593635416688113,-0.019593635416688113,-0.18615001172672588,-0.18615001172672588,-0.18615001172672588,0.1109408033027939,0.1109408033027939,0.1109408033027939
