Date,Direxion Daily Real Estate Bear 3X Shares_etf_Open_average,Direxion Daily Real Estate Bear 3X Shares_etf_Open_max,Direxion Daily Real Estate Bear 3X Shares_etf_Open_min,Direxion Daily Real Estate Bear 3X Shares_etf_High_average,Direxion Daily Real Estate Bear 3X Shares_etf_High_max,Direxion Daily Real Estate Bear 3X Shares_etf_High_min,Direxion Daily Real Estate Bear 3X Shares_etf_Low_average,Direxion Daily Real Estate Bear 3X Shares_etf_Low_max,Direxion Daily Real Estate Bear 3X Shares_etf_Low_min,Direxion Daily Real Estate Bear 3X Shares_etf_Close_average,Direxion Daily Real Estate Bear 3X Shares_etf_Close_max,Direxion Daily Real Estate Bear 3X Shares_etf_Close_min
2016-03-27,-1.5883877378833962,-1.5883877378833962,-1.5883877378833962,-1.622224025922257,-1.622224025922257,-1.622224025922257,-1.6111728326617178,-1.6111728326617178,-1.6111728326617178,-1.6380906786739007,-1.6380906786739007,-1.6380906786739007
2016-04-03,-1.2812138269785653,-1.2812138269785653,-1.2812138269785653,-1.3377361744414638,-1.3377361744414638,-1.3377361744414638,-1.3077574704547945,-1.3077574704547945,-1.3077574704547945,-1.29135218014093,-1.29135218014093,-1.29135218014093
2016-04-10,-1.077175571468401,-1.077175571468401,-1.077175571468401,-1.0810384581459906,-1.0810384581459906,-1.0810384581459906,-1.1356646619819373,-1.1356646619819373,-1.1356646619819373,-1.1373590685303125,-1.1373590685303125,-1.1373590685303125
2016-04-17,-0.6277624244061548,-0.6277624244061548,-0.6277624244061548,-0.6908375578307443,-0.6908375578307443,-0.6908375578307443,-0.7331216582572782,-0.7331216582572782,-0.7331216582572782,-0.7514967729846774,-0.7514967729846774,-0.7514967729846774
2016-04-24,-0.7580097801664564,-0.7580097801664564,-0.7580097801664564,-0.6387724840113698,-0.6387724840113698,-0.6387724840113698,-0.6932025867767861,-0.6932025867767861,-0.6932025867767861,-0.648469329244858,-0.648469329244858,-0.648469329244858
2016-05-01,-1.0329077936960431,-1.0329077936960431,-1.0329077936960431,-1.0296599439275,-1.0296599439275,-1.0296599439275,-1.1149026982335755,-1.1149026982335755,-1.1149026982335755,-1.1405020714044942,-1.1405020714044942,-1.1405020714044942
2016-05-08,-1.080720375838445,-1.080720375838445,-1.080720375838445,-0.9931593094391978,-0.9931593094391978,-0.9931593094391978,-1.0128489804519851,-1.0128489804519851,-1.0128489804519851,-0.9509016725733879,-0.9509016725733879,-0.9509016725733879
2016-05-15,-0.2752168643083584,-0.2752168643083584,-0.2752168643083584,-0.3790296388380215,-0.3790296388380215,-0.3790296388380215,-0.3005267550319443,-0.3005267550319443,-0.3005267550319443,-0.3285587608235327,-0.3285587608235327,-0.3285587608235327
2016-05-22,-0.7811345207592796,-0.7811345207592796,-0.7811345207592796,-0.9518629263387705,-0.9518629263387705,-0.9518629263387705,-0.8897659718929932,-0.8897659718929932,-0.8897659718929932,-0.8658695643457691,-0.8658695643457691,-0.8658695643457691
2016-05-29,-1.2750548103441204,-1.2750548103441204,-1.2750548103441204,-1.2503820358716686,-1.2503820358716686,-1.2503820358716686,-1.3766336153318377,-1.3766336153318377,-1.3766336153318377,-1.1756362408867147,-1.1756362408867147,-1.1756362408867147
2016-06-05,-1.2733124921634296,-1.2733124921634296,-1.2733124921634296,-1.363690166967767,-1.363690166967767,-1.363690166967767,-1.1265413412256797,-1.1265413412256797,-1.1265413412256797,-1.1984797071081574,-1.1984797071081574,-1.1984797071081574
2016-06-12,-1.4812064687156354,-1.4812064687156354,-1.4812064687156354,-1.4001854855370892,-1.4001854855370892,-1.4001854855370892,-1.315841234619321,-1.315841234619321,-1.315841234619321,-1.4684475445493193,-1.4684475445493193,-1.4684475445493193
2016-06-19,-1.0212930758099517,-1.0212930758099517,-1.0212930758099517,-0.9991908008991357,-0.9991908008991357,-0.9991908008991357,-1.5684341282179606,-1.5684341282179606,-1.5684341282179606,-1.3295497874189286,-1.3295497874189286,-1.3295497874189286
2016-06-26,-2.2969138246362357,-2.2969138246362357,-2.2969138246362357,-2.4013530161632612,-2.4013530161632612,-2.4013530161632612,-2.2939949696381676,-2.2939949696381676,-2.2939949696381676,-2.2964442154787075,-2.2964442154787075,-2.2964442154787075
2016-07-03,-1.7541072740628643,-1.7541072740628643,-1.7541072740628643,-1.8359288961002975,-1.8359288961002975,-1.8359288961002975,-1.8791753140450558,-1.8791753140450558,-1.8791753140450558,-1.9748612878165024,-1.9748612878165024,-1.9748612878165024
2016-07-10,-1.6804639626810585,-1.6804639626810585,-1.6804639626810585,-1.6697973215960178,-1.6697973215960178,-1.6697973215960178,-1.597803258063339,-1.597803258063339,-1.597803258063339,-1.657060143876766,-1.657060143876766,-1.657060143876766
