Date,iShares MSCI South AfricaEtf_Open_average,iShares MSCI South AfricaEtf_Open_max,iShares MSCI South AfricaEtf_Open_min,iShares MSCI South AfricaEtf_High_average,iShares MSCI South AfricaEtf_High_max,iShares MSCI South AfricaEtf_High_min,iShares MSCI South AfricaEtf_Low_average,iShares MSCI South AfricaEtf_Low_max,iShares MSCI South AfricaEtf_Low_min,iShares MSCI South AfricaEtf_Close_average,iShares MSCI South AfricaEtf_Close_max,iShares MSCI South AfricaEtf_Close_min
2016-05-15,0.1253126730063141,0.1253126730063141,0.1253126730063141,0.08973340007035535,0.08973340007035535,0.08973340007035535,0.1734378658285399,0.1734378658285399,0.1734378658285399,0.1310506089273869,0.1310506089273869,0.1310506089273869
2016-05-22,0.5139098548042541,0.5139098548042541,0.5139098548042541,0.4222241838898027,0.4222241838898027,0.4222241838898027,0.4661537630807101,0.4661537630807101,0.4661537630807101,0.3654236297214461,0.3654236297214461,0.3654236297214461
2016-05-29,0.9391811319651322,0.9391811319651322,0.9391811319651322,1.0958776123727811,1.0958776123727811,1.0958776123727811,0.9676925757822131,0.9676925757822131,0.9676925757822131,1.1589114716350937,1.1589114716350937,1.1589114716350937
2016-06-05,0.7879151042992018,0.7879151042992018,0.7879151042992018,0.699059478773425,0.699059478773425,0.699059478773425,0.6672243246389922,0.6672243246389922,0.6672243246389922,0.5840672592366903,0.5840672592366903,0.5840672592366903
2016-06-12,0.193813940191161,0.193813940191161,0.193813940191161,0.17192797465126225,0.17192797465126225,0.17192797465126225,0.20952904156555413,0.20952904156555413,0.20952904156555413,0.27641452540054384,0.27641452540054384,0.27641452540054384
2016-06-19,-0.20002412528236455,-0.20002412528236455,-0.20002412528236455,-0.02336812356824209,-0.02336812356824209,-0.02336812356824209,-0.26973739366000865,-0.26973739366000865,-0.26973739366000865,-0.4157266515434463,-0.4157266515434463,-0.4157266515434463
2016-06-26,0.7695567791125193,0.7695567791125193,0.7695567791125193,0.7260053157354553,0.7260053157354553,0.7260053157354553,0.8180720056610653,0.8180720056610653,0.8180720056610653,0.7288159821699586,0.7288159821699586,0.7288159821699586
2016-07-03,0.18717573570996388,0.18717573570996388,0.18717573570996388,0.2553462276510012,0.2553462276510012,0.2553462276510012,0.2369342211960695,0.2369342211960695,0.2369342211960695,0.34814339496708574,0.34814339496708574,0.34814339496708574
2016-07-10,1.4885605112552078,1.4885605112552078,1.4885605112552078,1.4613102945829437,1.4613102945829437,1.4613102945829437,1.602492176659306,1.602492176659306,1.602492176659306,1.4928998919459227,1.4928998919459227,1.4928998919459227
2016-07-17,1.8232772817596068,1.8232772817596068,1.8232772817596068,1.7596478750974054,1.7596478750974054,1.7596478750974054,1.7968050804181122,1.7968050804181122,1.7968050804181122,1.7915030432114185,1.7915030432114185,1.7915030432114185
