Date,ProShares Short MSCI Emerging MarketsEtf_Open_average,ProShares Short MSCI Emerging MarketsEtf_Open_max,ProShares Short MSCI Emerging MarketsEtf_Open_min,ProShares Short MSCI Emerging MarketsEtf_High_average,ProShares Short MSCI Emerging MarketsEtf_High_max,ProShares Short MSCI Emerging MarketsEtf_High_min,ProShares Short MSCI Emerging MarketsEtf_Low_average,ProShares Short MSCI Emerging MarketsEtf_Low_max,ProShares Short MSCI Emerging MarketsEtf_Low_min,ProShares Short MSCI Emerging MarketsEtf_Close_average,ProShares Short MSCI Emerging MarketsEtf_Close_max,ProShares Short MSCI Emerging MarketsEtf_Close_min
2016-05-15,-0.2718464036206325,-0.2718464036206325,-0.2718464036206325,-0.3409572378077215,-0.3409572378077215,-0.3409572378077215,-0.27923219906510804,-0.27923219906510804,-0.27923219906510804,-0.31622131719904567,-0.31622131719904567,-0.31622131719904567
2016-05-22,-0.6794143605336869,-0.6794143605336869,-0.6794143605336869,-0.6506417130994031,-0.6506417130994031,-0.6506417130994031,-0.6128467287315479,-0.6128467287315479,-0.6128467287315479,-0.5975467708791278,-0.5975467708791278,-0.5975467708791278
2016-05-29,-0.862140804438019,-0.862140804438019,-0.862140804438019,-0.8048335841589132,-0.8048335841589132,-0.8048335841589132,-0.8074652111777946,-0.8074652111777946,-0.8074652111777946,-0.8707681084797577,-0.8707681084797577,-0.8707681084797577
2016-06-05,-0.7593450950408901,-0.7593450950408901,-0.7593450950408901,-0.7239044751754365,-0.7239044751754365,-0.7239044751754365,-0.7348805258220452,-0.7348805258220452,-0.7348805258220452,-0.6750672285710211,-0.6750672285710211,-0.6750672285710211
2016-06-12,-0.4772790092608723,-0.4772790092608723,-0.4772790092608723,-0.45791747915195463,-0.45791747915195463,-0.45791747915195463,-0.4013709229430704,-0.4013709229430704,-0.4013709229430704,-0.47124855132072896,-0.47124855132072896,-0.47124855132072896
2016-06-19,-0.39438685244932836,-0.39438685244932836,-0.39438685244932836,-0.3610008844607006,-0.3610008844607006,-0.3610008844607006,-0.5959855053899019,-0.5959855053899019,-0.5959855053899019,-0.30285296074045376,-0.30285296074045376,-0.30285296074045376
2016-06-26,-1.5088588171026431,-1.5088588171026431,-1.5088588171026431,-1.5208512806278593,-1.5208512806278593,-1.5208512806278593,-1.4396933100082778,-1.4396933100082778,-1.4396933100082778,-1.4697845165475445,-1.4697845165475445,-1.4697845165475445
2016-07-03,-1.2512736471394255,-1.2512736471394255,-1.2512736471394255,-1.2754882195222002,-1.2754882195222002,-1.2754882195222002,-1.3340905892882688,-1.3340905892882688,-1.3340905892882688,-1.3756054496995596,-1.3756054496995596,-1.3756054496995596
2016-07-10,-2.433509477098692,-2.433509477098692,-2.433509477098692,-2.434383569737748,-2.434383569737748,-2.434383569737748,-2.3932245638250276,-2.3932245638250276,-2.3932245638250276,-2.4068114495128015,-2.4068114495128015,-2.4068114495128015
2016-07-17,-2.124111996805453,-2.124111996805453,-2.124111996805453,-2.158785242992305,-2.158785242992305,-2.158785242992305,-2.1554278995293576,-2.1554278995293576,-2.1554278995293576,-2.184054783617412,-2.184054783617412,-2.184054783617412
2016-07-24,-1.9240887209725897,-1.9240887209725897,-1.9240887209725897,-1.9349679343691366,-1.9349679343691366,-1.9349679343691366,-1.9927792257940868,-1.9927792257940868,-1.9927792257940868,-1.9785726117808848,-1.9785726117808848,-1.9785726117808848
2016-07-31,-1.887373075411803,-1.887373075411803,-1.887373075411803,-1.9141210576519654,-1.9141210576519654,-1.9141210576519654,-1.9279470880522507,-1.9279470880522507,-1.9279470880522507,-1.921665242768658,-1.921665242768658,-1.921665242768658
2016-08-07,-2.0678678361933147,-2.0678678361933147,-2.0678678361933147,-2.055058838707492,-2.055058838707492,-2.055058838707492,-2.0534370481041933,-2.0534370481041933,-2.0534370481041933,-2.010599721585867,-2.010599721585867,-2.010599721585867
2016-08-14,-1.744125793080481,-1.744125793080481,-1.744125793080481,-1.745015807462016,-1.745015807462016,-1.745015807462016,-1.7865825674184344,-1.7865825674184344,-1.7865825674184344,-1.7822243338353414,-1.7822243338353414,-1.7822243338353414
2016-08-21,-1.4618987027574786,-1.4618987027574786,-1.4618987027574786,-1.249693590744951,-1.249693590744951,-1.249693590744951,-1.5409844238414057,-1.5409844238414057,-1.5409844238414057,-1.2628104048889872,-1.2628104048889872,-1.2628104048889872
2016-08-28,-1.379627326276682,-1.379627326276682,-1.379627326276682,-1.397283288522167,-1.397283288522167,-1.397283288522167,-1.353918621335232,-1.353918621335232,-1.353918621335232,-1.385607482342055,-1.385607482342055,-1.385607482342055
2016-09-04,-1.2686687244321018,-1.2686687244321018,-1.2686687244321018,-1.1308853047925478,-1.1308853047925478,-1.1308853047925478,-1.2161237456208895,-1.2161237456208895,-1.2161237456208895,-1.0453107271942106,-1.0453107271942106,-1.0453107271942106
2016-09-11,-0.8550799719184791,-0.8550799719184791,-0.8550799719184791,-0.8526450541979738,-0.8526450541979738,-0.8526450541979738,-0.8335339233153335,-0.8335339233153335,-0.8335339233153335,-0.8921204861339479,-0.8921204861339479,-0.8921204861339479
2016-09-18,-1.2607623918639579,-1.2607623918639579,-1.2607623918639579,-1.2926398355928774,-1.2926398355928774,-1.2926398355928774,-1.2513229746516727,-1.2513229746516727,-1.2513229746516727,-1.2132638559552185,-1.2132638559552185,-1.2132638559552185
2016-09-25,-1.0462934432810123,-1.0462934432810123,-1.0462934432810123,-1.1014397087621897,-1.1014397087621897,-1.1014397087621897,-1.047142527198533,-1.047142527198533,-1.047142527198533,-1.0750908505760706,-1.0750908505760706,-1.0750908505760706
2016-10-02,-1.1682381399795998,-1.1682381399795998,-1.1682381399795998,-1.0727277269335962,-1.0727277269335962,-1.0727277269335962,-1.1355921183924873,-1.1355921183924873,-1.1355921183924873,-1.0903958614520515,-1.0903958614520515,-1.0903958614520515
2016-10-09,-0.7751493016909149,-0.7751493016909149,-0.7751493016909149,-0.7464141274615067,-0.7464141274615067,-0.7464141274615067,-0.751537049167973,-0.751537049167973,-0.751537049167973,-0.6844243148733385,-0.6844243148733385,-0.6844243148733385
2016-10-16,-0.8143461573687276,-0.8143461573687276,-0.8143461573687276,-0.9200774626458103,-0.9200774626458103,-0.9200774626458103,-0.8753089713388962,-0.8753089713388962,-0.8753089713388962,-0.9372391449557157,-0.9372391449557157,-0.9372391449557157
2016-10-23,-0.6211349954220667,-0.6211349954220667,-0.6211349954220667,-0.5673444873433253,-0.5673444873433253,-0.5673444873433253,-0.6322883686636193,-0.6322883686636193,-0.6322883686636193,-0.5382681281018713,-0.5382681281018713,-0.5382681281018713
2016-10-30,0.09212211445427004,0.09212211445427004,0.09212211445427004,0.035829242637604924,0.035829242637604924,0.035829242637604924,0.1212606748188092,0.1212606748188092,0.1212606748188092,0.1482218618467402,0.1482218618467402,0.1482218618467402
2016-11-06,1.3982829074658762,1.3982829074658762,1.3982829074658762,1.6127913207106663,1.6127913207106663,1.6127913207106663,1.3330261457180026,1.3330261457180026,1.3330261457180026,1.4794927003386185,1.4794927003386185,1.4794927003386185
2016-11-13,1.2567374374117393,1.2567374374117393,1.2567374374117393,1.2952328573301342,1.2952328573301342,1.2952328573301342,1.3820580588615812,1.3820580588615812,1.3820580588615812,1.5071385504492756,1.5071385504492756,1.5071385504492756
