Date,iShares Core US Aggregate BondEtf_Open_average,iShares Core US Aggregate BondEtf_Open_max,iShares Core US Aggregate BondEtf_Open_min,iShares Core US Aggregate BondEtf_High_average,iShares Core US Aggregate BondEtf_High_max,iShares Core US Aggregate BondEtf_High_min,iShares Core US Aggregate BondEtf_Low_average,iShares Core US Aggregate BondEtf_Low_max,iShares Core US Aggregate BondEtf_Low_min,iShares Core US Aggregate BondEtf_Close_average,iShares Core US Aggregate BondEtf_Close_max,iShares Core US Aggregate BondEtf_Close_min
2016-03-27,1.570977324207611,1.570977324207611,1.570977324207611,1.6992667002704744,1.6992667002704744,1.6992667002704744,1.579676685723815,1.579676685723815,1.579676685723815,1.7176022005278662,1.7176022005278662,1.7176022005278662
2016-04-03,1.948675639904692,1.948675639904692,1.948675639904692,1.8972230798599503,1.8972230798599503,1.8972230798599503,1.950299275231784,1.950299275231784,1.950299275231784,1.9310930931189885,1.9310930931189885,1.9310930931189885
2016-04-10,1.3714538730185988,1.3714538730185988,1.3714538730185988,1.549348490786592,1.549348490786592,1.549348490786592,1.5424468763817611,1.5424468763817611,1.5424468763817611,1.683064259393836,1.683064259393836,1.683064259393836
2016-04-17,1.0404670177650284,1.0404670177650284,1.0404670177650284,1.0341067461156073,1.0341067461156073,1.0341067461156073,1.0775474659369917,1.0775474659369917,1.0775474659369917,0.8887616393651301,0.8887616393651301,0.8887616393651301
2016-04-24,1.1534233574245896,1.1534233574245896,1.1534233574245896,1.211888327840437,1.211888327840437,1.211888327840437,1.2535800443266467,1.2535800443266467,1.2535800443266467,1.3016057142835897,1.3016057142835897,1.3016057142835897
2016-05-01,1.4837735475268956,1.4837735475268956,1.4837735475268956,1.3496762501883302,1.3496762501883302,1.3496762501883302,1.40200126121683,1.40200126121683,1.40200126121683,1.2450987672620473,1.2450987672620473,1.2450987672620473
2016-05-08,1.1915623230180952,1.1915623230180952,1.1915623230180952,1.3006984154634873,1.3006984154634873,1.3006984154634873,1.2725630426677745,1.2725630426677745,1.2725630426677745,1.370199086038373,1.370199086038373,1.370199086038373
2016-05-15,0.1373547730543585,0.1373547730543585,0.1373547730543585,0.13707161240650456,0.13707161240650456,0.13707161240650456,0.19887731118530796,0.19887731118530796,0.19887731118530796,0.199825281156103,0.199825281156103,0.199825281156103
2016-05-22,0.3024524521108304,0.3024524521108304,0.3024524521108304,0.19117323101399092,0.19117323101399092,0.19117323101399092,0.18427129544227117,0.18427129544227117,0.18427129544227117,0.2724815048126771,0.2724815048126771,0.2724815048126771
2016-05-29,1.159264408135272,1.159264408135272,1.159264408135272,1.2782363843642628,1.2782363843642628,1.2782363843642628,1.2587720374450508,1.2587720374450508,1.2587720374450508,1.3329508295198396,1.3329508295198396,1.3329508295198396
