Date,iShares iBoxx $ Investment Grade Corporate Bond_etf_Open_average,iShares iBoxx $ Investment Grade Corporate Bond_etf_Open_max,iShares iBoxx $ Investment Grade Corporate Bond_etf_Open_min,iShares iBoxx $ Investment Grade Corporate Bond_etf_High_average,iShares iBoxx $ Investment Grade Corporate Bond_etf_High_max,iShares iBoxx $ Investment Grade Corporate Bond_etf_High_min,iShares iBoxx $ Investment Grade Corporate Bond_etf_Low_average,iShares iBoxx $ Investment Grade Corporate Bond_etf_Low_max,iShares iBoxx $ Investment Grade Corporate Bond_etf_Low_min,iShares iBoxx $ Investment Grade Corporate Bond_etf_Close_average,iShares iBoxx $ Investment Grade Corporate Bond_etf_Close_max,iShares iBoxx $ Investment Grade Corporate Bond_etf_Close_min
2016-03-27,1.810187877394753,1.810187877394753,1.810187877394753,1.9142196804156568,1.9142196804156568,1.9142196804156568,1.7926763724282302,1.7926763724282302,1.7926763724282302,1.969027402566914,1.969027402566914,1.969027402566914
2016-04-03,1.7203176763237586,1.7203176763237586,1.7203176763237586,1.6925908131307759,1.6925908131307759,1.6925908131307759,1.789519356417412,1.789519356417412,1.789519356417412,1.6957667967287915,1.6957667967287915,1.6957667967287915
2016-04-10,1.39262703358293,1.39262703358293,1.39262703358293,1.4717490448010555,1.4717490448010555,1.4717490448010555,1.465704785437687,1.465704785437687,1.465704785437687,1.512280525652858,1.512280525652858,1.512280525652858
2016-04-17,1.3811887852712506,1.3811887852712506,1.3811887852712506,1.3380518663328103,1.3380518663328103,1.3380518663328103,1.371527472084672,1.371527472084672,1.371527472084672,1.309876927664844,1.309876927664844,1.309876927664844
2016-04-24,1.2251496291075317,1.2251496291075317,1.2251496291075317,1.2992107851701926,1.2992107851701926,1.2992107851701926,1.2589577931940408,1.2589577931940408,1.2589577931940408,1.3264953251063947,1.3264953251063947,1.3264953251063947
2016-05-01,1.058634612870261,1.058634612870261,1.058634612870261,1.006593436794608,1.006593436794608,1.006593436794608,1.0408088299017664,1.0408088299017664,1.0408088299017664,0.9879390285190714,0.9879390285190714,0.9879390285190714
2016-05-08,0.8764589619481863,0.8764589619481863,0.8764589619481863,0.8845019366273401,0.8845019366273401,0.8845019366273401,0.9523515755701765,0.9523515755701765,0.9523515755701765,0.9360997163641097,0.9360997163641097,0.9360997163641097
2016-05-15,0.3229853060012403,0.3229853060012403,0.3229853060012403,0.2870310222792044,0.2870310222792044,0.2870310222792044,0.34855159118586976,0.34855159118586976,0.34855159118586976,0.32556416339423166,0.32556416339423166,0.32556416339423166
2016-05-22,0.387462755664599,0.387462755664599,0.387462755664599,0.38856664274463326,0.38856664274463326,0.38856664274463326,0.4102357439845594,0.4102357439845594,0.4102357439845594,0.3419902511729416,0.3419902511729416,0.3419902511729416
2016-05-29,0.8869817944295102,0.8869817944295102,0.8869817944295102,0.992723181189364,0.992723181189364,0.992723181189364,0.986085115067568,0.986085115067568,0.986085115067568,1.085661326023221,1.085661326023221,1.085661326023221
