Date,ProShares UltraShort Yen_etf_Open_average,ProShares UltraShort Yen_etf_Open_max,ProShares UltraShort Yen_etf_Open_min,ProShares UltraShort Yen_etf_High_average,ProShares UltraShort Yen_etf_High_max,ProShares UltraShort Yen_etf_High_min,ProShares UltraShort Yen_etf_Low_average,ProShares UltraShort Yen_etf_Low_max,ProShares UltraShort Yen_etf_Low_min,ProShares UltraShort Yen_etf_Close_average,ProShares UltraShort Yen_etf_Close_max,ProShares UltraShort Yen_etf_Close_min
2016-06-05,-1.2923878700885951,-1.2923878700885951,-1.2923878700885951,-1.2973490785082384,-1.2973490785082384,-1.2973490785082384,-1.193359985285564,-1.193359985285564,-1.193359985285564,-1.181976716034508,-1.181976716034508,-1.181976716034508
2016-06-12,-1.9249174063791155,-1.9249174063791155,-1.9249174063791155,-1.9377349948068192,-1.9377349948068192,-1.9377349948068192,-1.7624600166177171,-1.7624600166177171,-1.7624600166177171,-1.775922145949209,-1.775922145949209,-1.775922145949209
2016-06-19,-2.084462457967262,-2.084462457967262,-2.084462457967262,-2.0592609436614078,-2.0592609436614078,-2.0592609436614078,-2.1077938945009724,-2.1077938945009724,-2.1077938945009724,-2.0365239974070244,-2.0365239974070244,-2.0365239974070244
2016-06-26,-1.696519171704807,-1.696519171704807,-1.696519171704807,-1.6784461313688226,-1.6784461313688226,-1.6784461313688226,-1.5950967422547213,-1.5950967422547213,-1.5950967422547213,-1.6168532968918086,-1.6168532968918086,-1.6168532968918086
2016-07-03,-1.8254413846887998,-1.8254413846887998,-1.8254413846887998,-1.7556984748778799,-1.7556984748778799,-1.7556984748778799,-1.738731211866669,-1.738731211866669,-1.738731211866669,-1.7653774263622704,-1.7653774263622704,-1.7653774263622704
2016-07-10,-0.2855066687515243,-0.2855066687515243,-0.2855066687515243,-0.33540288105318394,-0.33540288105318394,-0.33540288105318394,-0.36696357121156786,-0.36696357121156786,-0.36696357121156786,-0.37006195740276104,-0.37006195740276104,-0.37006195740276104
2016-07-17,-0.14884639025104032,-0.14884639025104032,-0.14884639025104032,-0.12336758483738687,-0.12336758483738687,-0.12336758483738687,-0.08755862647510614,-0.08755862647510614,-0.08755862647510614,-0.08180336127749764,-0.08180336127749764,-0.08180336127749764
2016-07-24,-0.9871646916607355,-0.9871646916607355,-0.9871646916607355,-0.9961305416556819,-0.9961305416556819,-0.9961305416556819,-1.1613844802328828,-1.1613844802328828,-1.1613844802328828,-1.173314649935682,-1.173314649935682,-1.173314649935682
2016-07-31,-1.1857881603805027,-1.1857881603805027,-1.1857881603805027,-1.130499386324794,-1.130499386324794,-1.130499386324794,-1.0859541703028517,-1.0859541703028517,-1.0859541703028517,-1.091916022631846,-1.091916022631846,-1.091916022631846
2016-08-07,-1.1778746311317847,-1.1778746311317847,-1.1778746311317847,-1.1572600267508486,-1.1572600267508486,-1.1572600267508486,-1.139804424919449,-1.139804424919449,-1.139804424919449,-1.0742167920098709,-1.0742167920098709,-1.0742167920098709
2016-08-14,-1.246252196333644,-1.246252196333644,-1.246252196333644,-1.2762874131882505,-1.2762874131882505,-1.2762874131882505,-1.2222007767708616,-1.2222007767708616,-1.2222007767708616,-1.2225657541340031,-1.2225657541340031,-1.2225657541340031
2016-08-21,-1.1420177186839067,-1.1420177186839067,-1.1420177186839067,-0.7225641034295042,-0.7225641034295042,-0.7225641034295042,-1.1564087892946326,-1.1564087892946326,-1.1564087892946326,-0.6640085962456908,-0.6640085962456908,-0.6640085962456908
2016-08-28,0.12211885160028813,0.12211885160028813,0.12211885160028813,0.3022363151687735,0.3022363151687735,0.3022363151687735,0.21363230101495403,0.21363230101495403,0.21363230101495403,0.3229222349881315,0.3229222349881315,0.3229222349881315
2016-09-04,-0.009995157978681024,-0.009995157978681024,-0.009995157978681024,-0.14064031571536595,-0.14064031571536595,-0.14064031571536595,-0.04876097325420905,-0.04876097325420905,-0.04876097325420905,-0.1528611915787498,-0.1528611915787498,-0.1528611915787498
2016-09-11,-0.35159581503902704,-0.35159581503902704,-0.35159581503902704,-0.3595256510054437,-0.3595256510054437,-0.3595256510054437,-0.24121257511869496,-0.24121257511869496,-0.24121257511869496,-0.24964136956636906,-0.24964136956636906,-0.24964136956636906
2016-09-18,-0.70715914503061,-0.70715914503061,-0.70715914503061,-0.8977169554296704,-0.8977169554296704,-0.8977169554296704,-0.74120308744503,-0.74120308744503,-0.74120308744503,-0.8567292269533611,-0.8567292269533611,-0.8567292269533611
2016-09-25,-0.569448269650244,-0.569448269650244,-0.569448269650244,-0.6818785644238078,-0.6818785644238078,-0.6818785644238078,-0.5353273359668236,-0.5353273359668236,-0.5353273359668236,-0.5936185237611887,-0.5936185237611887,-0.5936185237611887
2016-10-02,0.21390814951090767,0.21390814951090767,0.21390814951090767,0.2294756904814068,0.2294756904814068,0.2294756904814068,0.26926620647859073,0.26926620647859073,0.26926620647859073,0.13329279619906068,0.13329279619906068,0.13329279619906068
2016-10-09,1.064814243782037,1.064814243782037,1.064814243782037,0.9095675289226755,0.9095675289226755,0.9095675289226755,0.971872992312665,0.971872992312665,0.971872992312665,1.0202925113940513,1.0202925113940513,1.0202925113940513
2016-10-16,1.0369029529695906,1.0369029529695906,1.0369029529695906,1.0979019552391953,1.0979019552391953,1.0979019552391953,1.234172280365426,1.234172280365426,1.234172280365426,1.2257973887507063,1.2257973887507063,1.2257973887507063
2016-10-23,1.9081748911820906,1.9081748911820906,1.9081748911820906,1.8355283861148588,1.8355283861148588,1.8355283861148588,1.6131776022775253,1.6131776022775253,1.6131776022775253,1.6119339250783904,1.6119339250783904,1.6119339250783904
2016-10-30,0.2684133789706861,0.2684133789706861,0.2684133789706861,0.21993917852754785,0.21993917852754785,0.21993917852754785,0.40748932623819883,0.40748932623819883,0.40748932623819883,0.2652849931781591,0.2652849931781591,0.2652849931781591
2016-11-06,1.903246393627705,1.903246393627705,1.903246393627705,1.9767156776430743,1.9767156776430743,1.9767156776430743,2.0764021295299155,2.0764021295299155,2.0764021295299155,2.145347836685651,2.145347836685651,2.145347836685651
2016-11-13,2.6092122444538526,2.6092122444538526,2.6092122444538526,2.675848793433157,2.675848793433157,2.675848793433157,2.6292352437885556,2.6292352437885556,2.6292352437885556,2.7278663382940285,2.7278663382940285,2.7278663382940285
2016-11-20,2.407453170113687,2.407453170113687,2.407453170113687,2.3772871494354795,2.3772871494354795,2.3772871494354795,2.4428823962883564,2.4428823962883564,2.4428823962883564,2.3918552617604676,2.3918552617604676,2.3918552617604676
2016-11-27,1.9532464374596303,1.9532464374596303,1.9532464374596303,1.9057087479057697,1.9057087479057697,1.9057087479057697,1.9404607397201734,1.9404607397201734,1.9404607397201734,1.8765371221690212,1.8765371221690212,1.8765371221690212
2016-12-04,1.784073184851758,1.784073184851758,1.784073184851758,1.7705086890747512,1.7705086890747512,1.7705086890747512,1.7987240121872545,1.7987240121872545,1.7987240121872545,1.7792932142006879,1.7792932142006879,1.7792932142006879
2016-12-11,1.9017938416005813,1.9017938416005813,1.9017938416005813,1.8539264649800482,1.8539264649800482,1.8539264649800482,1.8205375124927239,1.8205375124927239,1.8205375124927239,1.8204017881930417,1.8204017881930417,1.8204017881930417
2016-12-18,1.444946163940582,1.444946163940582,1.444946163940582,1.4035439295063146,1.4035439295063146,1.4035439295063146,1.4683033847451885,1.4683033847451885,1.4683033847451885,1.4335833228794972,1.4335833228794972,1.4335833228794972
2016-12-25,1.1770191503502023,1.1770191503502023,1.1770191503502023,1.14379482092516,1.14379482092516,1.14379482092516,1.160488848599605,1.160488848599605,1.160488848599605,1.167637274786579,1.167637274786579,1.167637274786579
2017-01-01,0.9927515147524479,0.9927515147524479,0.9927515147524479,1.0165345388491818,1.0165345388491818,1.0165345388491818,0.9885731077798044,0.9885731077798044,0.9885731077798044,1.026469549007263,1.026469549007263,1.026469549007263
2017-01-08,0.5482667121738299,0.5482667121738299,0.5482667121738299,0.5793260584846105,0.5793260584846105,0.5793260584846105,0.4998551006807945,0.4998551006807945,0.4998551006807945,0.4698890047594898,0.4698890047594898,0.4698890047594898
2017-01-15,0.42139124888761087,0.42139124888761087,0.42139124888761087,0.41520841308584694,0.41520841308584694,0.41520841308584694,0.34390682631241987,0.34390682631241987,0.34390682631241987,0.3197945116155954,0.3197945116155954,0.3197945116155954
2017-01-22,0.313925369626357,0.313925369626357,0.313925369626357,0.2918723146961138,0.2918723146961138,0.2918723146961138,0.3751319959329498,0.3751319959329498,0.3751319959329498,0.31916241794832195,0.31916241794832195,0.31916241794832195
2017-01-29,-0.5147469536889631,-0.5147469536889631,-0.5147469536889631,-0.5829605058857715,-0.5829605058857715,-0.5829605058857715,-0.6113780429155308,-0.6113780429155308,-0.6113780429155308,-0.6034056760276659,-0.6034056760276659,-0.6034056760276659
2017-02-05,-0.6030260192402211,-0.6030260192402211,-0.6030260192402211,-0.7462350576653373,-0.7462350576653373,-0.7462350576653373,-0.7931776947106195,-0.7931776947106195,-0.7931776947106195,-0.773162990576428,-0.773162990576428,-0.773162990576428
2017-02-12,-1.2471790527437296,-1.2471790527437296,-1.2471790527437296,-1.2846078807808547,-1.2846078807808547,-1.2846078807808547,-1.1007535316176151,-1.1007535316176151,-1.1007535316176151,-1.1584784209809837,-1.1584784209809837,-1.1584784209809837
2017-02-19,-1.4087473525059224,-1.4087473525059224,-1.4087473525059224,-1.414624016088366,-1.414624016088366,-1.414624016088366,-1.3949999212551556,-1.3949999212551556,-1.3949999212551556,-1.42955267478051,-1.42955267478051,-1.42955267478051
2017-02-26,-0.3871876470571355,-0.3871876470571355,-0.3871876470571355,-0.3181427128927816,-0.3181427128927816,-0.3181427128927816,-0.4321251480522408,-0.4321251480522408,-0.4321251480522408,-0.5648250192460137,-0.5648250192460137,-0.5648250192460137
2017-03-05,0.07630092300699755,0.07630092300699755,0.07630092300699755,0.010041442188239982,0.010041442188239982,0.010041442188239982,-0.02347552432559308,-0.02347552432559308,-0.02347552432559308,-0.12097021150164258,-0.12097021150164258,-0.12097021150164258
2017-03-12,-0.9505158699250716,-0.9505158699250716,-0.9505158699250716,-1.0373621690615669,-1.0373621690615669,-1.0373621690615669,-0.9698837018486348,-0.9698837018486348,-0.9698837018486348,-1.0353430735771796,-1.0353430735771796,-1.0353430735771796
2017-03-19,-1.716354126439371,-1.716354126439371,-1.716354126439371,-1.7111669829088643,-1.7111669829088643,-1.7111669829088643,-1.7290399466644428,-1.7290399466644428,-1.7290399466644428,-1.5582969395285156,-1.5582969395285156,-1.5582969395285156
2017-03-26,-1.267177655846474,-1.267177655846474,-1.267177655846474,-1.2507143807547,-1.2507143807547,-1.2507143807547,-1.2145739052290718,-1.2145739052290718,-1.2145739052290718,-1.306206934593729,-1.306206934593729,-1.306206934593729
2017-04-02,-1.5354896873945172,-1.5354896873945172,-1.5354896873945172,-1.356255189580958,-1.356255189580958,-1.356255189580958,-1.4576004955194806,-1.4576004955194806,-1.4576004955194806,-1.3212569969195835,-1.3212569969195835,-1.3212569969195835
2017-04-09,-1.9831431263310177,-1.9831431263310177,-1.9831431263310177,-1.991887346939854,-1.991887346939854,-1.991887346939854,-1.9516315494656078,-1.9516315494656078,-1.9516315494656078,-2.0733395520878974,-2.0733395520878974,-2.0733395520878974
2017-04-16,-1.636644679737325,-1.636644679737325,-1.636644679737325,-1.6506760442282664,-1.6506760442282664,-1.6506760442282664,-1.5969245361771114,-1.5969245361771114,-1.5969245361771114,-1.6575710596568978,-1.6575710596568978,-1.6575710596568978
2017-04-23,-0.3151605356214341,-0.3151605356214341,-0.3151605356214341,-0.3988082698179402,-0.3988082698179402,-0.3988082698179402,-0.21373441112782285,-0.21373441112782285,-0.21373441112782285,-0.31078810157057873,-0.31078810157057873,-0.31078810157057873
2017-04-30,0.23984469634265265,0.23984469634265265,0.23984469634265265,0.2581075204542058,0.2581075204542058,0.2581075204542058,0.4105709639440997,0.4105709639440997,0.4105709639440997,0.3180505599681127,0.3180505599681127,0.3180505599681127
2017-05-07,0.7528106220262661,0.7528106220262661,0.7528106220262661,0.6707805764429139,0.6707805764429139,0.6707805764429139,0.8184936138201759,0.8184936138201759,0.8184936138201759,0.805895402625259,0.805895402625259,0.805895402625259
2017-05-14,-0.44744958755035824,-0.44744958755035824,-0.44744958755035824,-0.35961165605152834,-0.35961165605152834,-0.35961165605152834,-0.32654212676915473,-0.32654212676915473,-0.32654212676915473,-0.4051980605321236,-0.4051980605321236,-0.4051980605321236
2017-05-21,-0.3485556351798303,-0.3485556351798303,-0.3485556351798303,-0.4177313845778705,-0.4177313845778705,-0.4177313845778705,-0.27601921832522597,-0.27601921832522597,-0.27601921832522597,-0.30003168328419816,-0.30003168328419816,-0.30003168328419816
2017-05-28,-0.6167232201930775,-0.6167232201930775,-0.6167232201930775,-0.7155639293167781,-0.7155639293167781,-0.7155639293167781,-0.6310959704366716,-0.6310959704366716,-0.6310959704366716,-0.6966504448925341,-0.6966504448925341,-0.6966504448925341
2017-06-04,-0.42932515067648064,-0.42932515067648064,-0.42932515067648064,-0.5456352177856585,-0.5456352177856585,-0.5456352177856585,-0.6480629708863336,-0.6480629708863336,-0.6480629708863336,-0.7693638293633291,-0.7693638293633291,-0.7693638293633291
2017-06-11,-0.07008289139188757,-0.07008289139188757,-0.07008289139188757,-0.18402605127780167,-0.18402605127780167,-0.18402605127780167,-0.16556603752729862,-0.16556603752729862,-0.16556603752729862,-0.18665310661435042,-0.18665310661435042,-0.18665310661435042
2017-06-18,0.10582818002828566,0.10582818002828566,0.10582818002828566,0.0277571660040732,0.0277571660040732,0.0277571660040732,0.24979733992084147,0.24979733992084147,0.24979733992084147,0.20871790579951677,0.20871790579951677,0.20871790579951677
2017-06-25,0.8217159727924866,0.8217159727924866,0.8217159727924866,1.0726261549686638,1.0726261549686638,1.0726261549686638,0.9209139227279585,0.9209139227279585,0.9209139227279585,1.1463011260916869,1.1463011260916869,1.1463011260916869
2017-07-02,1.7585163054286628,1.7585163054286628,1.7585163054286628,1.8707953543324427,1.8707953543324427,1.8707953543324427,1.805682719150521,1.805682719150521,1.805682719150521,1.8019171829291305,1.8019171829291305,1.8019171829291305
2017-07-09,0.6360333942744113,0.6360333942744113,0.6360333942744113,0.7419007538254403,0.7419007538254403,0.7419007538254403,0.7119412139236766,0.7119412139236766,0.7119412139236766,0.773890224996594,0.773890224996594,0.773890224996594
2017-07-16,-0.3803877537851331,-0.3803877537851331,-0.3803877537851331,-0.4657244681595452,-0.4657244681595452,-0.4657244681595452,-0.4773572160290694,-0.4773572160290694,-0.4773572160290694,-0.5121352684717496,-0.5121352684717496,-0.5121352684717496
2017-07-23,-0.6272330973546085,-0.6272330973546085,-0.6272330973546085,-0.6943146052561717,-0.6943146052561717,-0.6943146052561717,-0.8034773717088961,-0.8034773717088961,-0.8034773717088961,-0.8651314784093755,-0.8651314784093755,-0.8651314784093755
2017-07-30,-0.9160273260821634,-0.9160273260821634,-0.9160273260821634,-0.6194119149634172,-0.6194119149634172,-0.6194119149634172,-0.6795524490292093,-0.6795524490292093,-0.6795524490292093,-0.6507873608162873,-0.6507873608162873,-0.6507873608162873
2017-08-06,-1.820182314297844,-1.820182314297844,-1.820182314297844,-1.7532045609763711,-1.7532045609763711,-1.7532045609763711,-1.780003805902871,-1.780003805902871,-1.780003805902871,-1.6796633098031677,-1.6796633098031677,-1.6796633098031677
2017-08-13,-1.71551434212506,-1.71551434212506,-1.71551434212506,-1.2762885990016068,-1.2762885990016068,-1.2762885990016068,-1.6107797796751964,-1.6107797796751964,-1.6107797796751964,-1.3427411817922708,-1.3427411817922708,-1.3427411817922708
2017-08-20,-0.9991007171241674,-0.9991007171241674,-0.9991007171241674,-0.9832651892678999,-0.9832651892678999,-0.9832651892678999,-1.0682333438662348,-1.0682333438662348,-1.0682333438662348,-1.0687566147364798,-1.0687566147364798,-1.0687566147364798
2017-08-27,-0.6621482171180009,-0.6621482171180009,-0.6621482171180009,-0.4859259810587842,-0.4859259810587842,-0.4859259810587842,-0.5168121325558476,-0.5168121325558476,-0.5168121325558476,-0.3548667759576089,-0.3548667759576089,-0.3548667759576089
2017-09-03,-1.7949819115741708,-1.7949819115741708,-1.7949819115741708,-1.7764419952678314,-1.7764419952678314,-1.7764419952678314,-1.6767689178922336,-1.6767689178922336,-1.6767689178922336,-1.7380411639674638,-1.7380411639674638,-1.7380411639674638
2017-09-10,0.06313769933425127,0.06313769933425127,0.06313769933425127,0.0667897739127678,0.0667897739127678,0.0667897739127678,0.16450822562437678,0.16450822562437678,0.16450822562437678,0.07711255887868393,0.07711255887868393,0.07711255887868393
2017-09-17,0.8214865172674964,0.8214865172674964,0.8214865172674964,0.7028257973183952,0.7028257973183952,0.7028257973183952,0.8106774981083092,0.8106774981083092,0.8106774981083092,0.7811917322612996,0.7811917322612996,0.7811917322612996
2017-09-24,1.0130962776013557,1.0130962776013557,1.0130962776013557,1.0404820180295418,1.0404820180295418,1.0404820180295418,1.0654710570591879,1.0654710570591879,1.0654710570591879,1.0640461539606678,1.0640461539606678,1.0640461539606678
2017-10-01,1.6601644683971486,1.6601644683971486,1.6601644683971486,1.6159342333916904,1.6159342333916904,1.6159342333916904,1.3976796845405235,1.3976796845405235,1.3976796845405235,1.3454630128910954,1.3454630128910954,1.3454630128910954
2017-10-08,0.7211967698345909,0.7211967698345909,0.7211967698345909,0.7199202642588953,0.7199202642588953,0.7199202642588953,0.8419835291927659,0.8419835291927659,0.8419835291927659,0.877548566045651,0.877548566045651,0.877548566045651
2017-10-15,1.5427737273907796,1.5427737273907796,1.5427737273907796,1.5459345388331591,1.5459345388331591,1.5459345388331591,1.60936287461245,1.60936287461245,1.60936287461245,1.6580175669128197,1.6580175669128197,1.6580175669128197
2017-10-22,1.58617115489209,1.58617115489209,1.58617115489209,1.564616026541125,1.564616026541125,1.564616026541125,1.5000279833933583,1.5000279833933583,1.5000279833933583,1.481651062386315,1.481651062386315,1.481651062386315
2017-10-29,1.3526067195280864,1.3526067195280864,1.3526067195280864,1.4428492332573766,1.4428492332573766,1.4428492332573766,1.4272965401135556,1.4272965401135556,1.4272965401135556,1.4110693580481148,1.4110693580481148,1.4110693580481148
2017-11-05,0.8686162319095936,0.8686162319095936,0.8686162319095936,0.8863699620062716,0.8863699620062716,0.8863699620062716,0.9018542791979058,0.9018542791979058,0.9018542791979058,0.9771045145254939,0.9771045145254939,0.9771045145254939
2017-11-12,0.29980368589568585,0.29980368589568585,0.29980368589568585,0.2174050462798179,0.2174050462798179,0.2174050462798179,0.18424435586825005,0.18424435586825005,0.18424435586825005,0.17526010391722702,0.17526010391722702,0.17526010391722702
2017-11-19,-0.3163754129059533,-0.3163754129059533,-0.3163754129059533,-0.3184597872963693,-0.3184597872963693,-0.3184597872963693,-0.2471704201949656,-0.2471704201949656,-0.2471704201949656,-0.203136873444928,-0.203136873444928,-0.203136873444928
2017-11-26,0.28229922047680917,0.28229922047680917,0.28229922047680917,0.29101731370960665,0.29101731370960665,0.29101731370960665,-0.33811056113735183,-0.33811056113735183,-0.33811056113735183,0.006786635752377848,0.006786635752377848,0.006786635752377848
2017-12-03,0.5742152480745037,0.5742152480745037,0.5742152480745037,0.7512195842407265,0.7512195842407265,0.7512195842407265,0.7620912742529364,0.7620912742529364,0.7620912742529364,0.9587728035408097,0.9587728035408097,0.9587728035408097
2017-12-10,-0.541768822283777,-0.541768822283777,-0.541768822283777,-0.3198476794948129,-0.3198476794948129,-0.3198476794948129,-0.24840220230593155,-0.24840220230593155,-0.24840220230593155,-0.19528437104077087,-0.19528437104077087,-0.19528437104077087
2017-12-17,0.6310533017978482,0.6310533017978482,0.6310533017978482,0.4202271840344628,0.4202271840344628,0.4202271840344628,0.7264989899082289,0.7264989899082289,0.7264989899082289,0.5760342651745634,0.5760342651745634,0.5760342651745634
2017-12-24,-0.19643087455758,-0.19643087455758,-0.19643087455758,-0.1833865488040154,-0.1833865488040154,-0.1833865488040154,0.07874690421248635,0.07874690421248635,0.07874690421248635,0.11849461919759632,0.11849461919759632,0.11849461919759632
2017-12-31,0.6615421643937249,0.6615421643937249,0.6615421643937249,0.5142431294402757,0.5142431294402757,0.5142431294402757,0.6900902830666753,0.6900902830666753,0.6900902830666753,0.5746673291902172,0.5746673291902172,0.5746673291902172
