Date,ETFS Physical Platinum Shares_etf_Open_average,ETFS Physical Platinum Shares_etf_Open_max,ETFS Physical Platinum Shares_etf_Open_min,ETFS Physical Platinum Shares_etf_High_average,ETFS Physical Platinum Shares_etf_High_max,ETFS Physical Platinum Shares_etf_High_min,ETFS Physical Platinum Shares_etf_Low_average,ETFS Physical Platinum Shares_etf_Low_max,ETFS Physical Platinum Shares_etf_Low_min,ETFS Physical Platinum Shares_etf_Close_average,ETFS Physical Platinum Shares_etf_Close_max,ETFS Physical Platinum Shares_etf_Close_min
2016-03-27,0.673026513844168,0.673026513844168,0.673026513844168,0.6038657958467191,0.6038657958467191,0.6038657958467191,0.7163308379445184,0.7163308379445184,0.7163308379445184,0.7247155800657632,0.7247155800657632,0.7247155800657632
2016-04-03,0.6546421250932989,0.6546421250932989,0.6546421250932989,0.6878271763599157,0.6878271763599157,0.6878271763599157,0.7630747763194268,0.7630747763194268,0.7630747763194268,0.7737847502879899,0.7737847502879899,0.7737847502879899
2016-04-10,1.0641217137634331,1.0641217137634331,1.0641217137634331,0.9448662306363308,0.9448662306363308,0.9448662306363308,1.0984594732317592,1.0984594732317592,1.0984594732317592,0.9940088754892278,0.9940088754892278,0.9940088754892278
2016-04-17,1.8547051639979533,1.8547051639979533,1.8547051639979533,1.8863931012091737,1.8863931012091737,1.8863931012091737,1.6230838936476963,1.6230838936476963,1.6230838936476963,1.6255334285326661,1.6255334285326661,1.6255334285326661
2016-04-24,2.370517728967171,2.370517728967171,2.370517728967171,2.462002161858664,2.462002161858664,2.462002161858664,2.5164869312133558,2.5164869312133558,2.5164869312133558,2.5691533791107406,2.5691533791107406,2.5691533791107406
2016-05-01,1.9138440303171425,1.9138440303171425,1.9138440303171425,1.9724105886289658,1.9724105886289658,1.9724105886289658,1.9729986420570238,1.9729986420570238,1.9729986420570238,2.0215056159947187,2.0215056159947187,2.0215056159947187
2016-05-08,1.150781478417252,1.150781478417252,1.150781478417252,1.1132314191758839,1.1132314191758839,1.1132314191758839,1.0927680319193633,1.0927680319193633,1.0927680319193633,1.2103467144763893,1.2103467144763893,1.2103467144763893
2016-05-15,0.636823340105806,0.636823340105806,0.636823340105806,0.5037661142223057,0.5037661142223057,0.5037661142223057,0.595589541995823,0.595589541995823,0.595589541995823,0.5502540451964066,0.5502540451964066,0.5502540451964066
2016-05-22,-0.31968697617445047,-0.31968697617445047,-0.31968697617445047,-0.43808763047185584,-0.43808763047185584,-0.43808763047185584,-0.4542353630102619,-0.4542353630102619,-0.4542353630102619,-0.5170875895189121,-0.5170875895189121,-0.5170875895189121
2016-05-29,-0.6044344228080429,-0.6044344228080429,-0.6044344228080429,-0.5099039527289212,-0.5099039527289212,-0.5099039527289212,-0.4277377245959171,-0.4277377245959171,-0.4277377245959171,-0.39688758312508265,-0.39688758312508265,-0.39688758312508265
