Date,Schwab Emerging Markets Equity_etf_Open_average,Schwab Emerging Markets Equity_etf_Open_max,Schwab Emerging Markets Equity_etf_Open_min,Schwab Emerging Markets Equity_etf_High_average,Schwab Emerging Markets Equity_etf_High_max,Schwab Emerging Markets Equity_etf_High_min,Schwab Emerging Markets Equity_etf_Low_average,Schwab Emerging Markets Equity_etf_Low_max,Schwab Emerging Markets Equity_etf_Low_min,Schwab Emerging Markets Equity_etf_Close_average,Schwab Emerging Markets Equity_etf_Close_max,Schwab Emerging Markets Equity_etf_Close_min
2016-03-27,1.3298348521879055,1.3298348521879055,1.3298348521879055,1.4684989239108075,1.4684989239108075,1.4684989239108075,1.32763999170851,1.32763999170851,1.32763999170851,1.4902221661482498,1.4902221661482498,1.4902221661482498
2016-04-03,1.1111259163048752,1.1111259163048752,1.1111259163048752,0.9902502756507924,0.9902502756507924,0.9902502756507924,1.076096917491857,1.076096917491857,1.076096917491857,0.9609589803810621,0.9609589803810621,0.9609589803810621
2016-04-10,1.4870341979932264,1.4870341979932264,1.4870341979932264,1.3805848298469943,1.3805848298469943,1.3805848298469943,1.46201018763167,1.46201018763167,1.46201018763167,1.3418565791762649,1.3418565791762649,1.3418565791762649
2016-04-17,1.1883304686622829,1.1883304686622829,1.1883304686622829,1.1895419816085717,1.1895419816085717,1.1895419816085717,1.2119914229662732,1.2119914229662732,1.2119914229662732,1.132499681659038,1.132499681659038,1.132499681659038
2016-04-24,0.9951912607215593,0.9951912607215593,0.9951912607215593,0.9235308829005265,0.9235308829005265,0.9235308829005265,0.9170119385900437,0.9170119385900437,0.9170119385900437,0.9159285701599872,0.9159285701599872,0.9159285701599872
2016-05-01,0.05037400024359117,0.05037400024359117,0.05037400024359117,0.05215145088426569,0.05215145088426569,0.05215145088426569,0.09880799470162419,0.09880799470162419,0.09880799470162419,0.09131308856156349,0.09131308856156349,0.09131308856156349
2016-05-08,-0.14592011074782052,-0.14592011074782052,-0.14592011074782052,-0.2108764913219375,-0.2108764913219375,-0.2108764913219375,-0.28677017517940157,-0.28677017517940157,-0.28677017517940157,-0.383995028987665,-0.383995028987665,-0.383995028987665
2016-05-15,-0.6745478781410026,-0.6745478781410026,-0.6745478781410026,-0.7538457980013203,-0.7538457980013203,-0.7538457980013203,-0.5533897582560559,-0.5533897582560559,-0.5533897582560559,-0.6541564535737607,-0.6541564535737607,-0.6541564535737607
2016-05-22,-0.10607958371959846,-0.10607958371959846,-0.10607958371959846,-0.3665405535927552,-0.3665405535927552,-0.3665405535927552,-0.2073384103326248,-0.2073384103326248,-0.2073384103326248,-0.4299004716494382,-0.4299004716494382,-0.4299004716494382
2016-05-29,0.32423775566158886,0.32423775566158886,0.32423775566158886,0.4216768045345551,0.4216768045345551,0.4216768045345551,0.3638998779768595,0.3638998779768595,0.3638998779768595,0.5817728633385106,0.5817728633385106,0.5817728633385106
