Date,ProShares UltraShort TechnologyEtf_Open_average,ProShares UltraShort TechnologyEtf_Open_max,ProShares UltraShort TechnologyEtf_Open_min,ProShares UltraShort TechnologyEtf_High_average,ProShares UltraShort TechnologyEtf_High_max,ProShares UltraShort TechnologyEtf_High_min,ProShares UltraShort TechnologyEtf_Low_average,ProShares UltraShort TechnologyEtf_Low_max,ProShares UltraShort TechnologyEtf_Low_min,ProShares UltraShort TechnologyEtf_Close_average,ProShares UltraShort TechnologyEtf_Close_max,ProShares UltraShort TechnologyEtf_Close_min
2017-01-22,-2.166059409495644,-2.166059409495644,-2.166059409495644,-2.2055207628150195,-2.2055207628150195,-2.2055207628150195,-2.3077081065678664,-2.3077081065678664,-2.3077081065678664,-2.3417006180068984,-2.3417006180068984,-2.3417006180068984
2017-01-29,-1.930910171746576,-1.930910171746576,-1.930910171746576,-1.965459009369678,-1.965459009369678,-1.965459009369678,-2.0393744561975877,-2.0393744561975877,-2.0393744561975877,-2.074939935605543,-2.074939935605543,-2.074939935605543
2017-02-05,-1.9513135642635533,-1.9513135642635533,-1.9513135642635533,-1.9766606421332427,-1.9766606421332427,-1.9766606421332427,-2.0623525578427255,-2.0623525578427255,-2.0623525578427255,-2.0882624642417587,-2.0882624642417587,-2.0882624642417587
2017-02-12,-1.857130172148576,-1.857130172148576,-1.857130172148576,-1.8750325691014764,-1.8750325691014764,-1.8750325691014764,-2.0006144395563945,-2.0006144395563945,-2.0006144395563945,-2.00575658115096,-2.00575658115096,-2.00575658115096
2017-02-19,-1.706064261055603,-1.706064261055603,-1.706064261055603,-1.718923796251824,-1.718923796251824,-1.718923796251824,-1.7573607726180638,-1.7573607726180638,-1.7573607726180638,-1.7724054139474608,-1.7724054139474608,-1.7724054139474608
2017-02-26,-1.609883245178262,-1.609883245178262,-1.609883245178262,-1.6189278102493827,-1.6189278102493827,-1.6189278102493827,-1.6852413824119183,-1.6852413824119183,-1.6852413824119183,-1.6952642065739116,-1.6952642065739116,-1.6952642065739116
2017-03-05,-1.524814514823305,-1.524814514823305,-1.524814514823305,-1.5283477083925558,-1.5283477083925558,-1.5283477083925558,-1.577196799067274,-1.577196799067274,-1.577196799067274,-1.5698257906917656,-1.5698257906917656,-1.5698257906917656
2017-03-12,-1.5239049359374992,-1.5239049359374992,-1.5239049359374992,-1.5297183103341288,-1.5297183103341288,-1.5297183103341288,-1.5652385915436706,-1.5652385915436706,-1.5652385915436706,-1.5750336361444266,-1.5750336361444266,-1.5750336361444266
2017-03-19,-1.313588096992875,-1.313588096992875,-1.313588096992875,-1.3178741391481517,-1.3178741391481517,-1.3178741391481517,-1.3495207510650962,-1.3495207510650962,-1.3495207510650962,-1.3571202072697095,-1.3571202072697095,-1.3571202072697095
2017-03-26,-1.3160192396488677,-1.3160192396488677,-1.3160192396488677,-1.3181125675049588,-1.3181125675049588,-1.3181125675049588,-1.3600720076411943,-1.3600720076411943,-1.3600720076411943,-1.3654270201728946,-1.3654270201728946,-1.3654270201728946
2017-04-02,-1.090890642096633,-1.090890642096633,-1.090890642096633,-1.092917274696948,-1.092917274696948,-1.092917274696948,-1.1277861002522171,-1.1277861002522171,-1.1277861002522171,-1.1323916274860455,-1.1323916274860455,-1.1323916274860455
2017-04-09,-0.8406953002600533,-0.8406953002600533,-0.8406953002600533,-0.843597535658903,-0.843597535658903,-0.843597535658903,-0.8659244171613303,-0.8659244171613303,-0.8659244171613303,-0.8709031298582155,-0.8709031298582155,-0.8709031298582155
2017-04-16,-1.0676417679357841,-1.0676417679357841,-1.0676417679357841,-1.0648447201403117,-1.0648447201403117,-1.0648447201403117,-1.0612593085344382,-1.0612593085344382,-1.0612593085344382,-1.0611056200787823,-1.0611056200787823,-1.0611056200787823
2017-04-23,-1.3471510226205385,-1.3471510226205385,-1.3471510226205385,-1.2965092737509358,-1.2965092737509358,-1.2965092737509358,-1.3370539162676844,-1.3370539162676844,-1.3370539162676844,-1.2896145904909369,-1.2896145904909369,-1.2896145904909369
2017-04-30,-1.575088764453328,-1.575088764453328,-1.575088764453328,-1.4850555114443078,-1.4850555114443078,-1.4850555114443078,-1.5671601838858937,-1.5671601838858937,-1.5671601838858937,-1.4800980805297106,-1.4800980805297106,-1.4800980805297106
2017-05-07,-1.5942510793907194,-1.5942510793907194,-1.5942510793907194,-1.604108948492495,-1.604108948492495,-1.604108948492495,-1.598359983718962,-1.598359983718962,-1.598359983718962,-1.6037375379053245,-1.6037375379053245,-1.6037375379053245
2017-05-14,-1.4576692410201915,-1.4576692410201915,-1.4576692410201915,-1.4752942270376412,-1.4752942270376412,-1.4752942270376412,-1.489546307616481,-1.489546307616481,-1.489546307616481,-1.510207834213221,-1.510207834213221,-1.510207834213221
2017-05-21,-1.766466456097274,-1.766466456097274,-1.766466456097274,-1.7804496163593582,-1.7804496163593582,-1.7804496163593582,-1.752703939386291,-1.752703939386291,-1.752703939386291,-1.7691406599728283,-1.7691406599728283,-1.7691406599728283
2017-05-28,-1.7090226711249714,-1.7090226711249714,-1.7090226711249714,-1.6859231167494757,-1.6859231167494757,-1.6859231167494757,-1.822422608400288,-1.822422608400288,-1.822422608400288,-1.8258575358984717,-1.8258575358984717,-1.8258575358984717
2017-06-04,-1.7797130047086802,-1.7797130047086802,-1.7797130047086802,-1.1376206241382922,-1.1376206241382922,-1.1376206241382922,-1.7415986653731133,-1.7415986653731133,-1.7415986653731133,-1.2777020506210823,-1.2777020506210823,-1.2777020506210823
2017-06-11,-0.8677099754712831,-0.8677099754712831,-0.8677099754712831,-0.9532926123372346,-0.9532926123372346,-0.9532926123372346,-0.9035357342847189,-0.9035357342847189,-0.9035357342847189,-0.9316591111385533,-0.9316591111385533,-0.9316591111385533
2017-06-18,-1.1992744766136316,-1.1992744766136316,-1.1992744766136316,-1.3532481846077546,-1.3532481846077546,-1.3532481846077546,-1.4000696909737955,-1.4000696909737955,-1.4000696909737955,-1.5216957494660461,-1.5216957494660461,-1.5216957494660461
2017-06-25,-0.5592344824561243,-0.5592344824561243,-0.5592344824561243,-0.6700894972394479,-0.6700894972394479,-0.6700894972394479,-0.7102687460373552,-0.7102687460373552,-0.7102687460373552,-0.6384441021693855,-0.6384441021693855,-0.6384441021693855
2017-07-02,-0.44603908627268074,-0.44603908627268074,-0.44603908627268074,-0.5531187382792887,-0.5531187382792887,-0.5531187382792887,-0.7492549033808837,-0.7492549033808837,-0.7492549033808837,-0.7285080541804222,-0.7285080541804222,-0.7285080541804222
2017-07-09,-1.4494647095419986,-1.4494647095419986,-1.4494647095419986,-1.5458836961210956,-1.5458836961210956,-1.5458836961210956,-1.4556442537156424,-1.4556442537156424,-1.4556442537156424,-1.5846562927773167,-1.5846562927773167,-1.5846562927773167
2017-07-16,-1.735640451686627,-1.735640451686627,-1.735640451686627,-1.778766158989446,-1.778766158989446,-1.778766158989446,-1.5863919329893785,-1.5863919329893785,-1.5863919329893785,-1.656116993811108,-1.656116993811108,-1.656116993811108
2017-07-23,-1.142730334445201,-1.142730334445201,-1.142730334445201,-1.297698952073493,-1.297698952073493,-1.297698952073493,-1.1602907871586385,-1.1602907871586385,-1.1602907871586385,-1.232835970629246,-1.232835970629246,-1.232835970629246
2017-07-30,-1.2067021795622275,-1.2067021795622275,-1.2067021795622275,-1.2863665289212425,-1.2863665289212425,-1.2863665289212425,-1.0872709106423313,-1.0872709106423313,-1.0872709106423313,-1.1344861292325659,-1.1344861292325659,-1.1344861292325659
2017-08-06,-0.5724081160601158,-0.5724081160601158,-0.5724081160601158,-0.6914220760506897,-0.6914220760506897,-0.6914220760506897,-0.8196845484280318,-0.8196845484280318,-0.8196845484280318,-0.8656694448073742,-0.8656694448073742,-0.8656694448073742
2017-08-13,-0.7956802692897499,-0.7956802692897499,-0.7956802692897499,-0.9223974457299021,-0.9223974457299021,-0.9223974457299021,-0.8485722087550435,-0.8485722087550435,-0.8485722087550435,-0.8432254809105875,-0.8432254809105875,-0.8432254809105875
2017-08-20,-1.1964369418727998,-1.1964369418727998,-1.1964369418727998,-1.2214121174490542,-1.2214121174490542,-1.2214121174490542,-1.0373369796455156,-1.0373369796455156,-1.0373369796455156,-1.0992204447307254,-1.0992204447307254,-1.0992204447307254
2017-08-27,-1.6749368468164314,-1.6749368468164314,-1.6749368468164314,-1.8128954313291592,-1.8128954313291592,-1.8128954313291592,-1.5777658162359318,-1.5777658162359318,-1.5777658162359318,-1.6766569463587533,-1.6766569463587533,-1.6766569463587533
2017-09-03,-1.5026722919993254,-1.5026722919993254,-1.5026722919993254,-1.4709955058268742,-1.4709955058268742,-1.4709955058268742,-1.4085304917647625,-1.4085304917647625,-1.4085304917647625,-1.3115918272417824,-1.3115918272417824,-1.3115918272417824
2017-09-10,-1.4093326101657753,-1.4093326101657753,-1.4093326101657753,-1.5454779557465204,-1.5454779557465204,-1.5454779557465204,-1.5216651668049312,-1.5216651668049312,-1.5216651668049312,-1.612706194529986,-1.612706194529986,-1.612706194529986
2017-09-17,-0.9833161765590628,-0.9833161765590628,-0.9833161765590628,-1.1127749060974355,-1.1127749060974355,-1.1127749060974355,-1.092480121252862,-1.092480121252862,-1.092480121252862,-1.19086596419319,-1.19086596419319,-1.19086596419319
2017-09-24,-1.3446656772560694,-1.3446656772560694,-1.3446656772560694,-1.3725173386077396,-1.3725173386077396,-1.3725173386077396,-1.4074547219731095,-1.4074547219731095,-1.4074547219731095,-1.4464027295672168,-1.4464027295672168,-1.4464027295672168
2017-10-01,-1.7369796398644368,-1.7369796398644368,-1.7369796398644368,-1.8101061980230326,-1.8101061980230326,-1.8101061980230326,-1.7847961963246712,-1.7847961963246712,-1.7847961963246712,-1.7523187264696205,-1.7523187264696205,-1.7523187264696205
2017-10-08,-1.9281484355679697,-1.9281484355679697,-1.9281484355679697,-1.9653671191300095,-1.9653671191300095,-1.9653671191300095,-1.95815264289096,-1.95815264289096,-1.95815264289096,-1.921394543026175,-1.921394543026175,-1.921394543026175
2017-10-15,-1.907503362813389,-1.907503362813389,-1.907503362813389,-1.9139689351838667,-1.9139689351838667,-1.9139689351838667,-1.9542869820065003,-1.9542869820065003,-1.9542869820065003,-1.903754855181486,-1.903754855181486,-1.903754855181486
2017-10-22,-2.0275609248293582,-2.0275609248293582,-2.0275609248293582,-2.060972044762842,-2.060972044762842,-2.060972044762842,-2.2464287305021364,-2.2464287305021364,-2.2464287305021364,-2.2126150549890267,-2.2126150549890267,-2.2126150549890267
2017-10-29,-2.091634215208583,-2.091634215208583,-2.091634215208583,-2.073509736322927,-2.073509736322927,-2.073509736322927,-2.1890111089655155,-2.1890111089655155,-2.1890111089655155,-2.1535951011454677,-2.1535951011454677,-2.1535951011454677
2017-11-05,-1.8319467021549563,-1.8319467021549563,-1.8319467021549563,-1.8587134294732295,-1.8587134294732295,-1.8587134294732295,-1.854003210922001,-1.854003210922001,-1.854003210922001,-1.826484098616361,-1.826484098616361,-1.826484098616361
2017-11-12,-1.7119989522148453,-1.7119989522148453,-1.7119989522148453,-1.6656588256556213,-1.6656588256556213,-1.6656588256556213,-1.723032563427319,-1.723032563427319,-1.723032563427319,-1.6398959055470337,-1.6398959055470337,-1.6398959055470337
2017-11-19,-1.8098872434956157,-1.8098872434956157,-1.8098872434956157,-1.807493138464856,-1.807493138464856,-1.807493138464856,-1.8083007456315456,-1.8083007456315456,-1.8083007456315456,-1.7847420085891996,-1.7847420085891996,-1.7847420085891996
2017-11-26,-1.3110714382454631,-1.3110714382454631,-1.3110714382454631,-1.1253887948920769,-1.1253887948920769,-1.1253887948920769,-1.3522096465270341,-1.3522096465270341,-1.3522096465270341,-1.292196651851049,-1.292196651851049,-1.292196651851049
2017-12-03,-1.2767248034098904,-1.2767248034098904,-1.2767248034098904,-1.2246140505495708,-1.2246140505495708,-1.2246140505495708,-1.2604626784302102,-1.2604626784302102,-1.2604626784302102,-1.1861539224548459,-1.1861539224548459,-1.1861539224548459
2017-12-10,-1.1021444386607469,-1.1021444386607469,-1.1021444386607469,-1.1598117317705745,-1.1598117317705745,-1.1598117317705745,-1.3045301406849135,-1.3045301406849135,-1.3045301406849135,-1.3272480421485782,-1.3272480421485782,-1.3272480421485782
2017-12-17,-1.2034301161420693,-1.2034301161420693,-1.2034301161420693,-1.257263799514735,-1.257263799514735,-1.257263799514735,-1.1711905306359884,-1.1711905306359884,-1.1711905306359884,-1.1942713991336835,-1.1942713991336835,-1.1942713991336835
2017-12-24,-1.0075709842339222,-1.0075709842339222,-1.0075709842339222,-1.0220736131305512,-1.0220736131305512,-1.0220736131305512,-0.9627573906065906,-0.9627573906065906,-0.9627573906065906,-0.9786932282447465,-0.9786932282447465,-0.9786932282447465
2017-12-31,-1.465542329681781,-1.465542329681781,-1.465542329681781,-1.3916109106216628,-1.3916109106216628,-1.3916109106216628,-1.4929480175491967,-1.4929480175491967,-1.4929480175491967,-1.5048800312112374,-1.5048800312112374,-1.5048800312112374
