Date,Direxion Daily SP Biotech Bear 3X_etf_Open_average,Direxion Daily SP Biotech Bear 3X_etf_Open_max,Direxion Daily SP Biotech Bear 3X_etf_Open_min,Direxion Daily SP Biotech Bear 3X_etf_High_average,Direxion Daily SP Biotech Bear 3X_etf_High_max,Direxion Daily SP Biotech Bear 3X_etf_High_min,Direxion Daily SP Biotech Bear 3X_etf_Low_average,Direxion Daily SP Biotech Bear 3X_etf_Low_max,Direxion Daily SP Biotech Bear 3X_etf_Low_min,Direxion Daily SP Biotech Bear 3X_etf_Close_average,Direxion Daily SP Biotech Bear 3X_etf_Close_max,Direxion Daily SP Biotech Bear 3X_etf_Close_min
2016-03-27,-0.8695727358858063,-0.8695727358858063,-0.8695727358858063,-1.0186707913807376,-1.0186707913807376,-1.0186707913807376,-1.098781792991605,-1.098781792991605,-1.098781792991605,-1.3224084899913788,-1.3224084899913788,-1.3224084899913788
2016-04-03,-2.249890735924514,-2.249890735924514,-2.249890735924514,-1.9282631433730548,-1.9282631433730548,-1.9282631433730548,-1.9995986181528629,-1.9995986181528629,-1.9995986181528629,-1.8622732455037212,-1.8622732455037212,-1.8622732455037212
2016-04-10,-1.6722810674722222,-1.6722810674722222,-1.6722810674722222,-1.669783878116053,-1.669783878116053,-1.669783878116053,-1.5364663250661044,-1.5364663250661044,-1.5364663250661044,-1.6480086044924094,-1.6480086044924094,-1.6480086044924094
2016-04-17,-1.5340998751166242,-1.5340998751166242,-1.5340998751166242,-1.4898329316111576,-1.4898329316111576,-1.4898329316111576,-1.451330712632626,-1.451330712632626,-1.451330712632626,-1.5473100624433345,-1.5473100624433345,-1.5473100624433345
2016-04-24,-1.0614172637885286,-1.0614172637885286,-1.0614172637885286,-0.9972735638870904,-0.9972735638870904,-0.9972735638870904,-0.9634015325435209,-0.9634015325435209,-0.9634015325435209,-0.8746480293424669,-0.8746480293424669,-0.8746480293424669
2016-05-01,-0.24724110269911156,-0.24724110269911156,-0.24724110269911156,-0.2933765387164991,-0.2933765387164991,-0.2933765387164991,-0.21389228840539812,-0.21389228840539812,-0.21389228840539812,-0.19626371834382667,-0.19626371834382667,-0.19626371834382667
2016-05-08,-0.003246145953116017,-0.003246145953116017,-0.003246145953116017,-0.1826140110906239,-0.1826140110906239,-0.1826140110906239,-0.1371628196140779,-0.1371628196140779,-0.1371628196140779,-0.1447983957589506,-0.1447983957589506,-0.1447983957589506
2016-05-15,-0.7568780209249985,-0.7568780209249985,-0.7568780209249985,-0.893769664740691,-0.893769664740691,-0.893769664740691,-0.810908057335732,-0.810908057335732,-0.810908057335732,-0.9526035389019933,-0.9526035389019933,-0.9526035389019933
2016-05-22,-1.2392917793103617,-1.2392917793103617,-1.2392917793103617,-1.3059550847215564,-1.3059550847215564,-1.3059550847215564,-1.2845198777723292,-1.2845198777723292,-1.2845198777723292,-1.3733626659542824,-1.3733626659542824,-1.3733626659542824
2016-05-29,-1.460837001464992,-1.460837001464992,-1.460837001464992,-1.3701514660364855,-1.3701514660364855,-1.3701514660364855,-1.5121862348892092,-1.5121862348892092,-1.5121862348892092,-1.37102096851129,-1.37102096851129,-1.37102096851129
2016-06-05,-0.8544444461816975,-0.8544444461816975,-0.8544444461816975,-0.9293730475460422,-0.9293730475460422,-0.9293730475460422,-0.8629120920473006,-0.8629120920473006,-0.8629120920473006,-0.8605279076482627,-0.8605279076482627,-0.8605279076482627
