Date,Victory CEMP US Large Cap High Div Volatility WeigEtf_Open_average,Victory CEMP US Large Cap High Div Volatility WeigEtf_Open_max,Victory CEMP US Large Cap High Div Volatility WeigEtf_Open_min,Victory CEMP US Large Cap High Div Volatility WeigEtf_High_average,Victory CEMP US Large Cap High Div Volatility WeigEtf_High_max,Victory CEMP US Large Cap High Div Volatility WeigEtf_High_min,Victory CEMP US Large Cap High Div Volatility WeigEtf_Low_average,Victory CEMP US Large Cap High Div Volatility WeigEtf_Low_max,Victory CEMP US Large Cap High Div Volatility WeigEtf_Low_min,Victory CEMP US Large Cap High Div Volatility WeigEtf_Close_average,Victory CEMP US Large Cap High Div Volatility WeigEtf_Close_max,Victory CEMP US Large Cap High Div Volatility WeigEtf_Close_min
2016-05-15,0.5596087271162509,0.5596087271162509,0.5596087271162509,0.5726316747727939,0.5726316747727939,0.5726316747727939,0.4987126958701367,0.4987126958701367,0.4987126958701367,0.5855523273941488,0.5855523273941488,0.5855523273941488
2016-05-22,1.0499052407693625,1.0499052407693625,1.0499052407693625,1.0059721684780352,1.0059721684780352,1.0059721684780352,0.9888963681309043,0.9888963681309043,0.9888963681309043,1.014974903031425,1.014974903031425,1.014974903031425
2016-05-29,1.0621835532057016,1.0621835532057016,1.0621835532057016,1.0888125699668851,1.0888125699668851,1.0888125699668851,1.063478103485705,1.063478103485705,1.063478103485705,1.1579186037652944,1.1579186037652944,1.1579186037652944
2016-06-05,1.095212294152017,1.095212294152017,1.095212294152017,1.0870345272600268,1.0870345272600268,1.0870345272600268,1.1481950576120783,1.1481950576120783,1.1481950576120783,1.0682265941484241,1.0682265941484241,1.0682265941484241
2016-06-12,0.8772256292323091,0.8772256292323091,0.8772256292323091,0.8002231786691757,0.8002231786691757,0.8002231786691757,0.817804138152973,0.817804138152973,0.817804138152973,0.8241909076182388,0.8241909076182388,0.8241909076182388
2016-06-19,0.23810059538320896,0.23810059538320896,0.23810059538320896,0.5318219733286748,0.5318219733286748,0.5318219733286748,0.33034476723838513,0.33034476723838513,0.33034476723838513,0.48948715140894955,0.48948715140894955,0.48948715140894955
2016-06-26,1.626564044806053,1.626564044806053,1.626564044806053,1.474479013528616,1.474479013528616,1.474479013528616,1.6727242159591398,1.6727242159591398,1.6727242159591398,1.5179795693639482,1.5179795693639482,1.5179795693639482
2016-07-03,1.8203611346096182,1.8203611346096182,1.8203611346096182,1.952441025012068,1.952441025012068,1.952441025012068,1.9335515962618326,1.9335515962618326,1.9335515962618326,2.0311753633287046,2.0311753633287046,2.0311753633287046
2016-07-10,2.676897772915548,2.676897772915548,2.676897772915548,2.6193907333212905,2.6193907333212905,2.6193907333212905,2.6296660005931325,2.6296660005931325,2.6296660005931325,2.5560717506546564,2.5560717506546564,2.5560717506546564
2016-07-17,2.36450596712685,2.36450596712685,2.36450596712685,2.340996315587861,2.340996315587861,2.340996315587861,2.4219650474603047,2.4219650474603047,2.4219650474603047,2.3634602201086894,2.3634602201086894,2.3634602201086894
