Date,ProShares UltraPro Short S&P500_etf_Open_average,ProShares UltraPro Short S&P500_etf_Open_max,ProShares UltraPro Short S&P500_etf_Open_min,ProShares UltraPro Short S&P500_etf_High_average,ProShares UltraPro Short S&P500_etf_High_max,ProShares UltraPro Short S&P500_etf_High_min,ProShares UltraPro Short S&P500_etf_Low_average,ProShares UltraPro Short S&P500_etf_Low_max,ProShares UltraPro Short S&P500_etf_Low_min,ProShares UltraPro Short S&P500_etf_Close_average,ProShares UltraPro Short S&P500_etf_Close_max,ProShares UltraPro Short S&P500_etf_Close_min
2016-03-27,-1.354922921570981,-1.354922921570981,-1.354922921570981,-1.3717293565583797,-1.3717293565583797,-1.3717293565583797,-1.5121106233954664,-1.5121106233954664,-1.5121106233954664,-1.515024852470831,-1.515024852470831,-1.515024852470831
2016-04-03,-1.2509074930443422,-1.2509074930443422,-1.2509074930443422,-1.165348878567976,-1.165348878567976,-1.165348878567976,-1.1894952710029918,-1.1894952710029918,-1.1894952710029918,-1.101322713944532,-1.101322713944532,-1.101322713944532
2016-04-10,-1.2953435596469323,-1.2953435596469323,-1.2953435596469323,-1.2819353743686226,-1.2819353743686226,-1.2819353743686226,-1.2186867929945995,-1.2186867929945995,-1.2186867929945995,-1.2350917577045921,-1.2350917577045921,-1.2350917577045921
2016-04-17,-1.1560950321539583,-1.1560950321539583,-1.1560950321539583,-1.1379026695457921,-1.1379026695457921,-1.1379026695457921,-1.1451069917472145,-1.1451069917472145,-1.1451069917472145,-1.1562380488000312,-1.1562380488000312,-1.1562380488000312
2016-04-24,-0.8519660143051826,-0.8519660143051826,-0.8519660143051826,-0.7621364211253168,-0.7621364211253168,-0.7621364211253168,-0.8085977564474363,-0.8085977564474363,-0.8085977564474363,-0.7827237877889749,-0.7827237877889749,-0.7827237877889749
2016-05-01,-0.48472147993757586,-0.48472147993757586,-0.48472147993757586,-0.5423018767178002,-0.5423018767178002,-0.5423018767178002,-0.5626571813303486,-0.5626571813303486,-0.5626571813303486,-0.6180178371203562,-0.6180178371203562,-0.6180178371203562
2016-05-08,-0.6851156823709208,-0.6851156823709208,-0.6851156823709208,-0.5521215373313694,-0.5521215373313694,-0.5521215373313694,-0.6464597232695912,-0.6464597232695912,-0.6464597232695912,-0.41598436958849233,-0.41598436958849233,-0.41598436958849233
2016-05-15,-0.4366560820855382,-0.4366560820855382,-0.4366560820855382,-0.5769058550112002,-0.5769058550112002,-0.5769058550112002,-0.4709017825293711,-0.4709017825293711,-0.4709017825293711,-0.44250390476034984,-0.44250390476034984,-0.44250390476034984
2016-05-22,-1.471196235546104,-1.471196235546104,-1.471196235546104,-1.65343527721911,-1.65343527721911,-1.65343527721911,-1.5174086376976614,-1.5174086376976614,-1.5174086376976614,-1.6252903222240016,-1.6252903222240016,-1.6252903222240016
2016-05-29,-1.5193625604724763,-1.5193625604724763,-1.5193625604724763,-1.4332219337189687,-1.4332219337189687,-1.4332219337189687,-1.5445064066897756,-1.5445064066897756,-1.5445064066897756,-1.5852414826236876,-1.5852414826236876,-1.5852414826236876
2016-06-05,-1.467587454134301,-1.467587454134301,-1.467587454134301,-1.4609511669147432,-1.4609511669147432,-1.4609511669147432,-1.4820193574347555,-1.4820193574347555,-1.4820193574347555,-1.3460097999326008,-1.3460097999326008,-1.3460097999326008
