Date,iShares MSCI All Peru CappedEtf_Open_average,iShares MSCI All Peru CappedEtf_Open_max,iShares MSCI All Peru CappedEtf_Open_min,iShares MSCI All Peru CappedEtf_High_average,iShares MSCI All Peru CappedEtf_High_max,iShares MSCI All Peru CappedEtf_High_min,iShares MSCI All Peru CappedEtf_Low_average,iShares MSCI All Peru CappedEtf_Low_max,iShares MSCI All Peru CappedEtf_Low_min,iShares MSCI All Peru CappedEtf_Close_average,iShares MSCI All Peru CappedEtf_Close_max,iShares MSCI All Peru CappedEtf_Close_min
2016-05-15,1.2223242630743216,1.2223242630743216,1.2223242630743216,1.1688878696114313,1.1688878696114313,1.1688878696114313,1.2045165530012403,1.2045165530012403,1.2045165530012403,1.1652042824875377,1.1652042824875377,1.1652042824875377
2016-05-22,1.080566880320404,1.080566880320404,1.080566880320404,1.0443128382591167,1.0443128382591167,1.0443128382591167,1.050576282003425,1.050576282003425,1.050576282003425,0.9870356168093659,0.9870356168093659,0.9870356168093659
2016-05-29,1.0145732004837542,1.0145732004837542,1.0145732004837542,1.1422116830882318,1.1422116830882318,1.1422116830882318,1.0562616873741222,1.0562616873741222,1.0562616873741222,1.1850403907422018,1.1850403907422018,1.1850403907422018
2016-06-05,1.162664379139205,1.162664379139205,1.162664379139205,1.1227432440752005,1.1227432440752005,1.1227432440752005,1.0463383731258276,1.0463383731258276,1.0463383731258276,0.971568185818286,0.971568185818286,0.971568185818286
2016-06-12,0.8390396051705102,0.8390396051705102,0.8390396051705102,0.8651434852454161,0.8651434852454161,0.8651434852454161,0.8933894607692119,0.8933894607692119,0.8933894607692119,0.8832392591899224,0.8832392591899224,0.8832392591899224
2016-06-19,0.7705467668339838,0.7705467668339838,0.7705467668339838,0.8525480584183373,0.8525480584183373,0.8525480584183373,0.7848475468286741,0.7848475468286741,0.7848475468286741,0.7166834899758504,0.7166834899758504,0.7166834899758504
2016-06-26,1.1228664937906403,1.1228664937906403,1.1228664937906403,1.0341355101661178,1.0341355101661178,1.0341355101661178,1.0868066309360238,1.0868066309360238,1.0868066309360238,1.0712116440684336,1.0712116440684336,1.0712116440684336
2016-07-03,1.1519508339750961,1.1519508339750961,1.1519508339750961,1.2757345585891346,1.2757345585891346,1.2757345585891346,1.2175387709852015,1.2175387709852015,1.2175387709852015,1.352462891627109,1.352462891627109,1.352462891627109
2016-07-10,1.6620949172515787,1.6620949172515787,1.6620949172515787,1.5550015846523346,1.5550015846523346,1.5550015846523346,1.6253076635556079,1.6253076635556079,1.6253076635556079,1.584790094137077,1.584790094137077,1.584790094137077
2016-07-17,1.531113973467281,1.531113973467281,1.531113973467281,1.4003651603890195,1.4003651603890195,1.4003651603890195,1.4381740508716063,1.4381740508716063,1.4381740508716063,1.4391750036931634,1.4391750036931634,1.4391750036931634
2016-07-24,1.716916504624828,1.716916504624828,1.716916504624828,1.7809403295986304,1.7809403295986304,1.7809403295986304,1.7788015823728287,1.7788015823728287,1.7788015823728287,1.8476503743883077,1.8476503743883077,1.8476503743883077
