Date,PowerShares DWA Utilities Momentum Portfolio_etf_Open_average,PowerShares DWA Utilities Momentum Portfolio_etf_Open_max,PowerShares DWA Utilities Momentum Portfolio_etf_Open_min,PowerShares DWA Utilities Momentum Portfolio_etf_High_average,PowerShares DWA Utilities Momentum Portfolio_etf_High_max,PowerShares DWA Utilities Momentum Portfolio_etf_High_min,PowerShares DWA Utilities Momentum Portfolio_etf_Low_average,PowerShares DWA Utilities Momentum Portfolio_etf_Low_max,PowerShares DWA Utilities Momentum Portfolio_etf_Low_min,PowerShares DWA Utilities Momentum Portfolio_etf_Close_average,PowerShares DWA Utilities Momentum Portfolio_etf_Close_max,PowerShares DWA Utilities Momentum Portfolio_etf_Close_min
2016-03-27,1.3603332725932753,1.3603332725932753,1.3603332725932753,1.3802838764558651,1.3802838764558651,1.3802838764558651,1.3810616742954829,1.3810616742954829,1.3810616742954829,1.4829996554078027,1.4829996554078027,1.4829996554078027
2016-04-03,0.9565847148185787,0.9565847148185787,0.9565847148185787,0.9781195762312641,0.9781195762312641,0.9781195762312641,1.0910032364723066,1.0910032364723066,1.0910032364723066,0.9828816261050158,0.9828816261050158,0.9828816261050158
2016-04-10,0.8021475969661782,0.8021475969661782,0.8021475969661782,0.9673928019894529,0.9673928019894529,0.9673928019894529,0.9834168371560477,0.9834168371560477,0.9834168371560477,1.0539381377445567,1.0539381377445567,1.0539381377445567
2016-04-17,-0.12533591573435385,-0.12533591573435385,-0.12533591573435385,0.011724945000301645,0.011724945000301645,0.011724945000301645,0.10610603664820828,0.10610603664820828,0.10610603664820828,0.1412632102709842,0.1412632102709842,0.1412632102709842
2016-04-24,0.6252543800657546,0.6252543800657546,0.6252543800657546,0.7735633737142098,0.7735633737142098,0.7735633737142098,0.6833074441117951,0.6833074441117951,0.6833074441117951,0.8719791016041458,0.8719791016041458,0.8719791016041458
2016-05-01,1.368849316373737,1.368849316373737,1.368849316373737,1.3745759504632888,1.3745759504632888,1.3745759504632888,1.3381826622922945,1.3381826622922945,1.3381826622922945,1.3717538022296838,1.3717538022296838,1.3717538022296838
2016-05-08,1.6618004162895392,1.6618004162895392,1.6618004162895392,1.7384513151052652,1.7384513151052652,1.7384513151052652,1.701060306305564,1.701060306305564,1.701060306305564,1.5460371285618828,1.5460371285618828,1.5460371285618828
2016-05-15,0.20410717630404387,0.20410717630404387,0.20410717630404387,0.27512830733872967,0.27512830733872967,0.27512830733872967,0.41667005402153123,0.41667005402153123,0.41667005402153123,0.4296754199439547,0.4296754199439547,0.4296754199439547
2016-05-22,0.8890338889671406,0.8890338889671406,0.8890338889671406,1.0509647226827923,1.0509647226827923,1.0509647226827923,1.075611157453221,1.075611157453221,1.075611157453221,1.129725210217958,1.129725210217958,1.129725210217958
2016-05-29,2.076516932098484,2.076516932098484,2.076516932098484,2.2898153724047856,2.2898153724047856,2.2898153724047856,2.1933816875621446,2.1933816875621446,2.1933816875621446,2.2252830364437046,2.2252830364437046,2.2252830364437046
