Date,iShares Core S&P Total US Stock Market_etf_Open_average,iShares Core S&P Total US Stock Market_etf_Open_max,iShares Core S&P Total US Stock Market_etf_Open_min,iShares Core S&P Total US Stock Market_etf_High_average,iShares Core S&P Total US Stock Market_etf_High_max,iShares Core S&P Total US Stock Market_etf_High_min,iShares Core S&P Total US Stock Market_etf_Low_average,iShares Core S&P Total US Stock Market_etf_Low_max,iShares Core S&P Total US Stock Market_etf_Low_min,iShares Core S&P Total US Stock Market_etf_Close_average,iShares Core S&P Total US Stock Market_etf_Close_max,iShares Core S&P Total US Stock Market_etf_Close_min
2016-03-27,1.3662041064062307,1.3662041064062307,1.3662041064062307,1.55210452131731,1.55210452131731,1.55210452131731,1.37522059501802,1.37522059501802,1.37522059501802,1.5683545055745243,1.5683545055745243,1.5683545055745243
2016-04-03,1.265935092066125,1.265935092066125,1.265935092066125,1.1851007862434357,1.1851007862434357,1.1851007862434357,1.165515503098268,1.165515503098268,1.165515503098268,1.061722504672533,1.061722504672533,1.061722504672533
2016-04-10,1.3892993839816539,1.3892993839816539,1.3892993839816539,1.285766308604592,1.285766308604592,1.285766308604592,1.3862295520624281,1.3862295520624281,1.3862295520624281,1.304342121598723,1.304342121598723,1.304342121598723
2016-04-17,1.2426778167556727,1.2426778167556727,1.2426778167556727,1.2405578358115599,1.2405578358115599,1.2405578358115599,1.2434236037851387,1.2434236037851387,1.2434236037851387,1.2561512860653345,1.2561512860653345,1.2561512860653345
2016-04-24,0.9463380318535983,0.9463380318535983,0.9463380318535983,0.8639167913718034,0.8639167913718034,0.8639167913718034,0.7948792170793252,0.7948792170793252,0.7948792170793252,0.8075916884073155,0.8075916884073155,0.8075916884073155
2016-05-01,0.43317387546144154,0.43317387546144154,0.43317387546144154,0.5118849798255439,0.5118849798255439,0.5118849798255439,0.48618935499878224,0.48618935499878224,0.48618935499878224,0.5566112314547695,0.5566112314547695,0.5566112314547695
2016-05-08,0.590945094317403,0.590945094317403,0.590945094317403,0.5492871589960645,0.5492871589960645,0.5492871589960645,0.45116586853637475,0.45116586853637475,0.45116586853637475,0.2886371087922281,0.2886371087922281,0.2886371087922281
2016-05-15,0.20548899282190347,0.20548899282190347,0.20548899282190347,0.3323000790947326,0.3323000790947326,0.3323000790947326,0.4177366206752989,0.4177366206752989,0.4177366206752989,0.35343807598660804,0.35343807598660804,0.35343807598660804
2016-05-22,1.5113565099883737,1.5113565099883737,1.5113565099883737,1.6341458737794945,1.6341458737794945,1.6341458737794945,1.7487612096955136,1.7487612096955136,1.7487612096955136,1.7468292121023026,1.7468292121023026,1.7468292121023026
2016-05-29,1.7412430983892746,1.7412430983892746,1.7412430983892746,1.7303400176348134,1.7303400176348134,1.7303400176348134,1.556845477471994,1.556845477471994,1.556845477471994,1.6848352927696726,1.6848352927696726,1.6848352927696726
2016-06-05,1.5983943810961452,1.5983943810961452,1.5983943810961452,1.5188956427556213,1.5188956427556213,1.5188956427556213,1.4968967892927358,1.4968967892927358,1.4968967892927358,1.363181831527792,1.363181831527792,1.363181831527792
2016-06-12,0.6809152812647676,0.6809152812647676,0.6809152812647676,0.4810997868113335,0.4810997868113335,0.4810997868113335,0.48466755911796416,0.48466755911796416,0.48466755911796416,0.3637782820317069,0.3637782820317069,0.3637782820317069
2016-06-19,-1.0817467263138771,-1.0817467263138771,-1.0817467263138771,-0.3578749105264501,-0.3578749105264501,-0.3578749105264501,-1.1181521984770477,-1.1181521984770477,-1.1181521984770477,-1.350881671374282,-1.350881671374282,-1.350881671374282
2016-06-26,0.802067507935219,0.802067507935219,0.802067507935219,1.1103372450376148,1.1103372450376148,1.1103372450376148,1.050146548044909,1.050146548044909,1.050146548044909,1.0546794608660695,1.0546794608660695,1.0546794608660695
2016-07-03,1.214716415558908,1.214716415558908,1.214716415558908,1.8126093091183495,1.8126093091183495,1.8126093091183495,1.4802792165932859,1.4802792165932859,1.4802792165932859,1.7039053833619628,1.7039053833619628,1.7039053833619628
2016-07-10,2.296541744543974,2.296541744543974,2.296541744543974,2.311670342085352,2.311670342085352,2.311670342085352,2.227460456076692,2.227460456076692,2.227460456076692,2.0753327426187407,2.0753327426187407,2.0753327426187407
2016-07-17,1.731637143511087,1.731637143511087,1.731637143511087,1.8853809035949256,1.8853809035949256,1.8853809035949256,1.8722603471112456,1.8722603471112456,1.8722603471112456,1.9026408557282692,1.9026408557282692,1.9026408557282692
2016-07-24,1.5291918319731364,1.5291918319731364,1.5291918319731364,1.6168750845290416,1.6168750845290416,1.6168750845290416,1.563235881015228,1.563235881015228,1.563235881015228,1.548199343499037,1.548199343499037,1.548199343499037
2016-07-31,1.4111924528107995,1.4111924528107995,1.4111924528107995,1.486702961807937,1.486702961807937,1.486702961807937,1.499663810638263,1.499663810638263,1.499663810638263,1.4735339330853294,1.4735339330853294,1.4735339330853294
2016-08-07,1.3294210664037243,1.3294210664037243,1.3294210664037243,1.3589294248526083,1.3589294248526083,1.3589294248526083,1.395663694613037,1.395663694613037,1.395663694613037,1.3015219411321364,1.3015219411321364,1.3015219411321364
2016-08-14,1.2802282087538859,1.2802282087538859,1.2802282087538859,1.2194016004877974,1.2194016004877974,1.2194016004877974,1.2094547103722548,1.2094547103722548,1.2094547103722548,1.1729090182581499,1.1729090182581499,1.1729090182581499
2016-08-21,0.9786879677542927,0.9786879677542927,0.9786879677542927,1.1051111604218276,1.1051111604218276,1.1051111604218276,0.800533574669132,0.800533574669132,0.800533574669132,0.7924795029501515,0.7924795029501515,0.7924795029501515
2016-08-28,0.9631416479938675,0.9631416479938675,0.9631416479938675,0.9786298649985339,0.9786298649985339,0.9786298649985339,0.9881033403828114,0.9881033403828114,0.9881033403828114,0.9529262745500239,0.9529262745500239,0.9529262745500239
2016-09-04,0.6601286119608369,0.6601286119608369,0.6601286119608369,0.5344479410369829,0.5344479410369829,0.5344479410369829,0.048875174858488066,0.048875174858488066,0.048875174858488066,-0.11950137747730476,-0.11950137747730476,-0.11950137747730476
2016-09-11,0.011654141317624092,0.011654141317624092,0.011654141317624092,-0.13722250806226222,-0.13722250806226222,-0.13722250806226222,-0.0331873538506488,-0.0331873538506488,-0.0331873538506488,-0.05602819962785801,-0.05602819962785801,-0.05602819962785801
2016-09-18,0.7991488340626178,0.7991488340626178,0.7991488340626178,0.6773293729647131,0.6773293729647131,0.6773293729647131,0.8051251109156475,0.8051251109156475,0.8051251109156475,0.5831024367330313,0.5831024367330313,0.5831024367330313
