Date,ProShares Ultra VIX Short-Term FuturesEtf_Open_average,ProShares Ultra VIX Short-Term FuturesEtf_Open_max,ProShares Ultra VIX Short-Term FuturesEtf_Open_min,ProShares Ultra VIX Short-Term FuturesEtf_High_average,ProShares Ultra VIX Short-Term FuturesEtf_High_max,ProShares Ultra VIX Short-Term FuturesEtf_High_min,ProShares Ultra VIX Short-Term FuturesEtf_Low_average,ProShares Ultra VIX Short-Term FuturesEtf_Low_max,ProShares Ultra VIX Short-Term FuturesEtf_Low_min,ProShares Ultra VIX Short-Term FuturesEtf_Close_average,ProShares Ultra VIX Short-Term FuturesEtf_Close_max,ProShares Ultra VIX Short-Term FuturesEtf_Close_min
2016-06-19,-0.2995169306336683,-0.2995169306336683,-0.2995169306336683,-0.10257837452282062,-0.10257837452282062,-0.10257837452282062,-0.6793276122288039,-0.6793276122288039,-0.6793276122288039,0.013125256924775446,0.013125256924775446,0.013125256924775446
2016-06-26,-1.5535374018149626,-1.5535374018149626,-1.5535374018149626,-1.6209155786920662,-1.6209155786920662,-1.6209155786920662,-1.5397944859674124,-1.5397944859674124,-1.5397944859674124,-1.635333343160792,-1.635333343160792,-1.635333343160792
2016-07-03,-1.7670274494901785,-1.7670274494901785,-1.7670274494901785,-1.795120124192803,-1.795120124192803,-1.795120124192803,-1.800546322424809,-1.800546322424809,-1.800546322424809,-1.8650403457780955,-1.8650403457780955,-1.8650403457780955
2016-07-10,-1.753278488741319,-1.753278488741319,-1.753278488741319,-1.6674387644043216,-1.6674387644043216,-1.6674387644043216,-1.7021832580917913,-1.7021832580917913,-1.7021832580917913,-1.6972611457076339,-1.6972611457076339,-1.6972611457076339
2016-07-17,-1.5374946104466054,-1.5374946104466054,-1.5374946104466054,-1.529922733457014,-1.529922733457014,-1.529922733457014,-1.5680443546702836,-1.5680443546702836,-1.5680443546702836,-1.533782119947771,-1.533782119947771,-1.533782119947771
2016-07-24,-1.5101585660905146,-1.5101585660905146,-1.5101585660905146,-1.54187186929666,-1.54187186929666,-1.54187186929666,-1.5940843882052351,-1.5940843882052351,-1.5940843882052351,-1.5493998535515912,-1.5493998535515912,-1.5493998535515912
2016-07-31,-1.5464679921959854,-1.5464679921959854,-1.5464679921959854,-1.5308163590617099,-1.5308163590617099,-1.5308163590617099,-1.5413548679350118,-1.5413548679350118,-1.5413548679350118,-1.4574206852984337,-1.4574206852984337,-1.4574206852984337
2016-08-07,-1.3652325535333325,-1.3652325535333325,-1.3652325535333325,-1.338120173059733,-1.338120173059733,-1.338120173059733,-1.3556460556735734,-1.3556460556735734,-1.3556460556735734,-1.3061775888955636,-1.3061775888955636,-1.3061775888955636
2016-08-14,-1.2290485909328484,-1.2290485909328484,-1.2290485909328484,-1.1995193077351742,-1.1995193077351742,-1.1995193077351742,-1.2188873654690517,-1.2188873654690517,-1.2188873654690517,-1.1633231300440117,-1.1633231300440117,-1.1633231300440117
2016-08-21,-1.0345008352465468,-1.0345008352465468,-1.0345008352465468,-0.9489568194535889,-0.9489568194535889,-0.9489568194535889,-1.0587765389064492,-1.0587765389064492,-1.0587765389064492,-0.9486660066274247,-0.9486660066274247,-0.9486660066274247
2016-08-28,-0.9559606958915121,-0.9559606958915121,-0.9559606958915121,-0.9504953940735469,-0.9504953940735469,-0.9504953940735469,-0.9587042166726198,-0.9587042166726198,-0.9587042166726198,-0.9303705013232026,-0.9303705013232026,-0.9303705013232026
2016-09-04,-0.8457318939571957,-0.8457318939571957,-0.8457318939571957,-0.6592381443600513,-0.6592381443600513,-0.6592381443600513,-0.8277388279592636,-0.8277388279592636,-0.8277388279592636,-0.6039170238717119,-0.6039170238717119,-0.6039170238717119
2016-09-11,-0.44209869488384246,-0.44209869488384246,-0.44209869488384246,-0.4458999595273946,-0.4458999595273946,-0.4458999595273946,-0.5103461539199514,-0.5103461539199514,-0.5103461539199514,-0.5155135931658823,-0.5155135931658823,-0.5155135931658823
2016-09-18,-1.069429446844044,-1.069429446844044,-1.069429446844044,-1.1522185858140181,-1.1522185858140181,-1.1522185858140181,-1.045104695898534,-1.045104695898534,-1.045104695898534,-1.1098301174231735,-1.1098301174231735,-1.1098301174231735
2016-09-25,-0.9913563646774483,-0.9913563646774483,-0.9913563646774483,-1.03297357226369,-1.03297357226369,-1.03297357226369,-1.0086191743688313,-1.0086191743688313,-1.0086191743688313,-1.0775567794878633,-1.0775567794878633,-1.0775567794878633
2016-10-02,-1.1271667976364612,-1.1271667976364612,-1.1271667976364612,-1.1089868508551852,-1.1089868508551852,-1.1089868508551852,-1.0585571780312952,-1.0585571780312952,-1.0585571780312952,-1.1368125891964318,-1.1368125891964318,-1.1368125891964318
2016-10-09,-0.827348968453266,-0.827348968453266,-0.827348968453266,-0.8438791835446756,-0.8438791835446756,-0.8438791835446756,-0.7969654400061659,-0.7969654400061659,-0.7969654400061659,-0.7573221234735431,-0.7573221234735431,-0.7573221234735431
2016-10-16,-1.2584815602173791,-1.2584815602173791,-1.2584815602173791,-1.449142855002501,-1.449142855002501,-1.449142855002501,-1.491198254947347,-1.491198254947347,-1.491198254947347,-1.6221370812774,-1.6221370812774,-1.6221370812774
2016-10-23,-1.3103017247994184,-1.3103017247994184,-1.3103017247994184,-1.0175984477077071,-1.0175984477077071,-1.0175984477077071,-1.3556886663311556,-1.3556886663311556,-1.3556886663311556,-1.0082642722701889,-1.0082642722701889,-1.0082642722701889
2016-10-30,0.5893398573369586,0.5893398573369586,0.5893398573369586,0.4605715620806715,0.4605715620806715,0.4605715620806715,0.4998089807809631,0.4998089807809631,0.4998089807809631,0.6958929186252741,0.6958929186252741,0.6958929186252741
2016-11-06,-1.1624313516828564,-1.1624313516828564,-1.1624313516828564,-1.26325062838921,-1.26325062838921,-1.26325062838921,-1.4961428338332738,-1.4961428338332738,-1.4961428338332738,-1.5421451431740996,-1.5421451431740996,-1.5421451431740996
2016-11-13,-1.7862882380263119,-1.7862882380263119,-1.7862882380263119,-1.7689270722453976,-1.7689270722453976,-1.7689270722453976,-1.8180446897957645,-1.8180446897957645,-1.8180446897957645,-1.7491411839537128,-1.7491411839537128,-1.7491411839537128
2016-11-20,-1.693291451201975,-1.693291451201975,-1.693291451201975,-1.6819383551118186,-1.6819383551118186,-1.6819383551118186,-1.701870709490068,-1.701870709490068,-1.701870709490068,-1.6442745191422379,-1.6442745191422379,-1.6442745191422379
2016-11-27,-1.1994455451918042,-1.1994455451918042,-1.1994455451918042,-1.2325153361159606,-1.2325153361159606,-1.2325153361159606,-1.3483260141319475,-1.3483260141319475,-1.3483260141319475,-1.19043571625813,-1.19043571625813,-1.19043571625813
2016-12-04,-1.4613247071652362,-1.4613247071652362,-1.4613247071652362,-1.5011280767312765,-1.5011280767312765,-1.5011280767312765,-1.5351483348005084,-1.5351483348005084,-1.5351483348005084,-1.5478607372272413,-1.5478607372272413,-1.5478607372272413
2016-12-11,-1.5612226516437955,-1.5612226516437955,-1.5612226516437955,-1.5169113796816867,-1.5169113796816867,-1.5169113796816867,-1.5055378397983825,-1.5055378397983825,-1.5055378397983825,-1.4659647236917528,-1.4659647236917528,-1.4659647236917528
2016-12-18,-1.4914269466932875,-1.4914269466932875,-1.4914269466932875,-1.4805092018571007,-1.4805092018571007,-1.4805092018571007,-1.478773484485811,-1.478773484485811,-1.478773484485811,-1.4439383997211757,-1.4439383997211757,-1.4439383997211757
2016-12-25,-1.214762983625297,-1.214762983625297,-1.214762983625297,-1.0763340351420967,-1.0763340351420967,-1.0763340351420967,-1.1614620636197577,-1.1614620636197577,-1.1614620636197577,-1.028308544265138,-1.028308544265138,-1.028308544265138
2017-01-01,-1.378789410956614,-1.378789410956614,-1.378789410956614,-1.37144431963501,-1.37144431963501,-1.37144431963501,-1.4294141403962368,-1.4294141403962368,-1.4294141403962368,-1.3400690361103507,-1.3400690361103507,-1.3400690361103507
2017-01-08,-1.2871588262064133,-1.2871588262064133,-1.2871588262064133,-1.256193798972678,-1.256193798972678,-1.256193798972678,-1.2947370607574058,-1.2947370607574058,-1.2947370607574058,-1.2385843900045606,-1.2385843900045606,-1.2385843900045606
2017-01-15,-1.101523197001368,-1.101523197001368,-1.101523197001368,-1.106613391739394,-1.106613391739394,-1.106613391739394,-1.1648310177700005,-1.1648310177700005,-1.1648310177700005,-1.1445242149415864,-1.1445242149415864,-1.1445242149415864
2017-01-22,-1.1870547273581973,-1.1870547273581973,-1.1870547273581973,-1.1836960439576567,-1.1836960439576567,-1.1836960439576567,-1.2081923447986993,-1.2081923447986993,-1.2081923447986993,-1.1755519335065507,-1.1755519335065507,-1.1755519335065507
2017-01-29,-1.2929288444546443,-1.2929288444546443,-1.2929288444546443,-1.3088230851236573,-1.3088230851236573,-1.3088230851236573,-1.3234097085032999,-1.3234097085032999,-1.3234097085032999,-1.324064305352495,-1.324064305352495,-1.324064305352495
2017-02-05,-1.3047932894583643,-1.3047932894583643,-1.3047932894583643,-1.3300396421404836,-1.3300396421404836,-1.3300396421404836,-1.3038385273963142,-1.3038385273963142,-1.3038385273963142,-1.3075144816881414,-1.3075144816881414,-1.3075144816881414
2017-02-12,-1.2160940496912027,-1.2160940496912027,-1.2160940496912027,-1.2251503918722684,-1.2251503918722684,-1.2251503918722684,-1.2581740204522673,-1.2581740204522673,-1.2581740204522673,-1.2563412862223067,-1.2563412862223067,-1.2563412862223067
2017-02-19,-0.8786189462228097,-0.8786189462228097,-0.8786189462228097,-0.8958207302713996,-0.8958207302713996,-0.8958207302713996,-1.0125714162143087,-1.0125714162143087,-1.0125714162143087,-1.0106717385397466,-1.0106717385397466,-1.0106717385397466
2017-02-26,-1.0616382270667923,-1.0616382270667923,-1.0616382270667923,-1.0730246860241766,-1.0730246860241766,-1.0730246860241766,-1.049575172767215,-1.049575172767215,-1.049575172767215,-1.0559348554875938,-1.0559348554875938,-1.0559348554875938
2017-03-05,-1.1259597016191554,-1.1259597016191554,-1.1259597016191554,-1.0657056089916654,-1.0657056089916654,-1.0657056089916654,-1.0372434738309255,-1.0372434738309255,-1.0372434738309255,-1.0445900133700194,-1.0445900133700194,-1.0445900133700194
2017-03-12,-1.3057963850376064,-1.3057963850376064,-1.3057963850376064,-1.2716417424058937,-1.2716417424058937,-1.2716417424058937,-1.2679491711538429,-1.2679491711538429,-1.2679491711538429,-1.198834485609908,-1.198834485609908,-1.198834485609908
2017-03-19,-0.947728851147028,-0.947728851147028,-0.947728851147028,-0.7519455541980504,-0.7519455541980504,-0.7519455541980504,-0.9324331862941386,-0.9324331862941386,-0.9324331862941386,-0.8479337817990085,-0.8479337817990085,-0.8479337817990085
2017-03-26,-1.3612063759194266,-1.3612063759194266,-1.3612063759194266,-1.3326615740678776,-1.3326615740678776,-1.3326615740678776,-1.3054918244602018,-1.3054918244602018,-1.3054918244602018,-1.2104285210127272,-1.2104285210127272,-1.2104285210127272
2017-04-02,-1.0507677440775922,-1.0507677440775922,-1.0507677440775922,-0.9798210525119563,-0.9798210525119563,-0.9798210525119563,-1.0058455496410021,-1.0058455496410021,-1.0058455496410021,-0.8690855762803367,-0.8690855762803367,-0.8690855762803367
2017-04-09,-0.050390351882562134,-0.050390351882562134,-0.050390351882562134,0.07825452187062122,0.07825452187062122,0.07825452187062122,-0.05773478712782036,-0.05773478712782036,-0.05773478712782036,0.24639806532648997,0.24639806532648997,0.24639806532648997
2017-04-16,-0.3665372517020454,-0.3665372517020454,-0.3665372517020454,-0.3084176074240224,-0.3084176074240224,-0.3084176074240224,-0.20509638631051097,-0.20509638631051097,-0.20509638631051097,-0.3629892056937091,-0.3629892056937091,-0.3629892056937091
2017-04-23,-1.7207534260944946,-1.7207534260944946,-1.7207534260944946,-1.8292252494902508,-1.8292252494902508,-1.8292252494902508,-1.7068260738810224,-1.7068260738810224,-1.7068260738810224,-1.8708487645437364,-1.8708487645437364,-1.8708487645437364
2017-04-30,-1.7578903205225873,-1.7578903205225873,-1.7578903205225873,-1.8204256778553196,-1.8204256778553196,-1.8204256778553196,-1.8305712589330085,-1.8305712589330085,-1.8305712589330085,-1.8655662578999306,-1.8655662578999306,-1.8655662578999306
2017-05-07,-1.5446478243436759,-1.5446478243436759,-1.5446478243436759,-1.6228039963788468,-1.6228039963788468,-1.6228039963788468,-1.6392936355528227,-1.6392936355528227,-1.6392936355528227,-1.7286636033403562,-1.7286636033403562,-1.7286636033403562
2017-05-14,-0.946530039874994,-0.946530039874994,-0.946530039874994,-1.025293141720392,-1.025293141720392,-1.025293141720392,-1.360523759778307,-1.360523759778307,-1.360523759778307,-1.3003674932364793,-1.3003674932364793,-1.3003674932364793
2017-05-21,-1.554392890463057,-1.554392890463057,-1.554392890463057,-1.5720746136428347,-1.5720746136428347,-1.5720746136428347,-1.5843190185646256,-1.5843190185646256,-1.5843190185646256,-1.6133462391034359,-1.6133462391034359,-1.6133462391034359
2017-05-28,-1.55338719341774,-1.55338719341774,-1.55338719341774,-1.5085518730510823,-1.5085518730510823,-1.5085518730510823,-1.4994218522945966,-1.4994218522945966,-1.4994218522945966,-1.4620215478839111,-1.4620215478839111,-1.4620215478839111
2017-06-04,-1.4064537344742658,-1.4064537344742658,-1.4064537344742658,-1.0634833742775083,-1.0634833742775083,-1.0634833742775083,-1.3668302723047707,-1.3668302723047707,-1.3668302723047707,-1.2084698483202843,-1.2084698483202843,-1.2084698483202843
2017-06-11,-1.1971671074920984,-1.1971671074920984,-1.1971671074920984,-1.1629234578288639,-1.1629234578288639,-1.1629234578288639,-1.1277484580950081,-1.1277484580950081,-1.1277484580950081,-1.156018154177142,-1.156018154177142,-1.156018154177142
2017-06-18,-1.1505208703424916,-1.1505208703424916,-1.1505208703424916,-1.1770095110604029,-1.1770095110604029,-1.1770095110604029,-1.13044720322501,-1.13044720322501,-1.13044720322501,-1.144745334682902,-1.144745334682902,-1.144745334682902
2017-06-25,-1.0056035927126814,-1.0056035927126814,-1.0056035927126814,-0.8718745556120192,-0.8718745556120192,-0.8718745556120192,-0.9768551373481995,-0.9768551373481995,-0.9768551373481995,-0.9103065176296692,-0.9103065176296692,-0.9103065176296692
2017-07-02,-0.6168460670112966,-0.6168460670112966,-0.6168460670112966,-0.6560842272738082,-0.6560842272738082,-0.6560842272738082,-0.6359743529939399,-0.6359743529939399,-0.6359743529939399,-0.6669418871126197,-0.6669418871126197,-0.6669418871126197
2017-07-09,-1.048668431335824,-1.048668431335824,-1.048668431335824,-1.1488710865397043,-1.1488710865397043,-1.1488710865397043,-1.099185378319793,-1.099185378319793,-1.099185378319793,-1.1373903125209766,-1.1373903125209766,-1.1373903125209766
2017-07-16,-1.6362364139327608,-1.6362364139327608,-1.6362364139327608,-1.7620131597169528,-1.7620131597169528,-1.7620131597169528,-1.6726154708348857,-1.6726154708348857,-1.6726154708348857,-1.737951582340015,-1.737951582340015,-1.737951582340015
2017-07-23,-1.4253416652421276,-1.4253416652421276,-1.4253416652421276,-1.4631426847008944,-1.4631426847008944,-1.4631426847008944,-1.4870806102143812,-1.4870806102143812,-1.4870806102143812,-1.4959818530402895,-1.4959818530402895,-1.4959818530402895
2017-07-30,-1.3491075347619166,-1.3491075347619166,-1.3491075347619166,-1.4322427840375136,-1.4322427840375136,-1.4322427840375136,-1.4170745511533651,-1.4170745511533651,-1.4170745511533651,-1.3573486030950512,-1.3573486030950512,-1.3573486030950512
2017-08-06,0.26844069499412027,0.26844069499412027,0.26844069499412027,0.6477260392989164,0.6477260392989164,0.6477260392989164,0.13457509197749104,0.13457509197749104,0.13457509197749104,0.6532631048014181,0.6532631048014181,0.6532631048014181
2017-08-13,0.16521862399011758,0.16521862399011758,0.16521862399011758,0.3324574059309354,0.3324574059309354,0.3324574059309354,-0.3215708366295009,-0.3215708366295009,-0.3215708366295009,0.2110358063795942,0.2110358063795942,0.2110358063795942
2017-08-20,-1.132554907824331,-1.132554907824331,-1.132554907824331,-1.0985222161151802,-1.0985222161151802,-1.0985222161151802,-1.1096232554934182,-1.1096232554934182,-1.1096232554934182,-1.1562092298897737,-1.1562092298897737,-1.1562092298897737
2017-08-27,-1.4860644475253484,-1.4860644475253484,-1.4860644475253484,-1.3664880761381726,-1.3664880761381726,-1.3664880761381726,-1.3622893518203376,-1.3622893518203376,-1.3622893518203376,-1.2901724953266875,-1.2901724953266875,-1.2901724953266875
2017-09-03,-0.8204292467699185,-0.8204292467699185,-0.8204292467699185,-0.7361641531906086,-0.7361641531906086,-0.7361641531906086,-0.6933913912396762,-0.6933913912396762,-0.6933913912396762,-0.6338985797841975,-0.6338985797841975,-0.6338985797841975
2017-09-10,-1.6288072105919265,-1.6288072105919265,-1.6288072105919265,-1.573795719309208,-1.573795719309208,-1.573795719309208,-1.7255209007012227,-1.7255209007012227,-1.7255209007012227,-1.6503974909994548,-1.6503974909994548,-1.6503974909994548
2017-09-17,-1.6047369333520174,-1.6047369333520174,-1.6047369333520174,-1.5011262271707453,-1.5011262271707453,-1.5011262271707453,-1.7119099512479647,-1.7119099512479647,-1.7119099512479647,-1.5920913471901748,-1.5920913471901748,-1.5920913471901748
2017-09-24,-1.5795763149449713,-1.5795763149449713,-1.5795763149449713,-1.4862030309979672,-1.4862030309979672,-1.4862030309979672,-1.6895769202725701,-1.6895769202725701,-1.6895769202725701,-1.5951379998487385,-1.5951379998487385,-1.5951379998487385
2017-10-01,-1.7099013354611496,-1.7099013354611496,-1.7099013354611496,-1.528816408958451,-1.528816408958451,-1.528816408958451,-1.7579560446568556,-1.7579560446568556,-1.7579560446568556,-1.610734164288673,-1.610734164288673,-1.610734164288673
2017-10-08,-1.587072070333515,-1.587072070333515,-1.587072070333515,-1.497842339745066,-1.497842339745066,-1.497842339745066,-1.6798267741352766,-1.6798267741352766,-1.6798267741352766,-1.5118754553831064,-1.5118754553831064,-1.5118754553831064
2017-10-15,-1.4845365934908137,-1.4845365934908137,-1.4845365934908137,-1.4040439704381205,-1.4040439704381205,-1.4040439704381205,-1.5182466407165764,-1.5182466407165764,-1.5182466407165764,-1.4124803960601968,-1.4124803960601968,-1.4124803960601968
2017-10-22,-1.1177363018889903,-1.1177363018889903,-1.1177363018889903,-1.040135679042365,-1.040135679042365,-1.040135679042365,-1.2447487289980201,-1.2447487289980201,-1.2447487289980201,-1.1648064725526779,-1.1648064725526779,-1.1648064725526779
2017-10-29,-1.126367519993942,-1.126367519993942,-1.126367519993942,-1.0648324448843898,-1.0648324448843898,-1.0648324448843898,-1.1262430047602012,-1.1262430047602012,-1.1262430047602012,-1.0544316585025448,-1.0544316585025448,-1.0544316585025448
2017-11-05,-0.9472609464804636,-0.9472609464804636,-0.9472609464804636,-0.8972896530542808,-0.8972896530542808,-0.8972896530542808,-0.9401746835916008,-0.9401746835916008,-0.9401746835916008,-0.8624181736633639,-0.8624181736633639,-0.8624181736633639
2017-11-12,-0.8092496371212684,-0.8092496371212684,-0.8092496371212684,-0.8524872748785255,-0.8524872748785255,-0.8524872748785255,-0.8437846670554089,-0.8437846670554089,-0.8437846670554089,-0.8394802789141439,-0.8394802789141439,-0.8394802789141439
2017-11-19,-1.1714443825060377,-1.1714443825060377,-1.1714443825060377,-1.1835819814136939,-1.1835819814136939,-1.1835819814136939,-1.1077932470812766,-1.1077932470812766,-1.1077932470812766,-1.096864402444864,-1.096864402444864,-1.096864402444864
2017-11-26,-0.9365027910407856,-0.9365027910407856,-0.9365027910407856,-0.4313996077240414,-0.4313996077240414,-0.4313996077240414,-0.9160566571771721,-0.9160566571771721,-0.9160566571771721,-0.8136673164181129,-0.8136673164181129,-0.8136673164181129
2017-12-03,-1.1958124302131798,-1.1958124302131798,-1.1958124302131798,-1.3550207351612304,-1.3550207351612304,-1.3550207351612304,-1.2502802216046542,-1.2502802216046542,-1.2502802216046542,-1.3152202884822575,-1.3152202884822575,-1.3152202884822575
2017-12-10,-1.4858151323429685,-1.4858151323429685,-1.4858151323429685,-1.624664477023118,-1.624664477023118,-1.624664477023118,-1.6229436064034695,-1.6229436064034695,-1.6229436064034695,-1.6398286310830466,-1.6398286310830466,-1.6398286310830466
2017-12-17,-1.659222403624624,-1.659222403624624,-1.659222403624624,-1.672148604240578,-1.672148604240578,-1.672148604240578,-1.609204843394148,-1.609204843394148,-1.609204843394148,-1.6175859908797703,-1.6175859908797703,-1.6175859908797703
2017-12-24,-1.5790000038143865,-1.5790000038143865,-1.5790000038143865,-1.5086181886625785,-1.5086181886625785,-1.5086181886625785,-1.4959778131457027,-1.4959778131457027,-1.4959778131457027,-1.4360841317210686,-1.4360841317210686,-1.4360841317210686
2017-12-31,-1.597083372109088,-1.597083372109088,-1.597083372109088,-1.6129178674407385,-1.6129178674407385,-1.6129178674407385,-1.5634244291225656,-1.5634244291225656,-1.5634244291225656,-1.6190090607123786,-1.6190090607123786,-1.6190090607123786
