Date,ProShares UltraShort MSCI EAFEEtf_Open_average,ProShares UltraShort MSCI EAFEEtf_Open_max,ProShares UltraShort MSCI EAFEEtf_Open_min,ProShares UltraShort MSCI EAFEEtf_High_average,ProShares UltraShort MSCI EAFEEtf_High_max,ProShares UltraShort MSCI EAFEEtf_High_min,ProShares UltraShort MSCI EAFEEtf_Low_average,ProShares UltraShort MSCI EAFEEtf_Low_max,ProShares UltraShort MSCI EAFEEtf_Low_min,ProShares UltraShort MSCI EAFEEtf_Close_average,ProShares UltraShort MSCI EAFEEtf_Close_max,ProShares UltraShort MSCI EAFEEtf_Close_min
2016-08-28,-1.5949361341418045,-1.5949361341418045,-1.5949361341418045,-1.679536110228661,-1.679536110228661,-1.679536110228661,-1.6296307211676342,-1.6296307211676342,-1.6296307211676342,-1.6680918072103441,-1.6680918072103441,-1.6680918072103441
2016-09-04,-1.378561203912443,-1.378561203912443,-1.378561203912443,-1.2387547865376822,-1.2387547865376822,-1.2387547865376822,-1.3252520410840145,-1.3252520410840145,-1.3252520410840145,-1.16310040129856,-1.16310040129856,-1.16310040129856
2016-09-11,-0.6537854116102557,-0.6537854116102557,-0.6537854116102557,-0.644705300534798,-0.644705300534798,-0.644705300534798,-0.5961795219061895,-0.5961795219061895,-0.5961795219061895,-0.61870418606451,-0.61870418606451,-0.61870418606451
2016-09-18,-1.3672407221811138,-1.3672407221811138,-1.3672407221811138,-1.4326703712296844,-1.4326703712296844,-1.4326703712296844,-1.341169403336692,-1.341169403336692,-1.341169403336692,-1.3823990594799556,-1.3823990594799556,-1.3823990594799556
2016-09-25,-1.1858626942954924,-1.1858626942954924,-1.1858626942954924,-1.2622573927851997,-1.2622573927851997,-1.2622573927851997,-1.1827704304474298,-1.1827704304474298,-1.1827704304474298,-1.2333780620835528,-1.2333780620835528,-1.2333780620835528
2016-10-02,-0.7488089061962466,-0.7488089061962466,-0.7488089061962466,-0.8262496670142968,-0.8262496670142968,-0.8262496670142968,-0.7738301240537303,-0.7738301240537303,-0.7738301240537303,-0.8231666618182173,-0.8231666618182173,-0.8231666618182173
2016-10-09,-0.4353772015001637,-0.4353772015001637,-0.4353772015001637,-0.41556908936253234,-0.41556908936253234,-0.41556908936253234,-0.37254612919896857,-0.37254612919896857,-0.37254612919896857,-0.3530106353225581,-0.3530106353225581,-0.3530106353225581
2016-10-16,-0.49606872863778306,-0.49606872863778306,-0.49606872863778306,-0.5334628726894661,-0.5334628726894661,-0.5334628726894661,-0.46256049204899885,-0.46256049204899885,-0.46256049204899885,-0.5335138494293955,-0.5335138494293955,-0.5335138494293955
2016-10-23,-0.25665910651474183,-0.25665910651474183,-0.25665910651474183,-0.32416495316421784,-0.32416495316421784,-0.32416495316421784,-0.27581703227872983,-0.27581703227872983,-0.27581703227872983,-0.29256911943330727,-0.29256911943330727,-0.29256911943330727
2016-10-30,0.38697805179943884,0.38697805179943884,0.38697805179943884,0.316991705563434,0.316991705563434,0.316991705563434,0.5083533410352143,0.5083533410352143,0.5083533410352143,0.35578959164407775,0.35578959164407775,0.35578959164407775
2016-11-06,0.3677634989656202,0.3677634989656202,0.3677634989656202,0.44741272541887267,0.44741272541887267,0.44741272541887267,0.48482847468646195,0.48482847468646195,0.48482847468646195,0.4643629007723752,0.4643629007723752,0.4643629007723752
2016-11-13,1.1494902965980007,1.1494902965980007,1.1494902965980007,1.2424678453140225,1.2424678453140225,1.2424678453140225,1.29416829134105,1.29416829134105,1.29416829134105,1.285761178516689,1.285761178516689,1.285761178516689
2016-11-20,1.5221347641837022,1.5221347641837022,1.5221347641837022,1.423132939701242,1.423132939701242,1.423132939701242,1.4340477541312882,1.4340477541312882,1.4340477541312882,1.3652967304851347,1.3652967304851347,1.3652967304851347
2016-11-27,0.929740033475869,0.929740033475869,0.929740033475869,1.0738610771674397,1.0738610771674397,1.0738610771674397,1.0749453896452865,1.0749453896452865,1.0749453896452865,1.1421573707162602,1.1421573707162602,1.1421573707162602
2016-12-04,-1.3402001823316765,-1.3402001823316765,-1.3402001823316765,-1.0712662688532935,-1.0712662688532935,-1.0712662688532935,-1.2266790238859793,-1.2266790238859793,-1.2266790238859793,-0.9744271299603416,-0.9744271299603416,-0.9744271299603416
2016-12-11,-0.4766979977329523,-0.4766979977329523,-0.4766979977329523,-0.49111974448773793,-0.49111974448773793,-0.49111974448773793,-0.3823745957646738,-0.3823745957646738,-0.3823745957646738,-0.3967179394019176,-0.3967179394019176,-0.3967179394019176
2016-12-18,-0.31159005966823133,-0.31159005966823133,-0.31159005966823133,-0.48788411433966616,-0.48788411433966616,-0.48788411433966616,-0.22351356828732763,-0.22351356828732763,-0.22351356828732763,-0.4004309290191579,-0.4004309290191579,-0.4004309290191579
2016-12-25,-0.5391475637006697,-0.5391475637006697,-0.5391475637006697,-0.5930459870786778,-0.5930459870786778,-0.5930459870786778,-0.4720408856903349,-0.4720408856903349,-0.4720408856903349,-0.5337240433181825,-0.5337240433181825,-0.5337240433181825
2017-01-01,-1.6514244306363073,-1.6514244306363073,-1.6514244306363073,-1.8018626618004814,-1.8018626618004814,-1.8018626618004814,-1.5905847040577281,-1.5905847040577281,-1.5905847040577281,-1.791920084377159,-1.791920084377159,-1.791920084377159
2017-01-08,-1.7572944396047756,-1.7572944396047756,-1.7572944396047756,-1.7810412403891356,-1.7810412403891356,-1.7810412403891356,-1.7832808125305255,-1.7832808125305255,-1.7832808125305255,-1.8791933958143499,-1.8791933958143499,-1.8791933958143499
2017-01-15,-1.5150646815060318,-1.5150646815060318,-1.5150646815060318,-1.5994337425765466,-1.5994337425765466,-1.5994337425765466,-1.5004341966040107,-1.5004341966040107,-1.5004341966040107,-1.589272844171705,-1.589272844171705,-1.589272844171705
2017-01-22,-1.7678862846584058,-1.7678862846584058,-1.7678862846584058,-1.78851356752466,-1.78851356752466,-1.78851356752466,-1.8045531949110503,-1.8045531949110503,-1.8045531949110503,-1.7882407807212988,-1.7882407807212988,-1.7882407807212988
2017-01-29,-1.5705102887023092,-1.5705102887023092,-1.5705102887023092,-1.6006203251252158,-1.6006203251252158,-1.6006203251252158,-1.650972984699694,-1.650972984699694,-1.650972984699694,-1.6761808672227052,-1.6761808672227052,-1.6761808672227052
2017-02-05,-1.4656706556200534,-1.4656706556200534,-1.4656706556200534,-1.4895653975053509,-1.4895653975053509,-1.4895653975053509,-1.5267158228233215,-1.5267158228233215,-1.5267158228233215,-1.5656078984116506,-1.5656078984116506,-1.5656078984116506
2017-02-12,-1.5586299239069428,-1.5586299239069428,-1.5586299239069428,-1.5743886271624017,-1.5743886271624017,-1.5743886271624017,-1.5203411499307993,-1.5203411499307993,-1.5203411499307993,-1.5520895307848566,-1.5520895307848566,-1.5520895307848566
2017-02-19,-1.2801995507917185,-1.2801995507917185,-1.2801995507917185,-1.2610842281209595,-1.2610842281209595,-1.2610842281209595,-1.3012301359648606,-1.3012301359648606,-1.3012301359648606,-1.3289866427437222,-1.3289866427437222,-1.3289866427437222
2017-02-26,-1.5058028847271467,-1.5058028847271467,-1.5058028847271467,-1.5164454466109165,-1.5164454466109165,-1.5164454466109165,-1.4757243475768849,-1.4757243475768849,-1.4757243475768849,-1.4940137437038727,-1.4940137437038727,-1.4940137437038727
2017-03-05,-1.1699526786044705,-1.1699526786044705,-1.1699526786044705,-1.1757859442380318,-1.1757859442380318,-1.1757859442380318,-1.144049017225633,-1.144049017225633,-1.144049017225633,-1.154809618778571,-1.154809618778571,-1.154809618778571
2017-03-12,-1.7285670123015928,-1.7285670123015928,-1.7285670123015928,-1.7037153339657303,-1.7037153339657303,-1.7037153339657303,-1.7098886466994458,-1.7098886466994458,-1.7098886466994458,-1.6963135534722917,-1.6963135534722917,-1.6963135534722917
2017-03-19,-1.497116903319141,-1.497116903319141,-1.497116903319141,-1.4831902402873207,-1.4831902402873207,-1.4831902402873207,-1.4813874473276436,-1.4813874473276436,-1.4813874473276436,-1.4880223491820481,-1.4880223491820481,-1.4880223491820481
2017-03-26,-1.3990676914768079,-1.3990676914768079,-1.3990676914768079,-1.3973758594471346,-1.3973758594471346,-1.3973758594471346,-1.387383184535384,-1.387383184535384,-1.387383184535384,-1.3917195917747827,-1.3917195917747827,-1.3917195917747827
2017-04-02,-1.1611252387223132,-1.1611252387223132,-1.1611252387223132,-1.127758207058915,-1.127758207058915,-1.127758207058915,-1.1520326798660099,-1.1520326798660099,-1.1520326798660099,-1.1186056740549295,-1.1186056740549295,-1.1186056740549295
2017-04-09,-0.9932444322857895,-0.9932444322857895,-0.9932444322857895,-0.946162798950806,-0.946162798950806,-0.946162798950806,-0.9792828549423315,-0.9792828549423315,-0.9792828549423315,-0.9380801818642439,-0.9380801818642439,-0.9380801818642439
2017-04-16,-1.1135019230637095,-1.1135019230637095,-1.1135019230637095,-1.0652754458686,-1.0652754458686,-1.0652754458686,-1.096289713594739,-1.096289713594739,-1.096289713594739,-1.044319007619144,-1.044319007619144,-1.044319007619144
2017-04-23,-1.8534857928171957,-1.8534857928171957,-1.8534857928171957,-1.8456284358405008,-1.8456284358405008,-1.8456284358405008,-1.8446444090981047,-1.8446444090981047,-1.8446444090981047,-1.8330014711195777,-1.8330014711195777,-1.8330014711195777
2017-04-30,-2.102793548896436,-2.102793548896436,-2.102793548896436,-2.1226717929108583,-2.1226717929108583,-2.1226717929108583,-2.196450764486854,-2.196450764486854,-2.196450764486854,-2.213246051612853,-2.213246051612853,-2.213246051612853
2017-05-07,-1.8725232364632174,-1.8725232364632174,-1.8725232364632174,-1.8843492936248847,-1.8843492936248847,-1.8843492936248847,-1.8940194877643455,-1.8940194877643455,-1.8940194877643455,-1.9036027305252714,-1.9036027305252714,-1.9036027305252714
2017-05-14,-2.0556941107708844,-2.0556941107708844,-2.0556941107708844,-2.069289002823248,-2.069289002823248,-2.069289002823248,-2.0302202673935996,-2.0302202673935996,-2.0302202673935996,-2.0435324664925165,-2.0435324664925165,-2.0435324664925165
2017-05-21,-1.7523430011448615,-1.7523430011448615,-1.7523430011448615,-1.761157393874797,-1.761157393874797,-1.761157393874797,-1.7853422198443816,-1.7853422198443816,-1.7853422198443816,-1.7939563631801552,-1.7939563631801552,-1.7939563631801552
2017-05-28,-1.9562398319912593,-1.9562398319912593,-1.9562398319912593,-1.9626406725332286,-1.9626406725332286,-1.9626406725332286,-1.9248340755461864,-1.9248340755461864,-1.9248340755461864,-1.9288320786691728,-1.9288320786691728,-1.9288320786691728
2017-06-04,-1.4764788865787488,-1.4764788865787488,-1.4764788865787488,-1.4814897383769636,-1.4814897383769636,-1.4814897383769636,-1.4773229463500779,-1.4773229463500779,-1.4773229463500779,-1.480412246477812,-1.480412246477812,-1.480412246477812
2017-06-11,-1.3400591353852307,-1.3400591353852307,-1.3400591353852307,-1.3439449186308225,-1.3439449186308225,-1.3439449186308225,-1.315204521453494,-1.315204521453494,-1.315204521453494,-1.31914125831038,-1.31914125831038,-1.31914125831038
2017-06-18,-1.1717597870679337,-1.1717597870679337,-1.1717597870679337,-1.1746846916428642,-1.1746846916428642,-1.1746846916428642,-1.1475755324501495,-1.1475755324501495,-1.1475755324501495,-1.1512874212971913,-1.1512874212971913,-1.1512874212971913
2017-06-25,-1.066467867280676,-1.066467867280676,-1.066467867280676,-1.0682204945010123,-1.0682204945010123,-1.0682204945010123,-1.0418435030685194,-1.0418435030685194,-1.0418435030685194,-1.0446954158985389,-1.0446954158985389,-1.0446954158985389
2017-07-02,-0.8748171581244648,-0.8748171581244648,-0.8748171581244648,-0.8768837925497588,-0.8768837925497588,-0.8768837925497588,-0.8524476662895485,-0.8524476662895485,-0.8524476662895485,-0.8554013092720556,-0.8554013092720556,-0.8554013092720556
2017-07-09,-1.255272755975429,-1.255272755975429,-1.255272755975429,-1.2520965177714158,-1.2520965177714158,-1.2520965177714158,-1.2291753446425655,-1.2291753446425655,-1.2291753446425655,-1.2264718465003763,-1.2264718465003763,-1.2264718465003763
2017-07-16,-1.245433335598051,-1.245433335598051,-1.245433335598051,-1.239796034202191,-1.239796034202191,-1.239796034202191,-1.2747953879026925,-1.2747953879026925,-1.2747953879026925,-1.2692003644883625,-1.2692003644883625,-1.2692003644883625
2017-07-23,-1.1947511483601565,-1.1947511483601565,-1.1947511483601565,-1.186489192993056,-1.186489192993056,-1.186489192993056,-1.2436069614436636,-1.2436069614436636,-1.2436069614436636,-1.2353567671974746,-1.2353567671974746,-1.2353567671974746
2017-07-30,-1.4322985551232197,-1.4322985551232197,-1.4322985551232197,-1.4196225257763775,-1.4196225257763775,-1.4196225257763775,-1.3932098867832705,-1.3932098867832705,-1.3932098867832705,-1.3823231316645912,-1.3823231316645912,-1.3823231316645912
2017-08-06,-0.7501664092254916,-0.7501664092254916,-0.7501664092254916,-0.6851730283125637,-0.6851730283125637,-0.6851730283125637,-0.7378355226391169,-0.7378355226391169,-0.7378355226391169,-0.711436625260426,-0.711436625260426,-0.711436625260426
2017-08-13,-0.6990881200719427,-0.6990881200719427,-0.6990881200719427,-0.7002280959751168,-0.7002280959751168,-0.7002280959751168,-0.7478425307109517,-0.7478425307109517,-0.7478425307109517,-0.7449351501058199,-0.7449351501058199,-0.7449351501058199
2017-08-20,-0.9358645384677114,-0.9358645384677114,-0.9358645384677114,-0.9317091045405744,-0.9317091045405744,-0.9317091045405744,-0.8946782320056801,-0.8946782320056801,-0.8946782320056801,-0.8879622695054704,-0.8879622695054704,-0.8879622695054704
2017-08-27,-1.1258281360835793,-1.1258281360835793,-1.1258281360835793,-1.1203075600034011,-1.1203075600034011,-1.1203075600034011,-1.0832945028645093,-1.0832945028645093,-1.0832945028645093,-1.0738884471926005,-1.0738884471926005,-1.0738884471926005
2017-09-03,-1.5492987692432596,-1.5492987692432596,-1.5492987692432596,-1.4727434966997568,-1.4727434966997568,-1.4727434966997568,-1.5188542996621877,-1.5188542996621877,-1.5188542996621877,-1.4349683777326003,-1.4349683777326003,-1.4349683777326003
2017-09-10,-1.825615443477661,-1.825615443477661,-1.825615443477661,-1.8122282895326232,-1.8122282895326232,-1.8122282895326232,-1.828235302636542,-1.828235302636542,-1.828235302636542,-1.809516699800173,-1.809516699800173,-1.809516699800173
2017-09-17,-2.2404676305037596,-2.2404676305037596,-2.2404676305037596,-1.8005004358538248,-1.8005004358538248,-1.8005004358538248,-2.2381120958711334,-2.2381120958711334,-2.2381120958711334,-1.785379912453905,-1.785379912453905,-1.785379912453905
2017-09-24,-2.0091433661980567,-2.0091433661980567,-2.0091433661980567,-2.1087240530455813,-2.1087240530455813,-2.1087240530455813,-2.0004119549364985,-2.0004119549364985,-2.0004119549364985,-2.098294996080583,-2.098294996080583,-2.098294996080583
2017-10-01,-1.7085493299223586,-1.7085493299223586,-1.7085493299223586,-1.8618925109523945,-1.8618925109523945,-1.8618925109523945,-1.7032062368298206,-1.7032062368298206,-1.7032062368298206,-1.857690352806406,-1.857690352806406,-1.857690352806406
2017-10-08,-1.3382177983232277,-1.3382177983232277,-1.3382177983232277,-1.4575976093558425,-1.4575976093558425,-1.4575976093558425,-1.3261560662092966,-1.3261560662092966,-1.3261560662092966,-1.4451068761109405,-1.4451068761109405,-1.4451068761109405
2017-10-15,-1.2559593817760095,-1.2559593817760095,-1.2559593817760095,-1.3572191213042546,-1.3572191213042546,-1.3572191213042546,-1.2459883827850993,-1.2459883827850993,-1.2459883827850993,-1.3472544753557718,-1.3472544753557718,-1.3472544753557718
2017-10-22,-1.1809819710596559,-1.1809819710596559,-1.1809819710596559,-1.270728652211719,-1.270728652211719,-1.270728652211719,-1.1721976784190424,-1.1721976784190424,-1.1721976784190424,-1.262285225455122,-1.262285225455122,-1.262285225455122
2017-10-29,-1.3659087199958246,-1.3659087199958246,-1.3659087199958246,-1.4513191053440464,-1.4513191053440464,-1.4513191053440464,-1.4133967390311555,-1.4133967390311555,-1.4133967390311555,-1.5016581903122,-1.5016581903122,-1.5016581903122
2017-11-05,-1.0280268363043563,-1.0280268363043563,-1.0280268363043563,-1.0997489913186862,-1.0997489913186862,-1.0997489913186862,-1.016899446300166,-1.016899446300166,-1.016899446300166,-1.0895276919483758,-1.0895276919483758,-1.0895276919483758
2017-11-12,-0.6859994973227403,-0.6859994973227403,-0.6859994973227403,-0.7413761657195663,-0.7413761657195663,-0.7413761657195663,-0.7502619802074734,-0.7502619802074734,-0.7502619802074734,-0.8164644326335901,-0.8164644326335901,-0.8164644326335901
2017-11-19,-1.4968994775215958,-1.4968994775215958,-1.4968994775215958,-1.5716587528460608,-1.5716587528460608,-1.5716587528460608,-1.5449412479327924,-1.5449412479327924,-1.5449412479327924,-1.6176237456012745,-1.6176237456012745,-1.6176237456012745
2017-11-26,-1.1923533799108648,-1.1923533799108648,-1.1923533799108648,-1.2543049324044993,-1.2543049324044993,-1.2543049324044993,-1.3066404372328062,-1.3066404372328062,-1.3066404372328062,-1.375179209653942,-1.375179209653942,-1.375179209653942
2017-12-03,-0.8424104535237097,-0.8424104535237097,-0.8424104535237097,-0.8979256608262554,-0.8979256608262554,-0.8979256608262554,-0.9333547572751254,-0.9333547572751254,-0.9333547572751254,-0.9921420058806127,-0.9921420058806127,-0.9921420058806127
2017-12-10,-1.1042939331629424,-1.1042939331629424,-1.1042939331629424,-1.1522127247222511,-1.1522127247222511,-1.1522127247222511,-1.0701156665837972,-1.0701156665837972,-1.0701156665837972,-1.123255165217363,-1.123255165217363,-1.123255165217363
2017-12-17,-1.4526520801706837,-1.4526520801706837,-1.4526520801706837,-1.4869730494471785,-1.4869730494471785,-1.4869730494471785,-1.4261748249250423,-1.4261748249250423,-1.4261748249250423,-1.4684951560485242,-1.4684951560485242,-1.4684951560485242
2017-12-24,-1.6551680131734257,-1.6551680131734257,-1.6551680131734257,-1.594041019380407,-1.594041019380407,-1.594041019380407,-1.6345202959333411,-1.6345202959333411,-1.6345202959333411,-1.570745485554328,-1.570745485554328,-1.570745485554328
2017-12-31,-2.374040954253939,-2.374040954253939,-2.374040954253939,-2.398259415425113,-2.398259415425113,-2.398259415425113,-2.3346600806576423,-2.3346600806576423,-2.3346600806576423,-2.3575428284846143,-2.3575428284846143,-2.3575428284846143
