Date,iShares Exponential TechnologiesEtf_Open_average,iShares Exponential TechnologiesEtf_Open_max,iShares Exponential TechnologiesEtf_Open_min,iShares Exponential TechnologiesEtf_High_average,iShares Exponential TechnologiesEtf_High_max,iShares Exponential TechnologiesEtf_High_min,iShares Exponential TechnologiesEtf_Low_average,iShares Exponential TechnologiesEtf_Low_max,iShares Exponential TechnologiesEtf_Low_min,iShares Exponential TechnologiesEtf_Close_average,iShares Exponential TechnologiesEtf_Close_max,iShares Exponential TechnologiesEtf_Close_min
2016-05-15,0.6314533949983802,0.6314533949983802,0.6314533949983802,0.7168724917722109,0.7168724917722109,0.7168724917722109,0.7924740619889038,0.7924740619889038,0.7924740619889038,0.824591765138847,0.824591765138847,0.824591765138847
2016-05-22,1.3796682152273356,1.3796682152273356,1.3796682152273356,1.469782104709512,1.469782104709512,1.469782104709512,1.4815816615210622,1.4815816615210622,1.4815816615210622,1.519294769099488,1.519294769099488,1.519294769099488
2016-05-29,1.5776852375876103,1.5776852375876103,1.5776852375876103,1.562442459220297,1.562442459220297,1.562442459220297,1.5448236988735466,1.5448236988735466,1.5448236988735466,1.5986752548196035,1.5986752548196035,1.5986752548196035
2016-06-05,1.2865328743585902,1.2865328743585902,1.2865328743585902,1.228905535639468,1.228905535639468,1.228905535639468,1.1243918157140542,1.1243918157140542,1.1243918157140542,1.0490200677106596,1.0490200677106596,1.0490200677106596
2016-06-12,0.6234990127006128,0.6234990127006128,0.6234990127006128,0.5616756718166475,0.5616756718166475,0.5616756718166475,0.6403841643317901,0.6403841643317901,0.6403841643317901,0.5741173705608492,0.5741173705608492,0.5741173705608492
2016-06-19,-0.10636764407699492,-0.10636764407699492,-0.10636764407699492,0.06986559400863158,0.06986559400863158,0.06986559400863158,-0.1993082087119562,-0.1993082087119562,-0.1993082087119562,-0.3599012461992171,-0.3599012461992171,-0.3599012461992171
2016-06-26,0.4718156397087201,0.4718156397087201,0.4718156397087201,0.5510582048640872,0.5510582048640872,0.5510582048640872,0.6669280562819612,0.6669280562819612,0.6669280562819612,0.6669046964441127,0.6669046964441127,0.6669046964441127
2016-07-03,0.4123799209783745,0.4123799209783745,0.4123799209783745,0.7742904784344169,0.7742904784344169,0.7742904784344169,0.6359109462769859,0.6359109462769859,0.6359109462769859,0.8869450697641599,0.8869450697641599,0.8869450697641599
2016-07-10,1.9480586583266426,1.9480586583266426,1.9480586583266426,1.9207346872378592,1.9207346872378592,1.9207346872378592,1.9348525897021898,1.9348525897021898,1.9348525897021898,1.7265457726974913,1.7265457726974913,1.7265457726974913
2016-07-17,1.8307116597517998,1.8307116597517998,1.8307116597517998,1.8835417439530258,1.8835417439530258,1.8835417439530258,1.9934187945219815,1.9934187945219815,1.9934187945219815,1.9906682117917556,1.9906682117917556,1.9906682117917556
