Date,ProShares UltraPro QQQEtf_Open_average,ProShares UltraPro QQQEtf_Open_max,ProShares UltraPro QQQEtf_Open_min,ProShares UltraPro QQQEtf_High_average,ProShares UltraPro QQQEtf_High_max,ProShares UltraPro QQQEtf_High_min,ProShares UltraPro QQQEtf_Low_average,ProShares UltraPro QQQEtf_Low_max,ProShares UltraPro QQQEtf_Low_min,ProShares UltraPro QQQEtf_Close_average,ProShares UltraPro QQQEtf_Close_max,ProShares UltraPro QQQEtf_Close_min
2016-05-15,-0.22046800093864904,-0.22046800093864904,-0.22046800093864904,-0.2102537048120073,-0.2102537048120073,-0.2102537048120073,-0.20132131942472337,-0.20132131942472337,-0.20132131942472337,-0.20354628768230965,-0.20354628768230965,-0.20354628768230965
2016-05-22,-0.11710982520417507,-0.11710982520417507,-0.11710982520417507,-0.12192221203856665,-0.12192221203856665,-0.12192221203856665,-0.09907079356451173,-0.09907079356451173,-0.09907079356451173,-0.10875661218274223,-0.10875661218274223,-0.10875661218274223
2016-05-29,-0.10803989416487018,-0.10803989416487018,-0.10803989416487018,-0.12480898036178155,-0.12480898036178155,-0.12480898036178155,-0.11982200524494391,-0.11982200524494391,-0.11982200524494391,-0.1219348883636546,-0.1219348883636546,-0.1219348883636546
2016-06-05,-0.14928527598415237,-0.14928527598415237,-0.14928527598415237,-0.16207796002826386,-0.16207796002826386,-0.16207796002826386,-0.14970667231061432,-0.14970667231061432,-0.14970667231061432,-0.16035320831046213,-0.16035320831046213,-0.16035320831046213
2016-06-12,-0.19623271892238037,-0.19623271892238037,-0.19623271892238037,-0.2113282918709221,-0.2113282918709221,-0.2113282918709221,-0.2126613666254492,-0.2126613666254492,-0.2126613666254492,-0.22594367921070999,-0.22594367921070999,-0.22594367921070999
2016-06-19,-0.27804492776277095,-0.27804492776277095,-0.27804492776277095,-0.2505090958367885,-0.2505090958367885,-0.2505090958367885,-0.2852615773279261,-0.2852615773279261,-0.2852615773279261,-0.2987742093678551,-0.2987742093678551,-0.2987742093678551
2016-06-26,-0.22683689777368388,-0.22683689777368388,-0.22683689777368388,-0.21693140270664724,-0.21693140270664724,-0.21693140270664724,-0.2108448145059267,-0.2108448145059267,-0.2108448145059267,-0.21399938908708668,-0.21399938908708668,-0.21399938908708668
2016-07-03,-0.1911057225824742,-0.1911057225824742,-0.1911057225824742,-0.1745231131137059,-0.1745231131137059,-0.1745231131137059,-0.17735579814989474,-0.17735579814989474,-0.17735579814989474,-0.16187203742605877,-0.16187203742605877,-0.16187203742605877
2016-07-10,1.9314778279228928,1.9314778279228928,1.9314778279228928,1.8101244605823907,1.8101244605823907,1.8101244605823907,1.8947883843713642,1.8947883843713642,1.8947883843713642,1.6555514102024493,1.6555514102024493,1.6555514102024493
2016-07-17,2.0571895928722435,2.0571895928722435,2.0571895928722435,2.16818758154928,2.16818758154928,2.16818758154928,2.141134608036801,2.141134608036801,2.141134608036801,2.1458025518871096,2.1458025518871096,2.1458025518871096
