Date,PowerShares KBW Bank PortfolioEtf_Open_average,PowerShares KBW Bank PortfolioEtf_Open_max,PowerShares KBW Bank PortfolioEtf_Open_min,PowerShares KBW Bank PortfolioEtf_High_average,PowerShares KBW Bank PortfolioEtf_High_max,PowerShares KBW Bank PortfolioEtf_High_min,PowerShares KBW Bank PortfolioEtf_Low_average,PowerShares KBW Bank PortfolioEtf_Low_max,PowerShares KBW Bank PortfolioEtf_Low_min,PowerShares KBW Bank PortfolioEtf_Close_average,PowerShares KBW Bank PortfolioEtf_Close_max,PowerShares KBW Bank PortfolioEtf_Close_min
2016-05-15,1.4612114007090578,1.4612114007090578,1.4612114007090578,1.3755166388435203,1.3755166388435203,1.3755166388435203,1.4928567000519617,1.4928567000519617,1.4928567000519617,1.4359339829002469,1.4359339829002469,1.4359339829002469
2016-05-22,1.7289931304807364,1.7289931304807364,1.7289931304807364,1.8055723275522328,1.8055723275522328,1.8055723275522328,1.8513550098842209,1.8513550098842209,1.8513550098842209,1.9211658240803335,1.9211658240803335,1.9211658240803335
2016-05-29,1.3814413061184962,1.3814413061184962,1.3814413061184962,1.309882310312878,1.309882310312878,1.309882310312878,1.182696634009742,1.182696634009742,1.182696634009742,1.3628639608920687,1.3628639608920687,1.3628639608920687
2016-06-05,0.8967065638300135,0.8967065638300135,0.8967065638300135,0.7832903786953574,0.7832903786953574,0.7832903786953574,0.9152994173360148,0.9152994173360148,0.9152994173360148,0.8064233566736245,0.8064233566736245,0.8064233566736245
2016-06-12,0.022542668329202376,0.022542668329202376,0.022542668329202376,-0.0005962151768704232,-0.0005962151768704232,-0.0005962151768704232,0.09718979875350836,0.09718979875350836,0.09718979875350836,0.023333612212601502,0.023333612212601502,0.023333612212601502
2016-06-19,-0.4103226685277315,-0.4103226685277315,-0.4103226685277315,-0.3529691624689299,-0.3529691624689299,-0.3529691624689299,-0.530773631455957,-0.530773631455957,-0.530773631455957,-0.7696270584604882,-0.7696270584604882,-0.7696270584604882
2016-06-26,-0.5078188547252631,-0.5078188547252631,-0.5078188547252631,-0.6562003767228244,-0.6562003767228244,-0.6562003767228244,-0.5408646605012515,-0.5408646605012515,-0.5408646605012515,-0.6611011992291813,-0.6611011992291813,-0.6611011992291813
2016-07-03,-0.7683583087237502,-0.7683583087237502,-0.7683583087237502,-0.7942364432512007,-0.7942364432512007,-0.7942364432512007,-0.6021521115612954,-0.6021521115612954,-0.6021521115612954,-0.7231253922230831,-0.7231253922230831,-0.7231253922230831
2016-07-10,0.49160981330551484,0.49160981330551484,0.49160981330551484,0.30524243829019687,0.30524243829019687,0.30524243829019687,0.33218349227886007,0.33218349227886007,0.33218349227886007,0.25377614350048955,0.25377614350048955,0.25377614350048955
2016-07-17,0.20936539600688955,0.20936539600688955,0.20936539600688955,0.18173959201467763,0.18173959201467763,0.18173959201467763,0.2895218345685336,0.2895218345685336,0.2895218345685336,0.32839083719645584,0.32839083719645584,0.32839083719645584
