Date,ProShares UltraShort Bloomberg Natural GasEtf_Open_average,ProShares UltraShort Bloomberg Natural GasEtf_Open_max,ProShares UltraShort Bloomberg Natural GasEtf_Open_min,ProShares UltraShort Bloomberg Natural GasEtf_High_average,ProShares UltraShort Bloomberg Natural GasEtf_High_max,ProShares UltraShort Bloomberg Natural GasEtf_High_min,ProShares UltraShort Bloomberg Natural GasEtf_Low_average,ProShares UltraShort Bloomberg Natural GasEtf_Low_max,ProShares UltraShort Bloomberg Natural GasEtf_Low_min,ProShares UltraShort Bloomberg Natural GasEtf_Close_average,ProShares UltraShort Bloomberg Natural GasEtf_Close_max,ProShares UltraShort Bloomberg Natural GasEtf_Close_min
2016-05-15,-0.4525429766039694,-0.4525429766039694,-0.4525429766039694,-0.41651056376243756,-0.41651056376243756,-0.41651056376243756,-0.3187273853018658,-0.3187273853018658,-0.3187273853018658,-0.2892442126704257,-0.2892442126704257,-0.2892442126704257
2016-05-22,-0.32582555269828506,-0.32582555269828506,-0.32582555269828506,-0.3924892659645843,-0.3924892659645843,-0.3924892659645843,-0.250289448695386,-0.250289448695386,-0.250289448695386,-0.2689023866491338,-0.2689023866491338,-0.2689023866491338
2016-05-29,-1.5768142699435057,-1.5768142699435057,-1.5768142699435057,-1.526755019416884,-1.526755019416884,-1.526755019416884,-1.5338786480312565,-1.5338786480312565,-1.5338786480312565,-1.4965256967271532,-1.4965256967271532,-1.4965256967271532
2016-06-05,-1.9642405063439572,-1.9642405063439572,-1.9642405063439572,-1.8883988596479393,-1.8883988596479393,-1.8883988596479393,-1.8839630397442624,-1.8839630397442624,-1.8839630397442624,-1.9346760049616538,-1.9346760049616538,-1.9346760049616538
2016-06-12,-1.813973495746244,-1.813973495746244,-1.813973495746244,-1.8416496981048196,-1.8416496981048196,-1.8416496981048196,-1.8149229669462388,-1.8149229669462388,-1.8149229669462388,-1.8958847271457182,-1.8958847271457182,-1.8958847271457182
2016-06-19,-1.70966915899902,-1.70966915899902,-1.70966915899902,-1.699523515994416,-1.699523515994416,-1.699523515994416,-1.671092374299539,-1.671092374299539,-1.671092374299539,-1.7327469043180852,-1.7327469043180852,-1.7327469043180852
2016-06-26,-1.8550680458669382,-1.8550680458669382,-1.8550680458669382,-1.8627932060838626,-1.8627932060838626,-1.8627932060838626,-1.9345590163882918,-1.9345590163882918,-1.9345590163882918,-1.9681259052260591,-1.9681259052260591,-1.9681259052260591
2016-07-03,-1.4746606313788053,-1.4746606313788053,-1.4746606313788053,-1.4666944881878425,-1.4666944881878425,-1.4666944881878425,-1.4479891210215297,-1.4479891210215297,-1.4479891210215297,-1.4720651398065787,-1.4720651398065787,-1.4720651398065787
2016-07-10,-1.146840488089958,-1.146840488089958,-1.146840488089958,-1.1541137162808064,-1.1541137162808064,-1.1541137162808064,-1.242176297850868,-1.242176297850868,-1.242176297850868,-1.241456656867986,-1.241456656867986,-1.241456656867986
2016-07-17,-1.2219996621430917,-1.2219996621430917,-1.2219996621430917,-1.2448578404108468,-1.2448578404108468,-1.2448578404108468,-1.23850612031386,-1.23850612031386,-1.23850612031386,-1.2135404866772268,-1.2135404866772268,-1.2135404866772268
