Date,Direxion Daily Real Estate Bear 3X SharesEtf_Open_average,Direxion Daily Real Estate Bear 3X SharesEtf_Open_max,Direxion Daily Real Estate Bear 3X SharesEtf_Open_min,Direxion Daily Real Estate Bear 3X SharesEtf_High_average,Direxion Daily Real Estate Bear 3X SharesEtf_High_max,Direxion Daily Real Estate Bear 3X SharesEtf_High_min,Direxion Daily Real Estate Bear 3X SharesEtf_Low_average,Direxion Daily Real Estate Bear 3X SharesEtf_Low_max,Direxion Daily Real Estate Bear 3X SharesEtf_Low_min,Direxion Daily Real Estate Bear 3X SharesEtf_Close_average,Direxion Daily Real Estate Bear 3X SharesEtf_Close_max,Direxion Daily Real Estate Bear 3X SharesEtf_Close_min
2016-05-15,-0.7602288554057642,-0.7602288554057642,-0.7602288554057642,-0.8216781745740921,-0.8216781745740921,-0.8216781745740921,-0.7779723669944927,-0.7779723669944927,-0.7779723669944927,-0.8012775339643812,-0.8012775339643812,-0.8012775339643812
2016-05-22,-0.9443037346436208,-0.9443037346436208,-0.9443037346436208,-1.000521894185995,-1.000521894185995,-1.000521894185995,-0.9870832742644505,-0.9870832742644505,-0.9870832742644505,-0.9704626120556427,-0.9704626120556427,-0.9704626120556427
2016-05-29,-1.066983990097444,-1.066983990097444,-1.066983990097444,-1.0395258235944322,-1.0395258235944322,-1.0395258235944322,-1.0879939559493577,-1.0879939559493577,-1.0879939559493577,-1.0019778756481108,-1.0019778756481108,-1.0019778756481108
2016-06-05,-0.978408975100907,-0.978408975100907,-0.978408975100907,-0.9938930223726562,-0.9938930223726562,-0.9938930223726562,-0.9450305260992092,-0.9450305260992092,-0.9450305260992092,-0.948959748243284,-0.948959748243284,-0.948959748243284
2016-06-12,-1.0267598852712576,-1.0267598852712576,-1.0267598852712576,-0.9893600503516935,-0.9893600503516935,-0.9893600503516935,-0.9762594499974471,-0.9762594499974471,-0.9762594499974471,-1.0061109065124307,-1.0061109065124307,-1.0061109065124307
2016-06-19,-0.8347530974850177,-0.8347530974850177,-0.8347530974850177,-0.8159756576150147,-0.8159756576150147,-0.8159756576150147,-1.0100379201890246,-1.0100379201890246,-1.0100379201890246,-0.9232402001044345,-0.9232402001044345,-0.9232402001044345
2016-06-26,-1.6587028517432982,-1.6587028517432982,-1.6587028517432982,-1.7216636175146085,-1.7216636175146085,-1.7216636175146085,-1.6862926632740018,-1.6862926632740018,-1.6862926632740018,-1.6472015222370346,-1.6472015222370346,-1.6472015222370346
2016-07-03,-1.6957846140760724,-1.6957846140760724,-1.6957846140760724,-1.760435175733323,-1.760435175733323,-1.760435175733323,-1.7847738917094385,-1.7847738917094385,-1.7847738917094385,-1.8352489796067109,-1.8352489796067109,-1.8352489796067109
2016-07-10,-1.8697528952235432,-1.8697528952235432,-1.8697528952235432,-1.874410359338031,-1.874410359338031,-1.874410359338031,-1.8154727938489121,-1.8154727938489121,-1.8154727938489121,-1.88932648949209,-1.88932648949209,-1.88932648949209
2016-07-17,-1.8799988482230343,-1.8799988482230343,-1.8799988482230343,-1.9176729716325658,-1.9176729716325658,-1.9176729716325658,-1.9764278734835414,-1.9764278734835414,-1.9764278734835414,-1.993303294112355,-1.993303294112355,-1.993303294112355
