Date,Peritus High Yield_etf_Open_average,Peritus High Yield_etf_Open_max,Peritus High Yield_etf_Open_min,Peritus High Yield_etf_High_average,Peritus High Yield_etf_High_max,Peritus High Yield_etf_High_min,Peritus High Yield_etf_Low_average,Peritus High Yield_etf_Low_max,Peritus High Yield_etf_Low_min,Peritus High Yield_etf_Close_average,Peritus High Yield_etf_Close_max,Peritus High Yield_etf_Close_min
2016-03-27,0.2957060463871348,0.2957060463871348,0.2957060463871348,0.35032123202585275,0.35032123202585275,0.35032123202585275,0.50011116470691,0.50011116470691,0.50011116470691,0.5133065711819101,0.5133065711819101,0.5133065711819101
2016-04-03,0.9229046869791161,0.9229046869791161,0.9229046869791161,0.8830894152843076,0.8830894152843076,0.8830894152843076,1.0529057386570255,1.0529057386570255,1.0529057386570255,0.6220236454563982,0.6220236454563982,0.6220236454563982
2016-04-10,1.3451247605782115,1.3451247605782115,1.3451247605782115,1.4218404595188547,1.4218404595188547,1.4218404595188547,1.268173506800391,1.268173506800391,1.268173506800391,1.5054351942410216,1.5054351942410216,1.5054351942410216
2016-04-17,1.996764621023151,1.996764621023151,1.996764621023151,2.035569531873022,2.035569531873022,2.035569531873022,1.9928815522339665,1.9928815522339665,1.9928815522339665,2.0808087640143538,2.0808087640143538,2.0808087640143538
2016-04-24,1.7339257929637786,1.7339257929637786,1.7339257929637786,1.792567125389258,1.792567125389258,1.792567125389258,1.751958955484448,1.751958955484448,1.751958955484448,1.8506890167351813,1.8506890167351813,1.8506890167351813
2016-05-01,1.3946877637150301,1.3946877637150301,1.3946877637150301,1.5409583532405864,1.5409583532405864,1.5409583532405864,1.4805563082128528,1.4805563082128528,1.4805563082128528,1.4944224596410598,1.4944224596410598,1.4944224596410598
2016-05-08,1.306112586165946,1.306112586165946,1.306112586165946,1.3573985649183289,1.3573985649183289,1.3573985649183289,1.3546704514925234,1.3546704514925234,1.3546704514925234,1.2370529248128408,1.2370529248128408,1.2370529248128408
2016-05-15,1.3850996541719334,1.3850996541719334,1.3850996541719334,1.3494492683215873,1.3494492683215873,1.3494492683215873,1.4023619448575022,1.4023619448575022,1.4023619448575022,1.3392709965184366,1.3392709965184366,1.3392709965184366
2016-05-22,1.4910188910222433,1.4910188910222433,1.4910188910222433,1.4884628517010023,1.4884628517010023,1.4884628517010023,1.499628463565963,1.499628463565963,1.499628463565963,1.4632089681654958,1.4632089681654958,1.4632089681654958
2016-05-29,1.5100895877677323,1.5100895877677323,1.5100895877677323,1.5205423407332355,1.5205423407332355,1.5205423407332355,1.4858692303070073,1.4858692303070073,1.4858692303070073,1.519155645148124,1.519155645148124,1.519155645148124
