Date,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Open_average,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Open_max,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Open_min,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_High_average,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_High_max,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_High_min,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Low_average,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Low_max,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Low_min,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Close_average,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Close_max,Direxion Daily Junior Gold Miners Bear 3X Shares_etf_Close_min
2016-03-27,-0.8720053780152608,-0.8720053780152608,-0.8720053780152608,-0.8877240677260322,-0.8877240677260322,-0.8877240677260322,-0.8885691044782738,-0.8885691044782738,-0.8885691044782738,-0.9072484966802936,-0.9072484966802936,-0.9072484966802936
2016-04-03,-0.848478483078919,-0.848478483078919,-0.848478483078919,-0.8571836826667573,-0.8571836826667573,-0.8571836826667573,-0.8507059964977772,-0.8507059964977772,-0.8507059964977772,-0.8630169934726748,-0.8630169934726748,-0.8630169934726748
2016-04-10,-0.8197086684201539,-0.8197086684201539,-0.8197086684201539,-0.831111088260959,-0.831111088260959,-0.831111088260959,-0.8262560430603048,-0.8262560430603048,-0.8262560430603048,-0.8506316464695228,-0.8506316464695228,-0.8506316464695228
2016-04-17,-0.9151004771867244,-0.9151004771867244,-0.9151004771867244,-0.9051701590190522,-0.9051701590190522,-0.9051701590190522,-0.902695516425126,-0.902695516425126,-0.902695516425126,-0.9122231951937679,-0.9122231951937679,-0.9122231951937679
2016-04-24,-1.080174885100958,-1.080174885100958,-1.080174885100958,-1.0940184550476766,-1.0940184550476766,-1.0940184550476766,-1.1639926472338196,-1.1639926472338196,-1.1639926472338196,-1.2382627122568233,-1.2382627122568233,-1.2382627122568233
2016-05-01,-1.2590123176651362,-1.2590123176651362,-1.2590123176651362,-1.2734378602575622,-1.2734378602575622,-1.2734378602575622,-1.2900705805797101,-1.2900705805797101,-1.2900705805797101,-1.3162045493583934,-1.3162045493583934,-1.3162045493583934
2016-05-08,-1.2701519401047605,-1.2701519401047605,-1.2701519401047605,-1.2567829602345917,-1.2567829602345917,-1.2567829602345917,-1.193190999291502,-1.193190999291502,-1.193190999291502,-1.1819707189747148,-1.1819707189747148,-1.1819707189747148
2016-05-15,-1.1640215173880883,-1.1640215173880883,-1.1640215173880883,-1.1035225078436504,-1.1035225078436504,-1.1035225078436504,-1.0816989934393273,-1.0816989934393273,-1.0816989934393273,-1.0728460018489132,-1.0728460018489132,-1.0728460018489132
2016-05-22,-0.9348754262313747,-0.9348754262313747,-0.9348754262313747,-0.8726879114994218,-0.8726879114994218,-0.8726879114994218,-0.8618803916792144,-0.8618803916792144,-0.8618803916792144,-0.7692008236327459,-0.7692008236327459,-0.7692008236327459
2016-05-29,-0.9819064440600651,-0.9819064440600651,-0.9819064440600651,-1.0231972571523582,-1.0231972571523582,-1.0231972571523582,-1.0643620241516583,-1.0643620241516583,-1.0643620241516583,-1.0849436460808417,-1.0849436460808417,-1.0849436460808417
2016-06-05,-1.1348425226293526,-1.1348425226293526,-1.1348425226293526,-1.1332973020551391,-1.1332973020551391,-1.1332973020551391,-1.0921104235147998,-1.0921104235147998,-1.0921104235147998,-1.070895662408063,-1.070895662408063,-1.070895662408063
2016-06-12,-0.9857759984952366,-0.9857759984952366,-0.9857759984952366,-0.9853906876010096,-0.9853906876010096,-0.9853906876010096,-0.9387189796914925,-0.9387189796914925,-0.9387189796914925,-0.966678201882376,-0.966678201882376,-0.966678201882376
