Date,iShares Europe_etf_Open_average,iShares Europe_etf_Open_max,iShares Europe_etf_Open_min,iShares Europe_etf_High_average,iShares Europe_etf_High_max,iShares Europe_etf_High_min,iShares Europe_etf_Low_average,iShares Europe_etf_Low_max,iShares Europe_etf_Low_min,iShares Europe_etf_Close_average,iShares Europe_etf_Close_max,iShares Europe_etf_Close_min
2016-03-27,0.6801086605697544,0.6801086605697544,0.6801086605697544,0.9076858204963767,0.9076858204963767,0.9076858204963767,0.8178101744959003,0.8178101744959003,0.8178101744959003,0.9899558855881537,0.9899558855881537,0.9899558855881537
2016-04-03,0.8796158067594981,0.8796158067594981,0.8796158067594981,0.791186701025103,0.791186701025103,0.791186701025103,0.9063024362533392,0.9063024362533392,0.9063024362533392,0.798597643505189,0.798597643505189,0.798597643505189
2016-04-10,1.5519714738265156,1.5519714738265156,1.5519714738265156,1.5181499121291628,1.5181499121291628,1.5181499121291628,1.5736945742659387,1.5736945742659387,1.5736945742659387,1.4684234414221395,1.4684234414221395,1.4684234414221395
2016-04-17,1.6713037026856323,1.6713037026856323,1.6713037026856323,1.640802674034999,1.640802674034999,1.640802674034999,1.5959570141807486,1.5959570141807486,1.5959570141807486,1.646047828238434,1.646047828238434,1.646047828238434
2016-04-24,1.4264543373878449,1.4264543373878449,1.4264543373878449,1.4038431421838455,1.4038431421838455,1.4038431421838455,1.298102954312048,1.298102954312048,1.298102954312048,1.3312047426700762,1.3312047426700762,1.3312047426700762
2016-05-01,0.2792413799036076,0.2792413799036076,0.2792413799036076,0.34252724181406285,0.34252724181406285,0.34252724181406285,0.3139198601694563,0.3139198601694563,0.3139198601694563,0.4179815576299519,0.4179815576299519,0.4179815576299519
2016-05-08,0.19887864123487609,0.19887864123487609,0.19887864123487609,0.1819007966807003,0.1819007966807003,0.1819007966807003,0.0852857621778448,0.0852857621778448,0.0852857621778448,-0.05711772482560101,-0.05711772482560101,-0.05711772482560101
2016-05-15,0.17418243885618095,0.17418243885618095,0.17418243885618095,0.10795771665465323,0.10795771665465323,0.10795771665465323,0.2571801969393339,0.2571801969393339,0.2571801969393339,0.14788653048119405,0.14788653048119405,0.14788653048119405
2016-05-22,1.3852909295528646,1.3852909295528646,1.3852909295528646,1.4018694626245096,1.4018694626245096,1.4018694626245096,1.4963550572113338,1.4963550572113338,1.4963550572113338,1.4532238904467667,1.4532238904467667,1.4532238904467667
2016-05-29,0.983199279500396,0.983199279500396,0.983199279500396,1.0706137856257536,1.0706137856257536,1.0706137856257536,0.9149795716632008,0.9149795716632008,0.9149795716632008,1.189605073154089,1.189605073154089,1.189605073154089
2016-06-05,-0.18928484107003982,-0.18928484107003982,-0.18928484107003982,-0.3714270662333429,-0.3714270662333429,-0.3714270662333429,-0.7140845534966987,-0.7140845534966987,-0.7140845534966987,-0.8475024052238891,-0.8475024052238891,-0.8475024052238891
2016-06-12,-1.410489028872487,-1.410489028872487,-1.410489028872487,-1.191794081359217,-1.191794081359217,-1.191794081359217,-1.396756597858172,-1.396756597858172,-1.396756597858172,-1.0584675765698246,-1.0584675765698246,-1.0584675765698246
2016-06-19,-2.493837768414619,-2.493837768414619,-2.493837768414619,-2.3658753753912936,-2.3658753753912936,-2.3658753753912936,-2.585683863723166,-2.585683863723166,-2.585683863723166,-2.705000617287516,-2.705000617287516,-2.705000617287516
