Date,WisdomTree Europe SmallCap Dividend_etf_Open_average,WisdomTree Europe SmallCap Dividend_etf_Open_max,WisdomTree Europe SmallCap Dividend_etf_Open_min,WisdomTree Europe SmallCap Dividend_etf_High_average,WisdomTree Europe SmallCap Dividend_etf_High_max,WisdomTree Europe SmallCap Dividend_etf_High_min,WisdomTree Europe SmallCap Dividend_etf_Low_average,WisdomTree Europe SmallCap Dividend_etf_Low_max,WisdomTree Europe SmallCap Dividend_etf_Low_min,WisdomTree Europe SmallCap Dividend_etf_Close_average,WisdomTree Europe SmallCap Dividend_etf_Close_max,WisdomTree Europe SmallCap Dividend_etf_Close_min
2016-03-27,1.5349648614554754,1.5349648614554754,1.5349648614554754,1.6342069912240698,1.6342069912240698,1.6342069912240698,1.4933471003588983,1.4933471003588983,1.4933471003588983,1.6512239623680547,1.6512239623680547,1.6512239623680547
2016-04-03,1.2487490303926474,1.2487490303926474,1.2487490303926474,1.1933033936307644,1.1933033936307644,1.1933033936307644,1.2194068367314796,1.2194068367314796,1.2194068367314796,1.1624065876406728,1.1624065876406728,1.1624065876406728
2016-04-10,1.1629493897971634,1.1629493897971634,1.1629493897971634,1.0784926499578003,1.0784926499578003,1.0784926499578003,1.11416028948189,1.11416028948189,1.11416028948189,1.0117879320698757,1.0117879320698757,1.0117879320698757
2016-04-17,0.9896601235519036,0.9896601235519036,0.9896601235519036,0.9699181340658599,0.9699181340658599,0.9699181340658599,0.9487413496310663,0.9487413496310663,0.9487413496310663,0.9217535456772135,0.9217535456772135,0.9217535456772135
2016-04-24,1.1720843726834167,1.1720843726834167,1.1720843726834167,1.142693286027146,1.142693286027146,1.142693286027146,1.1429847497218848,1.1429847497218848,1.1429847497218848,1.121435211013025,1.121435211013025,1.121435211013025
2016-05-01,0.6430478603428088,0.6430478603428088,0.6430478603428088,0.6568581356231723,0.6568581356231723,0.6568581356231723,0.6950711815476547,0.6950711815476547,0.6950711815476547,0.7145031811427699,0.7145031811427699,0.7145031811427699
2016-05-08,0.369938882899766,0.369938882899766,0.369938882899766,0.33559288178636637,0.33559288178636637,0.33559288178636637,0.32119051727330394,0.32119051727330394,0.32119051727330394,0.24008095942484356,0.24008095942484356,0.24008095942484356
2016-05-15,0.755046590662928,0.755046590662928,0.755046590662928,0.6287050706902809,0.6287050706902809,0.6287050706902809,0.7424666210118263,0.7424666210118263,0.7424666210118263,0.6461002732048243,0.6461002732048243,0.6461002732048243
2016-05-22,2.0011245502351898,2.0011245502351898,2.0011245502351898,2.0350119471139223,2.0350119471139223,2.0350119471139223,2.0858086872996693,2.0858086872996693,2.0858086872996693,2.0826552060356747,2.0826552060356747,2.0826552060356747
2016-05-29,1.996049087000609,1.996049087000609,1.996049087000609,2.084349226130935,2.084349226130935,2.084349226130935,2.013204151016209,2.013204151016209,2.013204151016209,2.1909310037816048,2.1909310037816048,2.1909310037816048
2016-06-05,0.8307817166098269,0.8307817166098269,0.8307817166098269,0.7198233570118482,0.7198233570118482,0.7198233570118482,0.2600283348482277,0.2600283348482277,0.2600283348482277,0.20347350838171294,0.20347350838171294,0.20347350838171294
2016-06-12,-1.7462972473813845,-1.7462972473813845,-1.7462972473813845,-1.5317472360784439,-1.5317472360784439,-1.5317472360784439,-1.6684560570460711,-1.6684560570460711,-1.6684560570460711,-1.4520271532814135,-1.4520271532814135,-1.4520271532814135
2016-06-19,-2.8997692537121913,-2.8997692537121913,-2.8997692537121913,-2.8262177903870924,-2.8262177903870924,-2.8262177903870924,-2.91324073486455,-2.91324073486455,-2.91324073486455,-2.913734931930004,-2.913734931930004,-2.913734931930004
2016-06-26,-1.8655584059544803,-1.8655584059544803,-1.8655584059544803,-2.0775808633220105,-2.0775808633220105,-2.0775808633220105,-1.8692621281070139,-1.8692621281070139,-1.8692621281070139,-1.8930897040552703,-1.8930897040552703,-1.8930897040552703
2016-07-03,-1.8786727400290473,-1.8786727400290473,-1.8786727400290473,-2.0165970140996903,-2.0165970140996903,-2.0165970140996903,-1.894847270804997,-1.894847270804997,-1.894847270804997,-1.8888130543167536,-1.8888130543167536,-1.8888130543167536
2016-07-10,-0.972696957567377,-0.972696957567377,-0.972696957567377,-1.0598744838320837,-1.0598744838320837,-1.0598744838320837,-1.0117472652210062,-1.0117472652210062,-1.0117472652210062,-0.9957548501864156,-0.9957548501864156,-0.9957548501864156
2016-07-17,-0.678796294439471,-0.678796294439471,-0.678796294439471,-0.7730833276080706,-0.7730833276080706,-0.7730833276080706,-0.6985224148864555,-0.6985224148864555,-0.6985224148864555,-0.7439877137688451,-0.7439877137688451,-0.7439877137688451
2016-07-24,-0.0953203617851298,-0.0953203617851298,-0.0953203617851298,-0.12394370598760257,-0.12394370598760257,-0.12394370598760257,-0.10805738583058418,-0.10805738583058418,-0.10805738583058418,-0.07038284875845469,-0.07038284875845469,-0.07038284875845469
2016-07-31,-0.34964450163099636,-0.34964450163099636,-0.34964450163099636,-0.32613350133305563,-0.32613350133305563,-0.32613350133305563,-0.29346198352122804,-0.29346198352122804,-0.29346198352122804,-0.2674394721560156,-0.2674394721560156,-0.2674394721560156
