Date,KraneShares Bosera MSCI China A ShareEtf_Open_average,KraneShares Bosera MSCI China A ShareEtf_Open_max,KraneShares Bosera MSCI China A ShareEtf_Open_min,KraneShares Bosera MSCI China A ShareEtf_High_average,KraneShares Bosera MSCI China A ShareEtf_High_max,KraneShares Bosera MSCI China A ShareEtf_High_min,KraneShares Bosera MSCI China A ShareEtf_Low_average,KraneShares Bosera MSCI China A ShareEtf_Low_max,KraneShares Bosera MSCI China A ShareEtf_Low_min,KraneShares Bosera MSCI China A ShareEtf_Close_average,KraneShares Bosera MSCI China A ShareEtf_Close_max,KraneShares Bosera MSCI China A ShareEtf_Close_min
2016-03-27,1.3069917462437013,1.3069917462437013,1.3069917462437013,1.2758615011542678,1.2758615011542678,1.2758615011542678,1.4070963704588058,1.4070963704588058,1.4070963704588058,1.3668797071526866,1.3668797071526866,1.3668797071526866
2016-04-03,1.228085007834005,1.228085007834005,1.228085007834005,1.1657587175138058,1.1657587175138058,1.1657587175138058,1.1947436631068744,1.1947436631068744,1.1947436631068744,1.1232276672119812,1.1232276672119812,1.1232276672119812
2016-04-10,1.3566693738015767,1.3566693738015767,1.3566693738015767,1.3251505788479234,1.3251505788479234,1.3251505788479234,1.378329870223078,1.378329870223078,1.378329870223078,1.336489903172164,1.336489903172164,1.336489903172164
2016-04-17,0.412876216618265,0.412876216618265,0.412876216618265,0.35552595051334884,0.35552595051334884,0.35552595051334884,0.35197028517323187,0.35197028517323187,0.35197028517323187,0.2868619754735735,0.2868619754735735,0.2868619754735735
2016-04-24,0.06283948790728076,0.06283948790728076,0.06283948790728076,0.0,0.0,0.0,0.045814383196329966,0.045814383196329966,0.045814383196329966,-0.014495746198655122,-0.014495746198655122,-0.014495746198655122
2016-05-01,-0.32007784874407336,-0.32007784874407336,-0.32007784874407336,-0.36187259749949724,-0.36187259749949724,-0.36187259749949724,-0.3271647652110647,-0.3271647652110647,-0.3271647652110647,-0.4029190476485052,-0.4029190476485052,-0.4029190476485052
2016-05-08,-1.2761857909443322,-1.2761857909443322,-1.2761857909443322,-1.3703711350487664,-1.3703711350487664,-1.3703711350487664,-1.4068998536232993,-1.4068998536232993,-1.4068998536232993,-1.366351298971869,-1.366351298971869,-1.366351298971869
2016-05-15,-1.110233556689687,-1.110233556689687,-1.110233556689687,-1.1925486525853273,-1.1925486525853273,-1.1925486525853273,-1.0507729438217823,-1.0507729438217823,-1.0507729438217823,-1.119087558786733,-1.119087558786733,-1.119087558786733
2016-05-22,-1.3899901748144612,-1.3899901748144612,-1.3899901748144612,-1.4598361774917152,-1.4598361774917152,-1.4598361774917152,-1.3419823575679528,-1.3419823575679528,-1.3419823575679528,-1.395890329768066,-1.395890329768066,-1.395890329768066
2016-05-29,-0.08191135042312706,-0.08191135042312706,-0.08191135042312706,-0.11470152888646064,-0.11470152888646064,-0.11470152888646064,-0.03378664645699619,-0.03378664645699619,-0.03378664645699619,-0.06781496373265011,-0.06781496373265011,-0.06781496373265011
2016-06-05,-0.844012821447049,-0.844012821447049,-0.844012821447049,-0.826863497562243,-0.826863497562243,-0.826863497562243,-0.7908158793367347,-0.7908158793367347,-0.7908158793367347,-0.7856023789721382,-0.7856023789721382,-0.7856023789721382
2016-06-12,-1.513083584204964,-1.513083584204964,-1.513083584204964,-1.5199658958820494,-1.5199658958820494,-1.5199658958820494,-1.4588494863241621,-1.4588494863241621,-1.4588494863241621,-1.4902324313986361,-1.4902324313986361,-1.4902324313986361
2016-06-19,-1.51169892145804,-1.51169892145804,-1.51169892145804,-1.5154706625828023,-1.5154706625828023,-1.5154706625828023,-1.4736465307415476,-1.4736465307415476,-1.4736465307415476,-1.4969398628818205,-1.4969398628818205,-1.4969398628818205
2016-06-26,-0.9311318887294148,-0.9311318887294148,-0.9311318887294148,-0.9367782212801925,-0.9367782212801925,-0.9367782212801925,-0.8989821502227328,-0.8989821502227328,-0.8989821502227328,-0.9192408884281901,-0.9192408884281901,-0.9192408884281901
2016-07-03,0.1634627585016241,0.1634627585016241,0.1634627585016241,0.42361796893668396,0.42361796893668396,0.42361796893668396,-0.2642091845652818,-0.2642091845652818,-0.2642091845652818,0.42274969535366297,0.42274969535366297,0.42274969535366297
2016-07-10,1.220275405142848,1.220275405142848,1.220275405142848,1.2254310107446258,1.2254310107446258,1.2254310107446258,1.2997890904209115,1.2997890904209115,1.2997890904209115,1.2695611993655658,1.2695611993655658,1.2695611993655658
2016-07-17,1.039079037150009,1.039079037150009,1.039079037150009,1.0889982460554397,1.0889982460554397,1.0889982460554397,1.1084862454785054,1.1084862454785054,1.1084862454785054,1.0486580411660935,1.0486580411660935,1.0486580411660935
2016-07-24,0.7502866285062725,0.7502866285062725,0.7502866285062725,0.8046379550747058,0.8046379550747058,0.8046379550747058,0.8495116232216148,0.8495116232216148,0.8495116232216148,0.7958887561129596,0.7958887561129596,0.7958887561129596
2016-07-31,0.8413727814998023,0.8413727814998023,0.8413727814998023,0.7972344974596582,0.7972344974596582,0.7972344974596582,0.8811617095340526,0.8811617095340526,0.8811617095340526,0.8046489368303034,0.8046489368303034,0.8046489368303034
2016-08-07,1.509123967344173,1.509123967344173,1.509123967344173,1.3843603397471242,1.3843603397471242,1.3843603397471242,1.5585262191160094,1.5585262191160094,1.5585262191160094,1.409690594839883,1.409690594839883,1.409690594839883
