Date,VelocityShares VIX Short Term linked to SP 500 VIX_etf_Open_average,VelocityShares VIX Short Term linked to SP 500 VIX_etf_Open_max,VelocityShares VIX Short Term linked to SP 500 VIX_etf_Open_min,VelocityShares VIX Short Term linked to SP 500 VIX_etf_High_average,VelocityShares VIX Short Term linked to SP 500 VIX_etf_High_max,VelocityShares VIX Short Term linked to SP 500 VIX_etf_High_min,VelocityShares VIX Short Term linked to SP 500 VIX_etf_Low_average,VelocityShares VIX Short Term linked to SP 500 VIX_etf_Low_max,VelocityShares VIX Short Term linked to SP 500 VIX_etf_Low_min,VelocityShares VIX Short Term linked to SP 500 VIX_etf_Close_average,VelocityShares VIX Short Term linked to SP 500 VIX_etf_Close_max,VelocityShares VIX Short Term linked to SP 500 VIX_etf_Close_min
2016-06-05,-1.250969410410973,-1.250969410410973,-1.250969410410973,-1.1067143009310303,-1.1067143009310303,-1.1067143009310303,-1.1499852544474383,-1.1499852544474383,-1.1499852544474383,-0.9503906562146458,-0.9503906562146458,-0.9503906562146458
2016-06-12,-0.31103295323355645,-0.31103295323355645,-0.31103295323355645,-0.33801172319600736,-0.33801172319600736,-0.33801172319600736,-0.2529957809843231,-0.2529957809843231,-0.2529957809843231,-0.2420144732484178,-0.2420144732484178,-0.2420144732484178
2016-06-19,0.27747268667884084,0.27747268667884084,0.27747268667884084,0.5899993489103091,0.5899993489103091,0.5899993489103091,-0.28921742852559307,-0.28921742852559307,-0.28921742852559307,0.6849217946243671,0.6849217946243671,0.6849217946243671
2016-06-26,-1.2083429749417869,-1.2083429749417869,-1.2083429749417869,-1.333245008630386,-1.333245008630386,-1.333245008630386,-1.2303368436222741,-1.2303368436222741,-1.2303368436222741,-1.3372176420270678,-1.3372176420270678,-1.3372176420270678
2016-07-03,-1.6845222987307549,-1.6845222987307549,-1.6845222987307549,-1.7279774945392141,-1.7279774945392141,-1.7279774945392141,-1.7831187336458447,-1.7831187336458447,-1.7831187336458447,-1.7983965981673609,-1.7983965981673609,-1.7983965981673609
2016-07-10,-1.842556860433743,-1.842556860433743,-1.842556860433743,-1.6999563473044024,-1.6999563473044024,-1.6999563473044024,-1.7837668937950404,-1.7837668937950404,-1.7837668937950404,-1.7210095908010057,-1.7210095908010057,-1.7210095908010057
2016-07-17,-1.6347104284855618,-1.6347104284855618,-1.6347104284855618,-1.6343876060038849,-1.6343876060038849,-1.6343876060038849,-1.7077150190078076,-1.7077150190078076,-1.7077150190078076,-1.6177085073943525,-1.6177085073943525,-1.6177085073943525
2016-07-24,-1.6915936747688955,-1.6915936747688955,-1.6915936747688955,-1.7241438979552375,-1.7241438979552375,-1.7241438979552375,-1.8399499383893763,-1.8399499383893763,-1.8399499383893763,-1.7383019132370627,-1.7383019132370627,-1.7383019132370627
2016-07-31,-1.7924341652321794,-1.7924341652321794,-1.7924341652321794,-1.761215869272067,-1.761215869272067,-1.761215869272067,-1.8073832158968666,-1.8073832158968666,-1.8073832158968666,-1.6680761890330202,-1.6680761890330202,-1.6680761890330202
2016-08-07,-1.5703552735298583,-1.5703552735298583,-1.5703552735298583,-1.5146857118112762,-1.5146857118112762,-1.5146857118112762,-1.5683577968691416,-1.5683577968691416,-1.5683577968691416,-1.4831468121860572,-1.4831468121860572,-1.4831468121860572
2016-08-14,-1.4022147248591919,-1.4022147248591919,-1.4022147248591919,-1.3570609713034092,-1.3570609713034092,-1.3570609713034092,-1.3975699446962613,-1.3975699446962613,-1.3975699446962613,-1.3227427936234597,-1.3227427936234597,-1.3227427936234597
2016-08-21,-1.1538107519795227,-1.1538107519795227,-1.1538107519795227,-1.0246493025501513,-1.0246493025501513,-1.0246493025501513,-1.2067884378342142,-1.2067884378342142,-1.2067884378342142,-1.046923403880493,-1.046923403880493,-1.046923403880493
2016-08-28,-1.0992355783116898,-1.0992355783116898,-1.0992355783116898,-1.1062725840196195,-1.1062725840196195,-1.1062725840196195,-1.1154399228860163,-1.1154399228860163,-1.1154399228860163,-1.0857406526370694,-1.0857406526370694,-1.0857406526370694
2016-09-04,-0.9877269898716002,-0.9877269898716002,-0.9877269898716002,-0.6707659380470997,-0.6707659380470997,-0.6707659380470997,-0.9621152048593722,-0.9621152048593722,-0.9621152048593722,-0.5878440254593049,-0.5878440254593049,-0.5878440254593049
2016-09-11,-0.3488365378796123,-0.3488365378796123,-0.3488365378796123,-0.3686448613916964,-0.3686448613916964,-0.3686448613916964,-0.4317634171000455,-0.4317634171000455,-0.4317634171000455,-0.4796478788252189,-0.4796478788252189,-0.4796478788252189
2016-09-18,-1.1062683074271729,-1.1062683074271729,-1.1062683074271729,-1.2218225531384148,-1.2218225531384148,-1.2218225531384148,-1.0721189081556497,-1.0721189081556497,-1.0721189081556497,-1.1585058546810376,-1.1585058546810376,-1.1585058546810376
2016-09-25,-0.9710615253413354,-0.9710615253413354,-0.9710615253413354,-1.0248889168448092,-1.0248889168448092,-1.0248889168448092,-0.9850992544931149,-0.9850992544931149,-0.9850992544931149,-1.081530279816486,-1.081530279816486,-1.081530279816486
2016-10-02,-1.152732088719756,-1.152732088719756,-1.152732088719756,-1.1337384908618564,-1.1337384908618564,-1.1337384908618564,-1.0562421389619725,-1.0562421389619725,-1.0562421389619725,-1.1576225926041313,-1.1576225926041313,-1.1576225926041313
2016-10-09,-0.7465541258551848,-0.7465541258551848,-0.7465541258551848,-0.7596255913190836,-0.7596255913190836,-0.7596255913190836,-0.6783269205019605,-0.6783269205019605,-0.6783269205019605,-0.6423442090297284,-0.6423442090297284,-0.6423442090297284
2016-10-16,-1.2793236056710287,-1.2793236056710287,-1.2793236056710287,-1.495709128648081,-1.495709128648081,-1.495709128648081,-1.556321969011034,-1.556321969011034,-1.556321969011034,-1.7029147198946462,-1.7029147198946462,-1.7029147198946462
2016-10-23,-1.3079217418919287,-1.3079217418919287,-1.3079217418919287,-0.9169401349875946,-0.9169401349875946,-0.9169401349875946,-1.359936108144687,-1.359936108144687,-1.359936108144687,-0.9001243127315011,-0.9001243127315011,-0.9001243127315011
2016-10-30,0.963671524926624,0.963671524926624,0.963671524926624,0.8037354224416258,0.8037354224416258,0.8037354224416258,0.9318137915199222,0.9318137915199222,0.9318137915199222,1.050223783555052,1.050223783555052,1.050223783555052
2016-11-06,-0.9503093352721699,-0.9503093352721699,-0.9503093352721699,-1.0874381835930187,-1.0874381835930187,-1.0874381835930187,-1.3674956860380936,-1.3674956860380936,-1.3674956860380936,-1.4504860442173448,-1.4504860442173448,-1.4504860442173448
2016-11-13,-1.8592930783631034,-1.8592930783631034,-1.8592930783631034,-1.869824358371475,-1.869824358371475,-1.869824358371475,-1.88795060711788,-1.88795060711788,-1.88795060711788,-1.8208861336943583,-1.8208861336943583,-1.8208861336943583
2016-11-20,-1.8239722738529385,-1.8239722738529385,-1.8239722738529385,-1.814688304596904,-1.814688304596904,-1.814688304596904,-1.809978146649194,-1.809978146649194,-1.809978146649194,-1.7542857828617924,-1.7542857828617924,-1.7542857828617924
2016-11-27,-1.2098903261336953,-1.2098903261336953,-1.2098903261336953,-1.267209465454572,-1.267209465454572,-1.267209465454572,-1.3953561390089178,-1.3953561390089178,-1.3953561390089178,-1.2169091775084953,-1.2169091775084953,-1.2169091775084953
2016-12-04,-1.5971494010045422,-1.5971494010045422,-1.5971494010045422,-1.6496507235060327,-1.6496507235060327,-1.6496507235060327,-1.6774624923145696,-1.6774624923145696,-1.6774624923145696,-1.6877077779358318,-1.6877077779358318,-1.6877077779358318
2016-12-11,-1.6660499822492132,-1.6660499822492132,-1.6660499822492132,-1.6149995597164901,-1.6149995597164901,-1.6149995597164901,-1.6027601374779017,-1.6027601374779017,-1.6027601374779017,-1.5694956015782706,-1.5694956015782706,-1.5694956015782706
2016-12-18,-1.624712556594451,-1.624712556594451,-1.624712556594451,-1.6215359366092226,-1.6215359366092226,-1.6215359366092226,-1.6162366911541193,-1.6162366911541193,-1.6162366911541193,-1.5756393630593604,-1.5756393630593604,-1.5756393630593604
2016-12-25,-1.2898933372355479,-1.2898933372355479,-1.2898933372355479,-1.1157300745198626,-1.1157300745198626,-1.1157300745198626,-1.2270586524539164,-1.2270586524539164,-1.2270586524539164,-1.06719160272703,-1.06719160272703,-1.06719160272703
2017-01-01,-1.5515202712870957,-1.5515202712870957,-1.5515202712870957,-1.5452032985921467,-1.5452032985921467,-1.5452032985921467,-1.6187527087843547,-1.6187527087843547,-1.6187527087843547,-1.5283576729067858,-1.5283576729067858,-1.5283576729067858
2017-01-08,-1.4578860984158193,-1.4578860984158193,-1.4578860984158193,-1.4174800195639958,-1.4174800195639958,-1.4174800195639958,-1.4592117305172432,-1.4592117305172432,-1.4592117305172432,-1.4104688466075772,-1.4104688466075772,-1.4104688466075772
2017-01-15,-1.2274656553546253,-1.2274656553546253,-1.2274656553546253,-1.2548239370825172,-1.2548239370825172,-1.2548239370825172,-1.3183791028483052,-1.3183791028483052,-1.3183791028483052,-1.3205946317033719,-1.3205946317033719,-1.3205946317033719
2017-01-22,-1.4023720575154148,-1.4023720575154148,-1.4023720575154148,-1.4054219455020531,-1.4054219455020531,-1.4054219455020531,-1.4222420748657036,-1.4222420748657036,-1.4222420748657036,-1.4085221257208165,-1.4085221257208165,-1.4085221257208165
2017-01-29,-1.4234474843991765,-1.4234474843991765,-1.4234474843991765,-1.4344446036805216,-1.4344446036805216,-1.4344446036805216,-1.4365887671132924,-1.4365887671132924,-1.4365887671132924,-1.4392601460634233,-1.4392601460634233,-1.4392601460634233
2017-02-05,-1.4089851653437075,-1.4089851653437075,-1.4089851653437075,-1.439639095589558,-1.439639095589558,-1.439639095589558,-1.4077616234562726,-1.4077616234562726,-1.4077616234562726,-1.412271555404482,-1.412271555404482,-1.412271555404482
2017-02-12,-1.306961278714227,-1.306961278714227,-1.306961278714227,-1.3042577021123742,-1.3042577021123742,-1.3042577021123742,-1.3539394600760914,-1.3539394600760914,-1.3539394600760914,-1.354832682232963,-1.354832682232963,-1.354832682232963
2017-02-19,-0.8797103129219591,-0.8797103129219591,-0.8797103129219591,-0.9112424516589969,-0.9112424516589969,-0.9112424516589969,-1.0504467351932452,-1.0504467351932452,-1.0504467351932452,-1.0616282297114397,-1.0616282297114397,-1.0616282297114397
2017-02-26,-1.1277804874136506,-1.1277804874136506,-1.1277804874136506,-1.1326750970641593,-1.1326750970641593,-1.1326750970641593,-1.097871233422185,-1.097871233422185,-1.097871233422185,-1.1046826715265687,-1.1046826715265687,-1.1046826715265687
2017-03-05,-1.2181389745939006,-1.2181389745939006,-1.2181389745939006,-1.1447312115818657,-1.1447312115818657,-1.1447312115818657,-1.1110426764724755,-1.1110426764724755,-1.1110426764724755,-1.1142719130136176,-1.1142719130136176,-1.1142719130136176
2017-03-12,-1.4509858906780893,-1.4509858906780893,-1.4509858906780893,-1.4206650267085659,-1.4206650267085659,-1.4206650267085659,-1.4170797269157545,-1.4170797269157545,-1.4170797269157545,-1.3352445860503277,-1.3352445860503277,-1.3352445860503277
2017-03-19,-0.9981044622959682,-0.9981044622959682,-0.9981044622959682,-0.7585788243948199,-0.7585788243948199,-0.7585788243948199,-0.9829726130908354,-0.9829726130908354,-0.9829726130908354,-0.8883569212602489,-0.8883569212602489,-0.8883569212602489
2017-03-26,-1.4518527779738715,-1.4518527779738715,-1.4518527779738715,-1.413473500856294,-1.413473500856294,-1.413473500856294,-1.3800910743412542,-1.3800910743412542,-1.3800910743412542,-1.2855323786515371,-1.2855323786515371,-1.2855323786515371
2017-04-02,-1.0525483552347328,-1.0525483552347328,-1.0525483552347328,-0.9757114838309765,-0.9757114838309765,-0.9757114838309765,-0.9988792893841829,-0.9988792893841829,-0.9988792893841829,-0.8579156876293974,-0.8579156876293974,-0.8579156876293974
2017-04-09,0.0935555099066214,0.0935555099066214,0.0935555099066214,0.24647063138718742,0.24647063138718742,0.24647063138718742,0.08774160325723994,0.08774160325723994,0.08774160325723994,0.41209267250307874,0.41209267250307874,0.41209267250307874
2017-04-16,-0.1988432150014495,-0.1988432150014495,-0.1988432150014495,-0.13001102920707538,-0.13001102920707538,-0.13001102920707538,-0.026754039395709826,-0.026754039395709826,-0.026754039395709826,-0.19888355282504655,-0.19888355282504655,-0.19888355282504655
2017-04-23,-1.7110562075505173,-1.7110562075505173,-1.7110562075505173,-1.8205721504988859,-1.8205721504988859,-1.8205721504988859,-1.6934626995582724,-1.6934626995582724,-1.6934626995582724,-1.8648065675398808,-1.8648065675398808,-1.8648065675398808
2017-04-30,-1.7934120666743052,-1.7934120666743052,-1.7934120666743052,-1.8626765451982872,-1.8626765451982872,-1.8626765451982872,-1.8706993479611644,-1.8706993479611644,-1.8706993479611644,-1.8965501493734873,-1.8965501493734873,-1.8965501493734873
2017-05-07,-1.586253271266956,-1.586253271266956,-1.586253271266956,-1.6755218516431307,-1.6755218516431307,-1.6755218516431307,-1.6764263022195542,-1.6764263022195542,-1.6764263022195542,-1.7775643327759951,-1.7775643327759951,-1.7775643327759951
2017-05-14,-0.7728589516999376,-0.7728589516999376,-0.7728589516999376,-0.8859285345490062,-0.8859285345490062,-0.8859285345490062,-1.22136028114387,-1.22136028114387,-1.22136028114387,-1.1518085009528243,-1.1518085009528243,-1.1518085009528243
2017-05-21,-1.534974546833629,-1.534974546833629,-1.534974546833629,-1.5616910337899441,-1.5616910337899441,-1.5616910337899441,-1.5969107186284885,-1.5969107186284885,-1.5969107186284885,-1.6304730108217185,-1.6304730108217185,-1.6304730108217185
2017-05-28,-1.5957067925253712,-1.5957067925253712,-1.5957067925253712,-1.5593368371239937,-1.5593368371239937,-1.5593368371239937,-1.551383629751048,-1.551383629751048,-1.551383629751048,-1.5093585270887204,-1.5093585270887204,-1.5093585270887204
2017-06-04,-1.4653665513126324,-1.4653665513126324,-1.4653665513126324,-1.0061117064686058,-1.0061117064686058,-1.0061117064686058,-1.4306996487227999,-1.4306996487227999,-1.4306996487227999,-1.231651941590108,-1.231651941590108,-1.231651941590108
2017-06-11,-1.2447475469243192,-1.2447475469243192,-1.2447475469243192,-1.2112177465371012,-1.2112177465371012,-1.2112177465371012,-1.1641657000770294,-1.1641657000770294,-1.1641657000770294,-1.212274775002195,-1.212274775002195,-1.212274775002195
2017-06-18,-1.2286127877204667,-1.2286127877204667,-1.2286127877204667,-1.2885811623816887,-1.2885811623816887,-1.2885811623816887,-1.2122810044701964,-1.2122810044701964,-1.2122810044701964,-1.243185815524871,-1.243185815524871,-1.243185815524871
2017-06-25,-1.0656896025983822,-1.0656896025983822,-1.0656896025983822,-0.8907505125838181,-0.8907505125838181,-0.8907505125838181,-1.0400247636603965,-1.0400247636603965,-1.0400247636603965,-0.9574373480402122,-0.9574373480402122,-0.9574373480402122
2017-07-02,-0.5808620331535508,-0.5808620331535508,-0.5808620331535508,-0.6464065921739363,-0.6464065921739363,-0.6464065921739363,-0.6052942898002573,-0.6052942898002573,-0.6052942898002573,-0.6543852946079056,-0.6543852946079056,-0.6543852946079056
2017-07-09,-1.1482292177773246,-1.1482292177773246,-1.1482292177773246,-1.2890119280675916,-1.2890119280675916,-1.2890119280675916,-1.234313558962532,-1.234313558962532,-1.234313558962532,-1.2902258760549203,-1.2902258760549203,-1.2902258760549203
2017-07-16,-1.8245414091574492,-1.8245414091574492,-1.8245414091574492,-1.9610116667281128,-1.9610116667281128,-1.9610116667281128,-1.8687538854346473,-1.8687538854346473,-1.8687538854346473,-1.9342572082690022,-1.9342572082690022,-1.9342572082690022
2017-07-23,-1.5156600811970815,-1.5156600811970815,-1.5156600811970815,-1.5695794931151348,-1.5695794931151348,-1.5695794931151348,-1.5924324270511792,-1.5924324270511792,-1.5924324270511792,-1.5951711585640078,-1.5951711585640078,-1.5951711585640078
2017-07-30,-1.456137208118905,-1.456137208118905,-1.456137208118905,-1.5340595857423023,-1.5340595857423023,-1.5340595857423023,-1.5073307267233904,-1.5073307267233904,-1.5073307267233904,-1.4310475362569943,-1.4310475362569943,-1.4310475362569943
2017-08-06,0.5039869278705866,0.5039869278705866,0.5039869278705866,0.9129735004724163,0.9129735004724163,0.9129735004724163,0.4293223628934698,0.4293223628934698,0.4293223628934698,0.9118676009907788,0.9118676009907788,0.9118676009907788
2017-08-13,0.7541024128178967,0.7541024128178967,0.7541024128178967,0.8367127924781941,0.8367127924781941,0.8367127924781941,0.2967648136433296,0.2967648136433296,0.2967648136433296,0.7433390497209424,0.7433390497209424,0.7433390497209424
2017-08-20,-0.6240278857377154,-0.6240278857377154,-0.6240278857377154,-0.6329050744966159,-0.6329050744966159,-0.6329050744966159,-0.5816235433354471,-0.5816235433354471,-0.5816235433354471,-0.6801544712644899,-0.6801544712644899,-0.6801544712644899
2017-08-27,-1.1159580895677843,-1.1159580895677843,-1.1159580895677843,-1.0703295820037169,-1.0703295820037169,-1.0703295820037169,-0.9949616966786512,-0.9949616966786512,-0.9949616966786512,-0.9259834402071436,-0.9259834402071436,-0.9259834402071436
2017-09-03,-0.3915178736457667,-0.3915178736457667,-0.3915178736457667,-0.33886363801425906,-0.33886363801425906,-0.33886363801425906,-0.2100751542681601,-0.2100751542681601,-0.2100751542681601,-0.1872575949569731,-0.1872575949569731,-0.1872575949569731
2017-09-10,-1.5131303927492787,-1.5131303927492787,-1.5131303927492787,-1.4577371167519393,-1.4577371167519393,-1.4577371167519393,-1.628898838000355,-1.628898838000355,-1.628898838000355,-1.5266534493994768,-1.5266534493994768,-1.5266534493994768
2017-09-17,-1.6086098305255154,-1.6086098305255154,-1.6086098305255154,-1.4785853066433958,-1.4785853066433958,-1.4785853066433958,-1.7290062572667635,-1.7290062572667635,-1.7290062572667635,-1.5865343613106098,-1.5865343613106098,-1.5865343613106098
2017-09-24,-1.6669069430183925,-1.6669069430183925,-1.6669069430183925,-1.561994734648306,-1.561994734648306,-1.561994734648306,-1.7716274174039348,-1.7716274174039348,-1.7716274174039348,-1.6650410521542962,-1.6650410521542962,-1.6650410521542962
2017-10-01,-1.8409511442449982,-1.8409511442449982,-1.8409511442449982,-1.6215844584993984,-1.6215844584993984,-1.6215844584993984,-1.850506674234034,-1.850506674234034,-1.850506674234034,-1.7100278082004388,-1.7100278082004388,-1.7100278082004388
2017-10-08,-1.723698711546525,-1.723698711546525,-1.723698711546525,-1.6421887906724801,-1.6421887906724801,-1.6421887906724801,-1.7978194160047833,-1.7978194160047833,-1.7978194160047833,-1.637238373096136,-1.637238373096136,-1.637238373096136
2017-10-15,-1.6282173467438512,-1.6282173467438512,-1.6282173467438512,-1.5544896329080344,-1.5544896329080344,-1.5544896329080344,-1.6460111656387635,-1.6460111656387635,-1.6460111656387635,-1.5577013761885228,-1.5577013761885228,-1.5577013761885228
2017-10-22,-1.1707211714948818,-1.1707211714948818,-1.1707211714948818,-1.114503636173859,-1.114503636173859,-1.114503636173859,-1.3191679965104934,-1.3191679965104934,-1.3191679965104934,-1.2559557069492082,-1.2559557069492082,-1.2559557069492082
2017-10-29,-1.2365906452847695,-1.2365906452847695,-1.2365906452847695,-1.175213731276493,-1.175213731276493,-1.175213731276493,-1.2091050699182317,-1.2091050699182317,-1.2091050699182317,-1.1545945330347493,-1.1545945330347493,-1.1545945330347493
2017-11-05,3.280898411462375,3.280898411462375,3.280898411462375,3.278233555490937,3.278233555490937,3.278233555490937,3.2848804432092935,3.2848804432092935,3.2848804432092935,3.280468667511679,3.280468667511679,3.280468667511679
2017-11-12,2.266386085496986,2.266386085496986,2.266386085496986,2.241650069464029,2.241650069464029,2.241650069464029,2.2426053897929417,2.2426053897929417,2.2426053897929417,2.223581635927097,2.223581635927097,2.223581635927097
2017-11-19,1.565226349126743,1.565226349126743,1.565226349126743,1.5499427818687945,1.5499427818687945,1.5499427818687945,1.582102404050804,1.582102404050804,1.582102404050804,1.5708957348038175,1.5708957348038175,1.5708957348038175
2017-11-26,1.3466629802762908,1.3466629802762908,1.3466629802762908,1.5650547004331212,1.5650547004331212,1.5650547004331212,1.3531507782772896,1.3531507782772896,1.3531507782772896,1.3874110888794,1.3874110888794,1.3874110888794
2017-12-03,1.0570941960630182,1.0570941960630182,1.0570941960630182,0.9955724041559253,0.9955724041559253,0.9955724041559253,1.0415472843556777,1.0415472843556777,1.0415472843556777,1.017508234631745,1.017508234631745,1.017508234631745
2017-12-10,0.7760307450948478,0.7760307450948478,0.7760307450948478,0.7223443265840216,0.7223443265840216,0.7223443265840216,0.7384174035951677,0.7384174035951677,0.7384174035951677,0.7308766506162747,0.7308766506162747,0.7308766506162747
2017-12-17,0.5702829787129102,0.5702829787129102,0.5702829787129102,0.5516068424191629,0.5516068424191629,0.5516068424191629,0.590312200405406,0.590312200405406,0.590312200405406,0.5889819420286063,0.5889819420286063,0.5889819420286063
2017-12-24,0.4504589687930678,0.4504589687930678,0.4504589687930678,0.4519934333825088,0.4519934333825088,0.4519934333825088,0.4759205609973439,0.4759205609973439,0.4759205609973439,0.49553451823822675,0.49553451823822675,0.49553451823822675
2017-12-31,0.2624508840355364,0.2624508840355364,0.2624508840355364,0.23068019788780667,0.23068019788780667,0.23068019788780667,0.28655153509843023,0.28655153509843023,0.28655153509843023,0.26576394021537525,0.26576394021537525,0.26576394021537525
