Date,SPDR S&P International DividendEtf_Open_average,SPDR S&P International DividendEtf_Open_max,SPDR S&P International DividendEtf_Open_min,SPDR S&P International DividendEtf_High_average,SPDR S&P International DividendEtf_High_max,SPDR S&P International DividendEtf_High_min,SPDR S&P International DividendEtf_Low_average,SPDR S&P International DividendEtf_Low_max,SPDR S&P International DividendEtf_Low_min,SPDR S&P International DividendEtf_Close_average,SPDR S&P International DividendEtf_Close_max,SPDR S&P International DividendEtf_Close_min
2016-05-15,0.7675593868769143,0.7675593868769143,0.7675593868769143,0.68744539282614,0.68744539282614,0.68744539282614,0.7900333897445087,0.7900333897445087,0.7900333897445087,0.697306915481538,0.697306915481538,0.697306915481538
2016-05-22,0.9895738792594744,0.9895738792594744,0.9895738792594744,0.9042234566713274,0.9042234566713274,0.9042234566713274,0.9747908852749226,0.9747908852749226,0.9747908852749226,0.9287621628589724,0.9287621628589724,0.9287621628589724
2016-05-29,0.8815111142913398,0.8815111142913398,0.8815111142913398,0.9071026245903803,0.9071026245903803,0.9071026245903803,0.9068276668492556,0.9068276668492556,0.9068276668492556,0.9714935518991678,0.9714935518991678,0.9714935518991678
2016-06-05,0.8619611921451128,0.8619611921451128,0.8619611921451128,0.7823521791498278,0.7823521791498278,0.7823521791498278,0.6469738077583139,0.6469738077583139,0.6469738077583139,0.5948630287179565,0.5948630287179565,0.5948630287179565
2016-06-12,-0.024756733624221323,-0.024756733624221323,-0.024756733624221323,-0.01807117404457183,-0.01807117404457183,-0.01807117404457183,0.006466420530643533,0.006466420530643533,0.006466420530643533,0.01742593696081106,0.01742593696081106,0.01742593696081106
2016-06-19,-0.4859797638236455,-0.4859797638236455,-0.4859797638236455,-0.21758349374920338,-0.21758349374920338,-0.21758349374920338,-0.46972434695129733,-0.46972434695129733,-0.46972434695129733,-0.6085977592757646,-0.6085977592757646,-0.6085977592757646
2016-06-26,0.4679855463133094,0.4679855463133094,0.4679855463133094,0.4249278810358069,0.4249278810358069,0.4249278810358069,0.5558349442858244,0.5558349442858244,0.5558349442858244,0.5152026639160586,0.5152026639160586,0.5152026639160586
2016-07-03,0.12436250847116097,0.12436250847116097,0.12436250847116097,0.01458723935253568,0.01458723935253568,0.01458723935253568,0.14465097015325154,0.14465097015325154,0.14465097015325154,0.16307568771377484,0.16307568771377484,0.16307568771377484
2016-07-10,1.1744075061670374,1.1744075061670374,1.1744075061670374,1.0466246917660338,1.0466246917660338,1.0466246917660338,1.07494879345055,1.07494879345055,1.07494879345055,0.9754298050996236,0.9754298050996236,0.9754298050996236
2016-07-17,0.970930900344524,0.970930900344524,0.970930900344524,0.8304233902190614,0.8304233902190614,0.8304233902190614,0.9427997656761349,0.9427997656761349,0.9427997656761349,0.9116552530605856,0.9116552530605856,0.9116552530605856
2016-07-24,1.2869119291192215,1.2869119291192215,1.2869119291192215,1.55433910757907,1.55433910757907,1.55433910757907,1.4197976166620965,1.4197976166620965,1.4197976166620965,1.5969651302080192,1.5969651302080192,1.5969651302080192
2016-07-31,1.3203627843528105,1.3203627843528105,1.3203627843528105,1.4348709349800923,1.4348709349800923,1.4348709349800923,1.4852397643356543,1.4852397643356543,1.4852397643356543,1.482918334655901,1.482918334655901,1.482918334655901
