Date,Direxion Daily Energy Bear 3X SharesEtf_Open_average,Direxion Daily Energy Bear 3X SharesEtf_Open_max,Direxion Daily Energy Bear 3X SharesEtf_Open_min,Direxion Daily Energy Bear 3X SharesEtf_High_average,Direxion Daily Energy Bear 3X SharesEtf_High_max,Direxion Daily Energy Bear 3X SharesEtf_High_min,Direxion Daily Energy Bear 3X SharesEtf_Low_average,Direxion Daily Energy Bear 3X SharesEtf_Low_max,Direxion Daily Energy Bear 3X SharesEtf_Low_min,Direxion Daily Energy Bear 3X SharesEtf_Close_average,Direxion Daily Energy Bear 3X SharesEtf_Close_max,Direxion Daily Energy Bear 3X SharesEtf_Close_min
2016-03-27,-1.0418169326812565,-1.0418169326812565,-1.0418169326812565,-1.0932368679105073,-1.0932368679105073,-1.0932368679105073,-0.9818904650563918,-0.9818904650563918,-0.9818904650563918,-1.007748905368936,-1.007748905368936,-1.007748905368936
2016-04-03,-1.110057142386947,-1.110057142386947,-1.110057142386947,-1.1489499419499611,-1.1489499419499611,-1.1489499419499611,-1.0983299292598,-1.0983299292598,-1.0983299292598,-1.1018989702676472,-1.1018989702676472,-1.1018989702676472
2016-04-10,-1.2811869510212381,-1.2811869510212381,-1.2811869510212381,-1.2419502844752832,-1.2419502844752832,-1.2419502844752832,-1.2207588528572346,-1.2207588528572346,-1.2207588528572346,-1.1826989951754379,-1.1826989951754379,-1.1826989951754379
2016-04-17,-1.4354766203553266,-1.4354766203553266,-1.4354766203553266,-1.4507128082916347,-1.4507128082916347,-1.4507128082916347,-1.496046521107283,-1.496046521107283,-1.496046521107283,-1.5062560857349636,-1.5062560857349636,-1.5062560857349636
2016-04-24,-1.417946110171058,-1.417946110171058,-1.417946110171058,-1.2747632858252171,-1.2747632858252171,-1.2747632858252171,-1.3893436138939566,-1.3893436138939566,-1.3893436138939566,-1.3272118763891012,-1.3272118763891012,-1.3272118763891012
2016-05-01,-0.8867372612481088,-0.8867372612481088,-0.8867372612481088,-0.930091475894745,-0.930091475894745,-0.930091475894745,-0.9511940182583846,-0.9511940182583846,-0.9511940182583846,-0.9029852757496097,-0.9029852757496097,-0.9029852757496097
2016-05-08,-0.9144132506320795,-0.9144132506320795,-0.9144132506320795,-0.882215540689861,-0.882215540689861,-0.882215540689861,-0.8792003216532309,-0.8792003216532309,-0.8792003216532309,-0.7998808107498928,-0.7998808107498928,-0.7998808107498928
2016-05-15,-0.8765226128267652,-0.8765226128267652,-0.8765226128267652,-0.9628118370626461,-0.9628118370626461,-0.9628118370626461,-0.8884695605559849,-0.8884695605559849,-0.8884695605559849,-0.961800719276822,-0.961800719276822,-0.961800719276822
2016-05-22,-1.1497618176204263,-1.1497618176204263,-1.1497618176204263,-1.1836499035573318,-1.1836499035573318,-1.1836499035573318,-1.0965442751277927,-1.0965442751277927,-1.0965442751277927,-1.2247306914617975,-1.2247306914617975,-1.2247306914617975
2016-05-29,-0.9908752668614835,-0.9908752668614835,-0.9908752668614835,-0.983290025192752,-0.983290025192752,-0.983290025192752,-0.9515189386721494,-0.9515189386721494,-0.9515189386721494,-0.9704913230900497,-0.9704913230900497,-0.9704913230900497
2016-06-05,-1.2370991383041758,-1.2370991383041758,-1.2370991383041758,-1.1983763389458186,-1.1983763389458186,-1.1983763389458186,-1.2123190292706187,-1.2123190292706187,-1.2123190292706187,-1.1145057396401672,-1.1145057396401672,-1.1145057396401672
2016-06-12,-0.9173396535672065,-0.9173396535672065,-0.9173396535672065,-0.9346658375012797,-0.9346658375012797,-0.9346658375012797,-0.7844421015435922,-0.7844421015435922,-0.7844421015435922,-0.9228973290696048,-0.9228973290696048,-0.9228973290696048
2016-06-19,-0.7226158813877088,-0.7226158813877088,-0.7226158813877088,-0.8703444689758064,-0.8703444689758064,-0.8703444689758064,-0.8642646329263304,-0.8642646329263304,-0.8642646329263304,-0.7837930750470783,-0.7837930750470783,-0.7837930750470783
2016-06-26,-1.3392283002837884,-1.3392283002837884,-1.3392283002837884,-1.534645440051117,-1.534645440051117,-1.534645440051117,-1.388457598552149,-1.388457598552149,-1.388457598552149,-1.5149193719099252,-1.5149193719099252,-1.5149193719099252
2016-07-03,-1.1439107152269952,-1.1439107152269952,-1.1439107152269952,-1.15901007956795,-1.15901007956795,-1.15901007956795,-1.0973714743761724,-1.0973714743761724,-1.0973714743761724,-1.1918786138885946,-1.1918786138885946,-1.1918786138885946
2016-07-10,-1.9527268543285414,-1.9527268543285414,-1.9527268543285414,-1.965245346438064,-1.965245346438064,-1.965245346438064,-1.9214260818517577,-1.9214260818517577,-1.9214260818517577,-1.8425918092563653,-1.8425918092563653,-1.8425918092563653
2016-07-17,-1.0740760088449797,-1.0740760088449797,-1.0740760088449797,-1.2007173037588696,-1.2007173037588696,-1.2007173037588696,-1.0621775591235159,-1.0621775591235159,-1.0621775591235159,-1.1680973685278626,-1.1680973685278626,-1.1680973685278626
2016-07-24,0.0005935201706781968,0.0005935201706781968,0.0005935201706781968,-0.03901182895338582,-0.03901182895338582,-0.03901182895338582,-0.5155420424587027,-0.5155420424587027,-0.5155420424587027,-0.6713613414598494,-0.6713613414598494,-0.6713613414598494
