Date,PowerShares DWA Tactical Sector Rotation PortfolioEtf_Open_average,PowerShares DWA Tactical Sector Rotation PortfolioEtf_Open_max,PowerShares DWA Tactical Sector Rotation PortfolioEtf_Open_min,PowerShares DWA Tactical Sector Rotation PortfolioEtf_High_average,PowerShares DWA Tactical Sector Rotation PortfolioEtf_High_max,PowerShares DWA Tactical Sector Rotation PortfolioEtf_High_min,PowerShares DWA Tactical Sector Rotation PortfolioEtf_Low_average,PowerShares DWA Tactical Sector Rotation PortfolioEtf_Low_max,PowerShares DWA Tactical Sector Rotation PortfolioEtf_Low_min,PowerShares DWA Tactical Sector Rotation PortfolioEtf_Close_average,PowerShares DWA Tactical Sector Rotation PortfolioEtf_Close_max,PowerShares DWA Tactical Sector Rotation PortfolioEtf_Close_min
2016-05-15,0.3531743096637996,0.3531743096637996,0.3531743096637996,0.40544676581216715,0.40544676581216715,0.40544676581216715,0.4780703909949288,0.4780703909949288,0.4780703909949288,0.426583734025061,0.426583734025061,0.426583734025061
2016-05-22,1.2322806041958247,1.2322806041958247,1.2322806041958247,1.1969498397145735,1.1969498397145735,1.1969498397145735,1.2910779978063065,1.2910779978063065,1.2910779978063065,1.1835269806502842,1.1835269806502842,1.1835269806502842
2016-05-29,1.3657046300638025,1.3657046300638025,1.3657046300638025,1.5195929596959403,1.5195929596959403,1.5195929596959403,1.406394401712932,1.406394401712932,1.406394401712932,1.449496064936808,1.449496064936808,1.449496064936808
2016-06-05,1.6941928816819627,1.6941928816819627,1.6941928816819627,1.6339044790952166,1.6339044790952166,1.6339044790952166,1.5892658342429415,1.5892658342429415,1.5892658342429415,1.498517053331092,1.498517053331092,1.498517053331092
2016-06-12,1.3630920257737986,1.3630920257737986,1.3630920257737986,1.2453631382429726,1.2453631382429726,1.2453631382429726,1.1845574752358368,1.1845574752358368,1.1845574752358368,1.1622542523107917,1.1622542523107917,1.1622542523107917
2016-06-19,0.7595341724713922,0.7595341724713922,0.7595341724713922,1.1463888842647352,1.1463888842647352,1.1463888842647352,0.8599147346345745,0.8599147346345745,0.8599147346345745,0.843380200121869,0.843380200121869,0.843380200121869
2016-06-26,1.8969719421343092,1.8969719421343092,1.8969719421343092,1.849040607975925,1.849040607975925,1.849040607975925,1.88866580070279,1.88866580070279,1.88866580070279,1.885289670612403,1.885289670612403,1.885289670612403
2016-07-03,1.944129657643187,1.944129657643187,1.944129657643187,2.160124182548544,2.160124182548544,2.160124182548544,2.0759250746142675,2.0759250746142675,2.0759250746142675,2.2803498351582645,2.2803498351582645,2.2803498351582645
2016-07-10,2.334906171549249,2.334906171549249,2.334906171549249,2.3310584517544313,2.3310584517544313,2.3310584517544313,2.450333077023871,2.450333077023871,2.450333077023871,2.4259581596237068,2.4259581596237068,2.4259581596237068
2016-07-17,1.8118606982422834,1.8118606982422834,1.8118606982422834,1.9897711995544878,1.9897711995544878,1.9897711995544878,1.891463691546607,1.891463691546607,1.891463691546607,2.036793632747793,2.036793632747793,2.036793632747793
