Date,ProShares UltraPro Short QQQEtf_Open_average,ProShares UltraPro Short QQQEtf_Open_max,ProShares UltraPro Short QQQEtf_Open_min,ProShares UltraPro Short QQQEtf_High_average,ProShares UltraPro Short QQQEtf_High_max,ProShares UltraPro Short QQQEtf_High_min,ProShares UltraPro Short QQQEtf_Low_average,ProShares UltraPro Short QQQEtf_Low_max,ProShares UltraPro Short QQQEtf_Low_min,ProShares UltraPro Short QQQEtf_Close_average,ProShares UltraPro Short QQQEtf_Close_max,ProShares UltraPro Short QQQEtf_Close_min
2016-05-15,-0.03941034678827726,-0.03941034678827726,-0.03941034678827726,-0.115204158711179,-0.115204158711179,-0.115204158711179,-0.07962032417167834,-0.07962032417167834,-0.07962032417167834,-0.10146833024530881,-0.10146833024530881,-0.10146833024530881
2016-05-22,-0.4107146512410919,-0.4107146512410919,-0.4107146512410919,-0.47021363578096403,-0.47021363578096403,-0.47021363578096403,-0.38541024926984463,-0.38541024926984463,-0.38541024926984463,-0.43267186469373703,-0.43267186469373703,-0.43267186469373703
2016-05-29,-0.41562444275006566,-0.41562444275006566,-0.41562444275006566,-0.38821899236331375,-0.38821899236331375,-0.38821899236331375,-0.352060370211051,-0.352060370211051,-0.352060370211051,-0.3651495998694222,-0.3651495998694222,-0.3651495998694222
2016-06-05,-0.26389367862400004,-0.26389367862400004,-0.26389367862400004,-0.2659714530164741,-0.2659714530164741,-0.2659714530164741,-0.2074418572838805,-0.2074418572838805,-0.2074418572838805,-0.22019609886281868,-0.22019609886281868,-0.22019609886281868
2016-06-12,-0.07682944100522035,-0.07682944100522035,-0.07682944100522035,-0.019887777764940988,-0.019887777764940988,-0.019887777764940988,-0.014483516903002546,-0.014483516903002546,-0.014483516903002546,0.03442372440272313,0.03442372440272313,0.03442372440272313
2016-06-19,0.26251883519998587,0.26251883519998587,0.26251883519998587,0.25369892431760166,0.25369892431760166,0.25369892431760166,0.14361174298454443,0.14361174298454443,0.14361174298454443,0.32533583899909735,0.32533583899909735,0.32533583899909735
2016-06-26,-0.01623072201241428,-0.01623072201241428,-0.01623072201241428,-0.07529792699603582,-0.07529792699603582,-0.07529792699603582,-0.05423127294103597,-0.05423127294103597,-0.05423127294103597,-0.06346386975551646,-0.06346386975551646,-0.06346386975551646
2016-07-03,-0.14359187109069252,-0.14359187109069252,-0.14359187109069252,-0.1918244105797448,-0.1918244105797448,-0.1918244105797448,-0.21014066877938187,-0.21014066877938187,-0.21014066877938187,-0.261106534187848,-0.261106534187848,-0.261106534187848
2016-07-10,-2.1544363250765826,-2.1544363250765826,-2.1544363250765826,-2.1317850054627208,-2.1317850054627208,-2.1317850054627208,-2.0820387752454983,-2.0820387752454983,-2.0820387752454983,-1.979942838119384,-1.979942838119384,-1.979942838119384
2016-07-17,-2.1206165045721916,-2.1206165045721916,-2.1206165045721916,-2.1874650864164895,-2.1874650864164895,-2.1874650864164895,-2.198507804612567,-2.198507804612567,-2.198507804612567,-2.2074023762739143,-2.2074023762739143,-2.2074023762739143
