Date,OMEXStock_Open_average,OMEXStock_Open_max,OMEXStock_Open_min,OMEXStock_Open_volatility,OMEXStock_Open_change,OMEXStock_High_average,OMEXStock_High_max,OMEXStock_High_min,OMEXStock_High_volatility,OMEXStock_High_change,OMEXStock_Low_average,OMEXStock_Low_max,OMEXStock_Low_min,OMEXStock_Low_volatility,OMEXStock_Low_change,OMEXStock_Close_average,OMEXStock_Close_max,OMEXStock_Close_min,OMEXStock_Close_volatility,OMEXStock_Close_change,OMEXStock_Volume_average,OMEXStock_Volume_max,OMEXStock_Volume_min,OMEXStock_Volume_volatility,OMEXStock_Volume_change
2016-05-15,-0.6999178747327046,-0.7828626604546848,-0.6428133725741962,-1.0779478058961727,-0.32261829651629087,-0.7439895380525537,-0.7986578436323092,-0.6768941185098409,-0.6668723905629482,-0.013751531059223254,-0.639859025322065,-0.7117190484403056,-0.5512779626399833,-1.1899369388102585,-0.3922840618919461,-0.7146736718298714,-0.7960354291939662,-0.6087542131180664,-1.0416651115246542,-0.19115595352254186,-0.37492013914352845,-0.3206906351459058,-0.5392407057433962,-0.30882310240034283,0.2591404460553624
2016-05-22,-0.632980948265942,-0.6736111847092037,-0.6079680285150741,-0.6937198088382998,-0.08652654196298623,-0.6663217145334362,-0.7344434021073339,-0.6333536200377615,-0.5964718753306245,0.011802745314406156,-0.5755030288489867,-0.589693704708586,-0.5140836426952133,-0.7255867296532462,0.21862996792811598,-0.6113963293520713,-0.6762656809254277,-0.5823902920732112,-0.6947169187202453,0.07960519059471147,-0.23116452776151805,-0.20234464347564945,-0.38710081965479787,-0.1925253645152906,0.27242893804771956
2016-05-29,-0.6132755206721034,-0.6762229268825481,-0.5614481833127094,-0.9119183869563877,-0.5938734073964237,-0.6641487067207391,-0.73193388167323,-0.5858297953046674,-0.6926541887546688,-0.3694295408304239,-0.5598926292649167,-0.5992529587527401,-0.47905363111382143,-0.9472774125122784,-0.5822152644757544,-0.6200058737964215,-0.6689816103909917,-0.5371991243461298,-0.8030075863461276,-0.34988135422372935,-0.33504219673256497,-0.3253871182913273,-0.20271795304047396,-0.3309629043306101,0.24195817439567727
2016-06-05,-0.7263268709676117,-0.7240755208662889,-0.7753725293654159,-0.20398117490317638,-1.1057368683206428,-0.7737446775208331,-0.7908104386711154,-0.7925209836592678,-0.4186828947585906,-0.596951394623563,-0.6931064161340744,-0.6747801454857256,-0.6722709470149696,-0.4271631616773433,-0.8924165616040357,-0.7548680566257104,-0.7633586563478728,-0.7352944649336016,-0.559189112306671,-0.5620727526731989,-0.3193802898638918,-0.3139273303306165,-0.029196773578304573,-0.32762577527986614,0.22710761843278954
2016-06-12,-0.8867274945052497,-0.914545042569161,-0.8943952984284057,-0.6446781560887497,-0.3497628523053099,-0.89993085373528,-0.9396044530948318,-0.8425291040281647,-0.71780133062403,-0.25864313317837284,-0.8465406932715557,-0.8380565221552273,-0.8203188305183821,-0.609127293084785,-0.5671551291580295,-0.8826817853968917,-0.8970156852952863,-0.8824465588517145,-0.6096314168742416,-0.13226883523262858,-0.19977906210659757,-0.26052691056664334,-0.10322812615945141,-0.26786264860475706,0.30204659905930004
2016-06-19,-0.7170512061830879,-0.7619094666222788,-0.6985780607035703,-0.7571339887988383,0.1526841084061104,-0.7169803287620967,-0.7590293155103799,-0.6526176006179549,-0.6471828729345794,-0.1791398220585367,-0.7372049238383813,-0.6966738927359614,-0.6918406185882118,-0.4609679322754384,-0.21744433799756005,-0.7356252106900751,-0.7629043926512002,-0.7274250924925231,-0.5955659668272141,-0.4046653171382809,-0.23516243098087586,-0.273143955512361,0.3316929675516632,-0.3025276643360236,0.22216553494912772
2016-06-26,-0.8230444066002304,-0.8510052140106785,-0.8266770057973797,-0.6517661726730896,0.17481434592932735,-0.8164035429601323,-0.8308417069979427,-0.778733853479983,-0.5749261584191894,-0.1454136144999906,-0.7825316172986594,-0.797594523390954,-0.7715788086817791,-0.655978385301085,0.19364719886989046,-0.8117920731392559,-0.8401655086999902,-0.7505644826343232,-0.8147388492697669,-0.04027555371526032,-0.3161883360765607,-0.25555882763783155,-0.6089096986258983,-0.23729911058113465,0.12003443195451308
2016-07-03,-0.7661223362429371,-0.8090065463123883,-0.7383182839961282,-0.8409813930283214,0.03146721621463444,-0.7901545139387178,-0.8311875178802436,-0.7300652976317789,-0.686924760708642,-0.04953650603845835,-0.7272001854116412,-0.7441754580903721,-0.6899117570777997,-0.7639029974353031,0.06229468072878336,-0.7489550651053829,-0.7543435575055109,-0.7171918571534849,-0.6044351076858425,0.1046058595938023,-0.42091742902224916,-0.3284165231373322,-0.5969336780650965,-0.31429385144963456,0.2867661463069473
2016-07-10,-0.6255572008764922,-0.5144363470105069,-0.6109472800804161,0.10058418938517254,0.8879861829735538,-0.5786520070750815,-0.37867173708305335,-0.6537523544273132,0.38966283540585195,0.7636551118668257,-0.5911425196819118,-0.5082229490598055,-0.5651537539895899,-0.04833704712287358,0.734862635578817,-0.5365694084791179,-0.3593313941745204,-0.6024138669241611,0.5086038833012277,0.8739026940108985,-0.13338717487043078,-0.11099908141475655,-0.5975154734775713,-0.08633170072104526,0.4737295759931168
2016-07-17,-0.270751685524138,-0.25305841063456797,-0.26359946762317754,-0.1321122698257133,-0.9040311178419759,-0.2517148371388576,-0.2724571732303061,-0.28221809037520107,-0.18104249637754163,-0.6356469975646059,-0.2794897468807202,-0.3274797011639003,-0.25620497191233366,-0.6302788528112854,-0.01792750733358168,-0.2967924764501734,-0.3011508754876982,-0.2569342824350112,-0.40071599364030835,-0.09506798263903557,0.12758766768588425,0.008224484162020632,-0.2313187386545418,0.02020013083357185,-0.0037111644329324706
