Date,iShares MSCI Europe Small-Cap_etf_Open_average,iShares MSCI Europe Small-Cap_etf_Open_max,iShares MSCI Europe Small-Cap_etf_Open_min,iShares MSCI Europe Small-Cap_etf_High_average,iShares MSCI Europe Small-Cap_etf_High_max,iShares MSCI Europe Small-Cap_etf_High_min,iShares MSCI Europe Small-Cap_etf_Low_average,iShares MSCI Europe Small-Cap_etf_Low_max,iShares MSCI Europe Small-Cap_etf_Low_min,iShares MSCI Europe Small-Cap_etf_Close_average,iShares MSCI Europe Small-Cap_etf_Close_max,iShares MSCI Europe Small-Cap_etf_Close_min
2016-03-27,1.2968323903002164,1.2968323903002164,1.2968323903002164,1.4339765877142978,1.4339765877142978,1.4339765877142978,1.4085061524209028,1.4085061524209028,1.4085061524209028,1.5132441131027303,1.5132441131027303,1.5132441131027303
2016-04-03,1.1628738104792806,1.1628738104792806,1.1628738104792806,1.3006611338272474,1.3006611338272474,1.3006611338272474,1.1835941985273573,1.1835941985273573,1.1835941985273573,1.068720527992103,1.068720527992103,1.068720527992103
2016-04-10,1.6209462906609595,1.6209462906609595,1.6209462906609595,1.529138856692458,1.529138856692458,1.529138856692458,1.4236472810875491,1.4236472810875491,1.4236472810875491,1.3481054263723695,1.3481054263723695,1.3481054263723695
2016-04-17,1.042838046759737,1.042838046759737,1.042838046759737,1.111297947228715,1.111297947228715,1.111297947228715,1.084536927602288,1.084536927602288,1.084536927602288,1.2244378831668394,1.2244378831668394,1.2244378831668394
2016-04-24,1.1372338888314348,1.1372338888314348,1.1372338888314348,1.1260676778266947,1.1260676778266947,1.1260676778266947,1.131100286593907,1.131100286593907,1.131100286593907,1.1241919407427525,1.1241919407427525,1.1241919407427525
2016-05-01,0.6152802472688083,0.6152802472688083,0.6152802472688083,0.6874809141062446,0.6874809141062446,0.6874809141062446,0.705293515872558,0.705293515872558,0.705293515872558,0.7857193867821537,0.7857193867821537,0.7857193867821537
2016-05-08,0.4713084111309351,0.4713084111309351,0.4713084111309351,0.31961705999359413,0.31961705999359413,0.31961705999359413,0.29708043383849736,0.29708043383849736,0.29708043383849736,0.2849742474133975,0.2849742474133975,0.2849742474133975
2016-05-15,0.8970868572892368,0.8970868572892368,0.8970868572892368,0.7332475763850876,0.7332475763850876,0.7332475763850876,0.7213293158759073,0.7213293158759073,0.7213293158759073,0.6783540132255548,0.6783540132255548,0.6783540132255548
2016-05-22,1.9453635909357827,1.9453635909357827,1.9453635909357827,1.988578662720865,1.988578662720865,1.988578662720865,1.8528784648420362,1.8528784648420362,1.8528784648420362,1.9287830143270053,1.9287830143270053,1.9287830143270053
2016-05-29,1.4791564447202517,1.4791564447202517,1.4791564447202517,1.5660376408149899,1.5660376408149899,1.5660376408149899,1.7144703225625066,1.7144703225625066,1.7144703225625066,1.811735344462933,1.811735344462933,1.811735344462933
