Date,PowerShares Preferred Portfolio_etf_Open_average,PowerShares Preferred Portfolio_etf_Open_max,PowerShares Preferred Portfolio_etf_Open_min,PowerShares Preferred Portfolio_etf_High_average,PowerShares Preferred Portfolio_etf_High_max,PowerShares Preferred Portfolio_etf_High_min,PowerShares Preferred Portfolio_etf_Low_average,PowerShares Preferred Portfolio_etf_Low_max,PowerShares Preferred Portfolio_etf_Low_min,PowerShares Preferred Portfolio_etf_Close_average,PowerShares Preferred Portfolio_etf_Close_max,PowerShares Preferred Portfolio_etf_Close_min
2016-03-27,0.8585807657702248,0.8585807657702248,0.8585807657702248,0.7456062749191623,0.7456062749191623,0.7456062749191623,0.2688647762522581,0.2688647762522581,0.2688647762522581,0.18285584680011768,0.18285584680011768,0.18285584680011768
2016-04-03,0.32421593348418704,0.32421593348418704,0.32421593348418704,0.3789889301188409,0.3789889301188409,0.3789889301188409,0.4835117451486128,0.4835117451486128,0.4835117451486128,0.5943625462736601,0.5943625462736601,0.5943625462736601
2016-04-10,0.6878586279297599,0.6878586279297599,0.6878586279297599,0.6737661143174688,0.6737661143174688,0.6737661143174688,0.7319885981464104,0.7319885981464104,0.7319885981464104,0.5582079939698973,0.5582079939698973,0.5582079939698973
2016-04-17,0.9501137644170431,0.9501137644170431,0.9501137644170431,0.7991829663146179,0.7991829663146179,0.7991829663146179,1.0304853964663256,1.0304853964663256,1.0304853964663256,0.9377010513128335,0.9377010513128335,0.9377010513128335
2016-04-24,1.083599333062287,1.083599333062287,1.083599333062287,1.1113985331476393,1.1113985331476393,1.1113985331476393,1.145770933771689,1.145770933771689,1.145770933771689,1.2138450259134945,1.2138450259134945,1.2138450259134945
2016-05-01,1.2740624535869123,1.2740624535869123,1.2740624535869123,1.2936890544074766,1.2936890544074766,1.2936890544074766,1.297776975620023,1.297776975620023,1.297776975620023,1.3447506352432703,1.3447506352432703,1.3447506352432703
2016-05-08,1.4586271263326662,1.4586271263326662,1.4586271263326662,1.4013659191144647,1.4013659191144647,1.4013659191144647,1.5232433500915987,1.5232433500915987,1.5232433500915987,1.4395205945541105,1.4395205945541105,1.4395205945541105
2016-05-15,1.2979770051789676,1.2979770051789676,1.2979770051789676,1.370197602502941,1.370197602502941,1.370197602502941,1.3424429483579152,1.3424429483579152,1.3424429483579152,1.4063902363422667,1.4063902363422667,1.4063902363422667
2016-05-22,1.6299401949955137,1.6299401949955137,1.6299401949955137,1.587952672872461,1.587952672872461,1.587952672872461,1.6852311894372933,1.6852311894372933,1.6852311894372933,1.5797767440389012,1.5797767440389012,1.5797767440389012
2016-05-29,1.696068051060791,1.696068051060791,1.696068051060791,1.9517809062495721,1.9517809062495721,1.9517809062495721,1.6455787502429875,1.6455787502429875,1.6455787502429875,1.8278461140927473,1.8278461140927473,1.8278461140927473
2016-06-05,1.4686689335586163,1.4686689335586163,1.4686689335586163,1.4293516145536858,1.4293516145536858,1.4293516145536858,1.3698909718774523,1.3698909718774523,1.3698909718774523,1.246336570472504,1.246336570472504,1.246336570472504
2016-06-12,0.5524852952274154,0.5524852952274154,0.5524852952274154,0.7174213404005702,0.7174213404005702,0.7174213404005702,0.5859551722396699,0.5859551722396699,0.5859551722396699,0.7144674695199936,0.7144674695199936,0.7144674695199936
2016-06-19,-0.684678911546055,-0.684678911546055,-0.684678911546055,0.7487012977269328,0.7487012977269328,0.7487012977269328,-0.8763590785102758,-0.8763590785102758,-0.8763590785102758,0.6012849803780672,0.6012849803780672,0.6012849803780672
2016-06-26,1.811465886783618,1.811465886783618,1.811465886783618,1.8197509471260427,1.8197509471260427,1.8197509471260427,1.661032562449794,1.661032562449794,1.661032562449794,1.5573036371121862,1.5573036371121862,1.5573036371121862
2016-07-03,1.6982437716643441,1.6982437716643441,1.6982437716643441,1.5961597653841242,1.5961597653841242,1.5961597653841242,1.6273996519421545,1.6273996519421545,1.6273996519421545,1.6683047784899563,1.6683047784899563,1.6683047784899563
2016-07-10,1.3519265160162417,1.3519265160162417,1.3519265160162417,1.2823960443486362,1.2823960443486362,1.2823960443486362,1.3619698352243572,1.3619698352243572,1.3619698352243572,1.2048155056023782,1.2048155056023782,1.2048155056023782
2016-07-17,1.4213916764717496,1.4213916764717496,1.4213916764717496,1.298508826925471,1.298508826925471,1.298508826925471,1.3546299970748161,1.3546299970748161,1.3546299970748161,1.4797244322421628,1.4797244322421628,1.4797244322421628
2016-07-24,1.4546156252447164,1.4546156252447164,1.4546156252447164,1.610390517021574,1.610390517021574,1.610390517021574,1.4445771693195328,1.4445771693195328,1.4445771693195328,1.8241518229137548,1.8241518229137548,1.8241518229137548
2016-07-31,1.4458017014876063,1.4458017014876063,1.4458017014876063,1.5333028122913295,1.5333028122913295,1.5333028122913295,1.4271418820942623,1.4271418820942623,1.4271418820942623,1.6729884309336513,1.6729884309336513,1.6729884309336513
2016-08-07,1.48165772346332,1.48165772346332,1.48165772346332,1.5596711777083603,1.5596711777083603,1.5596711777083603,1.3085286977173134,1.3085286977173134,1.3085286977173134,1.4848583611167392,1.4848583611167392,1.4848583611167392
2016-08-14,0.7647019100947418,0.7647019100947418,0.7647019100947418,0.6704049018934755,0.6704049018934755,0.6704049018934755,0.6223853724122264,0.6223853724122264,0.6223853724122264,0.5077560801216123,0.5077560801216123,0.5077560801216123
2016-08-21,0.7103449204110384,0.7103449204110384,0.7103449204110384,0.6380144588842585,0.6380144588842585,0.6380144588842585,0.7605307900665484,0.7605307900665484,0.7605307900665484,0.7251042309481834,0.7251042309481834,0.7251042309481834
2016-08-28,0.905987888642384,0.905987888642384,0.905987888642384,1.017937033512289,1.017937033512289,1.017937033512289,0.9359915389887716,0.9359915389887716,0.9359915389887716,1.1480460201400506,1.1480460201400506,1.1480460201400506
2016-09-04,0.8361705662847776,0.8361705662847776,0.8361705662847776,0.7947109273735996,0.7947109273735996,0.7947109273735996,-0.1298683045568098,-0.1298683045568098,-0.1298683045568098,-0.3156398983386627,-0.3156398983386627,-0.3156398983386627
2016-09-11,-0.9755083910026294,-0.9755083910026294,-0.9755083910026294,-1.7295155664516209,-1.7295155664516209,-1.7295155664516209,-1.2616668345988766,-1.2616668345988766,-1.2616668345988766,-1.8068264427357106,-1.8068264427357106,-1.8068264427357106
2016-09-18,-0.6788371484208136,-0.6788371484208136,-0.6788371484208136,-0.5661284879574938,-0.5661284879574938,-0.5661284879574938,-0.37317541658646897,-0.37317541658646897,-0.37317541658646897,-0.2333126795026084,-0.2333126795026084,-0.2333126795026084
2016-09-25,-1.9142269586114846,-1.9142269586114846,-1.9142269586114846,-1.7325430648053055,-1.7325430648053055,-1.7325430648053055,-1.7705147136946253,-1.7705147136946253,-1.7705147136946253,-1.6255797417156028,-1.6255797417156028,-1.6255797417156028
2016-10-02,-1.5867557886880217,-1.5867557886880217,-1.5867557886880217,-1.7414825036308628,-1.7414825036308628,-1.7414825036308628,-1.4743974872518935,-1.4743974872518935,-1.4743974872518935,-1.6317179234566466,-1.6317179234566466,-1.6317179234566466
2016-10-09,-2.417512138002248,-2.417512138002248,-2.417512138002248,-2.291653694175796,-2.291653694175796,-2.291653694175796,-2.113119962774046,-2.113119962774046,-2.113119962774046,-2.157537409602813,-2.157537409602813,-2.157537409602813
