Date,PCTI_stock_Open_average,PCTI_stock_Open_max,PCTI_stock_Open_min,PCTI_stock_Open_volatility,PCTI_stock_Open_change,PCTI_stock_High_average,PCTI_stock_High_max,PCTI_stock_High_min,PCTI_stock_High_volatility,PCTI_stock_High_change,PCTI_stock_Low_average,PCTI_stock_Low_max,PCTI_stock_Low_min,PCTI_stock_Low_volatility,PCTI_stock_Low_change,PCTI_stock_Close_average,PCTI_stock_Close_max,PCTI_stock_Close_min,PCTI_stock_Close_volatility,PCTI_stock_Close_change,PCTI_stock_Volume_average,PCTI_stock_Volume_max,PCTI_stock_Volume_min,PCTI_stock_Volume_volatility,PCTI_stock_Volume_change
2016-03-27,-0.04856987220157005,0.05228642083411826,-0.20260597007327164,0.4737728174218741,-0.21520264493646596,-0.09274554539499098,-0.0380458611130376,-0.2557180669460441,0.4377888946076371,-0.830607717231402,-0.271128825390509,-0.37179926275859665,-0.17656022274653313,-0.5367311577958074,0.09824888056754212,-0.3484319179961221,-0.3007939021099425,-0.332261866720503,-0.0450116295066254,-0.24366633338048388,-1.1562088436989317,-0.7360765854045949,-1.397111019473928,-0.6222234947028927,-0.29712613560260137
2016-04-03,-0.5162609383911477,-0.7410145039582847,-0.4043904420554584,-0.703636905729721,-0.22688675085184312,-0.6081246235974037,-0.7475354706693691,-0.4969513862868806,-0.7860456921263519,-0.3561775636764592,-0.6064100809227212,-0.626136574483118,-0.6114508270577552,-0.31511803654280335,0.13139417237091486,-0.5607863520044701,-0.6475658161397396,-0.507790633556495,-0.6046127173408884,-0.5199944363186312,-0.8799199240391271,-0.6044007023697903,-1.1653189307728549,-0.5153331368552441,-0.40791918241791797
2016-04-10,-0.7768860491601068,-0.8486159068663158,-0.7462009369581218,-0.29457962281239625,-0.02039418467401311,-0.9956220525510704,-1.0665049423937152,-0.86843724972279,-0.7934420717350108,-0.203518704506876,-0.7760520327788101,-0.818508516641626,-0.7455982885883352,-0.5201973396708949,0.5287299326813996,-0.8526263315706882,-1.0010665185846326,-0.7279217335861268,-1.0432811614734343,-0.04678280445394599,-0.6336633236796954,-0.4838828723899524,-0.8664511698961858,-0.4229110719840416,-0.5269867072647293
2016-04-17,-0.9517442883156252,-1.1502995924760402,-0.8677583723784981,-0.6107326197922737,0.25851893200344206,-1.1527684456160199,-1.3297487086049014,-0.9735111397076993,-1.1591791232861166,0.04642746337577975,-0.9303396244549234,-1.0346402247060502,-0.8484033894465104,-0.833664544643227,-0.14259762069087728,-1.0421946385722194,-1.114483034654793,-1.0473216154625327,-0.6133830555304464,-0.205714313471321,-0.7992372479892159,-0.5280813346222326,-1.3219537236741128,-0.43039606798143476,-0.49498919069245045
2016-04-24,-1.201922602153378,-1.3331343556117474,-1.0153604126523623,-0.6686163025276669,0.017887351369654147,-1.355912111535969,-1.3426074579386602,-1.3284112973024458,-0.5916097390558515,-0.14167629021864694,-1.1757437982573329,-1.161160613769673,-1.164283665908528,-0.506797144321184,-0.20532252355931416,-1.2819580332946874,-1.2991193922337863,-1.1924237576470633,-0.8811103758455626,-0.1959257442818505,-0.4420499126025442,-0.43777226041614453,-1.2965895915800578,-0.33830557482386336,0.38968259528254606
2016-05-01,-1.4851501607926263,-1.5079183420226387,-1.3615223353582286,-0.41978940915516966,0.8167539478627002,-1.3899866936459793,-1.305632726523624,-1.4156208983114755,-0.31229745248128077,0.5154060995580348,-1.2608454833301095,-1.2810541930067332,-1.228278309158638,-0.7063774289747298,0.2782275671801697,-1.2770305109017055,-1.0547364047205774,-1.2730423181715962,0.019431790630835354,0.7278996325932273,-0.31876976126437834,-0.3366067517650164,-0.10825498076408309,-0.3328693935724277,0.687485933277213
2016-05-08,-0.6898465484533841,-0.7129820490176152,-0.6432855134311127,-0.20885096554668198,0.2492453888602218,-0.7856993830679837,-0.7583738654703117,-0.8149999567498336,-0.1893271544263519,0.12310999736029152,-0.7368952166700068,-0.7354768378335824,-0.6871314539395504,-0.46783931507394527,-0.08239026230972915,-0.7985228702490407,-0.6806543680290856,-0.8067281557496068,0.004935529152477004,-0.29982859089495445,-0.26060714912332883,-0.27747550117860686,-0.6589561294658759,-0.24019923367914003,0.6571987758458155
2016-05-15,-1.0204653083812905,-1.082966858765278,-0.9353753233918021,-0.5343843114038533,0.031172675340638535,-0.9967807854788193,-0.9138391927986749,-1.0267231884679775,-0.20656553317435264,-0.47920902810777616,-0.8030425412626955,-0.8365834304199921,-0.8066042651290852,-0.5432073415271234,-0.14635597493863658,-0.9054458407681633,-0.9306723649772007,-0.8507035784609125,-0.7008451396511279,-0.1388153131324181,-0.5929517584956653,-0.36569521838573243,-1.2171058585729073,-0.32537350937142917,-0.44406178809638736
2016-05-22,-0.7538273368712585,-0.8411663641969356,-0.6781900606396233,-0.6091746971370583,1.0381235987701085,-0.7540532998303019,-0.7999788254124349,-0.7020099637157527,-0.7183182645568706,0.49082383889182196,-0.6928729861789001,-0.6472109881634412,-0.7465561495313568,-0.17909543555149163,0.14556484698191507,-0.7394203913050577,-0.7393556826523331,-0.7050695923343478,-0.5040548295518643,0.05476122079998814,-0.0951520174021926,-0.20580867502361738,-0.876264088722479,-0.1755070810432491,0.5827720055012306
2016-05-29,-1.0500370767494238,-1.1366809608348336,-0.9663314420234597,-1.072371171486872,0.20850920549378796,-1.0259866032749017,-1.0725704350059417,-0.9711111023615762,-1.084119612905836,0.3301484712323468,-0.8255495935044682,-0.7450582628830735,-0.8356966565642615,-0.5405899027195901,0.0990390596546352,-0.8254356111174477,-0.8185299811000788,-0.8016861317102846,-0.7654071509158913,0.2057226134791212,0.2704980164001643,0.03842229961406537,-0.26376505959569635,0.04779810897161278,1.4163658877196075
