Date,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Open_average,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Open_max,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Open_min,PowerShares DWA Consumer Staples Momentum PortfoliEtf_High_average,PowerShares DWA Consumer Staples Momentum PortfoliEtf_High_max,PowerShares DWA Consumer Staples Momentum PortfoliEtf_High_min,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Low_average,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Low_max,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Low_min,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Close_average,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Close_max,PowerShares DWA Consumer Staples Momentum PortfoliEtf_Close_min
2016-05-15,0.21597530364373874,0.21597530364373874,0.21597530364373874,0.006031525043661797,0.006031525043661797,0.006031525043661797,0.23270781664410614,0.23270781664410614,0.23270781664410614,0.011563933125231156,0.011563933125231156,0.011563933125231156
2016-05-22,0.9640784791105821,0.9640784791105821,0.9640784791105821,0.800510125760411,0.800510125760411,0.800510125760411,0.9999201903525364,0.9999201903525364,0.9999201903525364,0.856828539887275,0.856828539887275,0.856828539887275
2016-05-29,1.1069737474240706,1.1069737474240706,1.1069737474240706,1.0255934210330928,1.0255934210330928,1.0255934210330928,1.1709976916088818,1.1709976916088818,1.1709976916088818,1.0753443937817595,1.0753443937817595,1.0753443937817595
2016-06-05,1.3086178004282119,1.3086178004282119,1.3086178004282119,1.2748053034981073,1.2748053034981073,1.2748053034981073,1.2496568461539315,1.2496568461539315,1.2496568461539315,1.1681556971440945,1.1681556971440945,1.1681556971440945
2016-06-12,0.6554428922525634,0.6554428922525634,0.6554428922525634,0.49953453766529365,0.49953453766529365,0.49953453766529365,0.46198645584386633,0.46198645584386633,0.46198645584386633,0.35375555824610716,0.35375555824610716,0.35375555824610716
2016-06-19,0.09784590242049082,0.09784590242049082,0.09784590242049082,0.5970072276089795,0.5970072276089795,0.5970072276089795,-0.4031300944712141,-0.4031300944712141,-0.4031300944712141,-0.013973149291302932,-0.013973149291302932,-0.013973149291302932
2016-06-26,2.122351053998477,2.122351053998477,2.122351053998477,2.2685182650197544,2.2685182650197544,2.2685182650197544,2.168740345263158,2.168740345263158,2.168740345263158,2.0982716098054484,2.0982716098054484,2.0982716098054484
2016-07-03,2.046985903908351,2.046985903908351,2.046985903908351,2.278845994122577,2.278845994122577,2.278845994122577,2.1195676829687935,2.1195676829687935,2.1195676829687935,2.566913323311889,2.566913323311889,2.566913323311889
2016-07-10,1.9047205396601905,1.9047205396601905,1.9047205396601905,1.8085812682588573,1.8085812682588573,1.8085812682588573,2.0785350263407243,2.0785350263407243,2.0785350263407243,1.9559066405414487,1.9559066405414487,1.9559066405414487
2016-07-17,1.441166245231984,1.441166245231984,1.441166245231984,1.5984840398080278,1.5984840398080278,1.5984840398080278,1.6116636111515257,1.6116636111515257,1.6116636111515257,1.7088505038504724,1.7088505038504724,1.7088505038504724
2016-07-24,1.4296717900147866,1.4296717900147866,1.4296717900147866,1.7146584798533533,1.7146584798533533,1.7146584798533533,1.5598839578377477,1.5598839578377477,1.5598839578377477,1.7294700950383783,1.7294700950383783,1.7294700950383783
2016-07-31,1.5012818031937798,1.5012818031937798,1.5012818031937798,1.3365205765152373,1.3365205765152373,1.3365205765152373,1.5079765195737977,1.5079765195737977,1.5079765195737977,1.3251584402235292,1.3251584402235292,1.3251584402235292
2016-08-07,1.4430990988999666,1.4430990988999666,1.4430990988999666,1.3164035044573197,1.3164035044573197,1.3164035044573197,1.5272682529445882,1.5272682529445882,1.5272682529445882,1.3972457069318807,1.3972457069318807,1.3972457069318807
2016-08-14,0.9541613320429478,0.9541613320429478,0.9541613320429478,0.8714605401373388,0.8714605401373388,0.8714605401373388,1.0206554576401743,1.0206554576401743,1.0206554576401743,0.9484881773179101,0.9484881773179101,0.9484881773179101
2016-08-21,0.8578497634536425,0.8578497634536425,0.8578497634536425,0.811982988609633,0.811982988609633,0.811982988609633,0.6093949717046925,0.6093949717046925,0.6093949717046925,0.5741583029515267,0.5741583029515267,0.5741583029515267
2016-08-28,0.23247105745870572,0.23247105745870572,0.23247105745870572,0.3304529532290411,0.3304529532290411,0.3304529532290411,0.38366608415562314,0.38366608415562314,0.38366608415562314,0.47112028050837823,0.47112028050837823,0.47112028050837823
