Date,PowerShares Emerging Markets Sovereign Debt_etf_Open_average,PowerShares Emerging Markets Sovereign Debt_etf_Open_max,PowerShares Emerging Markets Sovereign Debt_etf_Open_min,PowerShares Emerging Markets Sovereign Debt_etf_High_average,PowerShares Emerging Markets Sovereign Debt_etf_High_max,PowerShares Emerging Markets Sovereign Debt_etf_High_min,PowerShares Emerging Markets Sovereign Debt_etf_Low_average,PowerShares Emerging Markets Sovereign Debt_etf_Low_max,PowerShares Emerging Markets Sovereign Debt_etf_Low_min,PowerShares Emerging Markets Sovereign Debt_etf_Close_average,PowerShares Emerging Markets Sovereign Debt_etf_Close_max,PowerShares Emerging Markets Sovereign Debt_etf_Close_min
2016-03-27,1.4505151849195184,1.4505151849195184,1.4505151849195184,1.6126200967352602,1.6126200967352602,1.6126200967352602,1.4801484087614036,1.4801484087614036,1.4801484087614036,1.6359559213213566,1.6359559213213566,1.6359559213213566
2016-04-03,1.291719740093237,1.291719740093237,1.291719740093237,1.202558808092549,1.202558808092549,1.202558808092549,1.2599993285981994,1.2599993285981994,1.2599993285981994,1.2565190849530732,1.2565190849530732,1.2565190849530732
2016-04-10,1.552096764294299,1.552096764294299,1.552096764294299,1.4511726852286666,1.4511726852286666,1.4511726852286666,1.478084678904392,1.478084678904392,1.478084678904392,1.3833653560501737,1.3833653560501737,1.3833653560501737
2016-04-17,1.391984988753794,1.391984988753794,1.391984988753794,1.249957725192912,1.249957725192912,1.249957725192912,1.3184017507791963,1.3184017507791963,1.3184017507791963,1.298595608723686,1.298595608723686,1.298595608723686
2016-04-24,1.1855266615678373,1.1855266615678373,1.1855266615678373,1.1282838515156093,1.1282838515156093,1.1282838515156093,1.0592530887162206,1.0592530887162206,1.0592530887162206,1.0994148191423403,1.0994148191423403,1.0994148191423403
2016-05-01,0.7823578320919262,0.7823578320919262,0.7823578320919262,0.7576769727542081,0.7576769727542081,0.7576769727542081,0.8309620587152304,0.8309620587152304,0.8309620587152304,0.8339110317971286,0.8339110317971286,0.8339110317971286
2016-05-08,1.0238747734654674,1.0238747734654674,1.0238747734654674,0.9831434975322864,0.9831434975322864,0.9831434975322864,1.0171953966126728,1.0171953966126728,1.0171953966126728,0.8911166955863598,0.8911166955863598,0.8911166955863598
2016-05-15,0.4575484656468337,0.4575484656468337,0.4575484656468337,0.27022547273171893,0.27022547273171893,0.27022547273171893,0.17127199366522283,0.17127199366522283,0.17127199366522283,0.10361963618234274,0.10361963618234274,0.10361963618234274
2016-05-22,0.3360379806351996,0.3360379806351996,0.3360379806351996,0.09408226729616426,0.09408226729616426,0.09408226729616426,0.15335635412793852,0.15335635412793852,0.15335635412793852,0.16883776348774368,0.16883776348774368,0.16883776348774368
2016-05-29,0.8289856419565675,0.8289856419565675,0.8289856419565675,1.331064523418908,1.331064523418908,1.331064523418908,1.156729813097162,1.156729813097162,1.156729813097162,1.5813361035718567,1.5813361035718567,1.5813361035718567
2016-06-05,1.953107266628192,1.953107266628192,1.953107266628192,2.02091001050275,2.02091001050275,2.02091001050275,2.030147259121235,2.030147259121235,2.030147259121235,2.034672594284776,2.034672594284776,2.034672594284776
2016-06-12,0.4280700541017304,0.4280700541017304,0.4280700541017304,0.5163689674042982,0.5163689674042982,0.5163689674042982,0.6606721112122662,0.6606721112122662,0.6606721112122662,0.5603994717352095,0.5603994717352095,0.5603994717352095
2016-06-19,0.9525468480443346,0.9525468480443346,0.9525468480443346,0.9901657278710773,0.9901657278710773,0.9901657278710773,0.5666574788064896,0.5666574788064896,0.5666574788064896,0.8780558373508437,0.8780558373508437,0.8780558373508437
2016-06-26,2.942175122762854,2.942175122762854,2.942175122762854,2.880357009974838,2.880357009974838,2.880357009974838,2.62839789624434,2.62839789624434,2.62839789624434,2.7503801687744542,2.7503801687744542,2.7503801687744542
2016-07-03,2.3715061646022177,2.3715061646022177,2.3715061646022177,2.471890592982324,2.471890592982324,2.471890592982324,2.650756412599822,2.650756412599822,2.650756412599822,2.618144400853966,2.618144400853966,2.618144400853966
2016-07-10,1.8753753406839868,1.8753753406839868,1.8753753406839868,1.8633780515728164,1.8633780515728164,1.8633780515728164,2.079777637226966,2.079777637226966,2.079777637226966,1.9093453413408579,1.9093453413408579,1.9093453413408579
2016-07-17,1.6316569262970961,1.6316569262970961,1.6316569262970961,1.5585361778320106,1.5585361778320106,1.5585361778320106,1.7152690641305604,1.7152690641305604,1.7152690641305604,1.5767979300978792,1.5767979300978792,1.5767979300978792
2016-07-24,1.322984620378035,1.322984620378035,1.322984620378035,1.367788172721018,1.367788172721018,1.367788172721018,1.3827087191680678,1.3827087191680678,1.3827087191680678,1.3905956526370535,1.3905956526370535,1.3905956526370535
2016-07-31,1.2585362291161706,1.2585362291161706,1.2585362291161706,1.2486972649030514,1.2486972649030514,1.2486972649030514,1.312606195839466,1.312606195839466,1.312606195839466,1.189080743469487,1.189080743469487,1.189080743469487
2016-08-07,1.44267201714242,1.44267201714242,1.44267201714242,1.4419000024416886,1.4419000024416886,1.4419000024416886,1.4567510972479325,1.4567510972479325,1.4567510972479325,1.4713107356673993,1.4713107356673993,1.4713107356673993
