Date,PowerShares DB OilEtf_Open_average,PowerShares DB OilEtf_Open_max,PowerShares DB OilEtf_Open_min,PowerShares DB OilEtf_High_average,PowerShares DB OilEtf_High_max,PowerShares DB OilEtf_High_min,PowerShares DB OilEtf_Low_average,PowerShares DB OilEtf_Low_max,PowerShares DB OilEtf_Low_min,PowerShares DB OilEtf_Close_average,PowerShares DB OilEtf_Close_max,PowerShares DB OilEtf_Close_min
2016-03-27,-0.15689978480404182,-0.15689978480404182,-0.15689978480404182,-0.4304468683331378,-0.4304468683331378,-0.4304468683331378,-0.03413196795786941,-0.03413196795786941,-0.03413196795786941,-0.3983222520672698,-0.3983222520672698,-0.3983222520672698
2016-04-03,0.5083350380730611,0.5083350380730611,0.5083350380730611,0.535501655226489,0.535501655226489,0.535501655226489,0.8085545704552943,0.8085545704552943,0.8085545704552943,0.7378574153852768,0.7378574153852768,0.7378574153852768
2016-04-10,1.0300661394494668,1.0300661394494668,1.0300661394494668,0.8953105760952383,0.8953105760952383,0.8953105760952383,1.1138924764395624,1.1138924764395624,1.1138924764395624,0.9759746539736242,0.9759746539736242,0.9759746539736242
2016-04-17,1.643274638690951,1.643274638690951,1.643274638690951,1.807556417882666,1.807556417882666,1.807556417882666,1.915873240155798,1.915873240155798,1.915873240155798,1.7872268222280085,1.7872268222280085,1.7872268222280085
2016-04-24,2.180416438010123,2.180416438010123,2.180416438010123,2.183720149999927,2.183720149999927,2.183720149999927,1.9743761639369208,1.9743761639369208,1.9743761639369208,2.0187252598153465,2.0187252598153465,2.0187252598153465
2016-05-01,1.0567941082848613,1.0567941082848613,1.0567941082848613,1.3689035088589632,1.3689035088589632,1.3689035088589632,1.173207233133993,1.173207233133993,1.173207233133993,1.3657827760075059,1.3657827760075059,1.3657827760075059
2016-05-08,1.705459450067448,1.705459450067448,1.705459450067448,1.5929622177245217,1.5929622177245217,1.5929622177245217,1.7130108281791994,1.7130108281791994,1.7130108281791994,1.6308817593598455,1.6308817593598455,1.6308817593598455
2016-05-15,1.757994522299545,1.757994522299545,1.757994522299545,1.7195148589570177,1.7195148589570177,1.7195148589570177,1.7004210529305834,1.7004210529305834,1.7004210529305834,1.7676994581936847,1.7676994581936847,1.7676994581936847
2016-05-22,1.5843858538212428,1.5843858538212428,1.5843858538212428,1.6835831814821924,1.6835831814821924,1.6835831814821924,1.6897253708932174,1.6897253708932174,1.6897253708932174,1.7898249674181443,1.7898249674181443,1.7898249674181443
2016-05-29,1.4387287720893789,1.4387287720893789,1.4387287720893789,1.3397371309715207,1.3397371309715207,1.3397371309715207,1.3917252003136427,1.3917252003136427,1.3917252003136427,1.3561685417435891,1.3561685417435891,1.3561685417435891
2016-06-05,1.4425722174549678,1.4425722174549678,1.4425722174549678,1.4235481726225356,1.4235481726225356,1.4235481726225356,1.4510460539657613,1.4510460539657613,1.4510460539657613,1.3437840891645043,1.3437840891645043,1.3437840891645043
2016-06-12,0.6700052430219469,0.6700052430219469,0.6700052430219469,0.813967730873503,0.813967730873503,0.813967730873503,0.7588969033373177,0.7588969033373177,0.7588969033373177,0.9308480034365952,0.9308480034365952,0.9308480034365952
2016-06-19,0.6362952660775907,0.6362952660775907,0.6362952660775907,0.6912315437828486,0.6912315437828486,0.6912315437828486,0.7359827559697097,0.7359827559697097,0.7359827559697097,0.6420047050795,0.6420047050795,0.6420047050795
2016-06-26,0.8835308600308074,0.8835308600308074,0.8835308600308074,1.1185626097853791,1.1185626097853791,1.1185626097853791,1.0032563704755875,1.0032563704755875,1.0032563704755875,1.2481250650688025,1.2481250650688025,1.2481250650688025
2016-07-03,-0.0929854116629693,-0.0929854116629693,-0.0929854116629693,-0.25434784201423755,-0.25434784201423755,-0.25434784201423755,-0.20813561527003635,-0.20813561527003635,-0.20813561527003635,-0.2305513444757323,-0.2305513444757323,-0.2305513444757323
2016-07-10,0.11616496192969193,0.11616496192969193,0.11616496192969193,-0.10817371177103557,-0.10817371177103557,-0.10817371177103557,0.055827309948616365,0.055827309948616365,0.055827309948616365,-0.07622483280050067,-0.07622483280050067,-0.07622483280050067
2016-07-17,-1.291990553635963,-1.291990553635963,-1.291990553635963,-1.557724660980571,-1.557724660980571,-1.557724660980571,-1.4540089127413,-1.4540089127413,-1.4540089127413,-1.4699322753416781,-1.4699322753416781,-1.4699322753416781
