Date,ProShares Short VIX Short-Term Futures_etf_Open_average,ProShares Short VIX Short-Term Futures_etf_Open_max,ProShares Short VIX Short-Term Futures_etf_Open_min,ProShares Short VIX Short-Term Futures_etf_High_average,ProShares Short VIX Short-Term Futures_etf_High_max,ProShares Short VIX Short-Term Futures_etf_High_min,ProShares Short VIX Short-Term Futures_etf_Low_average,ProShares Short VIX Short-Term Futures_etf_Low_max,ProShares Short VIX Short-Term Futures_etf_Low_min,ProShares Short VIX Short-Term Futures_etf_Close_average,ProShares Short VIX Short-Term Futures_etf_Close_max,ProShares Short VIX Short-Term Futures_etf_Close_min
2016-03-27,1.7526770642405107,1.7526770642405107,1.7526770642405107,2.039561368004105,2.039561368004105,2.039561368004105,1.9150389769126617,1.9150389769126617,1.9150389769126617,2.1552729723140316,2.1552729723140316,2.1552729723140316
2016-04-03,1.3712498578389238,1.3712498578389238,1.3712498578389238,1.2330339905355165,1.2330339905355165,1.2330339905355165,1.2736904002758598,1.2736904002758598,1.2736904002758598,1.1149812156357983,1.1149812156357983,1.1149812156357983
2016-04-10,1.5803748101610136,1.5803748101610136,1.5803748101610136,1.4361886992698611,1.4361886992698611,1.4361886992698611,1.6108114736650514,1.6108114736650514,1.6108114736650514,1.4986520899637732,1.4986520899637732,1.4986520899637732
2016-04-17,1.5180460123450472,1.5180460123450472,1.5180460123450472,1.5419191397834593,1.5419191397834593,1.5419191397834593,1.5563719146045756,1.5563719146045756,1.5563719146045756,1.564955987799314,1.564955987799314,1.564955987799314
2016-04-24,1.2425578805869417,1.2425578805869417,1.2425578805869417,1.1275849312372659,1.1275849312372659,1.1275849312372659,0.8872066740599608,0.8872066740599608,0.8872066740599608,0.9683968403408875,0.9683968403408875,0.9683968403408875
2016-05-01,0.9101004706251633,0.9101004706251633,0.9101004706251633,1.0741552131432799,1.0741552131432799,1.0741552131432799,1.0580086159614408,1.0580086159614408,1.0580086159614408,1.1299820070922273,1.1299820070922273,1.1299820070922273
2016-05-08,1.5127668723012675,1.5127668723012675,1.5127668723012675,1.4230459648483356,1.4230459648483356,1.4230459648483356,1.3288840168002525,1.3288840168002525,1.3288840168002525,1.0834106342917569,1.0834106342917569,1.0834106342917569
2016-05-15,1.2744334727818378,1.2744334727818378,1.2744334727818378,1.1560958284505582,1.1560958284505582,1.1560958284505582,1.4525737794404703,1.4525737794404703,1.4525737794404703,1.2627593067408718,1.2627593067408718,1.2627593067408718
2016-05-22,1.9461295488927515,1.9461295488927515,1.9461295488927515,1.8919428747436213,1.8919428747436213,1.8919428747436213,2.0722062843150253,2.0722062843150253,2.0722062843150253,2.007245645957688,2.007245645957688,2.007245645957688
2016-05-29,1.8837748834584236,1.8837748834584236,1.8837748834584236,1.9304715162934991,1.9304715162934991,1.9304715162934991,1.797395921374217,1.797395921374217,1.797395921374217,1.9775881507201718,1.9775881507201718,1.9775881507201718
