Date,First Trust Multi Cap Growth AlphaDEXEtf_Open_average,First Trust Multi Cap Growth AlphaDEXEtf_Open_max,First Trust Multi Cap Growth AlphaDEXEtf_Open_min,First Trust Multi Cap Growth AlphaDEXEtf_High_average,First Trust Multi Cap Growth AlphaDEXEtf_High_max,First Trust Multi Cap Growth AlphaDEXEtf_High_min,First Trust Multi Cap Growth AlphaDEXEtf_Low_average,First Trust Multi Cap Growth AlphaDEXEtf_Low_max,First Trust Multi Cap Growth AlphaDEXEtf_Low_min,First Trust Multi Cap Growth AlphaDEXEtf_Close_average,First Trust Multi Cap Growth AlphaDEXEtf_Close_max,First Trust Multi Cap Growth AlphaDEXEtf_Close_min
2016-05-15,0.7736988150096686,0.7736988150096686,0.7736988150096686,0.7989205556333622,0.7989205556333622,0.7989205556333622,0.8165174093662637,0.8165174093662637,0.8165174093662637,0.7813956492389067,0.7813956492389067,0.7813956492389067
2016-05-22,1.282444501901419,1.282444501901419,1.282444501901419,1.3010228183122998,1.3010228183122998,1.3010228183122998,1.336134349819223,1.336134349819223,1.336134349819223,1.3204821633321693,1.3204821633321693,1.3204821633321693
2016-05-29,1.4299959386242094,1.4299959386242094,1.4299959386242094,1.364006383097354,1.364006383097354,1.364006383097354,1.3495577793985603,1.3495577793985603,1.3495577793985603,1.3387284588597843,1.3387284588597843,1.3387284588597843
2016-06-05,1.2776923081082021,1.2776923081082021,1.2776923081082021,1.3016769168832856,1.3016769168832856,1.3016769168832856,1.2392849924618223,1.2392849924618223,1.2392849924618223,1.2127651099386318,1.2127651099386318,1.2127651099386318
2016-06-12,0.7961078817451497,0.7961078817451497,0.7961078817451497,0.8146566660534569,0.8146566660534569,0.8146566660534569,0.8658148076865861,0.8658148076865861,0.8658148076865861,0.8495792724115632,0.8495792724115632,0.8495792724115632
2016-06-19,0.5418359142243712,0.5418359142243712,0.5418359142243712,0.7734416355195977,0.7734416355195977,0.7734416355195977,0.383226574666315,0.383226574666315,0.383226574666315,0.5382169373782708,0.5382169373782708,0.5382169373782708
2016-06-26,1.4051851711439662,1.4051851711439662,1.4051851711439662,1.4246306384860057,1.4246306384860057,1.4246306384860057,1.5316055160274091,1.5316055160274091,1.5316055160274091,1.4926608265882089,1.4926608265882089,1.4926608265882089
2016-07-03,1.994379966919151,1.994379966919151,1.994379966919151,2.086063243510302,2.086063243510302,2.086063243510302,2.108540253009099,2.108540253009099,2.108540253009099,2.114187915074768,2.114187915074768,2.114187915074768
2016-07-10,2.438855904926183,2.438855904926183,2.438855904926183,2.3457275463133116,2.3457275463133116,2.3457275463133116,2.2740877581179895,2.2740877581179895,2.2740877581179895,2.1871149819278592,2.1871149819278592,2.1871149819278592
2016-07-17,1.8728819615403838,1.8728819615403838,1.8728819615403838,2.0924461081596717,2.0924461081596717,2.0924461081596717,2.007501237067307,2.007501237067307,2.007501237067307,2.2146558420040074,2.2146558420040074,2.2146558420040074
2016-07-24,2.1116305051719846,2.1116305051719846,2.1116305051719846,2.0109545333699295,2.0109545333699295,2.0109545333699295,2.096911323925486,2.096911323925486,2.096911323925486,2.085106955188762,2.085106955188762,2.085106955188762
