Date,DB Gold Short Exp 15 Feb 2038Etf_Open_average,DB Gold Short Exp 15 Feb 2038Etf_Open_max,DB Gold Short Exp 15 Feb 2038Etf_Open_min,DB Gold Short Exp 15 Feb 2038Etf_High_average,DB Gold Short Exp 15 Feb 2038Etf_High_max,DB Gold Short Exp 15 Feb 2038Etf_High_min,DB Gold Short Exp 15 Feb 2038Etf_Low_average,DB Gold Short Exp 15 Feb 2038Etf_Low_max,DB Gold Short Exp 15 Feb 2038Etf_Low_min,DB Gold Short Exp 15 Feb 2038Etf_Close_average,DB Gold Short Exp 15 Feb 2038Etf_Close_max,DB Gold Short Exp 15 Feb 2038Etf_Close_min
2016-05-15,-0.7345697376457185,-0.7345697376457185,-0.7345697376457185,-0.7037318374376536,-0.7037318374376536,-0.7037318374376536,-0.630009502648743,-0.630009502648743,-0.630009502648743,-0.6472398569930352,-0.6472398569930352,-0.6472398569930352
2016-05-22,-0.13517664652738004,-0.13517664652738004,-0.13517664652738004,-0.11976029828049509,-0.11976029828049509,-0.11976029828049509,-0.027487964002142526,-0.027487964002142526,-0.027487964002142526,-0.051862095275821786,-0.051862095275821786,-0.051862095275821786
2016-05-29,-0.35243727723377216,-0.35243727723377216,-0.35243727723377216,-0.43852368172857475,-0.43852368172857475,-0.43852368172857475,-0.3652962948569234,-0.3652962948569234,-0.3652962948569234,-0.4650481806110416,-0.4650481806110416,-0.4650481806110416
2016-06-05,-1.090979717560275,-1.090979717560275,-1.090979717560275,-0.9903847988068727,-0.9903847988068727,-0.9903847988068727,-0.9712331153065589,-0.9712331153065589,-0.9712331153065589,-1.0457997088890791,-1.0457997088890791,-1.0457997088890791
2016-06-12,-1.4290808216886468,-1.4290808216886468,-1.4290808216886468,-1.3575726982046568,-1.3575726982046568,-1.3575726982046568,-1.6331935389603298,-1.6331935389603298,-1.6331935389603298,-1.8264573314818189,-1.8264573314818189,-1.8264573314818189
2016-06-19,-2.7153344387732896,-2.7153344387732896,-2.7153344387732896,-2.2991776035278244,-2.2991776035278244,-2.2991776035278244,-2.475058913125189,-2.475058913125189,-2.475058913125189,-2.3208981738981866,-2.3208981738981866,-2.3208981738981866
2016-06-26,-2.140525059857373,-2.140525059857373,-2.140525059857373,-2.340628086985469,-2.340628086985469,-2.340628086985469,-2.195806489553504,-2.195806489553504,-2.195806489553504,-2.3532344767412927,-2.3532344767412927,-2.3532344767412927
2016-07-03,-2.1984253815332133,-2.1984253815332133,-2.1984253815332133,-2.2360489897075255,-2.2360489897075255,-2.2360489897075255,-2.166903217410148,-2.166903217410148,-2.166903217410148,-2.2611893515004273,-2.2611893515004273,-2.2611893515004273
2016-07-10,-1.3428155588238815,-1.3428155588238815,-1.3428155588238815,-1.4167446108953372,-1.4167446108953372,-1.4167446108953372,-1.4472666381039814,-1.4472666381039814,-1.4472666381039814,-1.3082114696857121,-1.3082114696857121,-1.3082114696857121
2016-07-17,-1.0848540149057404,-1.0848540149057404,-1.0848540149057404,-1.1905677723873338,-1.1905677723873338,-1.1905677723873338,-1.053388728998714,-1.053388728998714,-1.053388728998714,-1.1314351266966403,-1.1314351266966403,-1.1314351266966403
2016-07-24,-1.0420940591717727,-1.0420940591717727,-1.0420940591717727,-1.1434948590970708,-1.1434948590970708,-1.1434948590970708,-1.380162493727626,-1.380162493727626,-1.380162493727626,-1.3789627057594218,-1.3789627057594218,-1.3789627057594218
2016-07-31,-1.168361798583796,-1.168361798583796,-1.168361798583796,-1.0516270127097496,-1.0516270127097496,-1.0516270127097496,-1.044865022080475,-1.044865022080475,-1.044865022080475,-0.9819062054022968,-0.9819062054022968,-0.9819062054022968
2016-08-07,-1.158038460332302,-1.158038460332302,-1.158038460332302,-0.17117224426559827,-0.17117224426559827,-0.17117224426559827,-0.9666263293722439,-0.9666263293722439,-0.9666263293722439,-0.08859837780863587,-0.08859837780863587,-0.08859837780863587
2016-08-14,-0.8070921169529336,-0.8070921169529336,-0.8070921169529336,-0.9905761143323543,-0.9905761143323543,-0.9905761143323543,-0.7477204660142355,-0.7477204660142355,-0.7477204660142355,-0.8183356838644095,-0.8183356838644095,-0.8183356838644095
2016-08-21,-0.11832297956458418,-0.11832297956458418,-0.11832297956458418,-0.19279687848818325,-0.19279687848818325,-0.19279687848818325,-0.2577898644523389,-0.2577898644523389,-0.2577898644523389,-0.09518132729767742,-0.09518132729767742,-0.09518132729767742
2016-08-28,-0.19402431771062117,-0.19402431771062117,-0.19402431771062117,-0.32228816739077965,-0.32228816739077965,-0.32228816739077965,-0.3543209597146764,-0.3543209597146764,-0.3543209597146764,-0.1369961733796873,-0.1369961733796873,-0.1369961733796873
2016-09-04,-0.6960527599790161,-0.6960527599790161,-0.6960527599790161,-0.6247049732373183,-0.6247049732373183,-0.6247049732373183,-0.4846493681504728,-0.4846493681504728,-0.4846493681504728,-0.6277424855624181,-0.6277424855624181,-0.6277424855624181
2016-09-11,0.06328266936776089,0.06328266936776089,0.06328266936776089,0.04449964462100467,0.04449964462100467,0.04449964462100467,-0.022046154946332747,-0.022046154946332747,-0.022046154946332747,0.17203461707855977,0.17203461707855977,0.17203461707855977
2016-09-18,-0.8186913050999044,-0.8186913050999044,-0.8186913050999044,-0.7918586535267051,-0.7918586535267051,-0.7918586535267051,-0.6011921407015718,-0.6011921407015718,-0.6011921407015718,-0.5861166132125305,-0.5861166132125305,-0.5861166132125305
2016-09-25,-0.5190337943946018,-0.5190337943946018,-0.5190337943946018,-0.44283492891824017,-0.44283492891824017,-0.44283492891824017,-0.31753504515349457,-0.31753504515349457,-0.31753504515349457,-0.32470265708423,-0.32470265708423,-0.32470265708423
2016-10-02,1.2522079757580593,1.2522079757580593,1.2522079757580593,1.3045338099485944,1.3045338099485944,1.3045338099485944,1.2942955851425735,1.2942955851425735,1.2942955851425735,1.3178845892875335,1.3178845892875335,1.3178845892875335
2016-10-09,1.59554090089338,1.59554090089338,1.59554090089338,1.4951885944955905,1.4951885944955905,1.4951885944955905,1.7471879284295293,1.7471879284295293,1.7471879284295293,1.5953012400462827,1.5953012400462827,1.5953012400462827
2016-10-16,1.4961192759645334,1.4961192759645334,1.4961192759645334,1.3073899680129881,1.3073899680129881,1.3073899680129881,1.6405519556839465,1.6405519556839465,1.6405519556839465,1.3269603035795738,1.3269603035795738,1.3269603035795738
2016-10-23,1.2847520674519808,1.2847520674519808,1.2847520674519808,1.147695212621916,1.147695212621916,1.147695212621916,1.1516708806752871,1.1516708806752871,1.1516708806752871,1.0663973089067031,1.0663973089067031,1.0663973089067031
2016-10-30,0.1846839994282357,0.1846839994282357,0.1846839994282357,0.028115055856776486,0.028115055856776486,0.028115055856776486,0.30824833406270413,0.30824833406270413,0.30824833406270413,0.1208213165118456,0.1208213165118456,0.1208213165118456
2016-11-06,1.733883252758914,1.733883252758914,1.733883252758914,2.3651117184686234,2.3651117184686234,2.3651117184686234,1.8682418161792493,1.8682418161792493,1.8682418161792493,2.253578495749048,2.253578495749048,2.253578495749048
2016-11-13,2.542172814090326,2.542172814090326,2.542172814090326,2.376747538755383,2.376747538755383,2.376747538755383,2.4561852481087247,2.4561852481087247,2.4561852481087247,2.306406092412901,2.306406092412901,2.306406092412901
2016-11-20,2.5002468575728236,2.5002468575728236,2.5002468575728236,2.4349142718268224,2.4349142718268224,2.4349142718268224,2.5292263783705926,2.5292263783705926,2.5292263783705926,2.387167609827922,2.387167609827922,2.387167609827922
2016-11-27,2.2664396209910733,2.2664396209910733,2.2664396209910733,2.1815694706573887,2.1815694706573887,2.1815694706573887,2.2585041481506405,2.2585041481506405,2.2585041481506405,2.1195560627214887,2.1195560627214887,2.1195560627214887
2016-12-04,2.1393947754373994,2.1393947754373994,2.1393947754373994,2.1065747564365305,2.1065747564365305,2.1065747564365305,2.138204656741836,2.138204656741836,2.138204656741836,2.116059886323299,2.116059886323299,2.116059886323299
2016-12-11,2.2315888640618313,2.2315888640618313,2.2315888640618313,2.2209301018276704,2.2209301018276704,2.2209301018276704,2.0857551547783744,2.0857551547783744,2.0857551547783744,2.12866048177805,2.12866048177805,2.12866048177805
2016-12-18,1.8360700167230983,1.8360700167230983,1.8360700167230983,1.8571024245122894,1.8571024245122894,1.8571024245122894,1.8983223684532866,1.8983223684532866,1.8983223684532866,1.8453706576922613,1.8453706576922613,1.8453706576922613
2016-12-25,1.2551156329371227,1.2551156329371227,1.2551156329371227,1.38295128902709,1.38295128902709,1.38295128902709,1.3160929903832168,1.3160929903832168,1.3160929903832168,1.4144688737213262,1.4144688737213262,1.4144688737213262
2017-01-01,0.9883125929124669,0.9883125929124669,0.9883125929124669,0.8903051927208285,0.8903051927208285,0.8903051927208285,0.9882068937705685,0.9882068937705685,0.9882068937705685,0.9063160166954053,0.9063160166954053,0.9063160166954053
2017-01-08,0.6274323960354704,0.6274323960354704,0.6274323960354704,0.520780604158862,0.520780604158862,0.520780604158862,0.4836803721918099,0.4836803721918099,0.4836803721918099,0.4745367298675354,0.4745367298675354,0.4745367298675354
2017-01-15,0.38750485668504653,0.38750485668504653,0.38750485668504653,0.27980479663881686,0.27980479663881686,0.27980479663881686,0.2794600558138742,0.2794600558138742,0.2794600558138742,0.1977154804570769,0.1977154804570769,0.1977154804570769
2017-01-22,0.6229681197818204,0.6229681197818204,0.6229681197818204,0.5231707690822446,0.5231707690822446,0.5231707690822446,0.5741386142702816,0.5741386142702816,0.5741386142702816,0.45536716674269045,0.45536716674269045,0.45536716674269045
2017-01-29,0.03178941060290846,0.03178941060290846,0.03178941060290846,-0.07702719645216147,-0.07702719645216147,-0.07702719645216147,-0.03036056530216281,-0.03036056530216281,-0.03036056530216281,-0.14999239159746602,-0.14999239159746602,-0.14999239159746602
2017-02-05,-0.3496300077480072,-0.3496300077480072,-0.3496300077480072,-0.46476676331485606,-0.46476676331485606,-0.46476676331485606,-0.41665354475359234,-0.41665354475359234,-0.41665354475359234,-0.538428060956765,-0.538428060956765,-0.538428060956765
2017-02-12,-0.7721350810612113,-0.7721350810612113,-0.7721350810612113,-0.7353686214910382,-0.7353686214910382,-0.7353686214910382,-0.7062946152238426,-0.7062946152238426,-0.7062946152238426,-0.6959234985563917,-0.6959234985563917,-0.6959234985563917
2017-02-19,-1.0243675381875055,-1.0243675381875055,-1.0243675381875055,-1.062277543578968,-1.062277543578968,-1.062277543578968,-1.0138177697446606,-1.0138177697446606,-1.0138177697446606,-1.120295454966848,-1.120295454966848,-1.120295454966848
2017-02-26,-0.5366530238608108,-0.5366530238608108,-0.5366530238608108,-0.47911279681080815,-0.47911279681080815,-0.47911279681080815,-0.5658185877326903,-0.5658185877326903,-0.5658185877326903,-0.6415159027531601,-0.6415159027531601,-0.6415159027531601
2017-03-05,-0.05462391843815791,-0.05462391843815791,-0.05462391843815791,-0.05307994017467904,-0.05307994017467904,-0.05307994017467904,-0.022777111938083013,-0.022777111938083013,-0.022777111938083013,-0.14522108029212769,-0.14522108029212769,-0.14522108029212769
2017-03-12,-0.7211891181069163,-0.7211891181069163,-0.7211891181069163,-0.7999292758984371,-0.7999292758984371,-0.7999292758984371,-0.6305777888413772,-0.6305777888413772,-0.6305777888413772,-0.6685516070898807,-0.6685516070898807,-0.6685516070898807
2017-03-19,-1.2421307807171607,-1.2421307807171607,-1.2421307807171607,-1.3686523362526277,-1.3686523362526277,-1.3686523362526277,-1.2668409416998787,-1.2668409416998787,-1.2668409416998787,-1.294588324193465,-1.294588324193465,-1.294588324193465
2017-03-26,-1.2080873825498515,-1.2080873825498515,-1.2080873825498515,-1.263912041634143,-1.263912041634143,-1.263912041634143,-1.2136441416895696,-1.2136441416895696,-1.2136441416895696,-1.249586899338452,-1.249586899338452,-1.249586899338452
2017-04-02,-1.4797396986625182,-1.4797396986625182,-1.4797396986625182,-1.2964824483099984,-1.2964824483099984,-1.2964824483099984,-1.418509343056844,-1.418509343056844,-1.418509343056844,-1.1952733748733346,-1.1952733748733346,-1.1952733748733346
2017-04-09,-1.6936664527430225,-1.6936664527430225,-1.6936664527430225,-1.7095255450464932,-1.7095255450464932,-1.7095255450464932,-1.6497568826923361,-1.6497568826923361,-1.6497568826923361,-1.6727979524724523,-1.6727979524724523,-1.6727979524724523
2017-04-16,-1.4801186851425394,-1.4801186851425394,-1.4801186851425394,-1.5211658328598567,-1.5211658328598567,-1.5211658328598567,-1.400998250284165,-1.400998250284165,-1.400998250284165,-1.420955810007971,-1.420955810007971,-1.420955810007971
2017-04-23,-0.9626337651380265,-0.9626337651380265,-0.9626337651380265,-1.0088691881909295,-1.0088691881909295,-1.0088691881909295,-0.9812573613284921,-0.9812573613284921,-0.9812573613284921,-0.9957736253839917,-0.9957736253839917,-0.9957736253839917
2017-04-30,-0.14379852048644967,-0.14379852048644967,-0.14379852048644967,-0.15961401118989219,-0.15961401118989219,-0.15961401118989219,-0.10702077695316121,-0.10702077695316121,-0.10702077695316121,-0.15251863897438617,-0.15251863897438617,-0.15251863897438617
