Date,KraneShares E China Commercial Paper_etf_Open_average,KraneShares E China Commercial Paper_etf_Open_max,KraneShares E China Commercial Paper_etf_Open_min,KraneShares E China Commercial Paper_etf_High_average,KraneShares E China Commercial Paper_etf_High_max,KraneShares E China Commercial Paper_etf_High_min,KraneShares E China Commercial Paper_etf_Low_average,KraneShares E China Commercial Paper_etf_Low_max,KraneShares E China Commercial Paper_etf_Low_min,KraneShares E China Commercial Paper_etf_Close_average,KraneShares E China Commercial Paper_etf_Close_max,KraneShares E China Commercial Paper_etf_Close_min
2016-06-05,-1.3360210604639908,-1.3360210604639908,-1.3360210604639908,-1.6043462396783224,-1.6043462396783224,-1.6043462396783224,-1.3360210604640206,-1.3360210604640206,-1.3360210604640206,-1.6772634057585005,-1.6772634057585005,-1.6772634057585005
2016-06-12,-1.310473538935292,-1.310473538935292,-1.310473538935292,-1.4726497818959279,-1.4726497818959279,-1.4726497818959279,-1.2760774874221648,-1.2760774874221648,-1.2760774874221648,-1.5235849833437451,-1.5235849833437451,-1.5235849833437451
2016-06-19,-1.0401524165787173,-1.0401524165787173,-1.0401524165787173,-1.3467244517541601,-1.3467244517541601,-1.3467244517541601,-1.5535343632646064,-1.5535343632646064,-1.5535343632646064,-1.7523521712213381,-1.7523521712213381,-1.7523521712213381
2016-06-26,-1.7813625970282791,-1.7813625970282791,-1.7813625970282791,-1.929309441381684,-1.929309441381684,-1.929309441381684,-1.6939396072414974,-1.6939396072414974,-1.6939396072414974,-1.772461348622077,-1.772461348622077,-1.772461348622077
2016-07-03,-1.8846099761421429,-1.8846099761421429,-1.8846099761421429,-1.9091959858770307,-1.9091959858770307,-1.9091959858770307,-1.7799650539481084,-1.7799650539481084,-1.7799650539481084,-1.80551386654343,-1.80551386654343,-1.80551386654343
2016-07-10,-1.563512536623997,-1.563512536623997,-1.563512536623997,-1.5952174958373215,-1.5952174958373215,-1.5952174958373215,-1.5378051621177797,-1.5378051621177797,-1.5378051621177797,-1.5143764962629682,-1.5143764962629682,-1.5143764962629682
2016-07-17,-1.0711519319877398,-1.0711519319877398,-1.0711519319877398,-1.154055859853903,-1.154055859853903,-1.154055859853903,-1.0769261526114786,-1.0769261526114786,-1.0769261526114786,-1.0861978351818804,-1.0861978351818804,-1.0861978351818804
2016-07-24,-0.15719152902907726,-0.15719152902907726,-0.15719152902907726,-0.109624995951133,-0.109624995951133,-0.109624995951133,-0.14054927719976107,-0.14054927719976107,-0.14054927719976107,-0.015607879702144521,-0.015607879702144521,-0.015607879702144521
2016-07-31,-0.3856261974931107,-0.3856261974931107,-0.3856261974931107,-0.49359180383498874,-0.49359180383498874,-0.49359180383498874,-0.2884521719645982,-0.2884521719645982,-0.2884521719645982,-0.44185993633396653,-0.44185993633396653,-0.44185993633396653
2016-08-07,0.1526593392967103,0.1526593392967103,0.1526593392967103,-0.023130271370070767,-0.023130271370070767,-0.023130271370070767,0.2661406071779453,0.2661406071779453,0.2661406071779453,0.060113094041337106,0.060113094041337106,0.060113094041337106
2016-08-14,0.11672730901630417,0.11672730901630417,0.11672730901630417,-0.10442180951941359,-0.10442180951941359,-0.10442180951941359,0.02962177487344162,0.02962177487344162,0.02962177487344162,-0.11692619923962885,-0.11692619923962885,-0.11692619923962885
2016-08-21,-0.271030246856434,-0.271030246856434,-0.271030246856434,-0.06890249156756197,-0.06890249156756197,-0.06890249156756197,-0.3478085519087964,-0.3478085519087964,-0.3478085519087964,-0.21837148894650238,-0.21837148894650238,-0.21837148894650238
2016-08-28,-0.9517897740190573,-0.9517897740190573,-0.9517897740190573,-0.6340096433938377,-0.6340096433938377,-0.6340096433938377,-0.8965892154165094,-0.8965892154165094,-0.8965892154165094,-0.8165974414188212,-0.8165974414188212,-0.8165974414188212
2016-09-04,0.21671195964719123,0.21671195964719123,0.21671195964719123,0.05846903080670563,0.05846903080670563,0.05846903080670563,-0.026900582955405646,-0.026900582955405646,-0.026900582955405646,0.0771378157200683,0.0771378157200683,0.0771378157200683
2016-09-11,0.8150100283568964,0.8150100283568964,0.8150100283568964,0.6887004431501884,0.6887004431501884,0.6887004431501884,0.19179090263860835,0.19179090263860835,0.19179090263860835,0.9976329425017303,0.9976329425017303,0.9976329425017303
2016-09-18,0.14855577877158058,0.14855577877158058,0.14855577877158058,0.2727797485312799,0.2727797485312799,0.2727797485312799,0.40873088312896627,0.40873088312896627,0.40873088312896627,0.39817238206230765,0.39817238206230765,0.39817238206230765
2016-09-25,0.8737676678498755,0.8737676678498755,0.8737676678498755,0.7068392908029877,0.7068392908029877,0.7068392908029877,1.0716355281666468,1.0716355281666468,1.0716355281666468,0.7570806345638009,0.7570806345638009,0.7570806345638009
2016-10-02,0.3042390590368568,0.3042390590368568,0.3042390590368568,0.11600965422469992,0.11600965422469992,0.11600965422469992,0.24458406888446524,0.24458406888446524,0.24458406888446524,0.006779440297587417,0.006779440297587417,0.006779440297587417
2016-10-09,-2.3151464102796147,-2.3151464102796147,-2.3151464102796147,-2.471340881706071,-2.471340881706071,-2.471340881706071,-2.2738101868796226,-2.2738101868796226,-2.2738101868796226,-2.3989451726673714,-2.3989451726673714,-2.3989451726673714
2016-10-16,-2.4407933020425676,-2.4407933020425676,-2.4407933020425676,-2.3572174616053223,-2.3572174616053223,-2.3572174616053223,-2.385898123443926,-2.385898123443926,-2.385898123443926,-2.2248476107840607,-2.2248476107840607,-2.2248476107840607
2016-10-23,-1.9632220390357282,-1.9632220390357282,-1.9632220390357282,-2.128050192506999,-2.128050192506999,-2.128050192506999,-1.947706869140119,-1.947706869140119,-1.947706869140119,-2.0788320214331852,-2.0788320214331852,-2.0788320214331852
2016-10-30,-1.3096750259014809,-1.3096750259014809,-1.3096750259014809,-1.4183211879567172,-1.4183211879567172,-1.4183211879567172,-1.276643175286098,-1.276643175286098,-1.276643175286098,-1.3763499338878304,-1.3763499338878304,-1.3763499338878304
2016-11-06,-1.0790912566512136,-1.0790912566512136,-1.0790912566512136,-1.1649505106567137,-1.1649505106567137,-1.1649505106567137,-1.0557740885150142,-1.0557740885150142,-1.0557740885150142,-1.132269880160277,-1.132269880160277,-1.132269880160277
2016-11-13,-2.4936813097096957,-2.4936813097096957,-2.4936813097096957,-2.172116387927928,-2.172116387927928,-2.172116387927928,-2.576649936626486,-2.576649936626486,-2.576649936626486,-2.3339311054003034,-2.3339311054003034,-2.3339311054003034
2016-11-20,-1.343623003821063,-1.343623003821063,-1.343623003821063,-1.586749776939213,-1.586749776939213,-1.586749776939213,-1.827305290089259,-1.827305290089259,-1.827305290089259,-1.954980541262845,-1.954980541262845,-1.954980541262845
2016-11-27,-1.3199201527948483,-1.3199201527948483,-1.3199201527948483,-1.4153845829716691,-1.4153845829716691,-1.4153845829716691,-1.206500738935142,-1.206500738935142,-1.206500738935142,-1.211240627262965,-1.211240627262965,-1.211240627262965
2016-12-04,-1.354331366121748,-1.354331366121748,-1.354331366121748,-1.4661489178461318,-1.4661489178461318,-1.4661489178461318,-1.3051150163112168,-1.3051150163112168,-1.3051150163112168,-1.2922733855399122,-1.2922733855399122,-1.2922733855399122
2016-12-11,-1.795638765777739,-1.795638765777739,-1.795638765777739,-1.8896195339902964,-1.8896195339902964,-1.8896195339902964,-1.7932175064204499,-1.7932175064204499,-1.7932175064204499,-1.8994419418462307,-1.8994419418462307,-1.8994419418462307
2016-12-18,-1.511791252573349,-1.511791252573349,-1.511791252573349,-1.6527123320414259,-1.6527123320414259,-1.6527123320414259,-1.5578409728215157,-1.5578409728215157,-1.5578409728215157,-1.4934571725518226,-1.4934571725518226,-1.4934571725518226
2016-12-25,-1.3802578022462724,-1.3802578022462724,-1.3802578022462724,-1.4913813411834804,-1.4913813411834804,-1.4913813411834804,-1.308893237097759,-1.308893237097759,-1.308893237097759,-1.415853710909606,-1.415853710909606,-1.415853710909606
2017-01-01,-0.32934861628110107,-0.32934861628110107,-0.32934861628110107,-0.4190890209047192,-0.4190890209047192,-0.4190890209047192,-0.412199559361433,-0.412199559361433,-0.412199559361433,-0.4993667611786202,-0.4993667611786202,-0.4993667611786202
2017-01-08,-0.4341652971862725,-0.4341652971862725,-0.4341652971862725,-0.4462889171606248,-0.4462889171606248,-0.4462889171606248,-0.30249704836383556,-0.30249704836383556,-0.30249704836383556,-0.3642963373006909,-0.3642963373006909,-0.3642963373006909
2017-01-15,0.04595966473202732,0.04595966473202732,0.04595966473202732,0.07683292865974127,0.07683292865974127,0.07683292865974127,0.07554468084120858,0.07554468084120858,0.07554468084120858,0.17002409118618775,0.17002409118618775,0.17002409118618775
2017-01-22,-0.37969989572976093,-0.37969989572976093,-0.37969989572976093,-0.11160336377609255,-0.11160336377609255,-0.11160336377609255,-0.23153654537453242,-0.23153654537453242,-0.23153654537453242,0.0,0.0,0.0
2017-01-29,0.517351412452237,0.517351412452237,0.517351412452237,0.3614200421911772,0.3614200421911772,0.3614200421911772,0.6532846455335424,0.6532846455335424,0.6532846455335424,0.5149938659973924,0.5149938659973924,0.5149938659973924
2017-02-05,1.2776118105579535,1.2776118105579535,1.2776118105579535,1.0598683052000197,1.0598683052000197,1.0598683052000197,1.3960051415836567,1.3960051415836567,1.3960051415836567,1.2473541892590059,1.2473541892590059,1.2473541892590059
2017-02-12,1.4604216383055817,1.4604216383055817,1.4604216383055817,1.3763469529096097,1.3763469529096097,1.3763469529096097,1.307697822472733,1.307697822472733,1.307697822472733,1.2391924621069763,1.2391924621069763,1.2391924621069763
2017-02-19,0.8847482978886283,0.8847482978886283,0.8847482978886283,0.9855138041620564,0.9855138041620564,0.9855138041620564,0.9702727930201037,0.9702727930201037,0.9702727930201037,0.8648066285264603,0.8648066285264603,0.8648066285264603
2017-02-26,0.5702479263735298,0.5702479263735298,0.5702479263735298,0.6271451481031326,0.6271451481031326,0.6271451481031326,0.6719794681389227,0.6719794681389227,0.6719794681389227,0.7340800451445474,0.7340800451445474,0.7340800451445474
2017-03-05,0.5655092352636153,0.5655092352636153,0.5655092352636153,0.537492701474514,0.537492701474514,0.537492701474514,0.6559960312486344,0.6559960312486344,0.6559960312486344,0.5659775120168276,0.5659775120168276,0.5659775120168276
2017-03-12,0.4071236954030326,0.4071236954030326,0.4071236954030326,0.6410633752518389,0.6410633752518389,0.6410633752518389,0.41585520540424575,0.41585520540424575,0.41585520540424575,0.7566361729140243,0.7566361729140243,0.7566361729140243
2017-03-19,0.8005447736416166,0.8005447736416166,0.8005447736416166,0.6415861238699524,0.6415861238699524,0.6415861238699524,0.907433724096907,0.907433724096907,0.907433724096907,0.7571738370072119,0.7571738370072119,0.7571738370072119
2017-03-26,1.3182084244733736,1.3182084244733736,1.3182084244733736,1.2626716210644642,1.2626716210644642,1.2626716210644642,1.403768893479326,1.403768893479326,1.403768893479326,1.3257505260831424,1.3257505260831424,1.3257505260831424
2017-04-02,0.32082842652077215,0.32082842652077215,0.32082842652077215,0.08879489812381951,0.08879489812381951,0.08879489812381951,0.2829618173063191,0.2829618173063191,0.2829618173063191,0.2565727470834083,0.2565727470834083,0.2565727470834083
2017-04-09,0.8844373269378869,0.8844373269378869,0.8844373269378869,0.8517753270459039,0.8517753270459039,0.8517753270459039,0.987552149918381,0.987552149918381,0.987552149918381,0.996747194172061,0.996747194172061,0.996747194172061
2017-04-16,0.9195949675018444,0.9195949675018444,0.9195949675018444,0.9481065885287528,0.9481065885287528,0.9481065885287528,1.103685102449571,1.103685102449571,1.103685102449571,1.2042552139988358,1.2042552139988358,1.2042552139988358
2017-04-23,1.080763170690761,1.080763170690761,1.080763170690761,1.0490851813271305,1.0490851813271305,1.0490851813271305,1.342064947593792,1.342064947593792,1.342064947593792,1.369178039338116,1.369178039338116,1.369178039338116
2017-04-30,2.048894450415885,2.048894450415885,2.048894450415885,2.3241569178179926,2.3241569178179926,2.3241569178179926,2.218868556459626,2.218868556459626,2.218868556459626,2.4959105712662772,2.4959105712662772,2.4959105712662772
2017-05-07,1.1615846741717695,1.1615846741717695,1.1615846741717695,1.1690850975247213,1.1690850975247213,1.1690850975247213,0.716959224062749,0.716959224062749,0.716959224062749,0.6467806610682562,0.6467806610682562,0.6467806610682562
2017-05-14,0.7406779419453188,0.7406779419453188,0.7406779419453188,1.939165718928129,1.939165718928129,1.939165718928129,0.8561248485437912,0.8561248485437912,0.8561248485437912,2.0382604320131716,2.0382604320131716,2.0382604320131716
2017-05-21,2.6174901759751963,2.6174901759751963,2.6174901759751963,2.5187618379219336,2.5187618379219336,2.5187618379219336,1.1093204270204124,1.1093204270204124,1.1093204270204124,0.8440203599305022,0.8440203599305022,0.8440203599305022
2017-05-28,0.9523006695866352,0.9523006695866352,0.9523006695866352,1.681460400352139,1.681460400352139,1.681460400352139,1.6929606322887072,1.6929606322887072,1.6929606322887072,2.0906790814462597,2.0906790814462597,2.0906790814462597
2017-06-04,2.2193982285984903,2.2193982285984903,2.2193982285984903,1.998295006806304,1.998295006806304,1.998295006806304,2.724044814236667,2.724044814236667,2.724044814236667,2.528537811844308,2.528537811844308,2.528537811844308
2017-06-11,1.326189513589263,1.326189513589263,1.326189513589263,1.2753192298721796,1.2753192298721796,1.2753192298721796,1.6355334263019472,1.6355334263019472,1.6355334263019472,1.5923591049545132,1.5923591049545132,1.5923591049545132
2017-06-18,0.6055940678463246,0.6055940678463246,0.6055940678463246,1.1332463334079583,1.1332463334079583,1.1332463334079583,0.7285001926647425,0.7285001926647425,0.7285001926647425,1.3758183297892737,1.3758183297892737,1.3758183297892737
2017-06-25,1.8513334325634472,1.8513334325634472,1.8513334325634472,1.7448939099845184,1.7448939099845184,1.7448939099845184,1.9784062319240434,1.9784062319240434,1.9784062319240434,1.904132383924896,1.904132383924896,1.904132383924896
2017-07-02,1.6796957325477722,1.6796957325477722,1.6796957325477722,1.4877548972012558,1.4877548972012558,1.4877548972012558,1.8198686852501447,1.8198686852501447,1.8198686852501447,1.5823041447388675,1.5823041447388675,1.5823041447388675
2017-07-09,1.6283571700656934,1.6283571700656934,1.6283571700656934,1.514484817645668,1.514484817645668,1.514484817645668,1.7076027668369265,1.7076027668369265,1.7076027668369265,1.5576299770283943,1.5576299770283943,1.5576299770283943
2017-07-16,1.7199137478979845,1.7199137478979845,1.7199137478979845,1.687301436316595,1.687301436316595,1.687301436316595,1.7440265360582203,1.7440265360582203,1.7440265360582203,1.668006064773255,1.668006064773255,1.668006064773255
2017-07-23,2.5167129199717158,2.5167129199717158,2.5167129199717158,2.604658627666854,2.604658627666854,2.604658627666854,2.2735578074290084,2.2735578074290084,2.2735578074290084,2.495032206925152,2.495032206925152,2.495032206925152
2017-07-30,2.085613526655495,2.085613526655495,2.085613526655495,2.135376472764751,2.135376472764751,2.135376472764751,2.089877825567085,2.089877825567085,2.089877825567085,1.997920324535222,1.997920324535222,1.997920324535222
2017-08-06,1.909648093913084,1.909648093913084,1.909648093913084,2.0631444036564335,2.0631444036564335,2.0631444036564335,2.0034546708627636,2.0034546708627636,2.0034546708627636,1.993316226612082,1.993316226612082,1.993316226612082
2017-08-13,1.7633881568966034,1.7633881568966034,1.7633881568966034,1.7546424432174441,1.7546424432174441,1.7546424432174441,1.683743563253174,1.683743563253174,1.683743563253174,1.760931104343741,1.760931104343741,1.760931104343741
2017-08-20,1.3142669357557255,1.3142669357557255,1.3142669357557255,1.4722500521938091,1.4722500521938091,1.4722500521938091,1.3539388942086208,1.3539388942086208,1.3539388942086208,1.4946904571937687,1.4946904571937687,1.4946904571937687
2017-08-27,1.6327994152614458,1.6327994152614458,1.6327994152614458,1.6604027633490563,1.6604027633490563,1.6604027633490563,1.7151048317033382,1.7151048317033382,1.7151048317033382,1.675392419252712,1.675392419252712,1.675392419252712
2017-09-03,1.8124244069159858,1.8124244069159858,1.8124244069159858,1.7655642708692731,1.7655642708692731,1.7655642708692731,1.8084900814448557,1.8084900814448557,1.8084900814448557,1.797874638006656,1.797874638006656,1.797874638006656
2017-09-10,1.3220100934734056,1.3220100934734056,1.3220100934734056,1.3073218866358152,1.3073218866358152,1.3073218866358152,1.3947264207538481,1.3947264207538481,1.3947264207538481,1.298742905784531,1.298742905784531,1.298742905784531
2017-09-17,0.8418047349101252,0.8418047349101252,0.8418047349101252,0.7943685458843541,0.7943685458843541,0.7943685458843541,0.9149743314627026,0.9149743314627026,0.9149743314627026,0.8200018512021632,0.8200018512021632,0.8200018512021632
2017-09-24,0.8410404489399758,0.8410404489399758,0.8410404489399758,0.7945851762004568,0.7945851762004568,0.7945851762004568,0.30640045301420626,0.30640045301420626,0.30640045301420626,0.5061898925337622,0.5061898925337622,0.5061898925337622
2017-10-01,0.5289732055771794,0.5289732055771794,0.5289732055771794,0.6377649794604011,0.6377649794604011,0.6377649794604011,0.5610165346590306,0.5610165346590306,0.5610165346590306,0.4693420116846465,0.4693420116846465,0.4693420116846465
2017-10-08,0.5835655562282497,0.5835655562282497,0.5835655562282497,0.5894226404689965,0.5894226404689965,0.5894226404689965,0.600415263152238,0.600415263152238,0.600415263152238,0.6358586633883169,0.6358586633883169,0.6358586633883169
2017-10-15,0.39093271957673426,0.39093271957673426,0.39093271957673426,0.29638525393021836,0.29638525393021836,0.29638525393021836,0.45392941744181475,0.45392941744181475,0.45392941744181475,0.26940093748209537,0.26940093748209537,0.26940093748209537
2017-10-22,-1.305191505953788,-1.305191505953788,-1.305191505953788,0.8988625191772646,0.8988625191772646,0.8988625191772646,-1.0881045347369176,-1.0881045347369176,-1.0881045347369176,0.3221570124627512,0.3221570124627512,0.3221570124627512
2017-10-29,-0.23591230654050904,-0.23591230654050904,-0.23591230654050904,-0.36916837057839347,-0.36916837057839347,-0.36916837057839347,0.01386577179247263,0.01386577179247263,0.01386577179247263,-0.10375187490786385,-0.10375187490786385,-0.10375187490786385
2017-11-05,-0.682655617803938,-0.682655617803938,-0.682655617803938,-0.22116414277531607,-0.22116414277531607,-0.22116414277531607,-0.42113249130468333,-0.42113249130468333,-0.42113249130468333,-0.9486747468474123,-0.9486747468474123,-0.9486747468474123
2017-11-12,0.13715352887615403,0.13715352887615403,0.13715352887615403,-0.4350895966404945,-0.4350895966404945,-0.4350895966404945,0.31304604972704014,0.31304604972704014,0.31304604972704014,-0.09958512945265587,-0.09958512945265587,-0.09958512945265587
2017-11-19,-1.6087117048723607,-1.6087117048723607,-1.6087117048723607,-1.1731110914779599,-1.1731110914779599,-1.1731110914779599,-1.4453799604815722,-1.4453799604815722,-1.4453799604815722,-0.5876716425847233,-0.5876716425847233,-0.5876716425847233
2017-11-26,1.7738853291067482,1.7738853291067482,1.7738853291067482,2.1378112902518587,2.1378112902518587,2.1378112902518587,0.497094744830247,0.497094744830247,0.497094744830247,0.2091819360143735,0.2091819360143735,0.2091819360143735
2017-12-03,-0.043472830743006424,-0.043472830743006424,-0.043472830743006424,1.2189975620073346,1.2189975620073346,1.2189975620073346,0.36973430079745345,0.36973430079745345,0.36973430079745345,0.6645168285838511,0.6645168285838511,0.6645168285838511
2017-12-10,0.5885031554064564,0.5885031554064564,0.5885031554064564,0.8553931912570376,0.8553931912570376,0.8553931912570376,0.800450751040309,0.800450751040309,0.800450751040309,2.448837247008662,2.448837247008662,2.448837247008662
2017-12-17,0.6476250310079912,0.6476250310079912,0.6476250310079912,1.1742368869839908,1.1742368869839908,1.1742368869839908,1.393988590386897,1.393988590386897,1.393988590386897,2.0752733329396804,2.0752733329396804,2.0752733329396804
2017-12-24,1.4297607683106461,1.4297607683106461,1.4297607683106461,1.1729286450202976,1.1729286450202976,1.1729286450202976,1.9096833022171391,1.9096833022171391,1.9096833022171391,1.7828436835590438,1.7828436835590438,1.7828436835590438
2017-12-31,1.9675702341644075,1.9675702341644075,1.9675702341644075,2.1195681470192818,2.1195681470192818,2.1195681470192818,2.3980678331487466,2.3980678331487466,2.3980678331487466,2.5629602658560473,2.5629602658560473,2.5629602658560473
