Date,Guggenheim SolarEtf_Open_average,Guggenheim SolarEtf_Open_max,Guggenheim SolarEtf_Open_min,Guggenheim SolarEtf_High_average,Guggenheim SolarEtf_High_max,Guggenheim SolarEtf_High_min,Guggenheim SolarEtf_Low_average,Guggenheim SolarEtf_Low_max,Guggenheim SolarEtf_Low_min,Guggenheim SolarEtf_Close_average,Guggenheim SolarEtf_Close_max,Guggenheim SolarEtf_Close_min
2016-05-15,-1.366161953676698,-1.366161953676698,-1.366161953676698,-1.2568606329513585,-1.2568606329513585,-1.2568606329513585,-1.2071056304760297,-1.2071056304760297,-1.2071056304760297,-1.1390457986455573,-1.1390457986455573,-1.1390457986455573
2016-05-22,-0.8737783069947493,-0.8737783069947493,-0.8737783069947493,-0.8984770110548793,-0.8984770110548793,-0.8984770110548793,-0.6988901388091753,-0.6988901388091753,-0.6988901388091753,-0.8219954219225148,-0.8219954219225148,-0.8219954219225148
2016-05-29,-0.8942031883789666,-0.8942031883789666,-0.8942031883789666,-1.030580209235091,-1.030580209235091,-1.030580209235091,-0.9982870316669774,-0.9982870316669774,-0.9982870316669774,-1.0439942984161745,-1.0439942984161745,-1.0439942984161745
2016-06-05,-1.2076576458520412,-1.2076576458520412,-1.2076576458520412,-1.3138087681138895,-1.3138087681138895,-1.3138087681138895,-1.4088548340938711,-1.4088548340938711,-1.4088548340938711,-1.5030151833248817,-1.5030151833248817,-1.5030151833248817
2016-06-12,-1.7678469320152075,-1.7678469320152075,-1.7678469320152075,-1.7236763840726244,-1.7236763840726244,-1.7236763840726244,-1.577075402925192,-1.577075402925192,-1.577075402925192,-1.5735552646830886,-1.5735552646830886,-1.5735552646830886
2016-06-19,-1.7888126872350305,-1.7888126872350305,-1.7888126872350305,-1.6532985429596445,-1.6532985429596445,-1.6532985429596445,-1.7084493198820032,-1.7084493198820032,-1.7084493198820032,-1.6861911642528786,-1.6861911642528786,-1.6861911642528786
2016-06-26,-0.9483550433328363,-0.9483550433328363,-0.9483550433328363,-1.0114834801602803,-1.0114834801602803,-1.0114834801602803,-0.8936495184166074,-0.8936495184166074,-0.8936495184166074,-0.943028424462025,-0.943028424462025,-0.943028424462025
2016-07-03,-0.7006021046582193,-0.7006021046582193,-0.7006021046582193,-0.7249669770865806,-0.7249669770865806,-0.7249669770865806,-0.6172485338731539,-0.6172485338731539,-0.6172485338731539,-0.6132652471452876,-0.6132652471452876,-0.6132652471452876
2016-07-10,-0.4904072288925216,-0.4904072288925216,-0.4904072288925216,-0.6147692030768565,-0.6147692030768565,-0.6147692030768565,-0.5374809345431031,-0.5374809345431031,-0.5374809345431031,-0.5937602727579454,-0.5937602727579454,-0.5937602727579454
2016-07-17,-0.3476712185287218,-0.3476712185287218,-0.3476712185287218,-0.4034311952471,-0.4034311952471,-0.4034311952471,-0.32793943367200007,-0.32793943367200007,-0.32793943367200007,-0.35519185364666933,-0.35519185364666933,-0.35519185364666933
2016-07-24,-0.4832357134107106,-0.4832357134107106,-0.4832357134107106,-0.5234667553916563,-0.5234667553916563,-0.5234667553916563,-0.4203852169952721,-0.4203852169952721,-0.4203852169952721,-0.42467120960226756,-0.42467120960226756,-0.42467120960226756
2016-07-31,-0.20934636262096173,-0.20934636262096173,-0.20934636262096173,-0.06477823271968769,-0.06477823271968769,-0.06477823271968769,-0.14349004192665485,-0.14349004192665485,-0.14349004192665485,0.12962889828146276,0.12962889828146276,0.12962889828146276
2016-08-07,-0.2388814869986326,-0.2388814869986326,-0.2388814869986326,-0.133114314254638,-0.133114314254638,-0.133114314254638,-0.20387669348400883,-0.20387669348400883,-0.20387669348400883,-0.2852591029106959,-0.2852591029106959,-0.2852591029106959
