Date,HOMBStock_Open_average,HOMBStock_Open_max,HOMBStock_Open_min,HOMBStock_Open_volatility,HOMBStock_Open_change,HOMBStock_High_average,HOMBStock_High_max,HOMBStock_High_min,HOMBStock_High_volatility,HOMBStock_High_change,HOMBStock_Low_average,HOMBStock_Low_max,HOMBStock_Low_min,HOMBStock_Low_volatility,HOMBStock_Low_change,HOMBStock_Close_average,HOMBStock_Close_max,HOMBStock_Close_min,HOMBStock_Close_volatility,HOMBStock_Close_change,HOMBStock_Volume_average,HOMBStock_Volume_max,HOMBStock_Volume_min,HOMBStock_Volume_volatility,HOMBStock_Volume_change
2016-05-15,0.3957754241736,0.483383509635555,0.31667300255602654,0.25170303815526435,0.6567263104893137,0.5770899925765669,0.5271467725348419,0.6175274012657516,-0.48971276027939764,0.4165792748862858,0.43056858124944103,0.39884346543155824,0.5659359132772861,-0.6077498091137188,0.6448913303096996,0.5132330578626318,0.4731754309759888,0.4014017783047944,0.03576908313207988,0.3237916616376438,-0.7876452012235443,-0.8564849131481285,-0.7731546776182928,-0.4604414388584542,0.06644394558001003
2016-05-22,1.1831708862601085,1.337708957609455,1.0418738536497234,0.30063444475049284,0.9424000826558817,1.1949753565995658,1.2171499055158348,0.8975542374164186,0.47311409555974954,1.1255343357627778,1.2317553896328606,1.2417781584249743,1.1691034151284283,-0.05262425668139282,1.0936576154864488,1.2822635388169392,1.3800375328622931,0.9822143069701215,0.6215548989588027,1.2269575988388517,-1.1839332700886405,-1.4469127088152902,-0.7917611750580682,-1.2936236131950107,-0.0485833178313473
2016-05-29,-3.8130971079418945,-3.8952875927043316,-3.756666990955924,-1.6004222857777222,-0.2051166769256944,-3.855133087851677,-3.901966250943126,-3.7745696419712766,-1.5166033188203158,-0.31948481252372873,-3.790751548999807,-3.827012297588568,-3.7561344753232366,-1.507645438107883,-0.49739392790354037,-3.821571212329313,-3.8662919211322744,-3.72122748468699,-1.2705500918517134,-0.397175250188272,0.9068303092003548,0.6495149308608811,0.5549563360068714,0.38405498593140747,0.004350254770398363
2016-06-05,-2.790864061422169,-2.8115747797847646,-2.790341135099662,-1.0822522911787027,0.0026511446004812197,-2.7925305184039484,-2.8031656748936804,-2.766366421016635,-1.2857805966618046,-0.4085844702800339,-2.7803485698029564,-2.794465620564421,-2.742780367678781,-1.6663592849509425,-0.08321027281391002,-2.7883686903950506,-2.8150253998927233,-2.723065347274162,-1.4222092219151883,-0.3169417355926855,1.077597219401636,0.8619674220946705,1.2040977227280716,0.020433985638899345,0.30563668367197827
2016-06-12,-2.348575744817242,-2.2854373207797525,-2.385065267059814,0.24796575440758908,-1.2674037361859198,-2.3440703787774884,-2.2729154699796505,-2.3872569502154812,0.4280576610321355,-1.4269384516535506,-2.3511941220885,-2.3031555450901875,-2.363013612240353,-0.477915260139478,-0.8904829388221096,-2.376477879978057,-2.322150208613035,-2.410241083602672,-0.23933320567957575,-1.070874912876417,3.4401204474306564,3.9364000383933067,2.550084831016962,3.9828234615984464,3.626365443339232
2016-06-19,-2.0286294210491507,-2.045755965839895,-2.0279180195590802,-1.1693423583127707,-0.08717010770008339,-2.008132638695752,-2.006616660213145,-2.0163348698650494,-0.8036456798587417,-0.4807742247573909,-2.0160534016094886,-2.0060667403497714,-2.0430623727951254,-0.5258726650334241,-0.49054813006263104,-2.0188493583682394,-1.969735238807195,-2.0681924770704447,0.3390578290239057,-0.7703554880319247,2.6775475576796297,3.4923380475452883,1.1398381733185066,3.6633103839078296,3.499763445945536
2016-06-26,-1.8677868741947548,-1.8725759223423637,-1.877493688262864,-0.8729092579482179,0.16582769374420905,-1.8588654398901603,-1.8821553714421102,-1.8475608555630625,-1.5341881898918643,0.038283262708351966,-1.8795038580596808,-1.8711986239565297,-1.8885685375522763,-0.7275935599246445,0.6893670663445668,-1.8724303770591844,-1.8592507377809175,-1.8890302583794958,-0.332102533139728,0.5581762594632161,1.9868826505803627,1.1593811309769049,2.0103975712748543,0.9298037608341857,-1.486293381590595
2016-07-03,-1.6416660018908003,-1.6414153895087187,-1.6278742678274876,-1.1752843883222555,0.42682338758058996,-1.643047772736882,-1.6291497800163142,-1.6448236119556565,-0.7441620544862955,0.5255804843519976,-1.629598727962743,-1.6168569549408918,-1.619686898751728,-0.9842256263121495,0.5046780449810441,-1.632030037395556,-1.6278009651648684,-1.613840784058983,-0.9412748858150823,0.5258872688454254,0.4390608710132006,-0.06257651950587746,1.648266460777849,-0.39406772609498836,-0.1057036809355147
2016-07-10,-1.3300936826681868,-1.3255849617227933,-1.3637484568216545,-0.17187846157505354,0.9388651645850973,-1.3358373812086264,-1.3505637420544165,-1.352784482880598,-0.8223750340720837,0.5087316398404854,-1.3274177537840295,-1.3252662197600684,-1.3338089283221468,-0.7095919379622873,0.3762984733747004,-1.325743064840098,-1.3487076160958935,-1.3156765882861674,-1.1817039584675997,0.3218222547817317,0.7299557189393487,0.18146696124618653,1.0643407570209997,-0.01308402521829596,-0.35290573975050515
2016-07-17,-1.187895811120846,-1.1973548689962705,-1.174094800955846,-1.1066970335653628,-0.2994739182200359,-1.1959297186649809,-1.2167104460401121,-1.1780120646188759,-1.4928140755956514,0.13147413435384844,-1.1831530304482571,-1.2102789384973647,-1.154864641018122,-1.7310882371195875,-0.06477790678085792,-1.1925230190200966,-1.2078780048590347,-1.169125514306335,-1.3264970331957375,0.23355923708349408,-0.22980619050062026,-0.3884936717930675,-0.29407350517640096,-0.3749565190781985,-0.3917817453244726
