Date,iShares International Developed PropertyEtf_Open_average,iShares International Developed PropertyEtf_Open_max,iShares International Developed PropertyEtf_Open_min,iShares International Developed PropertyEtf_High_average,iShares International Developed PropertyEtf_High_max,iShares International Developed PropertyEtf_High_min,iShares International Developed PropertyEtf_Low_average,iShares International Developed PropertyEtf_Low_max,iShares International Developed PropertyEtf_Low_min,iShares International Developed PropertyEtf_Close_average,iShares International Developed PropertyEtf_Close_max,iShares International Developed PropertyEtf_Close_min
2016-05-15,0.8258363009092273,0.8258363009092273,0.8258363009092273,0.7867904050212751,0.7867904050212751,0.7867904050212751,0.7890637685745688,0.7890637685745688,0.7890637685745688,0.73718435944791,0.73718435944791,0.73718435944791
2016-05-22,0.8904341208718463,0.8904341208718463,0.8904341208718463,0.8575387995772614,0.8575387995772614,0.8575387995772614,0.8785391528969694,0.8785391528969694,0.8785391528969694,0.871060894386469,0.871060894386469,0.871060894386469
2016-05-29,0.8594682240920373,0.8594682240920373,0.8594682240920373,1.1180198715729048,1.1180198715729048,1.1180198715729048,0.9304719919281631,0.9304719919281631,0.9304719919281631,1.1382223554862887,1.1382223554862887,1.1382223554862887
2016-06-05,0.9952343360785216,0.9952343360785216,0.9952343360785216,1.0088116555674767,1.0088116555674767,1.0088116555674767,0.9306539310605734,0.9306539310605734,0.9306539310605734,0.9207128439346998,0.9207128439346998,0.9207128439346998
2016-06-12,0.2960618966893019,0.2960618966893019,0.2960618966893019,0.4123557232584713,0.4123557232584713,0.4123557232584713,0.3650229771879181,0.3650229771879181,0.3650229771879181,0.3578137024592131,0.3578137024592131,0.3578137024592131
2016-06-19,-0.603607529373205,-0.603607529373205,-0.603607529373205,-0.16165723568944873,-0.16165723568944873,-0.16165723568944873,-0.5398814557646416,-0.5398814557646416,-0.5398814557646416,-0.3910407810389859,-0.3910407810389859,-0.3910407810389859
2016-06-26,0.56576436735246,0.56576436735246,0.56576436735246,0.6491195350176836,0.6491195350176836,0.6491195350176836,0.643262565446062,0.643262565446062,0.643262565446062,0.6454265123547487,0.6454265123547487,0.6454265123547487
2016-07-03,0.1987911913833639,0.1987911913833639,0.1987911913833639,0.028022894388226582,0.028022894388226582,0.028022894388226582,0.13524236583531585,0.13524236583531585,0.13524236583531585,0.1267221057463367,0.1267221057463367,0.1267221057463367
2016-07-10,0.9230470204665042,0.9230470204665042,0.9230470204665042,0.7718232967517501,0.7718232967517501,0.7718232967517501,0.9692839371806238,0.9692839371806238,0.9692839371806238,0.852173936529631,0.852173936529631,0.852173936529631
2016-07-17,1.3155307186487775,1.3155307186487775,1.3155307186487775,1.4030943982203468,1.4030943982203468,1.4030943982203468,1.3387704240372003,1.3387704240372003,1.3387704240372003,1.3476095985058507,1.3476095985058507,1.3476095985058507
2016-07-24,2.1315275369290405,2.1315275369290405,2.1315275369290405,2.3729347232520355,2.3729347232520355,2.3729347232520355,2.204792947978749,2.204792947978749,2.204792947978749,2.4100262078755113,2.4100262078755113,2.4100262078755113
2016-07-31,1.6752312582932156,1.6752312582932156,1.6752312582932156,1.8343326301228307,1.8343326301228307,1.8343326301228307,1.828336284018789,1.828336284018789,1.828336284018789,1.826147526840865,1.826147526840865,1.826147526840865
2016-08-07,1.9962894842213006,1.9962894842213006,1.9962894842213006,2.121109771024511,2.121109771024511,2.121109771024511,2.022558057622013,2.022558057622013,2.022558057622013,1.9740873902779457,1.9740873902779457,1.9740873902779457
2016-08-14,1.3761320261074375,1.3761320261074375,1.3761320261074375,1.498218730657746,1.498218730657746,1.498218730657746,1.4232386100187275,1.4232386100187275,1.4232386100187275,1.4872401226015721,1.4872401226015721,1.4872401226015721
