Date,Guggenheim CurrencyShares EuroEtf_Open_average,Guggenheim CurrencyShares EuroEtf_Open_max,Guggenheim CurrencyShares EuroEtf_Open_min,Guggenheim CurrencyShares EuroEtf_High_average,Guggenheim CurrencyShares EuroEtf_High_max,Guggenheim CurrencyShares EuroEtf_High_min,Guggenheim CurrencyShares EuroEtf_Low_average,Guggenheim CurrencyShares EuroEtf_Low_max,Guggenheim CurrencyShares EuroEtf_Low_min,Guggenheim CurrencyShares EuroEtf_Close_average,Guggenheim CurrencyShares EuroEtf_Close_max,Guggenheim CurrencyShares EuroEtf_Close_min
2016-03-27,1.7696934202695893,1.7696934202695893,1.7696934202695893,1.6996013866946518,1.6996013866946518,1.6996013866946518,1.6478542846922983,1.6478542846922983,1.6478542846922983,1.712605224069159,1.712605224069159,1.712605224069159
2016-04-03,1.520549738824134,1.520549738824134,1.520549738824134,1.4641404024030553,1.4641404024030553,1.4641404024030553,1.5446278133842903,1.5446278133842903,1.5446278133842903,1.456100222039119,1.456100222039119,1.456100222039119
2016-04-10,0.7933323208615856,0.7933323208615856,0.7933323208615856,0.7797728331598017,0.7797728331598017,0.7797728331598017,0.8685515413390494,0.8685515413390494,0.8685515413390494,0.7102369605793701,0.7102369605793701,0.7102369605793701
2016-04-17,0.4782883663902318,0.4782883663902318,0.4782883663902318,0.40224863547564466,0.40224863547564466,0.40224863547564466,0.4069739784437957,0.4069739784437957,0.4069739784437957,0.27373693248234904,0.27373693248234904,0.27373693248234904
2016-04-24,1.503917929293627,1.503917929293627,1.503917929293627,1.487185340354743,1.487185340354743,1.487185340354743,1.5440768229440434,1.5440768229440434,1.5440768229440434,1.5414715353156345,1.5414715353156345,1.5414715353156345
2016-05-01,1.2016438382419743,1.2016438382419743,1.2016438382419743,1.1046244991438763,1.1046244991438763,1.1046244991438763,1.0825745303627716,1.0825745303627716,1.0825745303627716,1.0235786936284776,1.0235786936284776,1.0235786936284776
2016-05-08,0.4669272176134598,0.4669272176134598,0.4669272176134598,0.3290698524900719,0.3290698524900719,0.3290698524900719,0.36888659776177224,0.36888659776177224,0.36888659776177224,0.40211334664118303,0.40211334664118303,0.40211334664118303
2016-05-15,-0.15645511726861308,-0.15645511726861308,-0.15645511726861308,-0.3366673411989341,-0.3366673411989341,-0.3366673411989341,-0.20223347508135597,-0.20223347508135597,-0.20223347508135597,-0.2637371243442884,-0.2637371243442884,-0.2637371243442884
2016-05-22,-0.9080927701623525,-0.9080927701623525,-0.9080927701623525,-1.1624681941554125,-1.1624681941554125,-1.1624681941554125,-1.0959357069910673,-1.0959357069910673,-1.0959357069910673,-1.2405711267569528,-1.2405711267569528,-1.2405711267569528
2016-05-29,0.02602737012522462,0.02602737012522462,0.02602737012522462,0.4385439107886258,0.4385439107886258,0.4385439107886258,0.2496631331373475,0.2496631331373475,0.2496631331373475,0.5761448892414841,0.5761448892414841,0.5761448892414841
2016-06-05,-0.24013844227773132,-0.24013844227773132,-0.24013844227773132,-0.3108744604468971,-0.3108744604468971,-0.3108744604468971,-0.42882562167524646,-0.42882562167524646,-0.42882562167524646,-0.5197985498156961,-0.5197985498156961,-0.5197985498156961
2016-06-12,-0.43773880601719206,-0.43773880601719206,-0.43773880601719206,-0.34804888153619434,-0.34804888153619434,-0.34804888153619434,-0.4343400099588478,-0.4343400099588478,-0.4343400099588478,-0.2566093937727285,-0.2566093937727285,-0.2566093937727285
2016-06-19,-2.2273212397643443,-2.2273212397643443,-2.2273212397643443,-1.5152570317190874,-1.5152570317190874,-1.5152570317190874,-2.0698925898122686,-2.0698925898122686,-2.0698925898122686,-1.8936685782783007,-1.8936685782783007,-1.8936685782783007
2016-06-26,-1.093588181292913,-1.093588181292913,-1.093588181292913,-1.4371773173491567,-1.4371773173491567,-1.4371773173491567,-1.2367170090036865,-1.2367170090036865,-1.2367170090036865,-1.1920301288558357,-1.1920301288558357,-1.1920301288558357
2016-07-03,-1.5734438876265633,-1.5734438876265633,-1.5734438876265633,-1.8327339098307558,-1.8327339098307558,-1.8327339098307558,-1.610595841902799,-1.610595841902799,-1.610595841902799,-1.5871530244777134,-1.5871530244777134,-1.5871530244777134
2016-07-10,-1.2314616563324157,-1.2314616563324157,-1.2314616563324157,-1.3991381654684756,-1.3991381654684756,-1.3991381654684756,-1.2093287204448988,-1.2093287204448988,-1.2093287204448988,-1.2386413480941547,-1.2386413480941547,-1.2386413480941547
2016-07-17,-1.4230294733397884,-1.4230294733397884,-1.4230294733397884,-1.5826272411652833,-1.5826272411652833,-1.5826272411652833,-1.576044031668808,-1.576044031668808,-1.576044031668808,-1.5724787075106463,-1.5724787075106463,-1.5724787075106463
2016-07-24,-0.3392191267584631,-0.3392191267584631,-0.3392191267584631,-0.24567034576347893,-0.24567034576347893,-0.24567034576347893,-0.1530561749243921,-0.1530561749243921,-0.1530561749243921,-0.12705309800324416,-0.12705309800324416,-0.12705309800324416
2016-07-31,-1.038569561923521,-1.038569561923521,-1.038569561923521,-0.8869825646741528,-0.8869825646741528,-0.8869825646741528,-0.8736959453722579,-0.8736959453722579,-0.8736959453722579,-0.7145169971652395,-0.7145169971652395,-0.7145169971652395
2016-08-07,0.29934082058596206,0.29934082058596206,0.29934082058596206,0.0949026269788304,0.0949026269788304,0.0949026269788304,0.19115384562236992,0.19115384562236992,0.19115384562236992,-0.01988431425799818,-0.01988431425799818,-0.01988431425799818
2016-08-14,1.3334062127464783,1.3334062127464783,1.3334062127464783,1.1767027971430752,1.1767027971430752,1.1767027971430752,1.4483486845489537,1.4483486845489537,1.4483486845489537,1.3159050060888215,1.3159050060888215,1.3159050060888215
2016-08-21,0.964918674338991,0.964918674338991,0.964918674338991,1.0866540964657692,1.0866540964657692,1.0866540964657692,0.2845414109349042,0.2845414109349042,0.2845414109349042,0.14138129631024418,0.14138129631024418,0.14138129631024418
2016-08-28,0.3080840127158176,0.3080840127158176,0.3080840127158176,0.14846020492367928,0.14846020492367928,0.14846020492367928,0.11625236922926103,0.11625236922926103,0.11625236922926103,-0.01816385399941951,-0.01816385399941951,-0.01816385399941951
2016-09-04,0.4804785949051378,0.4804785949051378,0.4804785949051378,0.3175227227254907,0.3175227227254907,0.3175227227254907,0.6285897889708548,0.6285897889708548,0.6285897889708548,0.6987775279498082,0.6987775279498082,0.6987775279498082
2016-09-11,0.061699821752030724,0.061699821752030724,0.061699821752030724,-0.07519866965442971,-0.07519866965442971,-0.07519866965442971,0.21804267568631056,0.21804267568631056,0.21804267568631056,0.06764661333435004,0.06764661333435004,0.06764661333435004
2016-09-18,0.34144854108606026,0.34144854108606026,0.34144854108606026,0.5026507649638682,0.5026507649638682,0.5026507649638682,0.7243417019313895,0.7243417019313895,0.7243417019313895,0.8169940856771836,0.8169940856771836,0.8169940856771836
2016-09-25,0.5754022781586675,0.5754022781586675,0.5754022781586675,0.5307683906806426,0.5307683906806426,0.5307683906806426,0.6187977479080535,0.6187977479080535,0.6187977479080535,0.775030685629285,0.775030685629285,0.775030685629285
2016-10-02,-0.012524322106132831,-0.012524322106132831,-0.012524322106132831,-0.12149655634450708,-0.12149655634450708,-0.12149655634450708,-0.12201020702168522,-0.12201020702168522,-0.12201020702168522,0.24033236143206588,0.24033236143206588,0.24033236143206588
2016-10-09,-1.9407318076511058,-1.9407318076511058,-1.9407318076511058,-1.8315853587265989,-1.8315853587265989,-1.8315853587265989,-1.8625798829708866,-1.8625798829708866,-1.8625798829708866,-2.0030524927503275,-2.0030524927503275,-2.0030524927503275
2016-10-16,-2.413520714580646,-2.413520714580646,-2.413520714580646,-2.4914070761998928,-2.4914070761998928,-2.4914070761998928,-2.3967456989978855,-2.3967456989978855,-2.3967456989978855,-2.355461085632256,-2.355461085632256,-2.355461085632256
2016-10-23,-1.6394841780615663,-1.6394841780615663,-1.6394841780615663,-1.374621575820873,-1.374621575820873,-1.374621575820873,-1.531858732837248,-1.531858732837248,-1.531858732837248,-1.2631324186410011,-1.2631324186410011,-1.2631324186410011
2016-10-30,-0.45497540016207244,-0.45497540016207244,-0.45497540016207244,-0.30097024519160004,-0.30097024519160004,-0.30097024519160004,-0.3091003828790913,-0.3091003828790913,-0.3091003828790913,-0.08859910205097465,-0.08859910205097465,-0.08859910205097465
2016-11-06,-1.556929939729033,-1.556929939729033,-1.556929939729033,-1.6874156567603475,-1.6874156567603475,-1.6874156567603475,-1.7558972399826416,-1.7558972399826416,-1.7558972399826416,-1.8332360370219791,-1.8332360370219791,-1.8332360370219791
2016-11-13,-2.3106848076356292,-2.3106848076356292,-2.3106848076356292,-2.3256152455389536,-2.3256152455389536,-2.3256152455389536,-2.387206326217765,-2.387206326217765,-2.387206326217765,-2.4030430103923943,-2.4030430103923943,-2.4030430103923943
2016-11-20,-1.8134557432548062,-1.8134557432548062,-1.8134557432548062,-1.848018996033343,-1.848018996033343,-1.848018996033343,-1.7896357731382155,-1.7896357731382155,-1.7896357731382155,-1.8348693239753067,-1.8348693239753067,-1.8348693239753067
2016-11-27,-1.3816465110896596,-1.3816465110896596,-1.3816465110896596,-1.3509766750650531,-1.3509766750650531,-1.3509766750650531,-1.312926291420082,-1.312926291420082,-1.312926291420082,-1.297699563982689,-1.297699563982689,-1.297699563982689
2016-12-04,-1.4599022160435466,-1.4599022160435466,-1.4599022160435466,-1.4791259870512186,-1.4791259870512186,-1.4791259870512186,-1.4698667144576116,-1.4698667144576116,-1.4698667144576116,-1.433949705292145,-1.433949705292145,-1.433949705292145
2016-12-11,-1.652651519973273,-1.652651519973273,-1.652651519973273,-1.53490136327343,-1.53490136327343,-1.53490136327343,-1.6068396164446794,-1.6068396164446794,-1.6068396164446794,-1.5249625468409753,-1.5249625468409753,-1.5249625468409753
2016-12-18,-1.3409188098173541,-1.3409188098173541,-1.3409188098173541,-1.323652591486684,-1.323652591486684,-1.323652591486684,-1.2868377031160574,-1.2868377031160574,-1.2868377031160574,-1.2910246926111617,-1.2910246926111617,-1.2910246926111617
2016-12-25,-0.8779606392363378,-0.8779606392363378,-0.8779606392363378,-0.8256074134410505,-0.8256074134410505,-0.8256074134410505,-0.8482424695090935,-0.8482424695090935,-0.8482424695090935,-0.8981160803215485,-0.8981160803215485,-0.8981160803215485
