Date,ProShares UltraShort Silver_etf_Open_average,ProShares UltraShort Silver_etf_Open_max,ProShares UltraShort Silver_etf_Open_min,ProShares UltraShort Silver_etf_High_average,ProShares UltraShort Silver_etf_High_max,ProShares UltraShort Silver_etf_High_min,ProShares UltraShort Silver_etf_Low_average,ProShares UltraShort Silver_etf_Low_max,ProShares UltraShort Silver_etf_Low_min,ProShares UltraShort Silver_etf_Close_average,ProShares UltraShort Silver_etf_Close_max,ProShares UltraShort Silver_etf_Close_min
2016-06-05,-1.0533232953475824,-1.0533232953475824,-1.0533232953475824,-1.0424156538327696,-1.0424156538327696,-1.0424156538327696,-0.9809270301380849,-0.9809270301380849,-0.9809270301380849,-1.0512914032307763,-1.0512914032307763,-1.0512914032307763
2016-06-12,-0.9529677836044401,-0.9529677836044401,-0.9529677836044401,-0.9414523000209827,-0.9414523000209827,-0.9414523000209827,-0.9272809387809655,-0.9272809387809655,-0.9272809387809655,-0.9945029281484682,-0.9945029281484682,-0.9945029281484682
2016-06-19,-1.2182169550176218,-1.2182169550176218,-1.2182169550176218,-1.1551840609427322,-1.1551840609427322,-1.1551840609427322,-1.181987464476425,-1.181987464476425,-1.181987464476425,-1.113965519426268,-1.113965519426268,-1.113965519426268
2016-06-26,-1.9241873608461932,-1.9241873608461932,-1.9241873608461932,-2.032729121416817,-2.032729121416817,-2.032729121416817,-2.1454314088184763,-2.1454314088184763,-2.1454314088184763,-2.186632382315104,-2.186632382315104,-2.186632382315104
2016-07-03,-2.0149797820337616,-2.0149797820337616,-2.0149797820337616,-2.0441933285264153,-2.0441933285264153,-2.0441933285264153,-2.0356464848258407,-2.0356464848258407,-2.0356464848258407,-2.0805284208698778,-2.0805284208698778,-2.0805284208698778
2016-07-10,-1.7793181346810714,-1.7793181346810714,-1.7793181346810714,-1.7852886354663404,-1.7852886354663404,-1.7852886354663404,-1.6782654086832467,-1.6782654086832467,-1.6782654086832467,-1.661947667078952,-1.661947667078952,-1.661947667078952
2016-07-17,-1.298904571986162,-1.298904571986162,-1.298904571986162,-1.3217604825777607,-1.3217604825777607,-1.3217604825777607,-1.2036606809626667,-1.2036606809626667,-1.2036606809626667,-1.221505105798128,-1.221505105798128,-1.221505105798128
2016-07-24,-1.376727152395022,-1.376727152395022,-1.376727152395022,-1.362999730683216,-1.362999730683216,-1.362999730683216,-1.326028504642399,-1.326028504642399,-1.326028504642399,-1.3370526633224156,-1.3370526633224156,-1.3370526633224156
2016-07-31,-1.068210334020513,-1.068210334020513,-1.068210334020513,-1.0389195136610012,-1.0389195136610012,-1.0389195136610012,-0.9823852384409937,-0.9823852384409937,-0.9823852384409937,-0.9430715018838395,-0.9430715018838395,-0.9430715018838395
2016-08-07,-1.0380790946090823,-1.0380790946090823,-1.0380790946090823,-0.8894292698666486,-0.8894292698666486,-0.8894292698666486,-0.956741217311737,-0.956741217311737,-0.956741217311737,-0.8166597367915182,-0.8166597367915182,-0.8166597367915182
2016-08-14,-0.5740010339774441,-0.5740010339774441,-0.5740010339774441,-0.6239722267955691,-0.6239722267955691,-0.6239722267955691,-0.5392365921735838,-0.5392365921735838,-0.5392365921735838,-0.5419602236439436,-0.5419602236439436,-0.5419602236439436
2016-08-21,-0.1491153074661479,-0.1491153074661479,-0.1491153074661479,-0.13260552218373434,-0.13260552218373434,-0.13260552218373434,-0.24993850789445496,-0.24993850789445496,-0.24993850789445496,-0.0780069625173542,-0.0780069625173542,-0.0780069625173542
2016-08-28,-0.31735842230675665,-0.31735842230675665,-0.31735842230675665,-0.36269666408187184,-0.36269666408187184,-0.36269666408187184,-0.3481964720684127,-0.3481964720684127,-0.3481964720684127,-0.4517294347689887,-0.4517294347689887,-0.4517294347689887
2016-09-04,-0.469628488591219,-0.469628488591219,-0.469628488591219,-0.25408208123931325,-0.25408208123931325,-0.25408208123931325,-0.30783450216653324,-0.30783450216653324,-0.30783450216653324,-0.10302081330769054,-0.10302081330769054,-0.10302081330769054
2016-09-11,0.5461555372419794,0.5461555372419794,0.5461555372419794,0.3826253134526654,0.3826253134526654,0.3826253134526654,0.5796662843525128,0.5796662843525128,0.5796662843525128,0.3990382505342535,0.3990382505342535,0.3990382505342535
2016-09-18,-1.1058486228841418,-1.1058486228841418,-1.1058486228841418,-1.0424309994344494,-1.0424309994344494,-1.0424309994344494,-0.9077371131957822,-0.9077371131957822,-0.9077371131957822,-0.818470617560587,-0.818470617560587,-0.818470617560587
2016-09-25,-0.7645118844904119,-0.7645118844904119,-0.7645118844904119,0.11081833299226461,0.11081833299226461,0.11081833299226461,-0.561969346241737,-0.561969346241737,-0.561969346241737,0.2228018947352893,0.2228018947352893,0.2228018947352893
2016-10-02,2.511302025736063,2.511302025736063,2.511302025736063,2.836674435774706,2.836674435774706,2.836674435774706,2.708932320221835,2.708932320221835,2.708932320221835,2.6419873073889444,2.6419873073889444,2.6419873073889444
2016-10-09,2.036349355529027,2.036349355529027,2.036349355529027,1.8050305045052069,1.8050305045052069,1.8050305045052069,2.0555265680834522,2.0555265680834522,2.0555265680834522,1.9973651021324574,1.9973651021324574,1.9973651021324574
2016-10-16,1.5320441240378182,1.5320441240378182,1.5320441240378182,1.3827432973459104,1.3827432973459104,1.3827432973459104,1.6494361664678858,1.6494361664678858,1.6494361664678858,1.492261409118533,1.492261409118533,1.492261409118533
2016-10-23,1.1066487081320915,1.1066487081320915,1.1066487081320915,0.9832722244738406,0.9832722244738406,0.9832722244738406,0.9822046535880741,0.9822046535880741,0.9822046535880741,0.987384232492263,0.987384232492263,0.987384232492263
2016-10-30,0.10082485389526581,0.10082485389526581,0.10082485389526581,-0.06508313227998155,-0.06508313227998155,-0.06508313227998155,0.13983853193499146,0.13983853193499146,0.13983853193499146,-0.007926205704912126,-0.007926205704912126,-0.007926205704912126
2016-11-06,-0.09289732673276041,-0.09289732673276041,-0.09289732673276041,1.122697860215366,1.122697860215366,1.122697860215366,0.029887584418156095,0.029887584418156095,0.029887584418156095,1.1488911448364745,1.1488911448364745,1.1488911448364745
2016-11-13,1.8658648154004294,1.8658648154004294,1.8658648154004294,1.7740179504752112,1.7740179504752112,1.7740179504752112,1.8791221240280362,1.8791221240280362,1.8791221240280362,1.8235867174095641,1.8235867174095641,1.8235867174095641
2016-11-20,1.6012669425581374,1.6012669425581374,1.6012669425581374,1.43966348311287,1.43966348311287,1.43966348311287,1.6398486592715749,1.6398486592715749,1.6398486592715749,1.5703686496055957,1.5703686496055957,1.5703686496055957
2016-11-27,1.3174849200829613,1.3174849200829613,1.3174849200829613,1.1090239988463648,1.1090239988463648,1.1090239988463648,1.071167768543298,1.071167768543298,1.071167768543298,1.074915308218463,1.074915308218463,1.074915308218463
2016-12-04,0.604900244394939,0.604900244394939,0.604900244394939,0.6275098179043268,0.6275098179043268,0.6275098179043268,0.6742809939691707,0.6742809939691707,0.6742809939691707,0.7483209966230421,0.7483209966230421,0.7483209966230421
2016-12-11,1.4423181264376066,1.4423181264376066,1.4423181264376066,1.4166940461554836,1.4166940461554836,1.4166940461554836,1.3704613656415048,1.3704613656415048,1.3704613656415048,1.4073258635125265,1.4073258635125265,1.4073258635125265
2016-12-18,1.5730776261519788,1.5730776261519788,1.5730776261519788,1.5990957268980304,1.5990957268980304,1.5990957268980304,1.6974471610332535,1.6974471610332535,1.6974471610332535,1.7242116397655491,1.7242116397655491,1.7242116397655491
2016-12-25,0.8749509945857219,0.8749509945857219,0.8749509945857219,1.2425492110715743,1.2425492110715743,1.2425492110715743,0.9972634646018836,0.9972634646018836,0.9972634646018836,1.2932964510735108,1.2932964510735108,1.2932964510735108
2017-01-01,0.4303099711706332,0.4303099711706332,0.4303099711706332,0.2239456422445123,0.2239456422445123,0.2239456422445123,0.40191392417497857,0.40191392417497857,0.40191392417497857,0.22653182178409512,0.22653182178409512,0.22653182178409512
2017-01-08,0.009257070516656302,0.009257070516656302,0.009257070516656302,-0.15837130899656574,-0.15837130899656574,-0.15837130899656574,-0.054264992993105395,-0.054264992993105395,-0.054264992993105395,-0.323400807822697,-0.323400807822697,-0.323400807822697
2017-01-15,-0.4929942809652403,-0.4929942809652403,-0.4929942809652403,-0.6749701046681661,-0.6749701046681661,-0.6749701046681661,-0.5533892697682208,-0.5533892697682208,-0.5533892697682208,-0.7356173073761084,-0.7356173073761084,-0.7356173073761084
2017-01-22,-0.17941803738767526,-0.17941803738767526,-0.17941803738767526,-0.48709690736270084,-0.48709690736270084,-0.48709690736270084,-0.6914520603956763,-0.6914520603956763,-0.6914520603956763,-0.8857668345835479,-0.8857668345835479,-0.8857668345835479
2017-01-29,-1.3035625742790924,-1.3035625742790924,-1.3035625742790924,-1.8465382479732664,-1.8465382479732664,-1.8465382479732664,-1.2775195223354263,-1.2775195223354263,-1.2775195223354263,-1.6461414176858735,-1.6461414176858735,-1.6461414176858735
2017-02-05,-1.8724008359187965,-1.8724008359187965,-1.8724008359187965,-1.8904918210721853,-1.8904918210721853,-1.8904918210721853,-1.9440533625558585,-1.9440533625558585,-1.9440533625558585,-1.9229606730633986,-1.9229606730633986,-1.9229606730633986
2017-02-12,-1.8272163076230854,-1.8272163076230854,-1.8272163076230854,-1.814574729654739,-1.814574729654739,-1.814574729654739,-1.6139262450098042,-1.6139262450098042,-1.6139262450098042,-1.611565561979707,-1.611565561979707,-1.611565561979707
2017-02-19,-1.7172980023730582,-1.7172980023730582,-1.7172980023730582,-1.6761679015104807,-1.6761679015104807,-1.6761679015104807,-1.5971195256355677,-1.5971195256355677,-1.5971195256355677,-1.5856551273441064,-1.5856551273441064,-1.5856551273441064
2017-02-26,-0.9495207759110618,-0.9495207759110618,-0.9495207759110618,-0.9732662859863944,-0.9732662859863944,-0.9732662859863944,-1.0467621774764388,-1.0467621774764388,-1.0467621774764388,-1.0536396003360995,-1.0536396003360995,-1.0536396003360995
2017-03-05,-0.1363959163508466,-0.1363959163508466,-0.1363959163508466,-0.15781404627052237,-0.15781404627052237,-0.15781404627052237,-0.05364705880417713,-0.05364705880417713,-0.05364705880417713,-0.14818679344292887,-0.14818679344292887,-0.14818679344292887
2017-03-12,-0.5017579105569969,-0.5017579105569969,-0.5017579105569969,-0.5354954451414063,-0.5354954451414063,-0.5354954451414063,-0.3744261396770448,-0.3744261396770448,-0.3744261396770448,-0.4239896561089893,-0.4239896561089893,-0.4239896561089893
2017-03-19,-0.7774902652874315,-0.7774902652874315,-0.7774902652874315,-0.7664430214136123,-0.7664430214136123,-0.7664430214136123,-0.7281740153999511,-0.7281740153999511,-0.7281740153999511,-0.7619361922905917,-0.7619361922905917,-0.7619361922905917
2017-03-26,-1.374182130731007,-1.374182130731007,-1.374182130731007,-1.345607810503374,-1.345607810503374,-1.345607810503374,-1.233557046198334,-1.233557046198334,-1.233557046198334,-1.2369501965253205,-1.2369501965253205,-1.2369501965253205
2017-04-02,-1.421196849867446,-1.421196849867446,-1.421196849867446,-0.9157152430820809,-0.9157152430820809,-0.9157152430820809,-1.3205280089597344,-1.3205280089597344,-1.3205280089597344,-0.8526460847397513,-0.8526460847397513,-0.8526460847397513
2017-04-09,-1.4938272367088998,-1.4938272367088998,-1.4938272367088998,-1.4888964189243272,-1.4888964189243272,-1.4888964189243272,-1.458613918839427,-1.458613918839427,-1.458613918839427,-1.5451224696531265,-1.5451224696531265,-1.5451224696531265
2017-04-16,-0.4931513232604169,-0.4931513232604169,-0.4931513232604169,-0.45840376503838537,-0.45840376503838537,-0.45840376503838537,-0.3347192848192289,-0.3347192848192289,-0.3347192848192289,-0.46711139179010785,-0.46711139179010785,-0.46711139179010785
2017-04-23,0.9314387956535374,0.9314387956535374,0.9314387956535374,1.0312281968029215,1.0312281968029215,1.0312281968029215,1.085497519528202,1.085497519528202,1.085497519528202,1.1937209369660873,1.1937209369660873,1.1937209369660873
2017-04-30,2.227547231042432,2.227547231042432,2.227547231042432,2.3443017832605744,2.3443017832605744,2.3443017832605744,2.3242202622581747,2.3242202622581747,2.3242202622581747,2.34813550459642,2.34813550459642,2.34813550459642
2017-05-07,1.603814603175827,1.603814603175827,1.603814603175827,1.6012211087305146,1.6012211087305146,1.6012211087305146,1.6617102297997097,1.6617102297997097,1.6617102297997097,1.740743233606366,1.740743233606366,1.740743233606366
2017-05-14,0.7608916618065293,0.7608916618065293,0.7608916618065293,0.8661524481059067,0.8661524481059067,0.8661524481059067,0.8926087090918468,0.8926087090918468,0.8926087090918468,0.8766447728474157,0.8766447728474157,0.8766447728474157
2017-05-21,-0.010947063258305495,-0.010947063258305495,-0.010947063258305495,-0.0342838317791441,-0.0342838317791441,-0.0342838317791441,0.023628018117553183,0.023628018117553183,0.023628018117553183,0.0190463376295254,0.0190463376295254,0.0190463376295254
2017-05-28,-0.08871172600242892,-0.08871172600242892,-0.08871172600242892,-0.2120615106364173,-0.2120615106364173,-0.2120615106364173,-0.27015239099830696,-0.27015239099830696,-0.27015239099830696,-0.28876205864353377,-0.28876205864353377,-0.28876205864353377
2017-06-04,0.19335164837051858,0.19335164837051858,0.19335164837051858,0.1303471337124368,0.1303471337124368,0.1303471337124368,0.22483593898548573,0.22483593898548573,0.22483593898548573,0.2287614854916844,0.2287614854916844,0.2287614854916844
2017-06-11,0.8962183093126012,0.8962183093126012,0.8962183093126012,0.9011104226732541,0.9011104226732541,0.9011104226732541,0.9986009280048537,0.9986009280048537,0.9986009280048537,1.003903704110536,1.003903704110536,1.003903704110536
2017-06-18,0.7336601998329153,0.7336601998329153,0.7336601998329153,0.7477061221963155,0.7477061221963155,0.7477061221963155,0.7939080523917493,0.7939080523917493,0.7939080523917493,0.8165081407013569,0.8165081407013569,0.8165081407013569
2017-06-25,0.8016478652740194,0.8016478652740194,0.8016478652740194,0.7142069251081476,0.7142069251081476,0.7142069251081476,0.7776388778549301,0.7776388778549301,0.7776388778549301,0.8000363155376137,0.8000363155376137,0.8000363155376137
2017-07-02,1.7893051273703273,1.7893051273703273,1.7893051273703273,2.20775004664774,2.20775004664774,2.20775004664774,1.8444675656003728,1.8444675656003728,1.8444675656003728,2.0534552010280205,2.0534552010280205,2.0534552010280205
2017-07-09,1.1685908073082165,1.1685908073082165,1.1685908073082165,1.1520739467722514,1.1520739467722514,1.1520739467722514,1.174215055753062,1.174215055753062,1.174215055753062,1.2076997193976622,1.2076997193976622,1.2076997193976622
2017-07-16,0.23728381984162447,0.23728381984162447,0.23728381984162447,0.10235144735161769,0.10235144735161769,0.10235144735161769,0.19320370187003588,0.19320370187003588,0.19320370187003588,0.10823155375200412,0.10823155375200412,0.10823155375200412
2017-07-23,-0.3006531505640151,-0.3006531505640151,-0.3006531505640151,-0.41226144436175666,-0.41226144436175666,-0.41226144436175666,-0.3786717325139266,-0.3786717325139266,-0.3786717325139266,-0.4309242876808915,-0.4309242876808915,-0.4309242876808915
2017-07-30,0.24215886258896724,0.24215886258896724,0.24215886258896724,0.4264106313085054,0.4264106313085054,0.4264106313085054,0.2887953628450512,0.2887953628450512,0.2887953628450512,0.49035147337604396,0.49035147337604396,0.49035147337604396
2017-08-06,-1.04171712893025,-1.04171712893025,-1.04171712893025,-0.921495773809058,-0.921495773809058,-0.921495773809058,-1.0304863071664259,-1.0304863071664259,-1.0304863071664259,-1.0426533797920499,-1.0426533797920499,-1.0426533797920499
2017-08-13,-1.1746804363019054,-1.1746804363019054,-1.1746804363019054,-0.8586327948910288,-0.8586327948910288,-0.8586327948910288,-1.0370420931611348,-1.0370420931611348,-1.0370420931611348,-0.8332891827365226,-0.8332891827365226,-0.8332891827365226
2017-08-20,-1.0440722708584298,-1.0440722708584298,-1.0440722708584298,-0.529280131386592,-0.529280131386592,-0.529280131386592,-0.9899969970346109,-0.9899969970346109,-0.9899969970346109,-0.8729701186653598,-0.8729701186653598,-0.8729701186653598
2017-08-27,-1.8323663076774592,-1.8323663076774592,-1.8323663076774592,-1.6286291637310915,-1.6286291637310915,-1.6286291637310915,-1.8204304705879173,-1.8204304705879173,-1.8204304705879173,-1.769131703217955,-1.769131703217955,-1.769131703217955
2017-09-03,-1.9412615969614782,-1.9412615969614782,-1.9412615969614782,-1.798636322812095,-1.798636322812095,-1.798636322812095,-1.8861125068495066,-1.8861125068495066,-1.8861125068495066,-1.7828952782261025,-1.7828952782261025,-1.7828952782261025
2017-09-10,-1.2041023528123385,-1.2041023528123385,-1.2041023528123385,-1.1917351342905649,-1.1917351342905649,-1.1917351342905649,-1.1835436489039959,-1.1835436489039959,-1.1835436489039959,-1.1289023765917103,-1.1289023765917103,-1.1289023765917103
2017-09-17,-0.3034296480634965,-0.3034296480634965,-0.3034296480634965,-0.4449516803863804,-0.4449516803863804,-0.4449516803863804,-0.31707258826497803,-0.31707258826497803,-0.31707258826497803,-0.38001364502955387,-0.38001364502955387,-0.38001364502955387
2017-09-24,0.003355041225312114,0.003355041225312114,0.003355041225312114,-0.046585613251170395,-0.046585613251170395,-0.046585613251170395,-0.0027845281996041844,-0.0027845281996041844,-0.0027845281996041844,0.06543291794426503,0.06543291794426503,0.06543291794426503
2017-10-01,0.4606821251517804,0.4606821251517804,0.4606821251517804,0.5911275007165501,0.5911275007165501,0.5911275007165501,0.06753638648346258,0.06753638648346258,0.06753638648346258,0.03341953064768106,0.03341953064768106,0.03341953064768106
2017-10-08,-0.7099725957609291,-0.7099725957609291,-0.7099725957609291,-0.820289531446642,-0.820289531446642,-0.820289531446642,-0.7143835217165921,-0.7143835217165921,-0.7143835217165921,-0.8138771384735,-0.8138771384735,-0.8138771384735
2017-10-15,-0.33105764083423866,-0.33105764083423866,-0.33105764083423866,-0.16829483997893646,-0.16829483997893646,-0.16829483997893646,-0.2684794030266397,-0.2684794030266397,-0.2684794030266397,-0.06378733791780344,-0.06378733791780344,-0.06378733791780344
2017-10-22,0.8485094653581388,0.8485094653581388,0.8485094653581388,0.5286942218933263,0.5286942218933263,0.5286942218933263,0.5093287120227151,0.5093287120227151,0.5093287120227151,0.374878605943316,0.374878605943316,0.374878605943316
2017-10-29,-0.16545592854577734,-0.16545592854577734,-0.16545592854577734,0.3731045696510258,0.3731045696510258,0.3731045696510258,-0.011927992990861894,-0.011927992990861894,-0.011927992990861894,0.6044415445190274,0.6044415445190274,0.6044415445190274
2017-11-05,0.17692192706747104,0.17692192706747104,0.17692192706747104,0.3416864503396399,0.3416864503396399,0.3416864503396399,0.2771140564165248,0.2771140564165248,0.2771140564165248,0.4857279338383575,0.4857279338383575,0.4857279338383575
2017-11-12,0.07971048595299005,0.07971048595299005,0.07971048595299005,-0.2566209454376291,-0.2566209454376291,-0.2566209454376291,-0.40774940694071693,-0.40774940694071693,-0.40774940694071693,-0.4443867945889074,-0.4443867945889074,-0.4443867945889074
2017-11-19,0.1677261109527506,0.1677261109527506,0.1677261109527506,-0.04208365455474298,-0.04208365455474298,-0.04208365455474298,0.2753845126378306,0.2753845126378306,0.2753845126378306,0.23048577979101714,0.23048577979101714,0.23048577979101714
2017-11-26,1.6577496481652236,1.6577496481652236,1.6577496481652236,1.5984871035860315,1.5984871035860315,1.5984871035860315,1.637033306423014,1.637033306423014,1.637033306423014,1.5651666160567388,1.5651666160567388,1.5651666160567388
2017-12-03,2.4192511454152124,2.4192511454152124,2.4192511454152124,2.273960081934629,2.273960081934629,2.273960081934629,2.6117389191488507,2.6117389191488507,2.6117389191488507,2.5194988335042976,2.5194988335042976,2.5194988335042976
2017-12-10,1.4719954361965686,1.4719954361965686,1.4719954361965686,1.4453924455629874,1.4453924455629874,1.4453924455629874,1.7000114489073708,1.7000114489073708,1.7000114489073708,1.608661878573471,1.608661878573471,1.608661878573471
2017-12-17,0.8747921153868948,0.8747921153868948,0.8747921153868948,0.7250431952922058,0.7250431952922058,0.7250431952922058,0.8133307911503392,0.8133307911503392,0.8133307911503392,0.8060615484241462,0.8060615484241462,0.8060615484241462
2017-12-24,-0.567427905623107,-0.567427905623107,-0.567427905623107,-0.7084976116399735,-0.7084976116399735,-0.7084976116399735,-0.5772691530323498,-0.5772691530323498,-0.5772691530323498,-0.5122073075357151,-0.5122073075357151,-0.5122073075357151
2017-12-31,-0.7624156979138628,-0.7624156979138628,-0.7624156979138628,-0.9960898378524562,-0.9960898378524562,-0.9960898378524562,-0.7776130194943676,-0.7776130194943676,-0.7776130194943676,-0.9205204969351859,-0.9205204969351859,-0.9205204969351859
